bootstrap_id,object_A,object_B,A_selected_peak_day,B_selected_peak_day,selected_peak_delta_B_minus_A
70,Je,V,32.0,44.0,12.0
70,Jw,P,40.0,41.0,1.0
70,Jw,V,40.0,44.0,4.0
70,P,V,41.0,44.0,3.0
71,H,Je,27.0,28.0,1.0
71,H,Jw,27.0,50.0,23.0
71,H,P,27.0,42.0,15.0
71,H,V,27.0,46.0,19.0
71,Je,Jw,28.0,50.0,22.0
71,Je,P,28.0,42.0,14.0
71,Je,V,28.0,46.0,18.0
71,Jw,P,50.0,42.0,-8.0
71,Jw,V,50.0,46.0,-4.0
71,P,V,42.0,46.0,4.0
72,H,Je,33.0,48.0,15.0
72,H,Jw,33.0,41.0,8.0
72,H,P,33.0,45.0,12.0
72,H,V,33.0,45.0,12.0
72,Je,Jw,48.0,41.0,-7.0
72,Je,P,48.0,45.0,-3.0
72,Je,V,48.0,45.0,-3.0
72,Jw,P,41.0,45.0,4.0
72,Jw,V,41.0,45.0,4.0
72,P,V,45.0,45.0,0.0
73,H,Je,49.0,47.0,-2.0
73,H,Jw,49.0,49.0,0.0
73,H,P,49.0,40.0,-9.0
73,H,V,49.0,45.0,-4.0
73,Je,Jw,47.0,49.0,2.0
73,Je,P,47.0,40.0,-7.0
73,Je,V,47.0,45.0,-2.0
73,Jw,P,49.0,40.0,-9.0
73,Jw,V,49.0,45.0,-4.0
73,P,V,40.0,45.0,5.0
74,H,Je,54.0,36.0,-18.0
74,H,Jw,54.0,50.0,-4.0
74,H,P,54.0,42.0,-12.0
74,H,V,54.0,42.0,-12.0
74,Je,Jw,36.0,50.0,14.0
74,Je,P,36.0,42.0,6.0
74,Je,V,36.0,42.0,6.0
74,Jw,P,50.0,42.0,-8.0
74,Jw,V,50.0,42.0,-8.0
74,P,V,42.0,42.0,0.0
75,H,Je,51.0,49.0,-2.0
75,H,Jw,51.0,50.0,-1.0
75,H,P,51.0,41.0,-10.0
75,H,V,51.0,46.0,-5.0
75,Je,Jw,49.0,50.0,1.0
75,Je,P,49.0,41.0,-8.0
75,Je,V,49.0,46.0,-3.0
75,Jw,P,50.0,41.0,-9.0
75,Jw,V,50.0,46.0,-4.0
75,P,V,41.0,46.0,5.0
76,H,Je,54.0,28.0,-26.0
76,H,Jw,54.0,48.0,-6.0
76,H,P,54.0,41.0,-13.0
76,H,V,54.0,43.0,-11.0
76,Je,Jw,28.0,48.0,20.0
76,Je,P,28.0,41.0,13.0
76,Je,V,28.0,43.0,15.0
76,Jw,P,48.0,41.0,-7.0
76,Jw,V,48.0,43.0,-5.0
76,P,V,41.0,43.0,2.0
77,H,Je,20.0,45.0,25.0
77,H,Jw,20.0,52.0,32.0
77,H,P,20.0,41.0,21.0
77,H,V,20.0,43.0,23.0
77,Je,Jw,45.0,52.0,7.0
77,Je,P,45.0,41.0,-4.0
77,Je,V,45.0,43.0,-2.0
77,Jw,P,52.0,41.0,-11.0
77,Jw,V,52.0,43.0,-9.0
77,P,V,41.0,43.0,2.0
78,H,Je,27.0,47.0,20.0
78,H,Jw,27.0,48.0,21.0
78,H,P,27.0,45.0,18.0
78,H,V,27.0,48.0,21.0
78,Je,Jw,47.0,48.0,1.0
78,Je,P,47.0,45.0,-2.0
78,Je,V,47.0,48.0,1.0
78,Jw,P,48.0,45.0,-3.0
78,Jw,V,48.0,48.0,0.0
78,P,V,45.0,48.0,3.0
79,H,Je,35.0,49.0,14.0
79,H,Jw,35.0,48.0,13.0
79,H,P,35.0,41.0,6.0
79,H,V,35.0,44.0,9.0
79,Je,Jw,49.0,48.0,-1.0
79,Je,P,49.0,41.0,-8.0
79,Je,V,49.0,44.0,-5.0
79,Jw,P,48.0,41.0,-7.0
79,Jw,V,48.0,44.0,-4.0
79,P,V,41.0,44.0,3.0
80,H,Je,32.0,46.0,14.0
80,H,Jw,32.0,39.0,7.0
80,H,P,32.0,43.0,11.0
80,H,V,32.0,44.0,12.0
80,Je,Jw,46.0,39.0,-7.0
80,Je,P,46.0,43.0,-3.0
80,Je,V,46.0,44.0,-2.0
80,Jw,P,39.0,43.0,4.0
80,Jw,V,39.0,44.0,5.0
80,P,V,43.0,44.0,1.0
81,H,Je,35.0,46.0,11.0
81,H,Jw,35.0,45.0,10.0
81,H,P,35.0,46.0,11.0
81,H,V,35.0,46.0,11.0
81,Je,Jw,46.0,45.0,-1.0
81,Je,P,46.0,46.0,0.0
81,Je,V,46.0,46.0,0.0
81,Jw,P,45.0,46.0,1.0
81,Jw,V,45.0,46.0,1.0
81,P,V,46.0,46.0,0.0
82,H,Je,57.0,43.0,-14.0
82,H,Jw,57.0,46.0,-11.0
82,H,P,57.0,40.0,-17.0
82,H,V,57.0,46.0,-11.0
82,Je,Jw,43.0,46.0,3.0
82,Je,P,43.0,40.0,-3.0
82,Je,V,43.0,46.0,3.0
82,Jw,P,46.0,40.0,-6.0
82,Jw,V,46.0,46.0,0.0
82,P,V,40.0,46.0,6.0
83,H,Je,30.0,45.0,15.0
83,H,Jw,30.0,43.0,13.0
83,H,P,30.0,43.0,13.0
83,H,V,30.0,44.0,14.0
83,Je,Jw,45.0,43.0,-2.0
83,Je,P,45.0,43.0,-2.0
83,Je,V,45.0,44.0,-1.0
83,Jw,P,43.0,43.0,0.0
83,Jw,V,43.0,44.0,1.0
83,P,V,43.0,44.0,1.0
84,H,Je,33.0,46.0,13.0
84,H,Jw,33.0,42.0,9.0
84,H,P,33.0,45.0,12.0
84,H,V,33.0,45.0,12.0
84,Je,Jw,46.0,42.0,-4.0
84,Je,P,46.0,45.0,-1.0
84,Je,V,46.0,45.0,-1.0
84,Jw,P,42.0,45.0,3.0
84,Jw,V,42.0,45.0,3.0
84,P,V,45.0,45.0,0.0
85,H,Je,33.0,34.0,1.0
85,H,Jw,33.0,44.0,11.0
85,H,P,33.0,41.0,8.0
85,H,V,33.0,45.0,12.0
85,Je,Jw,34.0,44.0,10.0
85,Je,P,34.0,41.0,7.0
85,Je,V,34.0,45.0,11.0
85,Jw,P,44.0,41.0,-3.0
85,Jw,V,44.0,45.0,1.0
85,P,V,41.0,45.0,4.0
86,H,Je,21.0,27.0,6.0
86,H,Jw,21.0,45.0,24.0
86,H,P,21.0,43.0,22.0
86,H,V,21.0,44.0,23.0
86,Je,Jw,27.0,45.0,18.0
86,Je,P,27.0,43.0,16.0
86,Je,V,27.0,44.0,17.0
86,Jw,P,45.0,43.0,-2.0
86,Jw,V,45.0,44.0,-1.0
86,P,V,43.0,44.0,1.0
87,H,Je,31.0,46.0,15.0
87,H,Jw,31.0,45.0,14.0
87,H,P,31.0,43.0,12.0
87,H,V,31.0,43.0,12.0
87,Je,Jw,46.0,45.0,-1.0
87,Je,P,46.0,43.0,-3.0
87,Je,V,46.0,43.0,-3.0
87,Jw,P,45.0,43.0,-2.0
87,Jw,V,45.0,43.0,-2.0
87,P,V,43.0,43.0,0.0
88,H,Je,31.0,45.0,14.0
88,H,Jw,31.0,51.0,20.0
88,H,P,31.0,45.0,14.0
88,H,V,31.0,45.0,14.0
88,Je,Jw,45.0,51.0,6.0
88,Je,P,45.0,45.0,0.0
88,Je,V,45.0,45.0,0.0
88,Jw,P,51.0,45.0,-6.0
88,Jw,V,51.0,45.0,-6.0
88,P,V,45.0,45.0,0.0
89,H,Je,30.0,51.0,21.0
89,H,Jw,30.0,51.0,21.0
89,H,P,30.0,45.0,15.0
89,H,V,30.0,46.0,16.0
89,Je,Jw,51.0,51.0,0.0
89,Je,P,51.0,45.0,-6.0
89,Je,V,51.0,46.0,-5.0
89,Jw,P,51.0,45.0,-6.0
89,Jw,V,51.0,46.0,-5.0
89,P,V,45.0,46.0,1.0
90,H,Je,34.0,45.0,11.0
90,H,Jw,34.0,49.0,15.0
90,H,P,34.0,44.0,10.0
90,H,V,34.0,46.0,12.0
90,Je,Jw,45.0,49.0,4.0
90,Je,P,45.0,44.0,-1.0
90,Je,V,45.0,46.0,1.0
90,Jw,P,49.0,44.0,-5.0
90,Jw,V,49.0,46.0,-3.0
90,P,V,44.0,46.0,2.0
91,H,Je,32.0,53.0,21.0
91,H,Jw,32.0,50.0,18.0
91,H,P,32.0,44.0,12.0
91,H,V,32.0,43.0,11.0
91,Je,Jw,53.0,50.0,-3.0
91,Je,P,53.0,44.0,-9.0
91,Je,V,53.0,43.0,-10.0
91,Jw,P,50.0,44.0,-6.0
91,Jw,V,50.0,43.0,-7.0
91,P,V,44.0,43.0,-1.0
92,H,Je,32.0,32.0,0.0
92,H,Jw,32.0,49.0,17.0
92,H,P,32.0,45.0,13.0
92,H,V,32.0,47.0,15.0
92,Je,Jw,32.0,49.0,17.0
92,Je,P,32.0,45.0,13.0
92,Je,V,32.0,47.0,15.0
92,Jw,P,49.0,45.0,-4.0
92,Jw,V,49.0,47.0,-2.0
92,P,V,45.0,47.0,2.0
93,H,Je,43.0,45.0,2.0
93,H,Jw,43.0,42.0,-1.0
93,H,P,43.0,41.0,-2.0
93,H,V,43.0,42.0,-1.0
93,Je,Jw,45.0,42.0,-3.0
93,Je,P,45.0,41.0,-4.0
93,Je,V,45.0,42.0,-3.0
93,Jw,P,42.0,41.0,-1.0
93,Jw,V,42.0,42.0,0.0
93,P,V,41.0,42.0,1.0
94,H,Je,51.0,34.0,-17.0
94,H,Jw,51.0,50.0,-1.0
94,H,P,51.0,41.0,-10.0
94,H,V,51.0,47.0,-4.0
94,Je,Jw,34.0,50.0,16.0
94,Je,P,34.0,41.0,7.0
94,Je,V,34.0,47.0,13.0
94,Jw,P,50.0,41.0,-9.0
94,Jw,V,50.0,47.0,-3.0
94,P,V,41.0,47.0,6.0
95,H,Je,50.0,51.0,1.0
95,H,Jw,50.0,42.0,-8.0
95,H,P,50.0,42.0,-8.0
95,H,V,50.0,44.0,-6.0
95,Je,Jw,51.0,42.0,-9.0
95,Je,P,51.0,42.0,-9.0
95,Je,V,51.0,44.0,-7.0
95,Jw,P,42.0,42.0,0.0
95,Jw,V,42.0,44.0,2.0
95,P,V,42.0,44.0,2.0
96,H,Je,53.0,55.0,2.0
96,H,Jw,53.0,51.0,-2.0
96,H,P,53.0,41.0,-12.0
96,H,V,53.0,48.0,-5.0
96,Je,Jw,55.0,51.0,-4.0
96,Je,P,55.0,41.0,-14.0
96,Je,V,55.0,48.0,-7.0
96,Jw,P,51.0,41.0,-10.0
96,Jw,V,51.0,48.0,-3.0
96,P,V,41.0,48.0,7.0
97,H,Je,31.0,46.0,15.0
97,H,Jw,31.0,46.0,15.0
97,H,P,31.0,43.0,12.0
97,H,V,31.0,44.0,13.0
97,Je,Jw,46.0,46.0,0.0
97,Je,P,46.0,43.0,-3.0
97,Je,V,46.0,44.0,-2.0
97,Jw,P,46.0,43.0,-3.0
97,Jw,V,46.0,44.0,-2.0
97,P,V,43.0,44.0,1.0
98,H,Je,32.0,48.0,16.0
98,H,Jw,32.0,52.0,20.0
98,H,P,32.0,41.0,9.0
98,H,V,32.0,42.0,10.0
98,Je,Jw,48.0,52.0,4.0
98,Je,P,48.0,41.0,-7.0
98,Je,V,48.0,42.0,-6.0
98,Jw,P,52.0,41.0,-11.0
98,Jw,V,52.0,42.0,-10.0
98,P,V,41.0,42.0,1.0
99,H,Je,54.0,47.0,-7.0
99,H,Jw,54.0,50.0,-4.0
99,H,P,54.0,44.0,-10.0
99,H,V,54.0,44.0,-10.0
99,Je,Jw,47.0,50.0,3.0
99,Je,P,47.0,44.0,-3.0
99,Je,V,47.0,44.0,-3.0
99,Jw,P,50.0,44.0,-6.0
99,Jw,V,50.0,44.0,-6.0
99,P,V,44.0,44.0,0.0
100,H,Je,31.0,45.0,14.0
100,H,Jw,31.0,45.0,14.0
100,H,P,31.0,45.0,14.0
100,H,V,31.0,44.0,13.0
100,Je,Jw,45.0,45.0,0.0
100,Je,P,45.0,45.0,0.0
100,Je,V,45.0,44.0,-1.0
100,Jw,P,45.0,45.0,0.0
100,Jw,V,45.0,44.0,-1.0
100,P,V,45.0,44.0,-1.0
101,H,Je,48.0,46.0,-2.0
101,H,Jw,48.0,48.0,0.0
101,H,P,48.0,44.0,-4.0
101,H,V,48.0,46.0,-2.0
101,Je,Jw,46.0,48.0,2.0
101,Je,P,46.0,44.0,-2.0
101,Je,V,46.0,46.0,0.0
101,Jw,P,48.0,44.0,-4.0
101,Jw,V,48.0,46.0,-2.0
101,P,V,44.0,46.0,2.0
102,H,Je,51.0,45.0,-6.0
102,H,Jw,51.0,49.0,-2.0
102,H,P,51.0,44.0,-7.0
102,H,V,51.0,43.0,-8.0
102,Je,Jw,45.0,49.0,4.0
102,Je,P,45.0,44.0,-1.0
102,Je,V,45.0,43.0,-2.0
102,Jw,P,49.0,44.0,-5.0
102,Jw,V,49.0,43.0,-6.0
102,P,V,44.0,43.0,-1.0
103,H,Je,33.0,35.0,2.0
103,H,Jw,33.0,48.0,15.0
103,H,P,33.0,44.0,11.0
103,H,V,33.0,44.0,11.0
103,Je,Jw,35.0,48.0,13.0
103,Je,P,35.0,44.0,9.0
103,Je,V,35.0,44.0,9.0
103,Jw,P,48.0,44.0,-4.0
103,Jw,V,48.0,44.0,-4.0
103,P,V,44.0,44.0,0.0
104,H,Je,33.0,34.0,1.0
104,H,Jw,33.0,48.0,15.0
104,H,P,33.0,44.0,11.0
104,H,V,33.0,46.0,13.0
104,Je,Jw,34.0,48.0,14.0
104,Je,P,34.0,44.0,10.0
104,Je,V,34.0,46.0,12.0
104,Jw,P,48.0,44.0,-4.0
104,Jw,V,48.0,46.0,-2.0
104,P,V,44.0,46.0,2.0
105,H,Je,28.0,44.0,16.0
105,H,Jw,28.0,48.0,20.0
105,H,P,28.0,42.0,14.0
105,H,V,28.0,41.0,13.0
105,Je,Jw,44.0,48.0,4.0
105,Je,P,44.0,42.0,-2.0
105,Je,V,44.0,41.0,-3.0
105,Jw,P,48.0,42.0,-6.0
105,Jw,V,48.0,41.0,-7.0
105,P,V,42.0,41.0,-1.0
106,H,Je,51.0,32.0,-19.0
106,H,Jw,51.0,51.0,0.0
106,H,P,51.0,40.0,-11.0
106,H,V,51.0,49.0,-2.0
106,Je,Jw,32.0,51.0,19.0
106,Je,P,32.0,40.0,8.0
106,Je,V,32.0,49.0,17.0
106,Jw,P,51.0,40.0,-11.0
106,Jw,V,51.0,49.0,-2.0
106,P,V,40.0,49.0,9.0
107,H,Je,62.0,44.0,-18.0
107,H,Jw,62.0,45.0,-17.0
107,H,P,62.0,42.0,-20.0
107,H,V,62.0,45.0,-17.0
107,Je,Jw,44.0,45.0,1.0
107,Je,P,44.0,42.0,-2.0
107,Je,V,44.0,45.0,1.0
107,Jw,P,45.0,42.0,-3.0
107,Jw,V,45.0,45.0,0.0
107,P,V,42.0,45.0,3.0
108,H,Je,63.0,45.0,-18.0
108,H,Jw,63.0,47.0,-16.0
108,H,P,63.0,45.0,-18.0
108,H,V,63.0,44.0,-19.0
108,Je,Jw,45.0,47.0,2.0
108,Je,P,45.0,45.0,0.0
108,Je,V,45.0,44.0,-1.0
108,Jw,P,47.0,45.0,-2.0
108,Jw,V,47.0,44.0,-3.0
108,P,V,45.0,44.0,-1.0
109,H,Je,20.0,46.0,26.0
109,H,Jw,20.0,32.0,12.0
109,H,P,20.0,44.0,24.0
109,H,V,20.0,44.0,24.0
109,Je,Jw,46.0,32.0,-14.0
109,Je,P,46.0,44.0,-2.0
109,Je,V,46.0,44.0,-2.0
109,Jw,P,32.0,44.0,12.0
109,Jw,V,32.0,44.0,12.0
109,P,V,44.0,44.0,0.0
110,H,Je,54.0,54.0,0.0
110,H,Jw,54.0,51.0,-3.0
110,H,P,54.0,45.0,-9.0
110,H,V,54.0,45.0,-9.0
110,Je,Jw,54.0,51.0,-3.0
110,Je,P,54.0,45.0,-9.0
110,Je,V,54.0,45.0,-9.0
110,Jw,P,51.0,45.0,-6.0
110,Jw,V,51.0,45.0,-6.0
110,P,V,45.0,45.0,0.0
111,H,Je,35.0,52.0,17.0
111,H,Jw,35.0,40.0,5.0
111,H,P,35.0,42.0,7.0
111,H,V,35.0,45.0,10.0
111,Je,Jw,52.0,40.0,-12.0
111,Je,P,52.0,42.0,-10.0
111,Je,V,52.0,45.0,-7.0
111,Jw,P,40.0,42.0,2.0
111,Jw,V,40.0,45.0,5.0
111,P,V,42.0,45.0,3.0
112,H,Je,30.0,44.0,14.0
112,H,Jw,30.0,49.0,19.0
112,H,P,30.0,46.0,16.0
112,H,V,30.0,42.0,12.0
112,Je,Jw,44.0,49.0,5.0
112,Je,P,44.0,46.0,2.0
112,Je,V,44.0,42.0,-2.0
112,Jw,P,49.0,46.0,-3.0
112,Jw,V,49.0,42.0,-7.0
112,P,V,46.0,42.0,-4.0
113,H,Je,52.0,44.0,-8.0
113,H,Jw,52.0,45.0,-7.0
113,H,P,52.0,43.0,-9.0
113,H,V,52.0,42.0,-10.0
113,Je,Jw,44.0,45.0,1.0
113,Je,P,44.0,43.0,-1.0
113,Je,V,44.0,42.0,-2.0
113,Jw,P,45.0,43.0,-2.0
113,Jw,V,45.0,42.0,-3.0
113,P,V,43.0,42.0,-1.0
114,H,Je,34.0,47.0,13.0
114,H,Jw,34.0,48.0,14.0
114,H,P,34.0,45.0,11.0
114,H,V,34.0,45.0,11.0
114,Je,Jw,47.0,48.0,1.0
114,Je,P,47.0,45.0,-2.0
114,Je,V,47.0,45.0,-2.0
114,Jw,P,48.0,45.0,-3.0
114,Jw,V,48.0,45.0,-3.0
114,P,V,45.0,45.0,0.0
115,H,Je,50.0,51.0,1.0
115,H,Jw,50.0,51.0,1.0
115,H,P,50.0,44.0,-6.0
115,H,V,50.0,43.0,-7.0
115,Je,Jw,51.0,51.0,0.0
115,Je,P,51.0,44.0,-7.0
115,Je,V,51.0,43.0,-8.0
115,Jw,P,51.0,44.0,-7.0
115,Jw,V,51.0,43.0,-8.0
115,P,V,44.0,43.0,-1.0
116,H,Je,32.0,45.0,13.0
116,H,Jw,32.0,51.0,19.0
116,H,P,32.0,42.0,10.0
116,H,V,32.0,41.0,9.0
116,Je,Jw,45.0,51.0,6.0
116,Je,P,45.0,42.0,-3.0
116,Je,V,45.0,41.0,-4.0
116,Jw,P,51.0,42.0,-9.0
116,Jw,V,51.0,41.0,-10.0
116,P,V,42.0,41.0,-1.0
117,H,Je,35.0,46.0,11.0
117,H,Jw,35.0,48.0,13.0
117,H,P,35.0,45.0,10.0
117,H,V,35.0,48.0,13.0
117,Je,Jw,46.0,48.0,2.0
117,Je,P,46.0,45.0,-1.0
117,Je,V,46.0,48.0,2.0
117,Jw,P,48.0,45.0,-3.0
117,Jw,V,48.0,48.0,0.0
117,P,V,45.0,48.0,3.0
118,H,Je,48.0,29.0,-19.0
118,H,Jw,48.0,49.0,1.0
118,H,P,48.0,42.0,-6.0
118,H,V,48.0,46.0,-2.0
118,Je,Jw,29.0,49.0,20.0
118,Je,P,29.0,42.0,13.0
118,Je,V,29.0,46.0,17.0
118,Jw,P,49.0,42.0,-7.0
118,Jw,V,49.0,46.0,-3.0
118,P,V,42.0,46.0,4.0
119,H,Je,33.0,33.0,0.0
119,H,Jw,33.0,45.0,12.0
119,H,P,33.0,45.0,12.0
119,H,V,33.0,46.0,13.0
119,Je,Jw,33.0,45.0,12.0
119,Je,P,33.0,45.0,12.0
119,Je,V,33.0,46.0,13.0
119,Jw,P,45.0,45.0,0.0
119,Jw,V,45.0,46.0,1.0
119,P,V,45.0,46.0,1.0
120,H,Je,52.0,51.0,-1.0
120,H,Jw,52.0,45.0,-7.0
120,H,P,52.0,45.0,-7.0
120,H,V,52.0,45.0,-7.0
120,Je,Jw,51.0,45.0,-6.0
120,Je,P,51.0,45.0,-6.0
120,Je,V,51.0,45.0,-6.0
120,Jw,P,45.0,45.0,0.0
120,Jw,V,45.0,45.0,0.0
120,P,V,45.0,45.0,0.0
121,H,Je,33.0,45.0,12.0
121,H,Jw,33.0,44.0,11.0
121,H,P,33.0,43.0,10.0
121,H,V,33.0,45.0,12.0
121,Je,Jw,45.0,44.0,-1.0
121,Je,P,45.0,43.0,-2.0
121,Je,V,45.0,45.0,0.0
121,Jw,P,44.0,43.0,-1.0
121,Jw,V,44.0,45.0,1.0
121,P,V,43.0,45.0,2.0
122,H,Je,32.0,45.0,13.0
122,H,Jw,32.0,52.0,20.0
122,H,P,32.0,43.0,11.0
122,H,V,32.0,41.0,9.0
122,Je,Jw,45.0,52.0,7.0
122,Je,P,45.0,43.0,-2.0
122,Je,V,45.0,41.0,-4.0
122,Jw,P,52.0,43.0,-9.0
122,Jw,V,52.0,41.0,-11.0
122,P,V,43.0,41.0,-2.0
123,H,Je,33.0,46.0,13.0
123,H,Jw,33.0,49.0,16.0
123,H,P,33.0,46.0,13.0
123,H,V,33.0,44.0,11.0
123,Je,Jw,46.0,49.0,3.0
123,Je,P,46.0,46.0,0.0
123,Je,V,46.0,44.0,-2.0
123,Jw,P,49.0,46.0,-3.0
123,Jw,V,49.0,44.0,-5.0
123,P,V,46.0,44.0,-2.0
124,H,Je,62.0,45.0,-17.0
124,H,Jw,62.0,46.0,-16.0
124,H,P,62.0,44.0,-18.0
124,H,V,62.0,46.0,-16.0
124,Je,Jw,45.0,46.0,1.0
124,Je,P,45.0,44.0,-1.0
124,Je,V,45.0,46.0,1.0
124,Jw,P,46.0,44.0,-2.0
124,Jw,V,46.0,46.0,0.0
124,P,V,44.0,46.0,2.0
125,H,Je,55.0,55.0,0.0
125,H,Jw,55.0,48.0,-7.0
125,H,P,55.0,46.0,-9.0
125,H,V,55.0,44.0,-11.0
125,Je,Jw,55.0,48.0,-7.0
125,Je,P,55.0,46.0,-9.0
125,Je,V,55.0,44.0,-11.0
125,Jw,P,48.0,46.0,-2.0
125,Jw,V,48.0,44.0,-4.0
125,P,V,46.0,44.0,-2.0
126,H,Je,28.0,45.0,17.0
126,H,Jw,28.0,46.0,18.0
126,H,P,28.0,46.0,18.0
126,H,V,28.0,46.0,18.0
126,Je,Jw,45.0,46.0,1.0
126,Je,P,45.0,46.0,1.0
126,Je,V,45.0,46.0,1.0
126,Jw,P,46.0,46.0,0.0
126,Jw,V,46.0,46.0,0.0
126,P,V,46.0,46.0,0.0
127,H,Je,29.0,46.0,17.0
127,H,Jw,29.0,50.0,21.0
127,H,P,29.0,43.0,14.0
127,H,V,29.0,43.0,14.0
127,Je,Jw,46.0,50.0,4.0
127,Je,P,46.0,43.0,-3.0
127,Je,V,46.0,43.0,-3.0
127,Jw,P,50.0,43.0,-7.0
127,Jw,V,50.0,43.0,-7.0
127,P,V,43.0,43.0,0.0
128,H,Je,57.0,43.0,-14.0
128,H,Jw,57.0,49.0,-8.0
128,H,P,57.0,44.0,-13.0
128,H,V,57.0,43.0,-14.0
128,Je,Jw,43.0,49.0,6.0
128,Je,P,43.0,44.0,1.0
128,Je,V,43.0,43.0,0.0
128,Jw,P,49.0,44.0,-5.0
128,Jw,V,49.0,43.0,-6.0
128,P,V,44.0,43.0,-1.0
129,H,Je,50.0,20.0,-30.0
129,H,Jw,50.0,46.0,-4.0
129,H,P,50.0,44.0,-6.0
129,H,V,50.0,46.0,-4.0
129,Je,Jw,20.0,46.0,26.0
129,Je,P,20.0,44.0,24.0
129,Je,V,20.0,46.0,26.0
129,Jw,P,46.0,44.0,-2.0
129,Jw,V,46.0,46.0,0.0
129,P,V,44.0,46.0,2.0
130,H,Je,57.0,44.0,-13.0
130,H,Jw,57.0,45.0,-12.0
130,H,P,57.0,40.0,-17.0
130,H,V,57.0,40.0,-17.0
130,Je,Jw,44.0,45.0,1.0
130,Je,P,44.0,40.0,-4.0
130,Je,V,44.0,40.0,-4.0
130,Jw,P,45.0,40.0,-5.0
130,Jw,V,45.0,40.0,-5.0
130,P,V,40.0,40.0,0.0
131,H,Je,31.0,47.0,16.0
131,H,Jw,31.0,51.0,20.0
131,H,P,31.0,43.0,12.0
131,H,V,31.0,45.0,14.0
131,Je,Jw,47.0,51.0,4.0
131,Je,P,47.0,43.0,-4.0
131,Je,V,47.0,45.0,-2.0
131,Jw,P,51.0,43.0,-8.0
131,Jw,V,51.0,45.0,-6.0
131,P,V,43.0,45.0,2.0
132,H,Je,35.0,55.0,20.0
132,H,Jw,35.0,51.0,16.0
132,H,P,35.0,45.0,10.0
132,H,V,35.0,44.0,9.0
132,Je,Jw,55.0,51.0,-4.0
132,Je,P,55.0,45.0,-10.0
132,Je,V,55.0,44.0,-11.0
132,Jw,P,51.0,45.0,-6.0
132,Jw,V,51.0,44.0,-7.0
132,P,V,45.0,44.0,-1.0
133,H,Je,54.0,46.0,-8.0
133,H,Jw,54.0,40.0,-14.0
133,H,P,54.0,45.0,-9.0
133,H,V,54.0,44.0,-10.0
133,Je,Jw,46.0,40.0,-6.0
133,Je,P,46.0,45.0,-1.0
133,Je,V,46.0,44.0,-2.0
133,Jw,P,40.0,45.0,5.0
133,Jw,V,40.0,44.0,4.0
133,P,V,45.0,44.0,-1.0
134,H,Je,53.0,44.0,-9.0
134,H,Jw,53.0,45.0,-8.0
134,H,P,53.0,42.0,-11.0
134,H,V,53.0,42.0,-11.0
134,Je,Jw,44.0,45.0,1.0
134,Je,P,44.0,42.0,-2.0
134,Je,V,44.0,42.0,-2.0
134,Jw,P,45.0,42.0,-3.0
134,Jw,V,45.0,42.0,-3.0
134,P,V,42.0,42.0,0.0
135,H,Je,32.0,52.0,20.0
135,H,Jw,32.0,45.0,13.0
135,H,P,32.0,45.0,13.0
135,H,V,32.0,47.0,15.0
135,Je,Jw,52.0,45.0,-7.0
135,Je,P,52.0,45.0,-7.0
135,Je,V,52.0,47.0,-5.0
135,Jw,P,45.0,45.0,0.0
135,Jw,V,45.0,47.0,2.0
135,P,V,45.0,47.0,2.0
136,H,Je,53.0,30.0,-23.0
136,H,Jw,53.0,51.0,-2.0
136,H,P,53.0,41.0,-12.0
136,H,V,53.0,41.0,-12.0
136,Je,Jw,30.0,51.0,21.0
136,Je,P,30.0,41.0,11.0
136,Je,V,30.0,41.0,11.0
136,Jw,P,51.0,41.0,-10.0
136,Jw,V,51.0,41.0,-10.0
136,P,V,41.0,41.0,0.0
137,H,Je,53.0,45.0,-8.0
137,H,Jw,53.0,40.0,-13.0
137,H,P,53.0,42.0,-11.0
137,H,V,53.0,43.0,-10.0
137,Je,Jw,45.0,40.0,-5.0
137,Je,P,45.0,42.0,-3.0
137,Je,V,45.0,43.0,-2.0
137,Jw,P,40.0,42.0,2.0
137,Jw,V,40.0,43.0,3.0
137,P,V,42.0,43.0,1.0
138,H,Je,35.0,47.0,12.0
138,H,Jw,35.0,50.0,15.0
138,H,P,35.0,45.0,10.0
138,H,V,35.0,45.0,10.0
138,Je,Jw,47.0,50.0,3.0
138,Je,P,47.0,45.0,-2.0
138,Je,V,47.0,45.0,-2.0
138,Jw,P,50.0,45.0,-5.0
138,Jw,V,50.0,45.0,-5.0
138,P,V,45.0,45.0,0.0
139,H,Je,55.0,31.0,-24.0
139,H,Jw,55.0,44.0,-11.0
139,H,P,55.0,44.0,-11.0
139,H,V,55.0,42.0,-13.0
139,Je,Jw,31.0,44.0,13.0
139,Je,P,31.0,44.0,13.0
139,Je,V,31.0,42.0,11.0
139,Jw,P,44.0,44.0,0.0
139,Jw,V,44.0,42.0,-2.0
139,P,V,44.0,42.0,-2.0
140,H,Je,34.0,55.0,21.0
140,H,Jw,34.0,42.0,8.0
140,H,P,34.0,41.0,7.0
140,H,V,34.0,44.0,10.0
140,Je,Jw,55.0,42.0,-13.0
140,Je,P,55.0,41.0,-14.0
140,Je,V,55.0,44.0,-11.0
140,Jw,P,42.0,41.0,-1.0
140,Jw,V,42.0,44.0,2.0
140,P,V,41.0,44.0,3.0
141,H,Je,52.0,49.0,-3.0
141,H,Jw,52.0,45.0,-7.0
141,H,P,52.0,41.0,-11.0
141,H,V,52.0,35.0,-17.0
