bootstrap_id,comparison,metric,first_window_start,first_window_end,second_window_start,second_window_end,first_minus_second
942,low_vs_W45,profile_mean,30,34,40,48,2.865959664231596
942,low_vs_W45,region2d_mean,30,34,40,48,2.666668529345209
942,early_core_vs_late,profile_spatial_std,26,33,40,52,-1.6529159248004666
942,early_core_vs_late,profile_spatial_variance,26,33,40,52,-22.90690642316521
942,early_core_vs_late,region2d_spatial_std,26,33,40,52,-1.3222788986273946
942,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-18.468605179658198
942,early_core_vs_late,profile_amplitude,26,33,40,52,-5.36122273618459
942,early_core_vs_late,region2d_amplitude,26,33,40,52,-6.569060479303527
942,early_core_vs_late,profile_mean,26,33,40,52,4.495219689248607
942,early_core_vs_late,region2d_mean,26,33,40,52,4.29841192565987
943,low_vs_pre,profile_spatial_std,30,34,20,29,-0.6513519924195501
943,low_vs_pre,profile_spatial_variance,30,34,20,29,-7.364915367368543
943,low_vs_pre,region2d_spatial_std,30,34,20,29,-0.5297968875221599
943,low_vs_pre,region2d_spatial_variance,30,34,20,29,-5.893506939953397
943,low_vs_pre,profile_amplitude,30,34,20,29,-2.885666013609942
943,low_vs_pre,region2d_amplitude,30,34,20,29,-0.1236585789330178
943,low_vs_pre,profile_mean,30,34,20,29,-2.635405878555922
943,low_vs_pre,region2d_mean,30,34,20,29,-2.7025190731816267
943,low_vs_post,profile_spatial_std,30,34,35,39,-0.9575894676729213
943,low_vs_post,profile_spatial_variance,30,34,35,39,-11.018382548327256
943,low_vs_post,region2d_spatial_std,30,34,35,39,-0.7864339850738187
943,low_vs_post,region2d_spatial_variance,30,34,35,39,-8.93420118414474
943,low_vs_post,profile_amplitude,30,34,35,39,-3.886332491050595
943,low_vs_post,region2d_amplitude,30,34,35,39,-3.2893677265334986
943,low_vs_post,profile_mean,30,34,35,39,1.1725283332953893
943,low_vs_post,region2d_mean,30,34,35,39,1.0870193935451908
943,low_vs_W45,profile_spatial_std,30,34,40,48,-2.5911394908891774
943,low_vs_W45,profile_spatial_variance,30,34,40,48,-33.967414623114536
943,low_vs_W45,region2d_spatial_std,30,34,40,48,-2.347052396155954
943,low_vs_W45,region2d_spatial_variance,30,34,40,48,-30.292336331788988
943,low_vs_W45,profile_amplitude,30,34,40,48,-8.378770313403042
943,low_vs_W45,region2d_amplitude,30,34,40,48,-7.744127812407626
943,low_vs_W45,profile_mean,30,34,40,48,2.4035166890805932
943,low_vs_W45,region2d_mean,30,34,40,48,2.109282723175511
943,early_core_vs_late,profile_spatial_std,26,33,40,52,-2.500648206507395
943,early_core_vs_late,profile_spatial_variance,26,33,40,52,-32.83743793318263
943,early_core_vs_late,region2d_spatial_std,26,33,40,52,-2.251053504667155
943,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-29.14101321476769
943,early_core_vs_late,profile_amplitude,26,33,40,52,-7.778029609877265
943,early_core_vs_late,region2d_amplitude,26,33,40,52,-8.794297202301173
943,early_core_vs_late,profile_mean,26,33,40,52,3.5613603605346356
943,early_core_vs_late,region2d_mean,26,33,40,52,3.2714822097071448
944,low_vs_pre,profile_spatial_std,30,34,20,29,-1.1005271458330483
944,low_vs_pre,profile_spatial_variance,30,34,20,29,-11.969071106785773
944,low_vs_pre,region2d_spatial_std,30,34,20,29,-0.8849398035322471
944,low_vs_pre,region2d_spatial_variance,30,34,20,29,-9.484992369308163
944,low_vs_pre,profile_amplitude,30,34,20,29,-4.358946893431495
944,low_vs_pre,region2d_amplitude,30,34,20,29,-0.7602573912411401
944,low_vs_pre,profile_mean,30,34,20,29,-3.7459157825592158
944,low_vs_pre,region2d_mean,30,34,20,29,-3.8849285675569547
944,low_vs_post,profile_spatial_std,30,34,35,39,-1.0721336833355233
944,low_vs_post,profile_spatial_variance,30,34,35,39,-11.386204825625814
944,low_vs_post,region2d_spatial_std,30,34,35,39,-0.9447255711041898
944,low_vs_post,region2d_spatial_variance,30,34,35,39,-10.028903860202963
944,low_vs_post,profile_amplitude,30,34,35,39,-3.6412791085799636
944,low_vs_post,region2d_amplitude,30,34,35,39,-3.5679685751426895
944,low_vs_post,profile_mean,30,34,35,39,0.5858520012795339
944,low_vs_post,region2d_mean,30,34,35,39,0.44312171593474403
944,low_vs_W45,profile_spatial_std,30,34,40,48,-2.3554900326468893
944,low_vs_W45,profile_spatial_variance,30,34,40,48,-28.047810174769975
944,low_vs_W45,region2d_spatial_std,30,34,40,48,-2.3299670547559304
944,low_vs_W45,region2d_spatial_variance,30,34,40,48,-28.03318883096063
944,low_vs_W45,profile_amplitude,30,34,40,48,-7.216172507966872
944,low_vs_W45,region2d_amplitude,30,34,40,48,-8.02041380623767
944,low_vs_W45,profile_mean,30,34,40,48,2.170895781999725
944,low_vs_W45,region2d_mean,30,34,40,48,1.8809119030986388
944,early_core_vs_late,profile_spatial_std,26,33,40,52,-2.153136341114384
944,early_core_vs_late,profile_spatial_variance,26,33,40,52,-25.885901672916262
944,early_core_vs_late,region2d_spatial_std,26,33,40,52,-2.1090759294611443
944,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-25.47604710617891
944,early_core_vs_late,profile_amplitude,26,33,40,52,-6.372905543236348
944,early_core_vs_late,region2d_amplitude,26,33,40,52,-9.069639858699983
944,early_core_vs_late,profile_mean,26,33,40,52,3.6217566187272823
944,early_core_vs_late,region2d_mean,26,33,40,52,3.3515417240525665
945,low_vs_pre,profile_spatial_std,30,34,20,29,-0.13799881099131994
945,low_vs_pre,profile_spatial_variance,30,34,20,29,-1.5534075261932898
945,low_vs_pre,region2d_spatial_std,30,34,20,29,-0.10033674411455618
945,low_vs_pre,region2d_spatial_variance,30,34,20,29,-1.1243037433468004
945,low_vs_pre,profile_amplitude,30,34,20,29,-1.5878628748436263
945,low_vs_pre,region2d_amplitude,30,34,20,29,0.07915745740778135
945,low_vs_pre,profile_mean,30,34,20,29,-3.0101150439745368
945,low_vs_pre,region2d_mean,30,34,20,29,-2.999583208033833
945,low_vs_post,profile_spatial_std,30,34,35,39,-1.1978654652049077
945,low_vs_post,profile_spatial_variance,30,34,35,39,-15.215463993486864
945,low_vs_post,region2d_spatial_std,30,34,35,39,-1.0959080615231258
945,low_vs_post,region2d_spatial_variance,30,34,35,39,-13.635481591204083
945,low_vs_post,profile_amplitude,30,34,35,39,-3.8984520087689027
945,low_vs_post,region2d_amplitude,30,34,35,39,-5.658649154158294
945,low_vs_post,profile_mean,30,34,35,39,1.2407000404319106
945,low_vs_post,region2d_mean,30,34,35,39,1.1333640380618633
945,low_vs_W45,profile_spatial_std,30,34,40,48,-1.9219467357494455
945,low_vs_W45,profile_spatial_variance,30,34,40,48,-25.70561254778228
945,low_vs_W45,region2d_spatial_std,30,34,40,48,-1.7684819472171034
945,low_vs_W45,region2d_spatial_variance,30,34,40,48,-23.120199428460687
945,low_vs_W45,profile_amplitude,30,34,40,48,-6.306602361508716
945,low_vs_W45,region2d_amplitude,30,34,40,48,-6.948020188150057
945,low_vs_W45,profile_mean,30,34,40,48,3.044060151778165
945,low_vs_W45,region2d_mean,30,34,40,48,2.8650798189220374
945,early_core_vs_late,profile_spatial_std,26,33,40,52,-1.8277129944295725
945,early_core_vs_late,profile_spatial_variance,26,33,40,52,-24.25569042226914
945,early_core_vs_late,region2d_spatial_std,26,33,40,52,-1.5793490496521754
945,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-20.532400608744936
945,early_core_vs_late,profile_amplitude,26,33,40,52,-5.140133084012728
945,early_core_vs_late,region2d_amplitude,26,33,40,52,-7.028359248750782
945,early_core_vs_late,profile_mean,26,33,40,52,4.564433881912809
945,early_core_vs_late,region2d_mean,26,33,40,52,4.358330943024551
946,low_vs_pre,profile_spatial_std,30,34,20,29,-1.5507732695490084
946,low_vs_pre,profile_spatial_variance,30,34,20,29,-18.10303894510755
946,low_vs_pre,region2d_spatial_std,30,34,20,29,-1.344515144979682
946,low_vs_pre,region2d_spatial_variance,30,34,20,29,-15.53862989741075
946,low_vs_pre,profile_amplitude,30,34,20,29,-5.424624263670237
946,low_vs_pre,region2d_amplitude,30,34,20,29,-2.2273260136509805
946,low_vs_pre,profile_mean,30,34,20,29,-3.825455425171512
946,low_vs_pre,region2d_mean,30,34,20,29,-4.00870028365614
946,low_vs_post,profile_spatial_std,30,34,35,39,-0.6226096227914653
946,low_vs_post,profile_spatial_variance,30,34,35,39,-6.843002570739429
946,low_vs_post,region2d_spatial_std,30,34,35,39,-0.5118694551084291
946,low_vs_post,region2d_spatial_variance,30,34,35,39,-5.623830672334833
946,low_vs_post,profile_amplitude,30,34,35,39,-2.742299242083055
946,low_vs_post,region2d_amplitude,30,34,35,39,-2.9694916992450544
946,low_vs_post,profile_mean,30,34,35,39,1.5552270708667955
946,low_vs_post,region2d_mean,30,34,35,39,1.5507870287342058
946,low_vs_W45,profile_spatial_std,30,34,40,48,-2.853013086319417
946,low_vs_W45,profile_spatial_variance,30,34,40,48,-37.375259518695685
946,low_vs_W45,region2d_spatial_std,30,34,40,48,-2.727933262160783
946,low_vs_W45,region2d_spatial_variance,30,34,40,48,-35.65919015558364
946,low_vs_W45,profile_amplitude,30,34,40,48,-8.969630758884472
946,low_vs_W45,region2d_amplitude,30,34,40,48,-8.832342189652493
946,low_vs_W45,profile_mean,30,34,40,48,2.213929690132389
946,low_vs_W45,region2d_mean,30,34,40,48,1.8846508169742862
946,early_core_vs_late,profile_spatial_std,26,33,40,52,-2.2708358115499703
946,early_core_vs_late,profile_spatial_variance,26,33,40,52,-31.28868846543486
946,early_core_vs_late,region2d_spatial_std,26,33,40,52,-2.1603236888343007
946,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-29.538005123874584
946,early_core_vs_late,profile_amplitude,26,33,40,52,-6.874995667597119
946,early_core_vs_late,region2d_amplitude,26,33,40,52,-9.076429014896537
946,early_core_vs_late,profile_mean,26,33,40,52,3.75713489719109
946,early_core_vs_late,region2d_mean,26,33,40,52,3.481971019360799
947,low_vs_pre,profile_spatial_std,30,34,20,29,-0.3022327672107359
947,low_vs_pre,profile_spatial_variance,30,34,20,29,-3.5113377704278506
947,low_vs_pre,region2d_spatial_std,30,34,20,29,-0.2649672120318014
947,low_vs_pre,region2d_spatial_variance,30,34,20,29,-3.025492829790025
947,low_vs_pre,profile_amplitude,30,34,20,29,-2.2444289288601134
947,low_vs_pre,region2d_amplitude,30,34,20,29,0.005424410832688409
947,low_vs_pre,profile_mean,30,34,20,29,-2.5668002418286804
947,low_vs_pre,region2d_mean,30,34,20,29,-2.520683865405708
947,low_vs_post,profile_spatial_std,30,34,35,39,-1.6240417002181537
947,low_vs_post,profile_spatial_variance,30,34,35,39,-21.260572005249664
947,low_vs_post,region2d_spatial_std,30,34,35,39,-1.4688267992605644
947,low_vs_post,region2d_spatial_variance,30,34,35,39,-18.882259571817073
947,low_vs_post,profile_amplitude,30,34,35,39,-5.041476794592761
947,low_vs_post,region2d_amplitude,30,34,35,39,-6.598166024765838
947,low_vs_post,profile_mean,30,34,35,39,0.2702054919050596
947,low_vs_post,region2d_mean,30,34,35,39,0.07344795243197666
947,low_vs_W45,profile_spatial_std,30,34,40,48,-2.2535615325832206
947,low_vs_W45,profile_spatial_variance,30,34,40,48,-30.865779267890787
947,low_vs_W45,region2d_spatial_std,30,34,40,48,-2.19163689900393
947,low_vs_W45,region2d_spatial_variance,30,34,40,48,-29.68415155357433
947,low_vs_W45,profile_amplitude,30,34,40,48,-7.161235736296131
947,low_vs_W45,region2d_amplitude,30,34,40,48,-8.036274060319766
947,low_vs_W45,profile_mean,30,34,40,48,2.1832705576708875
947,low_vs_W45,region2d_mean,30,34,40,48,1.9478086628320028
947,early_core_vs_late,profile_spatial_std,26,33,40,52,-2.1119558831127785
947,early_core_vs_late,profile_spatial_variance,26,33,40,52,-28.457747465402747
947,early_core_vs_late,region2d_spatial_std,26,33,40,52,-1.9482225386831802
947,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-26.037835533920287
947,early_core_vs_late,profile_amplitude,26,33,40,52,-6.117595243476629
947,early_core_vs_late,region2d_amplitude,26,33,40,52,-8.900554874651014
947,early_core_vs_late,profile_mean,26,33,40,52,3.3462817490318244
947,early_core_vs_late,region2d_mean,26,33,40,52,3.0650532948350495
948,low_vs_pre,profile_spatial_std,30,34,20,29,-0.8563871310996491
948,low_vs_pre,profile_spatial_variance,30,34,20,29,-9.795741261271356
948,low_vs_pre,region2d_spatial_std,30,34,20,29,-0.9096526248990786
948,low_vs_pre,region2d_spatial_variance,30,34,20,29,-10.379096243210867
948,low_vs_pre,profile_amplitude,30,34,20,29,-3.4747732711240342
948,low_vs_pre,region2d_amplitude,30,34,20,29,-1.0471528914239876
948,low_vs_pre,profile_mean,30,34,20,29,-3.034315135236284
948,low_vs_pre,region2d_mean,30,34,20,29,-3.118013997051179
948,low_vs_post,profile_spatial_std,30,34,35,39,-1.4928297760487554
948,low_vs_post,profile_spatial_variance,30,34,35,39,-18.338707690994294
948,low_vs_post,region2d_spatial_std,30,34,35,39,-1.329086976217468
948,low_vs_post,region2d_spatial_variance,30,34,35,39,-16.0293847089145
948,low_vs_post,profile_amplitude,30,34,35,39,-5.399499242038884
948,low_vs_post,region2d_amplitude,30,34,35,39,-4.9645903710326635
948,low_vs_post,profile_mean,30,34,35,39,1.0635199778439244
948,low_vs_post,region2d_mean,30,34,35,39,0.9243882443722384
948,low_vs_W45,profile_spatial_std,30,34,40,48,-2.5262159858810183
948,low_vs_W45,profile_spatial_variance,30,34,40,48,-33.13603796661886
948,low_vs_W45,region2d_spatial_std,30,34,40,48,-2.5453721564019434
948,low_vs_W45,region2d_spatial_variance,30,34,40,48,-33.24782343322039
948,low_vs_W45,profile_amplitude,30,34,40,48,-8.149219141921579
948,low_vs_W45,region2d_amplitude,30,34,40,48,-9.394598492023402
948,low_vs_W45,profile_mean,30,34,40,48,2.332696277940471
948,low_vs_W45,region2d_mean,30,34,40,48,2.048342688502366
948,early_core_vs_late,profile_spatial_std,26,33,40,52,-2.1475482182068752
948,early_core_vs_late,profile_spatial_variance,26,33,40,52,-28.633455284418943
948,early_core_vs_late,region2d_spatial_std,26,33,40,52,-2.0210999465532486
948,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-26.885022923626785
948,early_core_vs_late,profile_amplitude,26,33,40,52,-6.508227962422502
948,early_core_vs_late,region2d_amplitude,26,33,40,52,-8.872103034939837
948,early_core_vs_late,profile_mean,26,33,40,52,4.032105389419105
948,early_core_vs_late,region2d_mean,26,33,40,52,3.7766923269376704
949,low_vs_pre,profile_spatial_std,30,34,20,29,-0.7776069736259155
949,low_vs_pre,profile_spatial_variance,30,34,20,29,-8.170388506169182
949,low_vs_pre,region2d_spatial_std,30,34,20,29,-0.5607715040515142
949,low_vs_pre,region2d_spatial_variance,30,34,20,29,-5.981224559541953
949,low_vs_pre,profile_amplitude,30,34,20,29,-2.5956290145412524
949,low_vs_pre,region2d_amplitude,30,34,20,29,-0.3133499430097082
949,low_vs_pre,profile_mean,30,34,20,29,-3.3550924459012776
949,low_vs_pre,region2d_mean,30,34,20,29,-3.4744582360330867
949,low_vs_post,profile_spatial_std,30,34,35,39,-1.482327302462715
949,low_vs_post,profile_spatial_variance,30,34,35,39,-16.323671702614757
949,low_vs_post,region2d_spatial_std,30,34,35,39,-1.2110252387098868
949,low_vs_post,region2d_spatial_variance,30,34,35,39,-13.46511081475862
949,low_vs_post,profile_amplitude,30,34,35,39,-4.919778570927704
949,low_vs_post,region2d_amplitude,30,34,35,39,-4.686227931576653
949,low_vs_post,profile_mean,30,34,35,39,0.4741441807123792
949,low_vs_post,region2d_mean,30,34,35,39,0.32462373037432
949,low_vs_W45,profile_spatial_std,30,34,40,48,-2.5558927330795944
949,low_vs_W45,profile_spatial_variance,30,34,40,48,-30.79161117181493
949,low_vs_W45,region2d_spatial_std,30,34,40,48,-2.339741608681547
949,low_vs_W45,region2d_spatial_variance,30,34,40,48,-28.642598663726364
949,low_vs_W45,profile_amplitude,30,34,40,48,-8.329075212936893
949,low_vs_W45,region2d_amplitude,30,34,40,48,-7.667626320346013
949,low_vs_W45,profile_mean,30,34,40,48,2.3063395050136037
949,low_vs_W45,region2d_mean,30,34,40,48,2.0281487092213197
949,early_core_vs_late,profile_spatial_std,26,33,40,52,-2.486923262100185
949,early_core_vs_late,profile_spatial_variance,26,33,40,52,-29.922039044371516
949,early_core_vs_late,region2d_spatial_std,26,33,40,52,-2.2305040159058604
949,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-27.04983589126989
949,early_core_vs_late,profile_amplitude,26,33,40,52,-8.37721418502975
949,early_core_vs_late,region2d_amplitude,26,33,40,52,-8.81512271428166
949,early_core_vs_late,profile_mean,26,33,40,52,3.724091568765548
949,early_core_vs_late,region2d_mean,26,33,40,52,3.456744052497765
950,low_vs_pre,profile_spatial_std,30,34,20,29,-0.9995942645235978
950,low_vs_pre,profile_spatial_variance,30,34,20,29,-11.372677272509755
950,low_vs_pre,region2d_spatial_std,30,34,20,29,-0.8261338237062059
950,low_vs_pre,region2d_spatial_variance,30,34,20,29,-9.262163956533747
950,low_vs_pre,profile_amplitude,30,34,20,29,-3.7755756719895324
950,low_vs_pre,region2d_amplitude,30,34,20,29,-2.360464845412409
950,low_vs_pre,profile_mean,30,34,20,29,-3.9651459848071156
950,low_vs_pre,region2d_mean,30,34,20,29,-4.097346827403541
950,low_vs_post,profile_spatial_std,30,34,35,39,-0.199605312388913
950,low_vs_post,profile_spatial_variance,30,34,35,39,-2.1607254719677194
950,low_vs_post,region2d_spatial_std,30,34,35,39,-0.07227910462243248
950,low_vs_post,region2d_spatial_variance,30,34,35,39,-0.7698468591439216
950,low_vs_post,profile_amplitude,30,34,35,39,-0.46945522814524665
950,low_vs_post,region2d_amplitude,30,34,35,39,-2.221145351249959
950,low_vs_post,profile_mean,30,34,35,39,0.31866602870649174
950,low_vs_post,region2d_mean,30,34,35,39,0.23719783507883818
950,low_vs_W45,profile_spatial_std,30,34,40,48,-1.9056166694669345
950,low_vs_W45,profile_spatial_variance,30,34,40,48,-23.568365546649424
950,low_vs_W45,region2d_spatial_std,30,34,40,48,-1.5759748599811427
950,low_vs_W45,region2d_spatial_variance,30,34,40,48,-19.082216876980212
950,low_vs_W45,profile_amplitude,30,34,40,48,-5.613430733064064
950,low_vs_W45,region2d_amplitude,30,34,40,48,-6.701156943352803
950,low_vs_W45,profile_mean,30,34,40,48,0.6509699914002915
950,low_vs_W45,region2d_mean,30,34,40,48,0.3688206038820425
950,early_core_vs_late,profile_spatial_std,26,33,40,52,-1.596485088010172
950,early_core_vs_late,profile_spatial_variance,26,33,40,52,-20.49303374502849
950,early_core_vs_late,region2d_spatial_std,26,33,40,52,-1.3095182865093227
950,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-16.439247479991195
950,early_core_vs_late,profile_amplitude,26,33,40,52,-4.4755772199400745
950,early_core_vs_late,region2d_amplitude,26,33,40,52,-6.499026407898697
950,early_core_vs_late,profile_mean,26,33,40,52,2.32739497684085
950,early_core_vs_late,region2d_mean,26,33,40,52,2.084964726917523
951,low_vs_pre,profile_spatial_std,30,34,20,29,-0.6363383310376598
951,low_vs_pre,profile_spatial_variance,30,34,20,29,-6.73788390159698
951,low_vs_pre,region2d_spatial_std,30,34,20,29,-0.42372308834787376
951,low_vs_pre,region2d_spatial_variance,30,34,20,29,-4.4458266908251645
951,low_vs_pre,profile_amplitude,30,34,20,29,-2.889824912158641
951,low_vs_pre,region2d_amplitude,30,34,20,29,0.1967758495277856
951,low_vs_pre,profile_mean,30,34,20,29,-3.229334245604626
951,low_vs_pre,region2d_mean,30,34,20,29,-3.308346327016288
951,low_vs_post,profile_spatial_std,30,34,35,39,-1.5142684513840763
951,low_vs_post,profile_spatial_variance,30,34,35,39,-17.243928933480824
951,low_vs_post,region2d_spatial_std,30,34,35,39,-1.3147004811208323
951,low_vs_post,region2d_spatial_variance,30,34,35,39,-15.073628678515174
951,low_vs_post,profile_amplitude,30,34,35,39,-5.078112979466244
951,low_vs_post,region2d_amplitude,30,34,35,39,-5.282349528699751
951,low_vs_post,profile_mean,30,34,35,39,0.5441531331272316
951,low_vs_post,region2d_mean,30,34,35,39,0.3763122153222511
951,low_vs_W45,profile_spatial_std,30,34,40,48,-2.1079304396237406
951,low_vs_W45,profile_spatial_variance,30,34,40,48,-25.169270378939864
951,low_vs_W45,region2d_spatial_std,30,34,40,48,-1.9056443919967156
951,low_vs_W45,region2d_spatial_variance,30,34,40,48,-22.929326663238786
951,low_vs_W45,profile_amplitude,30,34,40,48,-6.829996198912273
951,low_vs_W45,region2d_amplitude,30,34,40,48,-7.084570413001284
951,low_vs_W45,profile_mean,30,34,40,48,2.0993530774775735
951,low_vs_W45,region2d_mean,30,34,40,48,1.8338330286818945
951,early_core_vs_late,profile_spatial_std,26,33,40,52,-2.262588042899151
951,early_core_vs_late,profile_spatial_variance,26,33,40,52,-27.67494681605289
951,early_core_vs_late,region2d_spatial_std,26,33,40,52,-2.0128351937271676
951,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-24.743217894593332
951,early_core_vs_late,profile_amplitude,26,33,40,52,-6.954939450533832
951,early_core_vs_late,region2d_amplitude,26,33,40,52,-8.892241276220794
951,early_core_vs_late,profile_mean,26,33,40,52,3.405898029072034
951,early_core_vs_late,region2d_mean,26,33,40,52,3.120782966131973
952,low_vs_pre,profile_spatial_std,30,34,20,29,-0.6255157178328847
952,low_vs_pre,profile_spatial_variance,30,34,20,29,-7.048648987761883
952,low_vs_pre,region2d_spatial_std,30,34,20,29,-0.4904812793582076
952,low_vs_pre,region2d_spatial_variance,30,34,20,29,-5.574832209430117
952,low_vs_pre,profile_amplitude,30,34,20,29,-2.1393455091044213
952,low_vs_pre,region2d_amplitude,30,34,20,29,-0.6019259198405464
952,low_vs_pre,profile_mean,30,34,20,29,-3.790252365922896
952,low_vs_pre,region2d_mean,30,34,20,29,-3.890518721697596
952,low_vs_post,profile_spatial_std,30,34,35,39,-0.8096502810826021
952,low_vs_post,profile_spatial_variance,30,34,35,39,-9.106030820378688
952,low_vs_post,region2d_spatial_std,30,34,35,39,-0.528663422187873
952,low_vs_post,region2d_spatial_variance,30,34,35,39,-5.976370092041936
952,low_vs_post,profile_amplitude,30,34,35,39,-3.22648060486595
952,low_vs_post,region2d_amplitude,30,34,35,39,-2.844761856383201
952,low_vs_post,profile_mean,30,34,35,39,0.8841848854602361
952,low_vs_post,region2d_mean,30,34,35,39,0.8088355981786677
952,low_vs_W45,profile_spatial_std,30,34,40,48,-1.9865483934419954
952,low_vs_W45,profile_spatial_variance,30,34,40,48,-24.630151617680806
952,low_vs_W45,region2d_spatial_std,30,34,40,48,-1.7158198899513346
952,low_vs_W45,region2d_spatial_variance,30,34,40,48,-21.483482469943976
952,low_vs_W45,profile_amplitude,30,34,40,48,-6.642492184985771
952,low_vs_W45,region2d_amplitude,30,34,40,48,-6.32714961095326
952,low_vs_W45,profile_mean,30,34,40,48,2.098564568563212
952,low_vs_W45,region2d_mean,30,34,40,48,1.8658959597490892
952,early_core_vs_late,profile_spatial_std,26,33,40,52,-2.069633923714269
952,early_core_vs_late,profile_spatial_variance,26,33,40,52,-25.940422482758166
952,early_core_vs_late,region2d_spatial_std,26,33,40,52,-1.7675460166825516
952,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-22.345671997029953
952,early_core_vs_late,profile_amplitude,26,33,40,52,-7.126874223059275
952,early_core_vs_late,region2d_amplitude,26,33,40,52,-7.121825836649602
952,early_core_vs_late,profile_mean,26,33,40,52,3.4958213504099334
952,early_core_vs_late,region2d_mean,26,33,40,52,3.2620215983976095
953,low_vs_pre,profile_spatial_std,30,34,20,29,-1.1242730006377322
953,low_vs_pre,profile_spatial_variance,30,34,20,29,-14.041400011877865
953,low_vs_pre,region2d_spatial_std,30,34,20,29,-1.1773139734785731
953,low_vs_pre,region2d_spatial_variance,30,34,20,29,-14.465350680994312
953,low_vs_pre,profile_amplitude,30,34,20,29,-4.596688138601181
953,low_vs_pre,region2d_amplitude,30,34,20,29,-4.604100595743592
953,low_vs_pre,profile_mean,30,34,20,29,-3.3727225834446415
953,low_vs_pre,region2d_mean,30,34,20,29,-3.4454761610070506
953,low_vs_post,profile_spatial_std,30,34,35,39,-0.5926705466749684
953,low_vs_post,profile_spatial_variance,30,34,35,39,-7.0638289052179
953,low_vs_post,region2d_spatial_std,30,34,35,39,-0.5010112800869866
953,low_vs_post,region2d_spatial_variance,30,34,35,39,-5.803929076939291
953,low_vs_post,profile_amplitude,30,34,35,39,-0.8409644249391022
953,low_vs_post,region2d_amplitude,30,34,35,39,-3.7640722407428235
953,low_vs_post,profile_mean,30,34,35,39,0.7088673243038102
953,low_vs_post,region2d_mean,30,34,35,39,0.6055835957170004
953,low_vs_W45,profile_spatial_std,30,34,40,48,-1.5694818930786623
953,low_vs_W45,profile_spatial_variance,30,34,40,48,-20.15189233538774
953,low_vs_W45,region2d_spatial_std,30,34,40,48,-1.456252382954501
953,low_vs_W45,region2d_spatial_variance,30,34,40,48,-18.159336699461768
953,low_vs_W45,profile_amplitude,30,34,40,48,-4.286745706245153
953,low_vs_W45,region2d_amplitude,30,34,40,48,-7.469075020771932
953,low_vs_W45,profile_mean,30,34,40,48,1.9145067987080182
953,low_vs_W45,region2d_mean,30,34,40,48,1.7021997864298157
953,early_core_vs_late,profile_spatial_std,26,33,40,52,-1.1058564222347522
953,early_core_vs_late,profile_spatial_variance,26,33,40,52,-14.371660666498542
953,early_core_vs_late,region2d_spatial_std,26,33,40,52,-0.9074597741464832
953,early_core_vs_late,region2d_spatial_variance,26,33,40,52,-11.390362646531273
953,early_core_vs_late,profile_amplitude,26,33,40,52,-2.3203672613505404
953,early_core_vs_late,region2d_amplitude,26,33,40,52,-6.319770255456458
953,early_core_vs_late,profile_mean,26,33,40,52,3.3601780635913485
953,early_core_vs_late,region2d_mean,26,33,40,52,3.1550803972791144
954,low_vs_pre,profile_spatial_std,30,34,20,29,-1.233224741871398
954,low_vs_pre,profile_spatial_variance,30,34,20,29,-13.458806162340071
954,low_vs_pre,region2d_spatial_std,30,34,20,29,-1.1237368950820912
954,low_vs_pre,region2d_spatial_variance,30,34,20,29,-12.103866753558325
954,low_vs_pre,profile_amplitude,30,34,20,29,-4.889291032352933
954,low_vs_pre,region2d_amplitude,30,34,20,29,-2.2959465219825503
954,low_vs_pre,profile_mean,30,34,20,29,-3.8009950637133514
954,low_vs_pre,region2d_mean,30,34,20,29,-3.9335066982656883
954,low_vs_post,profile_spatial_std,30,34,35,39,-1.5957369360720408
954,low_vs_post,profile_spatial_variance,30,34,35,39,-18.01859985085957
954,low_vs_post,region2d_spatial_std,30,34,35,39,-1.4692595527493788
954,low_vs_post,region2d_spatial_variance,30,34,35,39,-16.415081995818216
954,low_vs_post,profile_amplitude,30,34,35,39,-5.47319865106142
954,low_vs_post,region2d_amplitude,30,34,35,39,-7.521581635573579
954,low_vs_post,profile_mean,30,34,35,39,0.4069221627074455
954,low_vs_post,region2d_mean,30,34,35,39,0.22955115271138737
954,low_vs_W45,profile_spatial_std,30,34,40,48,-2.9873849712932365
954,low_vs_W45,profile_spatial_variance,30,34,40,48,-37.411659236433394
954,low_vs_W45,region2d_spatial_std,30,34,40,48,-3.0081856763686323
954,low_vs_W45,region2d_spatial_variance,30,34,40,48,-37.79822730207772
954,low_vs_W45,profile_amplitude,30,34,40,48,-9.345276261661503
954,low_vs_W45,region2d_amplitude,30,34,40,48,-13.429645813484306
954,low_vs_W45,profile_mean,30,34,40,48,0.9387911071510757
954,low_vs_W45,region2d_mean,30,34,40,48,0.5634255561132377
954,early_core_vs_late,profile_spatial_std,26,33,40,52,-2.714420680501677
