window,source_index,target_index,source_family,target_family,family_direction,v1_status,failure_reason,evidence_tier,positive_peak_lag,positive_peak_abs_r,ar1_null_p95_abs_r,ar1_null_p99_abs_r,observed_minus_ar1_p95,observed_minus_ar1_p99,observed_over_ar1_p95,p_pos_surrogate,q_pos_within_window,q_pos_global,source_ar1,target_ar1,mean_ar1,max_ar1,source_effective_n,target_effective_n,pair_effective_n_proxy
T2,Jw_axis_lat,V_pos_centroid_lat,Jw,V,Jw→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,1,0.0398548216865476,0.49207155164632754,0.5702656194826903,-0.45221672995977996,-0.5304107977961426,0.08099395617000214,0.8581418581418582,0.9145594889539528,0.9107079750265048,0.9587850792311557,0.9481125834754117,0.9534488313532837,0.9587850792311557,11.362174161502006,14.382744180673438,25.730498388121685
T2,Jw_axis_lat,V_NS_diff,Jw,V,Jw→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,4,0.0638129258955933,0.5655773042258891,0.6474077548797371,-0.5017643783302959,-0.5835948289841438,0.11282794662868348,0.7002997002997003,0.813933236574746,0.7995184387276645,0.9587850792311557,0.9718707112406901,0.965327895235923,0.9718707112406901,11.362174161502006,7.703251457328042,19.059704721349565
T2,Jw_axis_lat,H_strength,Jw,H,Jw→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,5,0.0699950143019858,0.6208376744231342,0.7031404655438913,-0.5508426601211484,-0.6331454512419055,0.11274285885923935,0.6813186813186813,0.8068115091015855,0.7856137207218739,0.9587850792311557,0.9847583939976224,0.9717717366143891,0.9847583939976224,11.362174161502006,5.4545454545454595,15.506504441927106
T2,Jw_axis_lat,H_centroid_lat,Jw,H,Jw→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,2,0.0409751933449089,0.5333100260297712,0.6139408414881787,-0.4923348326848623,-0.5729656481432699,0.07683184516508888,0.8691308691308691,0.916754478398314,0.9160573267037144,0.9587850792311557,0.9625650360903403,0.960675057660748,0.9625650360903403,11.362174161502006,10.300234712978819,21.653718199183594
T2,Jw_axis_lat,H_west_extent_lon,Jw,H,Jw→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,1,0.0384808819978373,0.36896968226936777,0.4346854164471312,-0.3304888002715305,-0.39620453444929393,0.10429280194827548,0.8871128871128872,0.9293563579277864,0.9297077213901412,0.9587850792311557,0.8759474902145764,0.9173662847228661,0.9587850792311557,11.362174161502006,35.70907801713918,47.00584815711482
T2,Jw_axis_lat,H_zonal_width,Jw,H,Jw→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,1,0.0983146801944891,0.2810905592936671,0.3340433329592891,-0.182775879099178,-0.2357286527648,0.349761587303171,0.3316683316683316,0.5265662172878667,0.5018474974806852,0.9587850792311557,0.7677597446776259,0.8632724119543909,0.9587850792311557,11.362174161502006,70.94275013992477,82.07803767001623
T2,Jw_axis_lat,Je_strength,Jw,Je,Jw→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,4,0.1098433453307567,0.531232862798312,0.6117645805440544,-0.4213895174675554,-0.5019212352132977,0.20677061421265994,0.4235764235764235,0.6096333572969087,0.5835017733877427,0.9587850792311557,0.9619112994499057,0.9603481893405308,0.9619112994499057,11.362174161502006,10.48360254758606,21.836856509118537
T2,Jw_axis_lat,Je_axis_lat,Jw,Je,Jw→Je,tier4_ambiguous,positive_and_negative_supported_but_direction_difference_uncertain,Tier4a_ambiguous_bidirectional_close,1,0.2822284797792068,0.4806261510635694,0.5579751347251033,-0.1983976712843626,-0.2757466549458965,0.5872099950339119,0.0069930069930069,0.0353089533417402,0.0332497690988257,0.9587850792311557,0.9434784003875857,0.9511317398093707,0.9587850792311557,11.362174161502006,15.704658093764682,27.05027935255251
T2,Jw_axis_lat,Je_meridional_width,Jw,Je,Jw→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,5,0.0439872020404764,0.11039849812723214,0.1325178949964867,-0.06641129608675574,-0.08853069295601029,0.3984402214401685,0.6273726273726273,0.7791563275434243,0.7441493038412165,0.9587850792311557,-0.07163653001255371,0.443574274609301,0.9587850792311557,11.362174161502006,623.3374587806693,540.0
T2,Jw_meridional_width,P_main_band_share,Jw,P,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,4,0.0609931571720449,0.12561486078468168,0.1507022834853205,-0.06462170361263678,-0.0897091263132756,0.4855568584086097,0.5204795204795205,0.6880158468141301,0.6575976439239886,0.13329842527971808,0.9661781984622795,0.5497383118709988,0.9661781984622795,412.97052912910993,9.288971286861447,416.77669806216
T2,Jw_meridional_width,P_south_band_share_18_24,Jw,P,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,2,0.0593065554003833,0.12567827818524654,0.15077800801802752,-0.06637172278486325,-0.09147145261764422,0.47189185161310826,0.5184815184815185,0.6880158468141301,0.6559702278552119,0.13329842527971808,0.9699142354345556,0.5516063303571368,0.9699142354345556,412.97052912910993,8.24721836773575,416.3547664691981
T2,Jw_meridional_width,P_main_minus_south,Jw,P,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,4,0.0263856641333691,0.12564433616798548,0.15073747909234275,-0.09925867203461639,-0.12435181495897366,0.2100028138004699,0.935064935064935,0.963076923076923,0.960711638250556,0.13329842527971808,0.9679149417635482,0.5506066835216331,0.9679149417635482,412.97052912910993,8.80420747868164,416.5805116096145
T2,Jw_meridional_width,P_spread_lat,Jw,P,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,5,0.120282962497782,0.12552298372073994,0.15059257528671638,-0.005240021222957941,-0.030309612788934376,0.9582544880018483,0.0689310689310689,0.1895604395604395,0.1775807835287389,0.13329842527971808,0.9607613607029817,0.5470298929913499,0.9607613607029817,412.97052912910993,10.806447763124606,417.3891135510117
T2,Jw_meridional_width,P_north_band_share_35_45,Jw,P,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,5,0.07933014617609,0.12511283737268192,0.15010281549904658,-0.045782691196591924,-0.07077266932295659,0.6340687961522606,0.2917082917082917,0.4963875903102422,0.4647214854111406,0.13329842527971808,0.9365196616069634,0.5349090434433408,0.9365196616069634,412.97052912910993,17.701541281431666,420.1394582202111
T2,Jw_meridional_width,P_north_minus_main_35_45,Jw,P,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,4,0.0797099257662926,0.12545000178302654,0.15050542849399123,-0.04574007601673394,-0.07079550272769863,0.635391985917671,0.2987012987012987,0.5054945054945055,0.4723331431831146,0.13329842527971808,0.9564549974928833,0.5448767113863007,0.9564549974928833,412.97052912910993,12.018830683034173,417.87654095471544
T2,Jw_meridional_width,P_total_centroid_lat_10_50,Jw,P,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,1,0.0409519053090468,0.12544789051445326,0.15050290744467035,-0.08449598520540647,-0.10955100213562355,0.3264455475584788,0.7712287712287712,0.8544548976203652,0.8530910430351771,0.13329842527971808,0.9563303736587977,0.5448143994692579,0.9563303736587977,412.97052912910993,12.053995859679935,417.89065423104984
T2,Jw_meridional_width,V_strength,Jw,V,Jw→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,5,0.0928041468591937,0.12571860963643114,0.15082616613166827,-0.03291446277723743,-0.058022019272474565,0.7381894146584693,0.2087912087912088,0.3945257196790939,0.3738819320214669,0.13329842527971808,0.9722890081123324,0.5527937166960253,0.9722890081123324,412.97052912910993,7.587090714287553,416.08676347910813
T2,Jw_meridional_width,V_pos_centroid_lat,Jw,V,Jw→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,2,0.0439283757691725,0.12530876969914026,0.1503367830418342,-0.08138039392996776,-0.10640840727266171,0.35056106507662804,0.7092907092907093,0.8144123534458106,0.8064617908752445,0.13329842527971808,0.9481125834754117,0.5407055043775649,0.9481125834754117,412.97052912910993,14.382744180673438,418.82221316444065
T2,Jw_meridional_width,V_NS_diff,Jw,V,Jw→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,5,0.0746374077339493,0.125711504403137,0.15081768208312715,-0.051074096669187705,-0.07618027434917786,0.5937197879248893,0.3696303696303696,0.5608184918529746,0.5375736540479457,0.13329842527971808,0.9718707112406901,0.5525845682602041,0.9718707112406901,412.97052912910993,7.703251457328042,416.1339591244631
T2,Jw_meridional_width,H_strength,Jw,H,Jw→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,1,0.0757265324581949,0.1259306474032254,0.1510793480225606,-0.050204114945030506,-0.0753528155643657,0.6013352112430683,0.3376623376623376,0.5333333333333333,0.5073170731707317,0.13329842527971808,0.9847583939976224,0.5590284096386703,0.9847583939976224,412.97052912910993,5.4545454545454595,414.6820027115706
T2,Jw_meridional_width,H_centroid_lat,Jw,H,Jw→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,1,0.0457982616126603,0.12555356721389277,0.15062909442884034,-0.07975530560123248,-0.10483083281618005,0.36477069213524205,0.6973026973026973,0.813933236574746,0.7967531232164374,0.13329842527971808,0.9625650360903403,0.5479317306850292,0.9625650360903403,412.97052912910993,10.300234712978819,417.1851070251839
T2,Jw_meridional_width,H_west_extent_lon,Jw,H,Jw→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,1,0.026301317136014,0.12409525766571931,0.14888761609650905,-0.09779394052970532,-0.12258629896049505,0.21194457895291197,0.948051948051948,0.9636963696369636,0.9690265486725664,0.13329842527971808,0.8759474902145764,0.5046229577471473,0.8759474902145764,412.97052912910993,35.70907801713918,427.0812516793037
T2,Jw_meridional_width,H_zonal_width,Jw,H,Jw→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,2,0.0263840644089908,0.12230283187706897,0.1467467561563724,-0.09591876746807818,-0.1203626917473816,0.21572733847659703,0.974025974025974,0.9802054622901528,0.9857612267250822,0.13329842527971808,0.7677597446776259,0.45052908497867195,0.7677597446776259,412.97052912910993,70.94275013992477,439.73298496974553
T2,Jw_meridional_width,Je_strength,Jw,Je,Jw→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,4,0.0495090503414904,0.1255424812436711,0.1506158569064176,-0.0760334309021807,-0.10110680656492721,0.394360935446194,0.6413586413586414,0.7933271547729379,0.7546036306647513,0.13329842527971808,0.9619112994499057,0.5476048623648119,0.9619112994499057,412.97052912910993,10.48360254758606,417.25903852194904
T2,Jw_meridional_width,Je_axis_lat,Jw,Je,Jw→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,1,0.0500911607359172,0.12523040141631103,0.15024320219434092,-0.07513924068039383,-0.10015204145842373,0.39999201607121027,0.6863136863136863,0.8068115091015855,0.7894031279923396,0.13329842527971808,0.9434784003875857,0.5383884128336519,0.9434784003875857,412.97052912910993,15.704658093764682,419.3483380759962
T2,Jw_meridional_width,Je_meridional_width,Jw,Je,Jw→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,3,0.0526839729048258,0.11039849812723214,0.1325178949964867,-0.05771452522240634,-0.0798339220916609,0.47721639151384593,0.7232767232767233,0.8160045083122006,0.8156725292608125,0.13329842527971808,-0.07163653001255371,0.030830947633582184,0.13329842527971808,412.97052912910993,623.3374587806693,540.0
S3,P_main_band_share,V_strength,P,V,P→V,other_not_supported,same_day_only_without_positive_lag_support,Tier5c_no_same_day_only,1,0.1998980429040004,0.48099664709514023,0.5583740905599885,-0.28109860419113986,-0.3584760476559882,0.41559134374685347,0.0789210789210789,0.1944615384615385,0.1936010891763104,0.9686999191713004,0.9721636223924139,0.9704317707818572,0.9721636223924139,14.308972368773956,12.703175113044727,27.006087136435237
S3,P_main_band_share,V_pos_centroid_lat,P,V,P→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,3,0.215031524167984,0.46281134937072665,0.5387066697158039,-0.24777982520274267,-0.32367514554781995,0.4646202485318416,0.0529470529470529,0.1482517482517482,0.1488531752223436,0.9686999191713004,0.9672131464979784,0.9679565328346393,0.9686999191713004,14.308972368773956,14.999985235128033,29.301193352913824
S3,P_main_band_share,V_NS_diff,P,V,P→V,tier4_ambiguous,same_day_exceeds_positive_lag,Tier4b_ambiguous_same_day_dominant,1,0.2831983904907803,0.4997858509031263,0.5785091786645352,-0.216587460412346,-0.2953107881737549,0.5666394716437716,0.0089910089910089,0.040133779264214,0.0412633723892002,0.9686999191713004,0.9767469908477531,0.9727234550095267,0.9767469908477531,14.308972368773956,10.58694326280326,24.891260404180628
S3,P_main_band_share,H_strength,P,H,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,5,0.1036078028127083,0.509114080671569,0.5884330709892225,-0.40550627785886073,-0.48482526817651417,0.20350606425192547,0.4275724275724276,0.5932085932085933,0.5858777900300391,0.9686999191713004,0.978844764684927,0.9737723419281137,0.978844764684927,14.308972368773956,9.621629813189125,23.926535390658625
S3,P_main_band_share,H_centroid_lat,P,H,P→H,other_not_supported,same_day_only_without_positive_lag_support,Tier5c_no_same_day_only,1,0.1811150892666081,0.4372389220236528,0.510765536590443,-0.25612383275704464,-0.32965044732383486,0.41422453524576786,0.1038961038961039,0.2442748091603053,0.232258064516129,0.9686999191713004,0.9592375873358314,0.9639687532535659,0.9686999191713004,14.308972368773956,18.724718040774995,33.02276715195944
S3,P_main_band_share,H_west_extent_lon,P,H,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,2,0.1304808524837487,0.35514329182963567,0.41903720852927023,-0.22466243934588698,-0.28855635604552154,0.36740339881272804,0.1978021978021978,0.3905325443786982,0.3623976816309929,0.9686999191713004,0.9218813280941062,0.9452906236327032,0.9686999191713004,14.308972368773956,36.58228200022444,50.858387615557014
S3,P_main_band_share,H_zonal_width,P,H,P→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,1,0.0193198795984623,0.23673131456148055,0.282303271713877,-0.21741143496301826,-0.26298339211541466,0.08161100120721379,0.9050949050949052,0.9396529396529396,0.941434550440179,0.9686999191713004,0.7960126734497633,0.8823562963105318,0.9686999191713004,14.308972368773956,102.22009933959868,116.31902760798822
S3,P_main_band_share,Je_strength,P,Je,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,1,0.1553640318537253,0.4781062235378195,0.5552596994413725,-0.32274219168409424,-0.3998956675876473,0.32495714174997675,0.1848151848151848,0.3696303696303696,0.3470919324577861,0.9686999191713004,0.9714125506178758,0.970056234894588,0.9714125506178758,14.308972368773956,13.050898167330809,27.353564190749026
S3,P_main_band_share,Je_axis_lat,P,Je,P→Je,tier4_ambiguous,same_day_exceeds_positive_lag,Tier4b_ambiguous_same_day_dominant,1,0.2497403248817697,0.38738851017781367,0.45541130976054767,-0.13764818529604397,-0.20567098487877797,0.6446766445580365,0.0109890109890109,0.0445344129554655,0.0473740878095466,0.9686999191713004,0.939213392217534,0.9539566556944172,0.9686999191713004,14.308972368773956,28.211411505187503,42.49920372378875
S3,P_main_band_share,Je_meridional_width,P,Je,P→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,1,0.0425689842935605,0.09146576552602392,0.10985434553831037,-0.048896781232463424,-0.06728536124474988,0.46540893249779597,0.3196803196803197,0.5128205128205129,0.4923076923076923,0.9686999191713004,0.06893037068140781,0.518815144926354,0.9686999191713004,14.308972368773956,783.9263336231709,787.3320400567233
S3,P_main_band_share,Jw_strength,P,Jw,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,1,0.0198177202376038,0.49866419849308063,0.5773126179186828,-0.4788464782554768,-0.5574948976810791,0.03974161429172419,0.948051948051948,0.9721441349348326,0.9690265486725664,0.9686999191713004,0.9764871650212764,0.9725935420962883,0.9764871650212764,14.308972368773956,10.706647559041159,25.01088943846161
S3,P_main_band_share,Jw_axis_lat,P,Jw,P→Jw,tier4_ambiguous,positive_and_negative_supported_but_direction_difference_uncertain,Tier4a_ambiguous_bidirectional_close,1,0.2595008424019746,0.4057844060313892,0.47596819035701454,-0.14628356362941464,-0.21646734795503997,0.6395042257535669,0.0089910089910089,0.040133779264214,0.0412633723892002,0.9686999191713004,0.9474136168926348,0.9580567680319676,0.9686999191713004,14.308972368773956,24.302872479728556,38.59527512828199
S3,P_main_band_share,Jw_meridional_width,P,Jw,P→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,3,0.0367474992436598,0.08615828769887086,0.10349436427937515,-0.04941078845521107,-0.06674686503571536,0.42651148514110254,0.6503496503496503,0.7715976331360946,0.7629154594876135,0.9686999191713004,0.007218986052594628,0.4879594526119475,0.9686999191713004,14.308972368773956,887.0989575508341,887.4999570204628
S3,P_south_band_share_18_24,V_strength,P,V,P→V,other_not_supported,same_day_only_without_positive_lag_support,Tier5c_no_same_day_only,1,0.1949038037882886,0.4608707484289704,0.5365977912645622,-0.2659669446406818,-0.3416939874762736,0.4229033941786983,0.1088911088911089,0.2484330484330484,0.2401321828529466,0.9632076964276228,0.9721636223924139,0.9676856594100184,0.9721636223924139,16.866821210712498,12.703175113044727,29.562176500937063
