bootstrap_id,window_id,field,anchor_day,peak_day,relative_to_anchor,peak_score,inside_accepted_window,inside_buffer_only,near_analysis_edge
926,W003,Jw,81,72,-9,12.022630103465367,False,True,False
926,W005,Jw,113,102,-11,22.904936491898,False,True,True
926,W007,Jw,160,168,8,17.06060265812803,False,True,True
927,W002,P,45,46,1,33.39942307126251,True,False,False
927,W003,P,81,83,2,79.68204733086161,True,False,False
927,W005,P,113,111,-2,32.054991412511626,True,False,False
927,W007,P,160,150,-10,10.251996507351876,False,True,True
927,W002,V,45,48,3,12.705296005300317,True,False,False
927,W003,V,81,81,0,28.761540153288458,True,False,False
927,W005,V,113,112,-1,33.37392878757177,True,False,False
927,W007,V,160,167,7,34.09357765750955,False,True,False
927,W002,H,45,38,-7,11.856897888523097,False,True,False
927,W003,H,81,76,-5,16.528229492112153,True,False,False
927,W005,H,113,115,2,41.028705130810785,True,False,False
927,W007,H,160,154,-6,18.762556838206052,False,True,False
927,W002,Je,45,47,2,12.531777864334671,True,False,False
927,W003,Je,81,75,-6,10.614601443550102,True,False,False
927,W005,Je,113,113,0,18.03015075741705,True,False,False
927,W007,Je,160,162,2,28.42198672509309,True,False,False
927,W002,Jw,45,44,-1,18.364624449622518,True,False,False
927,W003,Jw,81,76,-5,22.271778448760823,True,False,False
927,W005,Jw,113,109,-4,31.247940834036548,True,False,False
927,W007,Jw,160,163,3,13.059216664928222,True,False,False
928,W002,P,45,44,-1,46.22606171495674,True,False,False
928,W003,P,81,78,-3,71.89545948301688,True,False,False
928,W005,P,113,113,0,28.492825917426988,True,False,False
928,W007,P,160,152,-8,17.18483811598452,False,True,False
928,W002,V,45,43,-2,26.76418026583883,True,False,False
928,W003,V,81,70,-11,25.01188629775899,False,True,True
928,W005,V,113,115,2,24.767119827560386,True,False,False
928,W007,V,160,168,8,34.870871420292694,False,True,True
928,W002,H,45,35,-10,20.681091097196806,False,True,True
928,W003,H,81,91,10,16.47044677677213,False,True,True
928,W005,H,113,116,3,24.933248782766466,True,False,False
928,W007,H,160,155,-5,12.58881151303491,True,False,False
928,W002,Je,45,44,-1,10.10494770675159,True,False,False
928,W003,Je,81,74,-7,10.895920326560951,False,True,False
928,W005,Je,113,107,-6,15.7349013159714,True,False,False
928,W007,Je,160,161,1,29.295267894876357,True,False,False
928,W002,Jw,45,40,-5,13.243975350387617,True,False,False
928,W003,Jw,81,87,6,27.570325385198764,False,True,False
928,W005,Jw,113,103,-10,31.260913836003002,False,True,True
928,W007,Jw,160,151,-9,24.049504253593852,False,True,True
929,W002,P,45,46,1,26.56321052822461,True,False,False
929,W003,P,81,78,-3,59.163661272646884,True,False,False
929,W005,P,113,102,-11,30.466622675554433,False,True,True
929,W007,P,160,156,-4,34.38060702122834,True,False,False
929,W002,V,45,51,6,20.4962498686563,False,True,False
929,W003,V,81,79,-2,20.924010431679182,True,False,False
929,W005,V,113,114,1,19.934625007587005,True,False,False
929,W007,V,160,158,-2,52.49134094916056,True,False,False
929,W002,H,45,35,-10,9.780849381782602,False,True,True
929,W003,H,81,77,-4,15.788362024977573,True,False,False
929,W005,H,113,114,1,38.808304345144784,True,False,False
929,W007,H,160,168,8,20.97664234029793,False,True,True
929,W002,Je,45,53,8,7.381389151915103,False,True,True
929,W003,Je,81,82,1,10.874585455696074,True,False,False
929,W005,Je,113,108,-5,18.221538758213665,True,False,False
929,W007,Je,160,161,1,28.35482955029815,True,False,False
929,W002,Jw,45,42,-3,14.35051797238446,True,False,False
929,W003,Jw,81,80,-1,17.869386147952845,True,False,False
929,W005,Jw,113,107,-6,33.6313037740707,True,False,False
929,W007,Jw,160,158,-2,13.839424828519157,True,False,False
930,W002,P,45,44,-1,33.56752018991623,True,False,False
930,W003,P,81,80,-1,87.45374320114837,True,False,False
930,W005,P,113,115,2,32.98213611862568,True,False,False
930,W007,P,160,157,-3,18.29001047957938,True,False,False
930,W002,V,45,42,-3,27.271779077208073,True,False,False
930,W003,V,81,78,-3,18.73094234830262,True,False,False
930,W005,V,113,115,2,21.157863011537923,True,False,False
930,W007,V,160,157,-3,24.827302077923687,True,False,False
930,W002,H,45,38,-7,9.099170002104197,False,True,False
930,W003,H,81,91,10,15.450804438798347,False,True,True
930,W005,H,113,115,2,40.15507384814825,True,False,False
930,W007,H,160,160,0,9.71493092716852,True,False,False
930,W002,Je,45,51,6,25.145719097458304,False,True,False
930,W003,Je,81,80,-1,7.133308322812197,True,False,False
930,W005,Je,113,110,-3,18.805524149160917,True,False,False
930,W007,Je,160,161,1,20.271960530691207,True,False,False
930,W002,Jw,45,39,-6,14.791097195220999,False,True,False
930,W003,Jw,81,90,9,15.531477159538607,False,True,True
930,W005,Jw,113,102,-11,27.216522901846552,False,True,True
930,W007,Jw,160,150,-10,27.054837025789098,False,True,True
931,W002,P,45,44,-1,27.839316746112047,True,False,False
931,W003,P,81,76,-5,65.7484703478475,True,False,False
931,W005,P,113,111,-2,23.08679570392964,True,False,False
931,W007,P,160,155,-5,31.519354811772647,True,False,False
931,W002,V,45,45,0,16.85165967189089,True,False,False
931,W003,V,81,77,-4,26.40423889309767,True,False,False
931,W005,V,113,115,2,18.11255148782542,True,False,False
931,W007,V,160,156,-4,42.99664212037218,True,False,False
931,W002,H,45,53,8,9.062910376271073,False,True,True
931,W003,H,81,77,-4,12.15468863983093,True,False,False
931,W005,H,113,117,4,36.87615365183019,True,False,False
931,W007,H,160,168,8,13.688849027784894,False,True,True
931,W002,Je,45,47,2,11.653143701872171,True,False,False
931,W003,Je,81,91,10,10.191117406283627,False,True,True
931,W005,Je,113,112,-1,17.888866642302126,True,False,False
931,W007,Je,160,162,2,26.034500907495566,True,False,False
931,W002,Jw,45,40,-5,13.889450262506825,True,False,False
931,W003,Jw,81,81,0,19.626686920633464,True,False,False
931,W005,Jw,113,102,-11,53.79469096404849,False,True,True
931,W007,Jw,160,150,-10,18.816829468190722,False,True,True
932,W002,P,45,44,-1,33.3979786892353,True,False,False
932,W003,P,81,76,-5,55.07611050945607,True,False,False
932,W005,P,113,119,6,38.78280552352421,False,True,False
932,W007,P,160,155,-5,15.384017817106729,True,False,False
932,W002,V,45,47,2,16.855870430595292,True,False,False
932,W003,V,81,70,-11,16.155295279177142,False,True,True
932,W005,V,113,114,1,44.36794867895437,True,False,False
932,W007,V,160,163,3,47.29240053002428,True,False,False
932,W002,H,45,35,-10,11.386866378884324,False,True,True
932,W003,H,81,78,-3,17.814606072407987,True,False,False
932,W005,H,113,116,3,77.63312425939853,True,False,False
932,W007,H,160,155,-5,8.908280135804365,True,False,False
932,W002,Je,45,45,0,10.646086446109816,True,False,False
932,W003,Je,81,79,-2,10.728908410871568,True,False,False
932,W005,Je,113,113,0,20.745981348364882,True,False,False
932,W007,Je,160,161,1,42.23581961638769,True,False,False
932,W002,Jw,45,42,-3,12.028122724520877,True,False,False
932,W003,Jw,81,76,-5,13.0407760508059,True,False,False
932,W005,Jw,113,108,-5,28.269216351719297,True,False,False
932,W007,Jw,160,166,6,27.25332629167471,False,True,False
933,W002,P,45,44,-1,33.85488177084992,True,False,False
933,W003,P,81,81,0,81.45342941561657,True,False,False
933,W005,P,113,111,-2,37.209682067569794,True,False,False
933,W007,P,160,160,0,25.29599946656068,True,False,False
933,W002,V,45,45,0,18.317225541118475,True,False,False
933,W003,V,81,82,1,22.615816110827577,True,False,False
933,W005,V,113,115,2,16.856172862234622,True,False,False
933,W007,V,160,156,-4,31.68465473930356,True,False,False
933,W002,H,45,35,-10,9.855130176535173,False,True,True
933,W003,H,81,91,10,17.746668313335817,False,True,True
933,W005,H,113,114,1,33.736419209722754,True,False,False
933,W007,H,160,158,-2,4.072863449063023,True,False,False
933,W002,Je,45,51,6,20.257697895373145,False,True,False
933,W003,Je,81,82,1,6.478474356318223,True,False,False
933,W005,Je,113,116,3,15.398036395964462,True,False,False
933,W007,Je,160,160,0,17.851792801323754,True,False,False
933,W002,Jw,45,35,-10,13.704843888422037,False,True,True
933,W003,Jw,81,85,4,14.325791795223024,True,False,False
933,W005,Jw,113,102,-11,30.43714199934424,False,True,True
933,W007,Jw,160,152,-8,25.24829190248581,False,True,False
934,W002,P,45,42,-3,25.224092572003407,True,False,False
934,W003,P,81,78,-3,106.8851050329986,True,False,False
934,W005,P,113,113,0,30.214647066132084,True,False,False
934,W007,P,160,158,-2,16.169588384144134,True,False,False
934,W002,V,45,49,4,36.28235365885253,False,True,False
934,W003,V,81,79,-2,20.205548229844926,True,False,False
934,W005,V,113,113,0,23.19857685050274,True,False,False
934,W007,V,160,161,1,51.12628883222605,True,False,False
934,W002,H,45,35,-10,14.283081890600283,False,True,True
934,W003,H,81,91,10,26.748306205161256,False,True,True
934,W005,H,113,115,2,28.08594256615783,True,False,False
934,W007,H,160,150,-10,5.750902299477279,False,True,True
934,W002,Je,45,45,0,16.07270457991662,True,False,False
934,W003,Je,81,91,10,10.984545182999097,False,True,True
934,W005,Je,113,113,0,15.441322715028441,True,False,False
934,W007,Je,160,161,1,25.068806793894723,True,False,False
934,W002,Jw,45,41,-4,14.273508032129156,True,False,False
934,W003,Jw,81,81,0,16.0888783933417,True,False,False
934,W005,Jw,113,109,-4,29.137573001575525,True,False,False
934,W007,Jw,160,151,-9,17.906341592370943,False,True,True
935,W002,P,45,44,-1,54.56883310041769,True,False,False
935,W003,P,81,77,-4,78.68153304634387,True,False,False
935,W005,P,113,114,1,31.22556404647625,True,False,False
935,W007,P,160,155,-5,23.40764021966669,True,False,False
935,W002,V,45,46,1,38.08105325096443,True,False,False
935,W003,V,81,82,1,20.55404656503959,True,False,False
935,W005,V,113,114,1,17.141493508138726,True,False,False
935,W007,V,160,161,1,26.1722707040563,True,False,False
935,W002,H,45,35,-10,15.23000512791302,False,True,True
935,W003,H,81,73,-8,16.33285115829391,False,True,False
935,W005,H,113,116,3,31.98144195049835,True,False,False
935,W007,H,160,155,-5,7.431027206547535,True,False,False
935,W002,Je,45,46,1,19.781901164438874,True,False,False
935,W003,Je,81,72,-9,11.248580598839812,False,True,False
935,W005,Je,113,111,-2,11.634249402422979,True,False,False
935,W007,Je,160,165,5,25.226452537078025,False,True,False
935,W002,Jw,45,40,-5,18.779578747350968,True,False,False
935,W003,Jw,81,70,-11,16.429062197830007,False,True,True
935,W005,Jw,113,110,-3,31.158728632774704,True,False,False
935,W007,Jw,160,150,-10,10.197414304177446,False,True,True
936,W002,P,45,44,-1,23.980668861310388,True,False,False
936,W003,P,81,85,4,68.63289778055275,True,False,False
936,W005,P,113,102,-11,52.339598167226484,False,True,True
936,W007,P,160,155,-5,23.15350162810864,True,False,False
936,W002,V,45,46,1,23.54676269923968,True,False,False
936,W003,V,81,82,1,22.84544410935476,True,False,False
936,W005,V,113,114,1,21.75422559548151,True,False,False
936,W007,V,160,160,0,24.02614502281866,True,False,False
936,W002,H,45,35,-10,11.34196669713643,False,True,True
936,W003,H,81,81,0,13.648064755504661,True,False,False
936,W005,H,113,116,3,23.755912772378423,True,False,False
936,W007,H,160,168,8,10.120399428816492,False,True,True
936,W002,Je,45,45,0,14.973784376971228,True,False,False
936,W003,Je,81,82,1,13.787803166187757,True,False,False
936,W005,Je,113,108,-5,22.682118555244124,True,False,False
936,W007,Je,160,161,1,33.361406750324264,True,False,False
936,W002,Jw,45,49,4,14.798745216766394,False,True,False
936,W003,Jw,81,81,0,29.969599452711012,True,False,False
936,W005,Jw,113,102,-11,27.96419703922536,False,True,True
936,W007,Jw,160,150,-10,18.012412924378616,False,True,True
937,W002,P,45,42,-3,39.44629445355729,True,False,False
937,W003,P,81,80,-1,41.04792536365663,True,False,False
937,W005,P,113,114,1,45.56165847673677,True,False,False
937,W007,P,160,165,5,25.21726264248747,False,True,False
937,W002,V,45,47,2,31.56450640247652,True,False,False
937,W003,V,81,77,-4,15.79954508838064,True,False,False
937,W005,V,113,114,1,30.130881060950166,True,False,False
937,W007,V,160,162,2,33.886873778619034,True,False,False
937,W002,H,45,50,5,10.309538786619793,False,True,False
937,W003,H,81,74,-7,13.762618692253891,False,True,False
937,W005,H,113,113,0,40.9458263609678,True,False,False
937,W007,H,160,153,-7,22.60023683313216,False,True,False
937,W002,Je,45,46,1,8.676549347022169,True,False,False
937,W003,Je,81,91,10,18.342059512113934,False,True,True
937,W005,Je,113,113,0,15.809609378975829,True,False,False
937,W007,Je,160,161,1,28.11975138232188,True,False,False
937,W002,Jw,45,42,-3,16.60686358928783,True,False,False
937,W003,Jw,81,76,-5,11.912837927216202,True,False,False
937,W005,Jw,113,109,-4,27.738316180987802,True,False,False
937,W007,Jw,160,163,3,10.80282264829461,True,False,False
938,W002,P,45,45,0,50.40673498631709,True,False,False
938,W003,P,81,91,10,44.433676548224796,False,True,True
938,W005,P,113,102,-11,33.968491321144235,False,True,True
938,W007,P,160,156,-4,28.926595570755534,True,False,False
938,W002,V,45,46,1,23.752774336572585,True,False,False
938,W003,V,81,82,1,17.50161021474217,True,False,False
938,W005,V,113,117,4,29.8361949804708,True,False,False
938,W007,V,160,155,-5,28.113424828696008,True,False,False
938,W002,H,45,35,-10,12.165665843920433,False,True,True
938,W003,H,81,76,-5,13.03287455986217,True,False,False
938,W005,H,113,117,4,47.44808355221133,True,False,False
938,W007,H,160,168,8,8.8350343067567,False,True,True
938,W002,Je,45,51,6,22.402125895393215,False,True,False
938,W003,Je,81,80,-1,7.820802227325463,True,False,False
938,W005,Je,113,109,-4,23.41194548424854,True,False,False
938,W007,Je,160,162,2,29.637043858997263,True,False,False
938,W002,Jw,45,39,-6,18.95085116240496,False,True,False
938,W003,Jw,81,77,-4,13.262623138307621,True,False,False
938,W005,Jw,113,108,-5,32.34529362286714,True,False,False
938,W007,Jw,160,168,8,13.906862170433897,False,True,True
939,W002,P,45,44,-1,60.10920705764508,True,False,False
939,W003,P,81,85,4,96.21808774154782,True,False,False
939,W005,P,113,111,-2,41.45722443644475,True,False,False
939,W007,P,160,165,5,17.7527132845024,False,True,False
939,W002,V,45,45,0,28.19337507728255,True,False,False
939,W003,V,81,80,-1,32.774166345129245,True,False,False
939,W005,V,113,115,2,37.84031966533854,True,False,False
939,W007,V,160,163,3,43.41496499454487,True,False,False
939,W002,H,45,35,-10,5.768949763463703,False,True,True
939,W003,H,81,77,-4,20.101268977146614,True,False,False
939,W005,H,113,115,2,68.94282345376455,True,False,False
939,W007,H,160,153,-7,17.361118397346857,False,True,False
939,W002,Je,45,46,1,13.780900418496085,True,False,False
939,W003,Je,81,73,-8,11.270173877403957,False,True,False
939,W005,Je,113,111,-2,24.83272654100925,True,False,False
939,W007,Je,160,162,2,22.036604934885087,True,False,False
939,W002,Jw,45,40,-5,24.04320981948745,True,False,False
939,W003,Jw,81,86,5,25.32655084066043,True,False,False
939,W005,Jw,113,111,-2,29.83948682548104,True,False,False
939,W007,Jw,160,168,8,16.73166666047823,False,True,True
940,W002,P,45,45,0,31.18003253372673,True,False,False
940,W003,P,81,85,4,86.38281571307179,True,False,False
940,W005,P,113,112,-1,18.637720599754047,True,False,False
940,W007,P,160,156,-4,38.068682301231206,True,False,False
940,W002,V,45,46,1,16.155644832838917,True,False,False
940,W003,V,81,81,0,26.2552876022285,True,False,False
940,W005,V,113,115,2,20.801956615998368,True,False,False
940,W007,V,160,160,0,34.25779162614005,True,False,False
940,W002,H,45,37,-8,7.080126755668185,False,True,False
940,W003,H,81,91,10,21.268889678490666,False,True,True
940,W005,H,113,115,2,37.82173464635944,True,False,False
940,W007,H,160,162,2,5.076276542456576,True,False,False
940,W002,Je,45,46,1,5.568097261673455,True,False,False
940,W003,Je,81,87,6,9.34040521279568,False,True,False
940,W005,Je,113,109,-4,21.02823400730405,True,False,False
940,W007,Je,160,161,1,22.430737475873947,True,False,False
940,W002,Jw,45,46,1,13.570915659789554,True,False,False
940,W003,Jw,81,86,5,17.62730667091825,True,False,False
940,W005,Jw,113,109,-4,36.0400987984321,True,False,False
940,W007,Jw,160,150,-10,13.890035454210953,False,True,True
941,W002,P,45,41,-4,26.54670164866066,True,False,False
941,W003,P,81,82,1,68.07760168884754,True,False,False
941,W005,P,113,115,2,53.83766127387511,True,False,False
941,W007,P,160,153,-7,14.382667404942701,False,True,False
941,W002,V,45,42,-3,20.202986098170804,True,False,False
941,W003,V,81,80,-1,27.275172750159683,True,False,False
941,W005,V,113,107,-6,19.96818186043783,True,False,False
941,W007,V,160,160,0,18.65887693033411,True,False,False
941,W002,H,45,36,-9,6.969783325912003,False,True,True
941,W003,H,81,77,-4,24.158045065374555,True,False,False
941,W005,H,113,115,2,37.09371183516444,True,False,False
941,W007,H,160,157,-3,27.43171349306033,True,False,False
941,W002,Je,45,47,2,10.57973312900776,True,False,False
941,W003,Je,81,91,10,7.63601302500626,False,True,True
941,W005,Je,113,112,-1,16.436941244625203,True,False,False
941,W007,Je,160,164,4,34.4121766751003,True,False,False
941,W002,Jw,45,48,3,10.688272118481935,True,False,False
941,W003,Jw,81,81,0,14.12907698255312,True,False,False
941,W005,Jw,113,103,-10,28.48905551357954,False,True,True
941,W007,Jw,160,163,3,17.272912751619828,True,False,False
942,W002,P,45,46,1,15.975856308327495,True,False,False
942,W003,P,81,80,-1,63.176503590467725,True,False,False
942,W005,P,113,112,-1,34.963265491308015,True,False,False
942,W007,P,160,158,-2,38.42817161871312,True,False,False
942,W002,V,45,44,-1,13.594131000911329,True,False,False
942,W003,V,81,79,-2,18.548597887162668,True,False,False
942,W005,V,113,112,-1,17.14299344175568,True,False,False
942,W007,V,160,161,1,37.98655663623185,True,False,False
942,W002,H,45,36,-9,12.724121406549195,False,True,True
942,W003,H,81,77,-4,14.596847111442253,True,False,False
942,W005,H,113,111,-2,23.52898708621456,True,False,False
942,W007,H,160,155,-5,13.211575682128414,True,False,False
942,W002,Je,45,47,2,10.631279369942408,True,False,False
942,W003,Je,81,91,10,7.3197295155982784,False,True,True
942,W005,Je,113,108,-5,19.015232363676002,True,False,False
942,W007,Je,160,162,2,30.547939667678058,True,False,False
942,W002,Jw,45,42,-3,19.70901893345355,True,False,False
942,W003,Jw,81,77,-4,11.17044554950664,True,False,False
942,W005,Jw,113,102,-11,20.81807697440592,False,True,True
942,W007,Jw,160,157,-3,24.827766411286575,True,False,False
943,W002,P,45,41,-4,23.488367925721825,True,False,False
943,W003,P,81,82,1,94.47630421437435,True,False,False
943,W005,P,113,115,2,49.123889664895856,True,False,False
943,W007,P,160,155,-5,17.09429074376002,True,False,False
943,W002,V,45,45,0,15.800010133169309,True,False,False
943,W003,V,81,79,-2,26.576105612075665,True,False,False
943,W005,V,113,102,-11,15.14220625833902,False,True,True
943,W007,V,160,154,-6,35.53813250446491,False,True,False
943,W002,H,45,37,-8,6.816603947738096,False,True,False
943,W003,H,81,76,-5,28.285668531621234,True,False,False
943,W005,H,113,116,3,28.176808982156892,True,False,False
943,W007,H,160,157,-3,7.592078301335504,True,False,False
943,W002,Je,45,52,7,14.977519490117084,False,True,True
943,W003,Je,81,81,0,9.737171311245326,True,False,False
943,W005,Je,113,115,2,17.823839506983223,True,False,False
943,W007,Je,160,165,5,32.80931001744095,False,True,False
943,W002,Jw,45,38,-7,10.826320500128412,False,True,False
943,W003,Jw,81,81,0,20.163600914994248,True,False,False
943,W005,Jw,113,106,-7,17.793190368385506,False,True,False
943,W007,Jw,160,150,-10,12.644051496420866,False,True,True
944,W002,P,45,43,-2,22.436661574784683,True,False,False
944,W003,P,81,78,-3,53.00038710127952,True,False,False
944,W005,P,113,114,1,42.36040828109179,True,False,False
944,W007,P,160,157,-3,18.964626267263654,True,False,False
944,W002,V,45,41,-4,25.722458619954473,True,False,False
944,W003,V,81,76,-5,26.918010010474998,True,False,False
944,W005,V,113,111,-2,30.5176550599861,True,False,False
944,W007,V,160,161,1,42.011411819740836,True,False,False
944,W002,H,45,35,-10,8.346880124996673,False,True,True
944,W003,H,81,77,-4,14.507880107633422,True,False,False
944,W005,H,113,112,-1,34.967779081766636,True,False,False
944,W007,H,160,155,-5,16.401721515660647,True,False,False
944,W002,Je,45,46,1,9.68795904411161,True,False,False
944,W003,Je,81,91,10,15.057233972934782,False,True,True
944,W005,Je,113,111,-2,16.944060039344745,True,False,False
944,W007,Je,160,160,0,14.678249146171591,True,False,False
944,W002,Jw,45,42,-3,31.787907893447958,True,False,False
944,W003,Jw,81,76,-5,8.301478256998253,True,False,False
944,W005,Jw,113,107,-6,37.82413882243557,True,False,False
944,W007,Jw,160,150,-10,9.832956500045952,False,True,True
945,W002,P,45,44,-1,44.385713207234645,True,False,False
945,W003,P,81,83,2,60.48956119779693,True,False,False
945,W005,P,113,111,-2,27.980665600387194,True,False,False
945,W007,P,160,158,-2,27.984368342761524,True,False,False
945,W002,V,45,46,1,21.778541477896844,True,False,False
945,W003,V,81,83,2,18.86451497211982,True,False,False
945,W005,V,113,115,2,39.711998517653775,True,False,False
945,W007,V,160,161,1,51.36832202481182,True,False,False
945,W002,H,45,35,-10,13.009505244719618,False,True,True
945,W003,H,81,78,-3,16.563811092767587,True,False,False
945,W005,H,113,115,2,45.37376031890247,True,False,False
945,W007,H,160,155,-5,17.951186851530593,True,False,False
945,W002,Je,45,46,1,29.808945631863093,True,False,False
945,W003,Je,81,81,0,9.584647496537375,True,False,False
945,W005,Je,113,108,-5,22.057328167520325,True,False,False
945,W007,Je,160,161,1,23.490032589251477,True,False,False
945,W002,Jw,45,39,-6,24.09918143922266,False,True,False
945,W003,Jw,81,85,4,18.853772360311726,True,False,False
945,W005,Jw,113,106,-7,26.26209211333275,False,True,False
945,W007,Jw,160,152,-8,18.049480675900583,False,True,False
946,W002,P,45,35,-10,20.608233254030445,False,True,True
946,W003,P,81,82,1,56.45828363936151,True,False,False
946,W005,P,113,113,0,31.772583727322232,True,False,False
946,W007,P,160,157,-3,32.76503947709115,True,False,False
946,W002,V,45,46,1,18.66473181585649,True,False,False
946,W003,V,81,75,-6,20.140206986480237,True,False,False
946,W005,V,113,110,-3,21.32558458119608,True,False,False
946,W007,V,160,156,-4,38.11546687184776,True,False,False
946,W002,H,45,35,-10,13.965536014257825,False,True,True
946,W003,H,81,82,1,15.34569681916493,True,False,False
946,W005,H,113,111,-2,32.53477652420927,True,False,False
946,W007,H,160,155,-5,16.963569262698538,True,False,False
946,W002,Je,45,46,1,12.741374410410527,True,False,False
946,W003,Je,81,87,6,8.280756051938008,False,True,False
946,W005,Je,113,108,-5,17.48875213044952,True,False,False
946,W007,Je,160,161,1,8.938684449563773,True,False,False
946,W002,Jw,45,41,-4,23.48372961172076,True,False,False
946,W003,Jw,81,83,2,19.241349588097933,True,False,False
946,W005,Jw,113,108,-5,22.511349043161495,True,False,False
946,W007,Jw,160,167,7,15.121374881826135,False,True,False
947,W002,P,45,44,-1,27.06322780449921,True,False,False
947,W003,P,81,86,5,87.616135005491,True,False,False
947,W005,P,113,114,1,31.471958559584415,True,False,False
947,W007,P,160,157,-3,29.104201023309923,True,False,False
947,W002,V,45,44,-1,18.970318982205477,True,False,False
947,W003,V,81,82,1,30.61350215716692,True,False,False
947,W005,V,113,117,4,15.45932520925797,True,False,False
947,W007,V,160,161,1,42.126648329530475,True,False,False
947,W002,H,45,36,-9,10.648307397912797,False,True,True
947,W003,H,81,77,-4,21.43208939323329,True,False,False
947,W005,H,113,115,2,29.76867218687218,True,False,False
947,W007,H,160,156,-4,5.945321146073387,True,False,False
947,W002,Je,45,47,2,12.34195018447645,True,False,False
947,W003,Je,81,74,-7,9.154452630401195,False,True,False
947,W005,Je,113,108,-5,16.970688768086532,True,False,False
947,W007,Je,160,163,3,13.052857340328105,True,False,False
947,W002,Jw,45,37,-8,13.853440264248853,False,True,False
947,W003,Jw,81,85,4,27.852847116616314,True,False,False
947,W005,Jw,113,102,-11,33.15735225570261,False,True,True
947,W007,Jw,160,150,-10,30.537344514398733,False,True,True
948,W002,P,45,41,-4,34.572888184359016,True,False,False
948,W003,P,81,81,0,64.27769285249326,True,False,False
948,W005,P,113,113,0,26.880143800102452,True,False,False
948,W007,P,160,158,-2,39.906351255696784,True,False,False
948,W002,V,45,44,-1,25.625016746291408,True,False,False
948,W003,V,81,78,-3,26.63279993910784,True,False,False
948,W005,V,113,118,5,22.12326464375801,False,True,False
948,W007,V,160,162,2,57.916865138415275,True,False,False
948,W002,H,45,35,-10,8.52693960800628,False,True,True
948,W003,H,81,77,-4,17.319237682557585,True,False,False
948,W005,H,113,116,3,24.96343304000479,True,False,False
948,W007,H,160,154,-6,27.91397054471788,False,True,False
948,W002,Je,45,47,2,11.556960021959288,True,False,False
948,W003,Je,81,91,10,6.744436412773464,False,True,True
948,W005,Je,113,111,-2,21.278104858379557,True,False,False
948,W007,Je,160,161,1,26.579508553570378,True,False,False
948,W002,Jw,45,40,-5,12.142377342843274,True,False,False
948,W003,Jw,81,83,2,32.30879772059886,True,False,False
948,W005,Jw,113,103,-10,31.93870744711002,False,True,True
948,W007,Jw,160,158,-2,19.695001369208867,True,False,False
949,W002,P,45,43,-2,28.1075258134561,True,False,False
949,W003,P,81,79,-2,90.86267708732585,True,False,False
949,W005,P,113,114,1,21.81773783093859,True,False,False
949,W007,P,160,153,-7,22.091723853058852,False,True,False
949,W002,V,45,45,0,16.291750645454435,True,False,False
949,W003,V,81,77,-4,25.18826148715887,True,False,False
949,W005,V,113,113,0,33.46717209794764,True,False,False
949,W007,V,160,167,7,22.0828873288604,False,True,False
949,W002,H,45,35,-10,10.503849057459426,False,True,True
949,W003,H,81,78,-3,17.143872085481856,True,False,False
949,W005,H,113,115,2,50.57718872564875,True,False,False
949,W007,H,160,155,-5,12.126871078355677,True,False,False
949,W002,Je,45,45,0,11.547507589161572,True,False,False
949,W003,Je,81,81,0,11.104787497252229,True,False,False
949,W005,Je,113,114,1,17.61013846354774,True,False,False
949,W007,Je,160,161,1,21.028663653221944,True,False,False
949,W002,Jw,45,52,7,10.426089087710167,False,True,True
949,W003,Jw,81,80,-1,16.957537050350414,True,False,False
949,W005,Jw,113,104,-9,26.890241479693355,False,True,False
949,W007,Jw,160,152,-8,18.973728429909265,False,True,False
950,W002,P,45,46,1,42.45205060207168,True,False,False
950,W003,P,81,79,-2,83.38160244610043,True,False,False
950,W005,P,113,113,0,27.08555374537103,True,False,False
950,W007,P,160,158,-2,18.184549936446466,True,False,False
950,W002,V,45,46,1,25.89928088050464,True,False,False
950,W003,V,81,79,-2,21.286019918553084,True,False,False
950,W005,V,113,122,9,20.277622495824367,False,True,True
950,W007,V,160,162,2,40.7113595407054,True,False,False
950,W002,H,45,36,-9,19.824953111672247,False,True,True
950,W003,H,81,78,-3,18.835463151131737,True,False,False
950,W005,H,113,117,4,28.099361836177682,True,False,False
950,W007,H,160,154,-6,14.625824829392313,False,True,False
950,W002,Je,45,45,0,16.740251782173118,True,False,False
950,W003,Je,81,82,1,10.658225537628345,True,False,False
950,W005,Je,113,108,-5,21.966765919356064,True,False,False
950,W007,Je,160,161,1,18.928684262025286,True,False,False
950,W002,Jw,45,40,-5,13.84533187046139,True,False,False
950,W003,Jw,81,82,1,34.47972837890163,True,False,False
950,W005,Jw,113,111,-2,17.358787959742692,True,False,False
950,W007,Jw,160,168,8,17.02939659965453,False,True,True
951,W002,P,45,45,0,48.87983686206738,True,False,False
951,W003,P,81,83,2,30.682624520435,True,False,False
951,W005,P,113,102,-11,40.446367506929015,False,True,True
951,W007,P,160,157,-3,22.505715824962998,True,False,False
951,W002,V,45,45,0,30.182255996950506,True,False,False
951,W003,V,81,85,4,12.564320592897621,True,False,False
951,W005,V,113,114,1,28.222235496168764,True,False,False
951,W007,V,160,158,-2,40.665015380622975,True,False,False
951,W002,H,45,35,-10,22.464366103818424,False,True,True
951,W003,H,81,79,-2,15.237220984009102,True,False,False
951,W005,H,113,116,3,45.435978371187076,True,False,False
951,W007,H,160,168,8,11.019784808165088,False,True,True
