year,day,P_PC1,P_PC2,P_PC3,P_PC4,P_PC5
1981,66,-493.1807,-131.82808,34.07208,-88.5863,177.40996
1981,67,-632.145,6.7494574,31.075262,-156.09532,157.63364
1981,68,-717.4218,186.81364,1.0716548,-277.60355,200.49516
1981,69,-807.7298,367.83395,5.7372313,-243.09396,157.54607
1981,70,-866.1251,351.8294,80.92687,-104.01629,95.00331
1981,71,-907.2995,165.05212,109.94746,2.9553337,116.45992
1981,72,-897.19446,6.8967133,12.124312,131.3672,203.81972
1981,73,-878.3212,-94.43894,-131.25803,200.3257,260.84933
1981,74,-830.0049,-59.587788,-222.33034,184.83678,297.71777
1981,75,-800.3001,41.469826,-330.10178,80.37056,281.96182
1981,76,-732.20026,257.3055,-393.68222,-20.215372,227.44516
1981,77,-739.1569,413.72543,-380.17007,-113.53966,102.05567
1981,78,-831.8868,384.1475,-331.0531,-238.44484,-56.105526
1981,79,-855.2446,211.49673,-257.98987,-312.50323,-141.85144
1981,80,-785.45264,88.57153,-169.22855,-330.0365,-114.554855
1981,81,-624.0831,0.34046516,-67.177895,-306.8247,-95.93166
1981,82,-408.15363,-86.17471,82.43588,-357.8749,-45.19601
1981,83,-147.8516,-23.305336,168.4866,-350.09616,-23.221554
1981,84,62.905197,85.19224,154.38869,-316.0762,-16.967932
1981,85,220.1879,141.20012,116.8222,-314.48404,-49.19521
1981,86,328.99814,186.83278,28.024029,-291.4359,-149.32312
1981,87,390.02768,176.94876,-66.26983,-123.36389,-256.60175
1981,88,389.886,82.90714,-75.887924,52.304623,-290.70972
1981,89,358.9471,55.514317,-49.977787,174.88658,-337.73
1981,90,183.07152,125.80817,-47.47951,280.75546,-375.12103
1981,91,-23.318596,153.84476,31.045462,266.7761,-299.31027
1981,92,-243.70842,255.23337,133.08528,155.00613,-182.30208
1981,93,-486.46222,351.77466,249.84471,63.133514,-47.205177
1981,94,-624.04126,304.08295,385.14575,-41.786613,22.78381
1981,95,-552.31146,174.9509,536.9203,-107.54515,68.8575
1981,96,-449.3835,87.39886,580.1447,-86.18954,44.648598
1981,97,-330.49402,23.505602,525.6204,-92.88276,-12.860806
1981,98,-131.01859,14.864245,378.21567,-106.846634,-97.31529
1981,99,5.0083656,79.01488,146.10399,-108.19809,-120.11571
1981,100,70.87746,121.91752,-71.09398,-97.94517,-107.8868
1981,101,66.242165,116.28479,-207.99197,-118.683846,-40.443893
1981,102,57.19771,90.83904,-278.5362,-129.00116,41.174023
1981,103,55.562313,28.291328,-294.153,-161.74268,117.04916
1981,104,50.822506,-40.384026,-226.06778,-179.77095,172.83853
1981,105,-24.428549,-51.200462,-187.62753,-190.97449,167.99335
1981,106,-157.59573,-54.7079,-209.11711,-185.17844,108.60364
1981,107,-330.7621,-139.11986,-274.35562,-199.53308,70.35558
1981,108,-442.43378,-307.85147,-304.24927,-201.27293,87.980804
1981,109,-574.21356,-455.86258,-325.09378,-186.02945,64.01484
1981,110,-639.2933,-688.70715,-250.82812,-181.51607,11.246617
1981,111,-574.1126,-950.4973,-77.835526,-144.60359,-16.91195
1981,112,-349.78094,-1045.6953,131.6507,-9.753489,-55.912056
1981,113,-136.19626,-955.3627,242.70396,97.97261,-113.53839
1981,114,106.773,-788.1448,314.91403,157.62463,-107.60344
1981,115,323.9977,-534.3083,316.33414,181.06088,-55.473072
1981,116,485.95563,-246.53554,260.9214,153.89864,-10.449626
1981,117,568.0424,-64.32024,184.02562,76.39159,4.2712493
1981,118,567.9256,71.525154,142.82066,29.01114,-6.4786253
1981,119,547.4119,120.3257,64.02842,69.16678,12.9142475
1981,120,487.70465,110.12553,-3.356192,93.94107,34.64409
1981,121,385.9727,120.78933,-79.46211,103.25121,50.393814
1981,122,244.38666,165.77281,-157.357,107.16173,32.17884
1981,123,123.18207,202.78935,-162.75606,116.13971,58.07627
1981,124,-57.65418,297.73358,-93.1282,112.89475,106.949936
1981,125,-190.79027,372.81552,11.390474,129.54184,102.175446
1981,126,-236.58058,413.21295,97.22998,139.64519,37.35228
1981,127,-291.45514,473.56818,157.30046,173.20021,15.924771
1981,128,-316.14966,498.19797,180.08394,168.22205,28.042643
1981,129,-302.51886,490.4952,209.8582,96.45248,-12.991357
1981,130,-240.86713,496.1584,155.71735,51.75158,-44.426933
1981,131,-233.34604,503.0382,41.293415,70.49848,-72.250565
1981,132,-213.9211,488.80557,-35.8746,76.77095,-80.36919
1981,133,-252.63902,519.22125,-138.4891,147.34198,-127.62205
1981,134,-281.29257,530.15173,-266.66177,200.84134,-143.85155
1981,135,-392.3995,544.4799,-334.5104,192.18828,-147.80452
1981,136,-510.36633,541.6173,-343.2027,97.05668,-102.43247
1981,137,-577.2126,460.35318,-342.66632,-27.010132,-38.2753
1981,138,-557.07385,318.86346,-297.4999,-208.76244,76.93685
1981,139,-510.53778,182.5536,-207.81223,-336.0562,183.47133
1981,140,-372.83432,77.836075,-142.01537,-396.08414,243.20287
1981,141,-207.31305,0.11821403,-92.93658,-429.02744,289.48062
1981,142,-60.022007,-49.838444,-80.92538,-447.50116,274.53342
1981,143,-6.8352613,-65.656586,-132.07019,-464.40878,117.170296
1981,144,51.58387,-41.661,-197.89064,-456.94803,-99.01818
1981,145,65.454575,-77.059235,-195.39247,-423.88608,-216.18538
1981,146,67.62337,-147.6574,-126.429054,-312.52487,-243.383
1981,147,72.54558,-211.42491,-74.32069,-210.70361,-241.81894
1981,148,71.10398,-259.32852,-103.50135,-129.64046,-228.74318
1981,149,-26.193684,-400.54752,-191.59924,-161.66295,-168.60062
1981,150,-120.12705,-614.73004,-271.2617,-178.8632,20.358974
1981,151,-96.24284,-751.80676,-330.72333,-57.448513,167.62335
1981,152,-27.337412,-791.1383,-343.4443,68.14734,212.58376
1981,153,84.76252,-847.02313,-257.63773,171.49852,249.26205
1981,154,215.5616,-840.61316,-76.73791,302.17984,246.00568
1981,155,331.9376,-667.609,102.05615,328.29468,113.23034
1981,156,322.0216,-495.6207,225.70726,141.30402,-34.579727
1981,157,281.78992,-383.5199,295.70078,-45.376442,-88.10772
1981,158,255.02078,-282.56552,354.95297,-151.83488,-103.66824
1981,159,300.90152,-152.6363,317.84714,-192.75307,-70.975044
1981,160,357.83856,-47.99475,218.55649,-186.90181,-67.73673
1981,161,427.1951,11.716377,117.900665,-151.58098,-52.97533
1981,162,492.7903,47.66352,50.181095,-108.87309,-48.990513
1981,163,540.7829,76.893234,16.191149,-80.660805,-49.727882
1981,164,545.99554,72.84518,11.374696,-90.515724,-64.00646
1981,165,488.0892,45.322327,39.90153,-108.506516,-73.05153
1981,166,395.38693,43.97038,112.71414,-134.4752,-60.98429
1981,167,246.00203,83.67208,185.36896,-99.58783,-35.845615
1981,168,61.18935,167.36435,216.1243,-14.368405,-41.779938
1981,169,-137.20187,258.64133,160.82361,101.54668,-111.84855
1981,170,-346.2603,296.75873,56.937805,125.21012,-153.09926
1981,171,-560.43207,160.6261,-22.46895,142.29842,-237.01457
1981,172,-631.5039,7.763782,-29.77852,175.18039,-269.89243
1981,173,-540.8186,-91.867546,-93.78519,195.97034,-261.3651
1981,174,-377.83817,-150.51903,-79.00207,146.24231,-210.56548
1981,175,-143.73378,-162.76157,-62.320515,220.22964,-186.86563
1981,176,111.35902,14.2899885,-69.074295,268.11063,-90.74933
1981,177,201.04665,179.84053,-103.91832,214.84843,-42.440567
1981,178,169.23561,223.99678,-31.659275,104.16419,-43.387623
1981,179,52.48533,178.19505,-6.2894325,19.027538,-60.069164
1981,180,-100.60253,112.060104,-1.1232276,-141.05452,-5.60913
1981,181,-205.23682,-20.925386,-16.701921,-215.28448,18.472458
1981,182,0.0,0.0,0.0,0.0,0.0
1981,183,0.0,0.0,0.0,0.0,0.0
1982,1,0.0,0.0,0.0,0.0,0.0
1982,2,0.0,0.0,0.0,0.0,0.0
1982,3,21.302752,-71.4891,54.864285,226.74275,4.37472
1982,4,16.089159,-100.34174,0.58714837,224.54587,84.38826
1982,5,-48.532173,-73.5424,5.241063,58.80995,181.13121
1982,6,-90.124115,6.5457444,-15.960174,-95.70897,138.46571
1982,7,-117.616745,78.555115,-38.092987,-163.31212,102.35604
1982,8,-143.97151,136.224,-3.7498102,-203.0932,30.493061
1982,9,-161.9867,162.41112,23.318857,-235.0963,3.6123395
1982,10,-158.02951,180.51366,30.130585,-220.64452,-24.67845
1982,11,-119.136566,161.25163,17.901636,-126.98773,-35.31096
1982,12,-87.16263,107.63005,-9.588417,-84.50646,7.7977633
1982,13,-68.370316,83.1114,-17.935549,-77.13432,15.098233
1982,14,-42.953156,87.768974,-29.735765,-43.901726,-25.362381
1982,15,-32.901848,48.538277,-34.871784,-30.609436,-1.9376316
1982,16,-47.20445,54.266743,-18.798418,-128.25587,46.118202
1982,17,-18.35479,120.042725,30.292265,-163.49342,-1.3717093
1982,18,36.06872,123.76556,9.844555,-77.51959,-9.424708
1982,19,53.25135,55.578156,14.26182,-33.66041,34.362976
1982,20,51.006084,-7.0859494,42.657177,-15.477098,56.372944
1982,21,42.39766,-37.282993,87.83846,16.021368,52.323643
1982,22,28.569294,-139.49472,131.53453,97.13178,31.950846
1982,23,-16.099092,-249.54495,138.01852,87.557014,94.42628
1982,24,-46.92565,-266.5654,150.51387,72.38642,80.29732
1982,25,-71.22703,-270.03464,147.03598,60.914425,30.175379
1982,26,-56.029236,-291.4617,156.57959,77.98968,-62.816063
1982,27,-36.590218,-296.26138,147.99751,68.565704,-101.15034
1982,28,-18.25473,-251.19693,183.40921,56.431572,-180.43758
1982,29,-20.295135,-274.67612,173.28807,71.42726,-120.057755
1982,30,-43.776867,-327.9864,194.92581,65.880615,-53.318233
1982,31,-72.13135,-343.20422,107.61568,30.994495,66.83228
1982,32,-105.84464,-277.39578,65.23179,-35.593567,113.01409
1982,33,-90.38755,-283.9438,89.163925,41.398384,78.83356
1982,34,-69.753876,-334.3251,164.03378,145.81244,45.945477
1982,35,-10.797075,-259.41098,138.16762,156.23427,32.720867
1982,36,43.26451,-202.6268,158.92818,151.12523,-5.2344756
1982,37,125.78277,-227.66571,132.0277,233.42242,-3.2255864
1982,38,157.43774,-236.29045,57.705837,183.61769,89.947975
1982,39,195.66322,-114.485016,-26.566484,43.45387,18.948019
1982,40,254.50233,-53.431072,-52.494778,90.67885,-133.56932
1982,41,245.18297,-44.613224,3.745446,193.42188,-190.78226
1982,42,192.8844,-4.1639924,36.550915,126.36256,-145.9727
1982,43,141.91086,101.47794,66.76546,18.737133,-170.43452
1982,44,110.14995,166.14867,62.935078,-13.424957,-130.8326
1982,45,59.83621,232.9558,38.73265,-42.251057,-31.687754
1982,46,34.15679,327.03806,-64.42189,-41.53596,-41.15237
1982,47,-49.56171,365.25662,-149.06651,-18.65588,-115.52641
1982,48,-171.15593,271.83267,-280.56512,-93.973885,-172.14716
1982,49,-226.91768,170.47758,-391.9629,-200.45648,-65.441734
1982,50,-240.61206,157.78017,-379.95978,-292.91306,-14.999039
1982,51,-191.93948,133.476,-330.82034,-404.6388,2.266792
1982,52,-75.57043,113.27553,-281.28983,-450.1564,24.565258
1982,53,67.56425,188.75517,-184.83994,-392.76306,29.979427
1982,54,161.5457,273.1897,-87.321,-306.8205,-125.68111
1982,55,225.4345,229.78685,-40.188705,-215.91393,-200.5997
1982,56,269.33243,120.02226,2.5592353,-82.92356,-221.97655
1982,57,299.1348,10.130718,66.47769,65.99316,-212.70148
1982,58,333.72708,-103.104645,104.31878,226.95514,-177.49522
1982,59,325.1789,-233.18205,115.407715,329.69043,-104.96462
1982,60,308.59695,-324.39713,92.41391,371.92612,-93.95379
1982,61,289.21432,-433.10587,52.878014,400.0764,-4.5757685
1982,62,176.43594,-425.86578,48.98183,238.63303,52.637836
1982,63,86.57479,-356.49567,62.20435,79.56203,74.37022
1982,64,45.828606,-264.8454,125.98539,16.788034,60.98168
1982,65,-4.429323,-261.02106,156.23384,-42.51538,173.44295
1982,66,-57.305813,-158.22914,200.22093,-178.17252,206.53067
1982,67,-10.077913,-110.56541,195.10356,-125.87132,236.50641
1982,68,16.904993,-83.47206,221.29019,-77.496284,293.73557
1982,69,15.075056,-32.716644,207.03558,-95.14377,321.90936
1982,70,51.306755,110.05256,167.36662,-104.00241,224.1593
1982,71,99.10576,210.41072,110.10068,-69.56294,109.60799
1982,72,152.5886,255.94977,55.210323,-73.12266,50.852215
1982,73,228.12668,273.5702,-0.94323844,-36.14843,-68.59292
1982,74,297.05283,196.75911,-55.343967,46.15976,-110.22567
1982,75,367.15063,96.63076,-100.45862,137.69257,-76.574486
1982,76,422.8651,-5.603036,-108.97498,190.15158,-26.132357
1982,77,433.45847,-58.181953,-97.55994,234.35245,-22.080658
1982,78,449.37097,-85.06408,-118.214165,248.1129,51.66582
1982,79,483.2128,-60.46104,-135.99358,192.44687,86.05029
1982,80,485.466,-41.551903,-118.55471,157.65024,80.30587
1982,81,423.17545,0.38745117,-119.26481,168.45888,159.92877
1982,82,296.4231,63.230244,-69.60617,121.520386,203.59096
1982,83,81.51107,85.094055,-2.6396182,68.56305,220.36137
1982,84,-223.20844,111.7642,43.092007,61.82178,242.66156
1982,85,-579.432,157.02718,69.186165,-4.7469816,277.71896
1982,86,-834.54913,176.91074,60.168568,-126.175735,220.63257
1982,87,-961.1626,79.6467,20.529003,-166.15886,247.60478
1982,88,-929.06573,-53.131226,24.587816,-204.272,288.60284
1982,89,-785.0466,-225.20589,20.835564,-227.43233,276.7592
1982,90,-659.4601,-451.78442,-6.6847796,-236.7534,254.62732
1982,91,-557.5822,-673.46796,44.907513,-207.04105,257.4798
1982,92,-447.2692,-738.543,110.98736,-178.27222,219.61378
1982,93,-435.10156,-707.7394,144.3911,-106.89729,132.1439
1982,94,-427.358,-632.245,176.63124,43.545807,114.570244
1982,95,-325.83344,-489.51627,224.73164,182.51247,154.5049
1982,96,-208.52498,-279.28595,221.49675,225.73894,168.22491
1982,97,-121.72993,-159.07426,160.27391,222.76514,142.6001
1982,98,-29.571695,-50.74781,87.08732,161.01128,136.05717
1982,99,36.933002,68.95436,-2.6759183,59.896107,105.97086
1982,100,53.66848,168.92741,-61.947872,-15.011126,67.3003
1982,101,13.924052,248.60774,-86.15678,-11.221353,28.440771
1982,102,-34.58137,361.917,-113.873375,62.805294,-14.600984
1982,103,-77.50577,450.56317,-130.22237,160.4294,17.65721
1982,104,-177.80966,485.97266,-86.74657,184.53336,59.027542
1982,105,-171.49971,485.6755,-47.601685,189.59543,83.39619
1982,106,-98.90693,438.46332,-33.345886,191.7444,77.2397
1982,107,8.070495,374.86887,-39.99664,169.17328,81.50819
1982,108,99.06668,296.8715,-37.22816,124.10786,66.224945
1982,109,253.57367,240.89859,-36.93789,91.83688,64.57349
1982,110,297.6805,235.95406,-20.80162,0.6630682,16.236563
1982,111,326.6122,270.21432,-57.653496,-67.5796,-59.947296
1982,112,365.04224,273.41058,-111.37408,-32.64736,-99.05031
1982,113,377.87756,293.21017,-156.75275,71.67342,-134.57806
1982,114,285.22406,316.16824,-196.9441,94.20297,-185.78003
1982,115,106.88228,287.74786,-389.36444,56.919754,-228.1392
1982,116,-93.48591,180.69096,-526.52454,-21.82989,-289.5644
1982,117,-320.57227,-70.84215,-525.2597,-140.88582,-394.19235
1982,118,-389.27664,-355.3498,-421.30905,-214.69965,-444.6141
1982,119,-319.25613,-515.88043,-311.23453,-180.74034,-431.5025
1982,120,-144.36203,-592.86816,-111.776,-55.38803,-413.07248
1982,121,67.42493,-586.7802,12.366513,106.01721,-329.1273
1982,122,281.18564,-414.93253,50.88568,182.22386,-165.38478
1982,123,357.2197,-186.23523,6.227705,152.53494,-84.00925
1982,124,310.0844,-47.77176,-73.26041,105.902626,-120.60325
1982,125,252.05806,0.33582202,-85.22504,56.83241,-153.6269
1982,126,182.6417,22.486296,-43.65332,5.777056,-180.14258
1982,127,30.227243,7.8899593,-40.465073,-31.12949,-270.9985
1982,128,-114.118126,-115.85844,-52.457714,-87.07137,-304.80936
1982,129,-136.43343,-315.01962,-41.485172,-106.31187,-153.70119
1982,130,-88.33319,-458.4677,-77.71523,-5.084211,70.086945
1982,131,-64.83619,-548.7795,-165.53207,156.27373,237.55876
1982,132,15.956234,-538.39355,-213.41716,283.54703,322.1607
1982,133,59.835846,-440.4681,-229.25877,309.16107,277.82288
1982,134,-14.026669,-395.90598,-185.5524,260.186,71.91934
1982,135,-51.911045,-321.68292,-59.852474,158.02142,-117.7024
1982,136,-58.796165,-245.41777,122.79076,43.47411,-254.97202
1982,137,-1.8962872,-227.63078,276.73447,-16.182552,-321.39423
1982,138,100.26561,-200.73611,366.45712,48.515667,-292.69122
1982,139,229.8858,-13.276501,388.06354,150.31465,-203.29932
1982,140,259.1769,181.39075,328.03485,191.09445,-163.98645
1982,141,259.2058,337.38275,201.82011,186.5257,-110.531044
1982,142,146.36957,497.3565,38.48591,187.97636,-45.05937
1982,143,-37.372643,613.22156,-137.73328,155.69646,63.61339
1982,144,-127.71469,550.4621,-302.03262,65.42532,162.67635
1982,145,-144.28328,332.1831,-413.1997,-12.298459,279.73126
1982,146,-89.635605,149.65034,-497.69226,-6.3055325,365.4338
1982,147,10.088705,31.513922,-448.23575,-90.93235,385.80975
1982,148,179.88225,-47.000164,-361.68298,-119.325294,332.27634
1982,149,260.8195,19.022192,-289.41446,-106.56782,239.24698
1982,150,253.31987,190.96574,-231.59386,-96.240105,89.2434
1982,151,145.78767,305.65994,-110.99299,-143.34077,-20.044191
1982,152,43.888103,340.48853,-37.597515,-76.2684,-54.08286
1982,153,-68.64326,361.00977,46.442318,-25.340435,-68.77427
1982,154,-167.40578,353.93863,140.20985,40.408928,-51.774033
1982,155,-304.08005,409.58984,205.68727,138.93173,-2.2886329
1982,156,-471.5954,511.58224,230.529,219.8735,35.432938
1982,157,-646.2309,608.79004,287.24405,294.4901,146.85101
1982,158,-662.44617,662.6445,299.17764,315.52817,194.45761
1982,159,-598.892,714.4664,197.34476,340.54257,192.34634
1982,160,-510.35068,631.9392,58.365463,273.97043,238.10344
1982,161,-275.11502,448.0057,-7.068269,180.66862,261.97134
1982,162,-23.510233,281.10397,-102.32995,76.43091,183.34023
1982,163,48.716343,164.91437,-105.14968,36.124508,131.6487
1982,164,53.763542,38.071964,65.36389,31.671719,127.162445
1982,165,100.96145,1.1259569,289.18845,86.71687,89.18983
1982,166,118.842865,6.673901,401.8423,134.64262,0.32504392
1982,167,118.368225,31.595726,407.58527,124.87059,-53.74604
1982,168,138.72768,29.12277,279.89142,72.257996,-89.682945
1982,169,200.2443,-8.643841,57.99933,-7.5418606,-164.47784
1982,170,229.03185,-110.61032,-149.92807,-93.720726,-289.86462
1982,171,152.33571,-216.72948,-306.0204,-181.48192,-329.03445
1982,172,57.884777,-370.74774,-370.42755,-268.1512,-349.8412
1982,173,13.836234,-490.47342,-379.07477,-242.48781,-217.89235
1982,174,-30.077995,-522.8672,-333.6751,-196.2653,-13.247436
1982,175,-25.56183,-444.6862,-279.40955,-87.00663,139.3707
1982,176,-14.987021,-314.95004,-143.97667,-54.889057,195.85143
1982,177,29.290928,-169.91869,12.989065,42.225883,238.84315
1982,178,4.368878,-79.6986,193.70912,48.62513,150.27196
1982,179,-1.705726,-23.36344,332.71912,-16.508497,2.1010225
1982,180,-2.4185023,-16.59324,424.0748,-152.51865,-84.93047
1982,181,62.572163,-25.406897,393.58246,-155.08427,-99.071915
1982,182,0.0,0.0,0.0,0.0,0.0
1982,183,0.0,0.0,0.0,0.0,0.0
1983,1,0.0,0.0,0.0,0.0,0.0
1983,2,0.0,0.0,0.0,0.0,0.0
1983,3,-126.56835,-148.57867,95.58625,-173.6285,-18.65743
1983,4,-86.313965,-215.3481,96.17726,-66.3507,-37.436607
1983,5,-23.56356,-269.46024,39.843063,26.500254,-18.399193
1983,6,72.219406,-240.4121,37.65305,120.774994,-30.773314
1983,7,174.40936,-171.12126,-17.423687,270.4933,-67.9147
1983,8,222.15497,-162.93195,-86.284294,324.40253,-51.10285
1983,9,208.4756,-139.83218,-107.80225,243.19127,11.228749
1983,10,207.02391,-80.15827,-96.340614,184.90302,-14.548951
1983,11,219.803,-61.592392,-120.29392,200.1512,-21.680058
1983,12,235.97313,-47.5639,-124.02412,206.52597,-63.17491
1983,13,250.0199,-81.142555,-109.551476,276.38028,-114.51825
1983,14,257.25323,-117.15037,-115.45895,355.7322,-108.35197
1983,15,252.17244,-151.78305,-108.71919,383.9336,-102.346344
1983,16,225.46053,-182.31516,-120.24225,373.4591,-32.41505
1983,17,173.98064,-175.40024,-72.85333,263.57706,35.06663
1983,18,147.681,-97.78575,-62.927135,130.99936,64.72519
1983,19,165.63737,-41.27468,-75.53652,126.219765,24.690239
1983,20,163.0864,-59.450947,-58.680164,144.09294,43.301407
1983,21,141.9905,-48.80933,11.321633,82.93915,45.18234
1983,22,127.437874,-28.162817,48.364723,35.543575,20.829948
1983,23,116.889305,2.3310227,68.515564,-34.982346,-31.970324
1983,24,98.73653,45.27402,82.27594,-146.27261,-75.947945
1983,25,107.34317,128.04364,41.759182,-216.06526,-147.48969
1983,26,155.93062,141.63525,-4.3363705,-159.57896,-249.73923
1983,27,139.04832,109.99152,18.015062,-120.97109,-241.7944
1983,28,131.21585,66.828476,15.616447,-15.828713,-184.65352
1983,29,116.49286,31.429115,17.98755,33.472763,-109.00773
1983,30,96.49778,9.719032,47.142155,42.737507,-43.684883
1983,31,80.00848,37.523964,42.299835,0.12681058,21.35222
1983,32,147.26518,69.502785,-39.557625,65.73219,-6.094485
1983,33,197.51779,72.10411,-68.86464,111.93943,-59.64684
1983,34,206.081,54.862885,-63.017124,113.34357,-87.08595
1983,35,193.9416,33.843426,-35.480953,81.14401,-85.255005
1983,36,166.70709,-10.422282,8.0658655,52.696125,-77.33293
1983,37,144.148,-103.28833,15.473108,3.3984814,-6.505697
