object,window_id,break_day,main_peak_day,left_start,left_end,right_start,right_end,feature_name,feature_group,left_mean,right_mean,delta,abs_delta,metric_fullseason_std,delta_z,contribution_abs,contribution_share,rank_within_break,source_v10_2_support,edge_limited_flag
Jw,W004,130,130,120,129,131,140,Jw_profile_lat_44.0,profile_structure,30.104834239041754,32.028852346218216,1.9240181071764617,1.9240181071764617,3.386082611817141,0.5682135753161528,0.32286666717356527,0.05573288192559159,6,0.923,False
Jw,W004,130,130,120,129,131,140,Jw_profile_lat_46.0,profile_structure,,,,,,,,,15,0.923,False
Jw,W004,130,130,120,129,131,140,Jw_strength,jet_strength,18.92449740792894,21.674703152554283,2.750205744625344,2.750205744625344,3.7203604087144972,0.7392309998201574,0.5464624710951095,0.0943297387894749,5,0.923,False
Jw,W004,130,130,120,129,131,140,Jw_axis_lat,jet_axis,38.7114826086181,38.60055508887013,-0.11092751974796755,0.11092751974796755,1.6566047257477412,-0.06696076500560921,0.00448374405013642,0.0007739788684859532,11,0.923,False
Jw,W004,130,130,120,129,131,140,Jw_meridional_width,jet_width,5.00343917771996,4.821033093764595,-0.18240608395536473,0.18240608395536473,0.4984022269945615,-0.3659816792057695,0.1339425895142748,0.0231210195575688,8,0.923,False
Jw,W005,152,152,142,151,153,162,Jw_profile_lat_24.0,profile_structure,-7.933966980235397,-5.180221815870771,2.7537451643646254,2.7537451643646254,15.700857005769526,0.17538820736681549,0.030761023283345068,0.009616886350099317,12,0.729,False
Jw,W005,152,152,142,151,153,162,Jw_profile_lat_26.0,profile_structure,-5.705090401130589,-2.7700714957626955,2.935018905367894,2.935018905367894,15.570927321832498,0.188493520309006,0.035529807198481665,0.011107761751662462,11,0.729,False
Jw,W005,152,152,142,151,153,162,Jw_profile_lat_28.0,profile_structure,-0.8741551255264977,2.395918041973836,3.2700731675003336,3.2700731675003336,14.586246613480725,0.22418880292878818,0.050260619358643024,0.015713087949170146,10,0.729,False
Jw,W005,152,152,142,151,153,162,Jw_profile_lat_30.0,profile_structure,5.123309666447407,8.672374172263986,3.5490645058165784,3.5490645058165784,12.445644070608102,0.2851651939973219,0.08131918786753022,0.025422996517408824,9,0.729,False
Jw,W005,152,152,142,151,153,162,Jw_profile_lat_32.0,profile_structure,11.669319628837426,15.456426200465696,3.7871065716282697,3.7871065716282697,9.562115325805363,0.3960532207144554,0.15685815363829314,0.04903890949045973,6,0.729,False
Jw,W005,152,152,142,151,153,162,Jw_profile_lat_34.0,profile_structure,18.293638474516523,22.36378855495649,4.070150080439966,4.070150080439966,6.9631742533031025,0.5845250933522479,0.3416695847584541,0.10681691358709473,4,0.729,False
Jw,W005,152,152,142,151,153,162,Jw_profile_lat_36.0,profile_structure,24.82601031227965,28.952356973309616,4.126346661029967,4.126346661029967,5.191212500850428,0.7948714602521071,0.631820638323317,0.19752747548201208,2,0.729,False
Jw,W005,152,152,142,151,153,162,Jw_profile_lat_38.0,profile_structure,30.435047546030795,34.19227362311874,3.7572260770879424,3.7572260770879424,4.200049383633721,0.894567119074522,0.8002503305292901,0.25018402051977234,1,0.729,False
Jw,W005,152,152,142,151,153,162,Jw_profile_lat_40.0,profile_structure,33.99294423546577,36.673476958288944,2.6805327228231732,2.6805327228231732,3.779800327621309,0.7091731018791887,0.5029264884289502,0.15723101397262115,3,0.729,False
Jw,W005,152,152,142,151,153,162,Jw_profile_lat_42.0,profile_structure,34.36631102854388,35.591411337900105,1.2251003093562218,1.2251003093562218,3.5780557679549654,0.3423927375107456,0.11723278670010234,0.03665074389156406,8,0.729,False
Jw,W005,152,152,142,151,153,162,Jw_profile_lat_44.0,profile_structure,31.954964296167788,31.971427066560715,0.016462770392926984,0.016462770392926984,3.386082611817141,0.004861892717993754,2.3638000801280696e-05,7.39000016857544e-06,14,0.729,False
Jw,W005,152,152,142,151,153,162,Jw_profile_lat_46.0,profile_structure,,,,,,,,,15,0.729,False
Jw,W005,152,152,142,151,153,162,Jw_strength,jet_strength,23.263495128869284,25.357957731936935,2.094462603067651,2.094462603067651,3.7203604087144972,0.5629730383544639,0.3169386419140567,0.09908522454428767,5,0.729,False
Jw,W005,152,152,142,151,153,162,Jw_axis_lat,jet_axis,38.475399350506336,38.27995687438671,-0.19544247611962362,0.19544247611962362,1.6566047257477412,-0.11797773668151856,0.013918746352493731,0.004351448278388863,13,0.729,False
Jw,W005,152,152,142,151,153,162,Jw_meridional_width,jet_width,4.5641329181498875,4.392103117795228,-0.1720298003546592,0.1720298003546592,0.4984022269945615,-0.3451625836265292,0.11913720913574075,0.03724612766529014,7,0.729,False
