scope,object,config_id,reference_config_id,sensitivity_group,changed_factor,changed_value,baseline_window_id,baseline_main_peak_day,perturbed_window_id,perturbed_main_peak_day,main_peak_delta,baseline_window_start,baseline_window_end,perturbed_window_start,perturbed_window_end,member_candidate_change,merge_split_status,window_start_delta,window_end_delta
P_only,P,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W005,66,W005,66,0,64,68,64,68,False,UNCHANGED,0,0
P_only,P,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W006,83,W006,83,0,74,90,74,90,False,UNCHANGED,0,0
P_only,P,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W007,97,W007,97,0,95,99,95,99,False,UNCHANGED,0,0
P_only,P,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W008,114,W008,114,0,110,116,110,116,False,UNCHANGED,0,0
P_only,P,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W009,127,W009,127,0,125,129,125,129,False,UNCHANGED,0,0
P_only,P,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W010,139,W010,139,0,137,141,137,141,False,UNCHANGED,0,0
P_only,P,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W011,156,W011,156,0,153,162,153,162,False,UNCHANGED,0,0
P_only,P,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,W012,167,W012,167,0,165,169,165,169,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W001,17,W001,17,0,15,19,15,19,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W002,33,W002,33,0,31,35,31,35,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W003,44,W003,44,0,39,48,39,48,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W004,56,W004,56,0,54,58,54,58,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W005,66,W005,66,0,64,68,64,68,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W006,83,W006,83,0,74,90,74,90,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W007,97,W007,97,0,95,99,95,99,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W008,114,W008,114,0,110,116,110,116,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W009,127,W009,127,0,125,129,125,129,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W010,139,W010,139,0,137,141,137,141,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W011,156,W011,156,0,153,162,153,162,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,W012,167,W012,167,0,165,169,165,169,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W001,17,W001,17,0,15,19,15,19,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W002,33,W002,33,0,31,35,31,35,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W003,44,W003,44,0,39,48,39,48,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W004,56,W004,56,0,54,58,54,58,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W005,66,W005,66,0,64,68,64,68,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W006,83,W006,83,0,74,90,74,90,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W007,97,W007,97,0,95,99,95,99,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W008,114,W008,114,0,110,116,110,116,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W009,127,W009,127,0,125,129,125,129,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W010,139,W010,139,0,137,141,137,141,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W011,156,W011,156,0,153,162,153,162,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,W012,167,W012,167,0,165,169,165,169,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W001,17,W001,17,0,15,19,15,19,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W002,33,W002,33,0,31,35,31,35,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W003,44,W003,44,0,39,48,39,48,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W004,56,W004,56,0,54,58,54,58,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W005,66,W005,66,0,64,68,64,68,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W006,83,W006,83,0,74,90,74,90,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W007,97,W007,97,0,95,99,95,99,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W008,114,W008,114,0,110,116,110,116,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W009,127,W009,127,0,125,129,125,129,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W010,139,W010,139,0,137,141,137,141,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W011,156,W011,156,0,153,162,153,162,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,W012,167,W012,167,0,165,169,165,169,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W001,17,W001,17,0,15,19,15,19,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W002,33,W002,33,0,31,35,31,35,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W003,44,W003,44,0,39,48,39,48,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W004,56,W004,56,0,54,58,54,58,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W005,66,W005,66,0,64,68,64,68,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W006,83,W006,83,0,74,90,74,90,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W007,97,W007,97,0,95,99,95,99,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W008,114,W008,114,0,110,116,110,116,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W009,127,W009,127,0,125,129,125,129,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W010,139,W010,139,0,137,141,137,141,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W011,156,W011,156,0,153,162,153,162,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,W012,167,W012,167,0,165,169,165,169,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W001,17,W001,17,0,15,19,15,19,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W002,33,W002,33,0,31,35,31,35,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W003,44,W003,44,0,39,48,40,48,False,BOUNDARY_SHIFT_ONLY,1,0
P_only,P,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W004,56,W004,56,0,54,58,54,58,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W005,66,W005,66,0,64,68,64,68,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W006,83,W006,83,0,74,90,74,89,False,BOUNDARY_SHIFT_ONLY,0,-1
P_only,P,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W007,97,W007,97,0,95,99,95,99,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W008,114,W008,114,0,110,116,110,116,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W009,127,W009,127,0,125,129,125,129,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W010,139,W010,139,0,137,141,137,141,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W011,156,W011,156,0,153,162,153,161,False,BOUNDARY_SHIFT_ONLY,0,-1
P_only,P,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,W012,167,W012,167,0,165,169,165,169,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W001,17,W001,17,0,15,19,15,19,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W002,33,W002,33,0,31,35,31,35,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W003,44,W003,44,0,39,48,38,48,False,BOUNDARY_SHIFT_ONLY,-1,0
P_only,P,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W004,56,W004,56,0,54,58,54,58,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W005,66,W005,66,0,64,68,64,68,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W006,83,W006,83,0,74,90,73,93,False,BOUNDARY_SHIFT_ONLY,-1,3
P_only,P,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W007,97,W007,97,0,95,99,95,99,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W008,114,W008,114,0,110,116,110,116,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W009,127,W009,127,0,125,129,125,129,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W010,139,W010,139,0,137,141,137,141,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W011,156,W011,156,0,153,162,153,162,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,W012,167,W012,167,0,165,169,165,169,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W001,17,W001,17,0,15,19,15,19,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W002,33,W002,33,0,31,35,31,35,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W003,44,W003,44,0,39,48,39,48,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W004,56,W004,56,0,54,58,54,58,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W005,66,W005,66,0,64,68,64,68,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W006,83,W006,83,0,74,90,75,90,False,BOUNDARY_SHIFT_ONLY,1,0
P_only,P,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W007,97,W007,97,0,95,99,95,99,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W008,114,W008,114,0,110,116,110,116,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W009,127,W009,127,0,125,129,125,129,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W010,139,W010,139,0,137,141,137,141,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W011,156,W011,156,0,153,162,153,162,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,W012,167,W012,167,0,165,169,165,169,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W001,17,W001,17,0,15,19,15,19,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W002,33,W002,33,0,31,35,31,35,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W003,44,W003,44,0,39,48,39,48,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W004,56,W004,56,0,54,58,54,58,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W005,66,W005,66,0,64,68,64,68,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W006,83,W006,83,0,74,90,74,90,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W007,97,W007,97,0,95,99,95,99,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W008,114,W008,114,0,110,116,110,116,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W009,127,W009,127,0,125,129,125,129,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W010,139,W010,139,0,137,141,137,141,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W011,156,W011,156,0,153,162,153,162,False,UNCHANGED,0,0
P_only,P,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,W012,167,W012,167,0,165,169,165,169,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W001,17,W001,17,0,15,19,15,19,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W002,33,W002,33,0,31,35,31,35,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W003,44,W003,44,0,39,48,39,48,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W004,56,W004,56,0,54,58,54,58,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W005,66,W005,66,0,64,68,64,68,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W006,83,W006,83,0,74,90,74,90,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W007,97,W007,97,0,95,99,95,99,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W008,114,W008,114,0,110,116,110,116,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W009,127,W009,127,0,125,129,125,129,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W010,139,W010,139,0,137,141,137,141,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W011,156,W011,156,0,153,162,153,162,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,W012,167,W012,167,0,165,169,165,169,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W001,17,W001,17,0,15,19,15,19,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W002,33,W002,33,0,31,35,31,35,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W003,44,W003,44,0,39,48,39,48,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W004,56,W004,56,0,54,58,54,58,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W005,66,W005,66,0,64,68,64,68,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W006,83,W006,83,0,74,90,74,90,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W007,97,W007,97,0,95,99,95,99,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W008,114,W008,114,0,110,116,110,116,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W009,127,W009,127,0,125,129,125,129,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W010,139,W010,139,0,137,141,137,141,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W011,156,W011,156,0,153,162,153,162,False,UNCHANGED,0,0
P_only,P,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,W012,167,W012,167,0,165,169,165,169,False,UNCHANGED,0,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W001,17,W001,17,0,15,19,15,19,False,UNCHANGED,0,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W002,33,W002,33,0,31,35,31,35,False,UNCHANGED,0,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W003,44,W003,44,0,39,48,39,48,False,UNCHANGED,0,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W004,56,W004,56,0,54,58,54,58,False,UNCHANGED,0,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W005,66,W005,66,0,64,68,64,68,False,UNCHANGED,0,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W006,83,W006,83,0,74,90,74,90,False,UNCHANGED,0,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W007,97,W007,97,0,95,99,95,99,False,UNCHANGED,0,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W008,114,W008,114,0,110,116,110,116,False,UNCHANGED,0,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W009,127,W009,127,0,125,129,125,129,False,UNCHANGED,0,0
P_only,P,SMOOTH5_CLOSE_NEIGHBOR_3,SMOOTH_INPUT_5D,smooth5_window_merge,close_neighbor_exemption_days,3,W010,139,W010,139,0,137,141,137,141,False,UNCHANGED,0,0
