scope,object,config_id,reference_config_id,sensitivity_group,changed_factor,changed_value,baseline_candidate_day,perturbed_candidate_day,candidate_match_class,baseline_strict_fraction,perturbed_strict_fraction,baseline_match_fraction,perturbed_match_fraction,match_fraction_delta,baseline_near_fraction,perturbed_near_fraction,baseline_support_class,perturbed_support_class,support_class_changed,bootstrap_status
joint_all,joint_all,MERGE_GAP_0,BASELINE,window_merge,merge_gap_days,0,113,,MISSING_BASELINE_CANDIDATE,0.814,,0.987,,,0.005,,joint_strong_candidate,,,missing_or_not_run
joint_all,joint_all,MERGE_GAP_0,BASELINE,window_merge,merge_gap_days,0,132,,MISSING_BASELINE_CANDIDATE,0.467,,0.899,,,0.082,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,MERGE_GAP_0,BASELINE,window_merge,merge_gap_days,0,135,,MISSING_BASELINE_CANDIDATE,0.485,,0.854,,,0.133,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,MERGE_GAP_0,BASELINE,window_merge,merge_gap_days,0,160,,MISSING_BASELINE_CANDIDATE,0.7,,0.962,,,0.029,,joint_strong_candidate,,,missing_or_not_run
joint_all,joint_all,MERGE_GAP_2,BASELINE,window_merge,merge_gap_days,2,18,,MISSING_BASELINE_CANDIDATE,0.582,,0.745,,,0.025,,joint_weak_candidate,,,missing_or_not_run
joint_all,joint_all,MERGE_GAP_2,BASELINE,window_merge,merge_gap_days,2,45,,MISSING_BASELINE_CANDIDATE,0.901,,0.993,,,0.006,,joint_strong_candidate,,,missing_or_not_run
joint_all,joint_all,MERGE_GAP_2,BASELINE,window_merge,merge_gap_days,2,81,,MISSING_BASELINE_CANDIDATE,0.574,,0.951,,,0.043,,joint_strong_candidate,,,missing_or_not_run
joint_all,joint_all,MERGE_GAP_2,BASELINE,window_merge,merge_gap_days,2,96,,MISSING_BASELINE_CANDIDATE,0.551,,0.807,,,0.041,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,MERGE_GAP_2,BASELINE,window_merge,merge_gap_days,2,113,,MISSING_BASELINE_CANDIDATE,0.814,,0.987,,,0.005,,joint_strong_candidate,,,missing_or_not_run
joint_all,joint_all,MERGE_GAP_2,BASELINE,window_merge,merge_gap_days,2,132,,MISSING_BASELINE_CANDIDATE,0.467,,0.899,,,0.082,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,MERGE_GAP_2,BASELINE,window_merge,merge_gap_days,2,135,,MISSING_BASELINE_CANDIDATE,0.485,,0.854,,,0.133,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,MERGE_GAP_2,BASELINE,window_merge,merge_gap_days,2,160,,MISSING_BASELINE_CANDIDATE,0.7,,0.962,,,0.029,,joint_strong_candidate,,,missing_or_not_run
joint_all,joint_all,CLOSE_NEIGHBOR_3,BASELINE,window_merge,close_neighbor_exemption_days,3,18,,MISSING_BASELINE_CANDIDATE,0.582,,0.745,,,0.025,,joint_weak_candidate,,,missing_or_not_run
joint_all,joint_all,CLOSE_NEIGHBOR_3,BASELINE,window_merge,close_neighbor_exemption_days,3,45,,MISSING_BASELINE_CANDIDATE,0.901,,0.993,,,0.006,,joint_strong_candidate,,,missing_or_not_run
joint_all,joint_all,CLOSE_NEIGHBOR_3,BASELINE,window_merge,close_neighbor_exemption_days,3,81,,MISSING_BASELINE_CANDIDATE,0.574,,0.951,,,0.043,,joint_strong_candidate,,,missing_or_not_run
joint_all,joint_all,CLOSE_NEIGHBOR_3,BASELINE,window_merge,close_neighbor_exemption_days,3,96,,MISSING_BASELINE_CANDIDATE,0.551,,0.807,,,0.041,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,CLOSE_NEIGHBOR_3,BASELINE,window_merge,close_neighbor_exemption_days,3,113,,MISSING_BASELINE_CANDIDATE,0.814,,0.987,,,0.005,,joint_strong_candidate,,,missing_or_not_run
joint_all,joint_all,CLOSE_NEIGHBOR_3,BASELINE,window_merge,close_neighbor_exemption_days,3,132,,MISSING_BASELINE_CANDIDATE,0.467,,0.899,,,0.082,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,CLOSE_NEIGHBOR_3,BASELINE,window_merge,close_neighbor_exemption_days,3,135,,MISSING_BASELINE_CANDIDATE,0.485,,0.854,,,0.133,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,CLOSE_NEIGHBOR_3,BASELINE,window_merge,close_neighbor_exemption_days,3,160,,MISSING_BASELINE_CANDIDATE,0.7,,0.962,,,0.029,,joint_strong_candidate,,,missing_or_not_run
joint_all,joint_all,CLOSE_NEIGHBOR_5,BASELINE,window_merge,close_neighbor_exemption_days,5,18,,MISSING_BASELINE_CANDIDATE,0.582,,0.745,,,0.025,,joint_weak_candidate,,,missing_or_not_run
joint_all,joint_all,CLOSE_NEIGHBOR_5,BASELINE,window_merge,close_neighbor_exemption_days,5,45,,MISSING_BASELINE_CANDIDATE,0.901,,0.993,,,0.006,,joint_strong_candidate,,,missing_or_not_run
joint_all,joint_all,CLOSE_NEIGHBOR_5,BASELINE,window_merge,close_neighbor_exemption_days,5,81,,MISSING_BASELINE_CANDIDATE,0.574,,0.951,,,0.043,,joint_strong_candidate,,,missing_or_not_run
joint_all,joint_all,CLOSE_NEIGHBOR_5,BASELINE,window_merge,close_neighbor_exemption_days,5,96,,MISSING_BASELINE_CANDIDATE,0.551,,0.807,,,0.041,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,CLOSE_NEIGHBOR_5,BASELINE,window_merge,close_neighbor_exemption_days,5,113,,MISSING_BASELINE_CANDIDATE,0.814,,0.987,,,0.005,,joint_strong_candidate,,,missing_or_not_run
joint_all,joint_all,CLOSE_NEIGHBOR_5,BASELINE,window_merge,close_neighbor_exemption_days,5,132,,MISSING_BASELINE_CANDIDATE,0.467,,0.899,,,0.082,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,CLOSE_NEIGHBOR_5,BASELINE,window_merge,close_neighbor_exemption_days,5,135,,MISSING_BASELINE_CANDIDATE,0.485,,0.854,,,0.133,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,CLOSE_NEIGHBOR_5,BASELINE,window_merge,close_neighbor_exemption_days,5,160,,MISSING_BASELINE_CANDIDATE,0.7,,0.962,,,0.029,,joint_strong_candidate,,,missing_or_not_run
joint_all,joint_all,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,18,,MISSING_BASELINE_CANDIDATE,0.582,,0.745,,,0.025,,joint_weak_candidate,,,missing_or_not_run
joint_all,joint_all,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,45,,MISSING_BASELINE_CANDIDATE,0.901,,0.993,,,0.006,,joint_strong_candidate,,,missing_or_not_run
joint_all,joint_all,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,81,,MISSING_BASELINE_CANDIDATE,0.574,,0.951,,,0.043,,joint_strong_candidate,,,missing_or_not_run
joint_all,joint_all,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,96,,MISSING_BASELINE_CANDIDATE,0.551,,0.807,,,0.041,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,113,,MISSING_BASELINE_CANDIDATE,0.814,,0.987,,,0.005,,joint_strong_candidate,,,missing_or_not_run
joint_all,joint_all,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,132,,MISSING_BASELINE_CANDIDATE,0.467,,0.899,,,0.082,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,135,,MISSING_BASELINE_CANDIDATE,0.485,,0.854,,,0.133,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,PROTECT_THR_090,BASELINE,window_merge,significant_peak_threshold,0.90,160,,MISSING_BASELINE_CANDIDATE,0.7,,0.962,,,0.029,,joint_strong_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,18,17.0,STRICT_SHIFT_LE_2D,0.582,0.775,0.745,0.935,0.19000000000000006,0.025,0.025,joint_weak_candidate,joint_candidate,1.0,run
joint_all,joint_all,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,45,44.0,STRICT_SHIFT_LE_2D,0.901,0.853,0.993,0.998,0.0050000000000000044,0.006,0.002,joint_strong_candidate,joint_strong_candidate,0.0,run
joint_all,joint_all,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,81,79.0,STRICT_SHIFT_LE_2D,0.574,0.511,0.951,0.888,-0.06299999999999994,0.043,0.111,joint_strong_candidate,joint_candidate,1.0,run
joint_all,joint_all,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,96,97.0,STRICT_SHIFT_LE_2D,0.551,0.701,0.807,0.864,0.05699999999999994,0.041,0.042,joint_candidate,joint_candidate,0.0,run
joint_all,joint_all,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,113,113.0,SAME_DAY,0.814,0.88,0.987,0.995,0.008000000000000007,0.005,0.005,joint_strong_candidate,joint_strong_candidate,0.0,run
joint_all,joint_all,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,132,134.0,STRICT_SHIFT_LE_2D,0.467,0.592,0.899,0.843,-0.05600000000000005,0.082,0.156,joint_candidate,joint_candidate,0.0,run
joint_all,joint_all,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,135,134.0,STRICT_SHIFT_LE_2D,0.485,0.592,0.854,0.843,-0.01100000000000001,0.133,0.156,joint_candidate,joint_candidate,0.0,run
joint_all,joint_all,SMOOTH_INPUT_5D,BASELINE,smooth_input,smoothed_fields_input,smooth5,160,159.0,STRICT_SHIFT_LE_2D,0.7,0.704,0.962,0.973,0.01100000000000001,0.029,0.027,joint_strong_candidate,joint_strong_candidate,0.0,run
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,17,16.0,STRICT_SHIFT_LE_2D,0.775,0.91,0.935,0.982,0.04699999999999993,0.025,0.009,joint_candidate,joint_strong_candidate,1.0,run
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,44,44.0,SAME_DAY,0.853,0.829,0.998,0.998,0.0,0.002,0.002,joint_strong_candidate,joint_strong_candidate,0.0,run
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,67,66.0,STRICT_SHIFT_LE_2D,0.655,0.833,0.777,0.902,0.125,0.064,0.059,joint_weak_candidate,joint_candidate,1.0,run
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,79,78.0,STRICT_SHIFT_LE_2D,0.511,0.537,0.888,0.89,0.0020000000000000018,0.111,0.107,joint_candidate,joint_candidate,0.0,run
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,97,97.0,SAME_DAY,0.701,0.716,0.864,0.968,0.10399999999999998,0.042,0.012,joint_candidate,joint_strong_candidate,1.0,run
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,113,113.0,SAME_DAY,0.88,0.84,0.995,0.993,-0.0020000000000000018,0.005,0.007,joint_strong_candidate,joint_strong_candidate,0.0,run
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,129,128.0,STRICT_SHIFT_LE_2D,0.562,0.725,0.871,0.932,0.061000000000000054,0.101,0.06,joint_candidate,joint_candidate,0.0,run
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,134,134.0,SAME_DAY,0.592,0.662,0.843,0.876,0.03300000000000003,0.156,0.123,joint_candidate,joint_candidate,0.0,run
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,159,159.0,SAME_DAY,0.704,0.546,0.973,0.978,0.0050000000000000044,0.027,0.019,joint_strong_candidate,joint_strong_candidate,0.0,run
joint_all,joint_all,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,17,17.0,SAME_DAY,0.775,0.856,0.935,0.874,-0.061000000000000054,0.025,0.054,joint_candidate,joint_candidate,0.0,run
joint_all,joint_all,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,44,44.0,SAME_DAY,0.853,0.881,0.998,0.995,-0.0030000000000000027,0.002,0.005,joint_strong_candidate,joint_strong_candidate,0.0,run
joint_all,joint_all,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,67,81.0,SHIFT_GT_8D,0.655,0.544,0.777,0.981,0.20399999999999996,0.064,0.013,joint_weak_candidate,joint_strong_candidate,1.0,run
joint_all,joint_all,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,79,81.0,STRICT_SHIFT_LE_2D,0.511,0.544,0.888,0.981,0.09299999999999997,0.111,0.013,joint_candidate,joint_strong_candidate,1.0,run
joint_all,joint_all,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,97,97.0,SAME_DAY,0.701,0.593,0.864,0.738,-0.126,0.042,0.073,joint_candidate,joint_weak_candidate,1.0,run
joint_all,joint_all,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,113,113.0,SAME_DAY,0.88,0.898,0.995,0.962,-0.03300000000000003,0.005,0.025,joint_strong_candidate,joint_strong_candidate,0.0,run
joint_all,joint_all,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,129,135.0,NEAR_SHIFT_LE_8D,0.562,0.573,0.871,0.835,-0.03600000000000003,0.101,0.159,joint_candidate,joint_candidate,0.0,run
joint_all,joint_all,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,134,135.0,STRICT_SHIFT_LE_2D,0.592,0.573,0.843,0.835,-0.008000000000000007,0.156,0.159,joint_candidate,joint_candidate,0.0,run
joint_all,joint_all,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,159,160.0,STRICT_SHIFT_LE_2D,0.704,0.833,0.973,0.96,-0.013000000000000012,0.027,0.027,joint_strong_candidate,joint_strong_candidate,0.0,run
joint_all,joint_all,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,17,,MISSING_BASELINE_CANDIDATE,0.775,,0.935,,,0.025,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,44,,MISSING_BASELINE_CANDIDATE,0.853,,0.998,,,0.002,,joint_strong_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,67,,MISSING_BASELINE_CANDIDATE,0.655,,0.777,,,0.064,,joint_weak_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,79,,MISSING_BASELINE_CANDIDATE,0.511,,0.888,,,0.111,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,97,,MISSING_BASELINE_CANDIDATE,0.701,,0.864,,,0.042,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,113,,MISSING_BASELINE_CANDIDATE,0.88,,0.995,,,0.005,,joint_strong_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,129,,MISSING_BASELINE_CANDIDATE,0.562,,0.871,,,0.101,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,134,,MISSING_BASELINE_CANDIDATE,0.592,,0.843,,,0.156,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,159,,MISSING_BASELINE_CANDIDATE,0.704,,0.973,,,0.027,,joint_strong_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,17,,MISSING_BASELINE_CANDIDATE,0.775,,0.935,,,0.025,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,44,,MISSING_BASELINE_CANDIDATE,0.853,,0.998,,,0.002,,joint_strong_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,67,,MISSING_BASELINE_CANDIDATE,0.655,,0.777,,,0.064,,joint_weak_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,79,,MISSING_BASELINE_CANDIDATE,0.511,,0.888,,,0.111,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,97,,MISSING_BASELINE_CANDIDATE,0.701,,0.864,,,0.042,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,113,,MISSING_BASELINE_CANDIDATE,0.88,,0.995,,,0.005,,joint_strong_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,129,,MISSING_BASELINE_CANDIDATE,0.562,,0.871,,,0.101,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,134,,MISSING_BASELINE_CANDIDATE,0.592,,0.843,,,0.156,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,159,,MISSING_BASELINE_CANDIDATE,0.704,,0.973,,,0.027,,joint_strong_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,17,,MISSING_BASELINE_CANDIDATE,0.775,,0.935,,,0.025,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,44,,MISSING_BASELINE_CANDIDATE,0.853,,0.998,,,0.002,,joint_strong_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,67,,MISSING_BASELINE_CANDIDATE,0.655,,0.777,,,0.064,,joint_weak_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,79,,MISSING_BASELINE_CANDIDATE,0.511,,0.888,,,0.111,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,97,,MISSING_BASELINE_CANDIDATE,0.701,,0.864,,,0.042,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,113,,MISSING_BASELINE_CANDIDATE,0.88,,0.995,,,0.005,,joint_strong_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,129,,MISSING_BASELINE_CANDIDATE,0.562,,0.871,,,0.101,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,134,,MISSING_BASELINE_CANDIDATE,0.592,,0.843,,,0.156,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,159,,MISSING_BASELINE_CANDIDATE,0.704,,0.973,,,0.027,,joint_strong_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,17,,MISSING_BASELINE_CANDIDATE,0.775,,0.935,,,0.025,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,44,,MISSING_BASELINE_CANDIDATE,0.853,,0.998,,,0.002,,joint_strong_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,67,,MISSING_BASELINE_CANDIDATE,0.655,,0.777,,,0.064,,joint_weak_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,79,,MISSING_BASELINE_CANDIDATE,0.511,,0.888,,,0.111,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,97,,MISSING_BASELINE_CANDIDATE,0.701,,0.864,,,0.042,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,113,,MISSING_BASELINE_CANDIDATE,0.88,,0.995,,,0.005,,joint_strong_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,129,,MISSING_BASELINE_CANDIDATE,0.562,,0.871,,,0.101,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,134,,MISSING_BASELINE_CANDIDATE,0.592,,0.843,,,0.156,,joint_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,159,,MISSING_BASELINE_CANDIDATE,0.704,,0.973,,,0.027,,joint_strong_candidate,,,missing_or_not_run
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,17,17.0,SAME_DAY,0.775,0.661,0.935,0.916,-0.019000000000000017,0.025,0.036,joint_candidate,joint_candidate,0.0,run
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,44,44.0,SAME_DAY,0.853,0.645,0.998,0.994,-0.0040000000000000036,0.002,0.006,joint_strong_candidate,joint_strong_candidate,0.0,run
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,67,67.0,SAME_DAY,0.655,0.498,0.777,0.746,-0.031000000000000028,0.064,0.076,joint_weak_candidate,joint_weak_candidate,0.0,run
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,79,79.0,SAME_DAY,0.511,0.37,0.888,0.769,-0.119,0.111,0.225,joint_candidate,joint_weak_candidate,1.0,run
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,97,97.0,SAME_DAY,0.701,0.537,0.864,0.838,-0.026000000000000023,0.042,0.063,joint_candidate,joint_candidate,0.0,run
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,113,113.0,SAME_DAY,0.88,0.722,0.995,0.979,-0.016000000000000014,0.005,0.021,joint_strong_candidate,joint_strong_candidate,0.0,run
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,129,129.0,SAME_DAY,0.562,0.342,0.871,0.774,-0.09699999999999998,0.101,0.182,joint_candidate,joint_weak_candidate,1.0,run
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,134,134.0,SAME_DAY,0.592,0.465,0.843,0.732,-0.11099999999999999,0.156,0.26,joint_candidate,joint_weak_candidate,1.0,run
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,159,159.0,SAME_DAY,0.704,0.487,0.973,0.952,-0.02100000000000002,0.027,0.045,joint_strong_candidate,joint_strong_candidate,0.0,run
