scope,object,config_id,candidate_id,point_day,month_day,registry_rank,source_run_tag,peak_score,peak_prominence,is_formal_primary,nearest_primary_day,sensitivity_group,changed_factor,changed_value,input_source,smoothed_fields_path,bootstrap_status
joint_all,joint_all,BAND_PROM_045,CP005,113,07-23,5,v10_3_joint_all_BAND_PROM_045,9.678099825113602,7.556092339736476,True,113,candidate_band,band_prominence_ratio,0.45,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,BAND_PROM_045,CP006,132,08-11,6,v10_3_joint_all_BAND_PROM_045,3.7541518352022365,0.00977477683365846,False,135,candidate_band,band_prominence_ratio,0.45,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,BAND_PROM_045,CP007,135,08-14,7,v10_3_joint_all_BAND_PROM_045,3.7666081070788318,1.4709574724059107,True,135,candidate_band,band_prominence_ratio,0.45,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,BAND_PROM_045,CP008,160,09-08,8,v10_3_joint_all_BAND_PROM_045,7.120567750300529,2.684733245250058,True,160,candidate_band,band_prominence_ratio,0.45,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,BAND_PROM_055,CP001,18,04-19,1,v10_3_joint_all_BAND_PROM_055,3.021425291663116,0.3019803443929008,False,45,candidate_band,band_prominence_ratio,0.55,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,BAND_PROM_055,CP002,45,05-16,2,v10_3_joint_all_BAND_PROM_055,5.878578493131532,3.6472619692422086,True,45,candidate_band,band_prominence_ratio,0.55,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,BAND_PROM_055,CP003,81,06-21,3,v10_3_joint_all_BAND_PROM_055,9.238311473412097,4.2285212740596405,True,81,candidate_band,band_prominence_ratio,0.55,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,BAND_PROM_055,CP004,96,07-06,4,v10_3_joint_all_BAND_PROM_055,6.44414632933013,1.1935943825533588,False,81,candidate_band,band_prominence_ratio,0.55,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,BAND_PROM_055,CP005,113,07-23,5,v10_3_joint_all_BAND_PROM_055,9.678099825113602,7.556092339736476,True,113,candidate_band,band_prominence_ratio,0.55,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,BAND_PROM_055,CP006,132,08-11,6,v10_3_joint_all_BAND_PROM_055,3.7541518352022365,0.00977477683365846,False,135,candidate_band,band_prominence_ratio,0.55,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,BAND_PROM_055,CP007,135,08-14,7,v10_3_joint_all_BAND_PROM_055,3.7666081070788318,1.4709574724059107,True,135,candidate_band,band_prominence_ratio,0.55,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,BAND_PROM_055,CP008,160,09-08,8,v10_3_joint_all_BAND_PROM_055,7.120567750300529,2.684733245250058,True,160,candidate_band,band_prominence_ratio,0.55,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,BAND_MAX_HW_8,CP001,18,04-19,1,v10_3_joint_all_BAND_MAX_HW_8,3.021425291663116,0.3019803443929008,False,45,candidate_band,band_max_half_width,8,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,BAND_MAX_HW_8,CP002,45,05-16,2,v10_3_joint_all_BAND_MAX_HW_8,5.878578493131532,3.6472619692422086,True,45,candidate_band,band_max_half_width,8,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,BAND_MAX_HW_8,CP003,81,06-21,3,v10_3_joint_all_BAND_MAX_HW_8,9.238311473412097,4.2285212740596405,True,81,candidate_band,band_max_half_width,8,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,BAND_MAX_HW_8,CP004,96,07-06,4,v10_3_joint_all_BAND_MAX_HW_8,6.44414632933013,1.1935943825533588,False,81,candidate_band,band_max_half_width,8,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,BAND_MAX_HW_8,CP005,113,07-23,5,v10_3_joint_all_BAND_MAX_HW_8,9.678099825113602,7.556092339736476,True,113,candidate_band,band_max_half_width,8,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,BAND_MAX_HW_8,CP006,132,08-11,6,v10_3_joint_all_BAND_MAX_HW_8,3.7541518352022365,0.00977477683365846,False,135,candidate_band,band_max_half_width,8,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,BAND_MAX_HW_8,CP007,135,08-14,7,v10_3_joint_all_BAND_MAX_HW_8,3.7666081070788318,1.4709574724059107,True,135,candidate_band,band_max_half_width,8,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,BAND_MAX_HW_8,CP008,160,09-08,8,v10_3_joint_all_BAND_MAX_HW_8,7.120567750300529,2.684733245250058,True,160,candidate_band,band_max_half_width,8,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,BAND_MAX_HW_12,CP001,18,04-19,1,v10_3_joint_all_BAND_MAX_HW_12,3.021425291663116,0.3019803443929008,False,45,candidate_band,band_max_half_width,12,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,BAND_MAX_HW_12,CP002,45,05-16,2,v10_3_joint_all_BAND_MAX_HW_12,5.878578493131532,3.6472619692422086,True,45,candidate_band,band_max_half_width,12,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,BAND_MAX_HW_12,CP003,81,06-21,3,v10_3_joint_all_BAND_MAX_HW_12,9.238311473412097,4.2285212740596405,True,81,candidate_band,band_max_half_width,12,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,BAND_MAX_HW_12,CP004,96,07-06,4,v10_3_joint_all_BAND_MAX_HW_12,6.44414632933013,1.1935943825533588,False,81,candidate_band,band_max_half_width,12,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,BAND_MAX_HW_12,CP005,113,07-23,5,v10_3_joint_all_BAND_MAX_HW_12,9.678099825113602,7.556092339736476,True,113,candidate_band,band_max_half_width,12,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,BAND_MAX_HW_12,CP006,132,08-11,6,v10_3_joint_all_BAND_MAX_HW_12,3.7541518352022365,0.00977477683365846,False,135,candidate_band,band_max_half_width,12,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,BAND_MAX_HW_12,CP007,135,08-14,7,v10_3_joint_all_BAND_MAX_HW_12,3.7666081070788318,1.4709574724059107,True,135,candidate_band,band_max_half_width,12,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,BAND_MAX_HW_12,CP008,160,09-08,8,v10_3_joint_all_BAND_MAX_HW_12,7.120567750300529,2.684733245250058,True,160,candidate_band,band_max_half_width,12,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,MERGE_GAP_0,CP001,18,04-19,1,v10_3_joint_all_MERGE_GAP_0,3.021425291663116,0.3019803443929008,False,45,window_merge,merge_gap_days,0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,MERGE_GAP_0,CP002,45,05-16,2,v10_3_joint_all_MERGE_GAP_0,5.878578493131532,3.6472619692422086,True,45,window_merge,merge_gap_days,0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,MERGE_GAP_0,CP003,81,06-21,3,v10_3_joint_all_MERGE_GAP_0,9.238311473412097,4.2285212740596405,True,81,window_merge,merge_gap_days,0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,MERGE_GAP_0,CP004,96,07-06,4,v10_3_joint_all_MERGE_GAP_0,6.44414632933013,1.1935943825533588,False,81,window_merge,merge_gap_days,0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,MERGE_GAP_0,CP005,113,07-23,5,v10_3_joint_all_MERGE_GAP_0,9.678099825113602,7.556092339736476,True,113,window_merge,merge_gap_days,0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,MERGE_GAP_0,CP006,132,08-11,6,v10_3_joint_all_MERGE_GAP_0,3.7541518352022365,0.00977477683365846,False,135,window_merge,merge_gap_days,0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,MERGE_GAP_0,CP007,135,08-14,7,v10_3_joint_all_MERGE_GAP_0,3.7666081070788318,1.4709574724059107,True,135,window_merge,merge_gap_days,0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,MERGE_GAP_0,CP008,160,09-08,8,v10_3_joint_all_MERGE_GAP_0,7.120567750300529,2.684733245250058,True,160,window_merge,merge_gap_days,0,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,MERGE_GAP_2,CP001,18,04-19,1,v10_3_joint_all_MERGE_GAP_2,3.021425291663116,0.3019803443929008,False,45,window_merge,merge_gap_days,2,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,MERGE_GAP_2,CP002,45,05-16,2,v10_3_joint_all_MERGE_GAP_2,5.878578493131532,3.6472619692422086,True,45,window_merge,merge_gap_days,2,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,MERGE_GAP_2,CP003,81,06-21,3,v10_3_joint_all_MERGE_GAP_2,9.238311473412097,4.2285212740596405,True,81,window_merge,merge_gap_days,2,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,MERGE_GAP_2,CP004,96,07-06,4,v10_3_joint_all_MERGE_GAP_2,6.44414632933013,1.1935943825533588,False,81,window_merge,merge_gap_days,2,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,MERGE_GAP_2,CP005,113,07-23,5,v10_3_joint_all_MERGE_GAP_2,9.678099825113602,7.556092339736476,True,113,window_merge,merge_gap_days,2,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,MERGE_GAP_2,CP006,132,08-11,6,v10_3_joint_all_MERGE_GAP_2,3.7541518352022365,0.00977477683365846,False,135,window_merge,merge_gap_days,2,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,MERGE_GAP_2,CP007,135,08-14,7,v10_3_joint_all_MERGE_GAP_2,3.7666081070788318,1.4709574724059107,True,135,window_merge,merge_gap_days,2,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,MERGE_GAP_2,CP008,160,09-08,8,v10_3_joint_all_MERGE_GAP_2,7.120567750300529,2.684733245250058,True,160,window_merge,merge_gap_days,2,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,CLOSE_NEIGHBOR_3,CP001,18,04-19,1,v10_3_joint_all_CLOSE_NEIGHBOR_3,3.021425291663116,0.3019803443929008,False,45,window_merge,close_neighbor_exemption_days,3,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,CLOSE_NEIGHBOR_3,CP002,45,05-16,2,v10_3_joint_all_CLOSE_NEIGHBOR_3,5.878578493131532,3.6472619692422086,True,45,window_merge,close_neighbor_exemption_days,3,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,CLOSE_NEIGHBOR_3,CP003,81,06-21,3,v10_3_joint_all_CLOSE_NEIGHBOR_3,9.238311473412097,4.2285212740596405,True,81,window_merge,close_neighbor_exemption_days,3,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,CLOSE_NEIGHBOR_3,CP004,96,07-06,4,v10_3_joint_all_CLOSE_NEIGHBOR_3,6.44414632933013,1.1935943825533588,False,81,window_merge,close_neighbor_exemption_days,3,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,CLOSE_NEIGHBOR_3,CP005,113,07-23,5,v10_3_joint_all_CLOSE_NEIGHBOR_3,9.678099825113602,7.556092339736476,True,113,window_merge,close_neighbor_exemption_days,3,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,CLOSE_NEIGHBOR_3,CP006,132,08-11,6,v10_3_joint_all_CLOSE_NEIGHBOR_3,3.7541518352022365,0.00977477683365846,False,135,window_merge,close_neighbor_exemption_days,3,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,CLOSE_NEIGHBOR_3,CP007,135,08-14,7,v10_3_joint_all_CLOSE_NEIGHBOR_3,3.7666081070788318,1.4709574724059107,True,135,window_merge,close_neighbor_exemption_days,3,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,CLOSE_NEIGHBOR_3,CP008,160,09-08,8,v10_3_joint_all_CLOSE_NEIGHBOR_3,7.120567750300529,2.684733245250058,True,160,window_merge,close_neighbor_exemption_days,3,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,CLOSE_NEIGHBOR_5,CP001,18,04-19,1,v10_3_joint_all_CLOSE_NEIGHBOR_5,3.021425291663116,0.3019803443929008,False,45,window_merge,close_neighbor_exemption_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,CLOSE_NEIGHBOR_5,CP002,45,05-16,2,v10_3_joint_all_CLOSE_NEIGHBOR_5,5.878578493131532,3.6472619692422086,True,45,window_merge,close_neighbor_exemption_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,CLOSE_NEIGHBOR_5,CP003,81,06-21,3,v10_3_joint_all_CLOSE_NEIGHBOR_5,9.238311473412097,4.2285212740596405,True,81,window_merge,close_neighbor_exemption_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,CLOSE_NEIGHBOR_5,CP004,96,07-06,4,v10_3_joint_all_CLOSE_NEIGHBOR_5,6.44414632933013,1.1935943825533588,False,81,window_merge,close_neighbor_exemption_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,CLOSE_NEIGHBOR_5,CP005,113,07-23,5,v10_3_joint_all_CLOSE_NEIGHBOR_5,9.678099825113602,7.556092339736476,True,113,window_merge,close_neighbor_exemption_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,CLOSE_NEIGHBOR_5,CP006,132,08-11,6,v10_3_joint_all_CLOSE_NEIGHBOR_5,3.7541518352022365,0.00977477683365846,False,135,window_merge,close_neighbor_exemption_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,CLOSE_NEIGHBOR_5,CP007,135,08-14,7,v10_3_joint_all_CLOSE_NEIGHBOR_5,3.7666081070788318,1.4709574724059107,True,135,window_merge,close_neighbor_exemption_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,CLOSE_NEIGHBOR_5,CP008,160,09-08,8,v10_3_joint_all_CLOSE_NEIGHBOR_5,7.120567750300529,2.684733245250058,True,160,window_merge,close_neighbor_exemption_days,5,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,PROTECT_THR_090,CP001,18,04-19,1,v10_3_joint_all_PROTECT_THR_090,3.021425291663116,0.3019803443929008,False,45,window_merge,significant_peak_threshold,0.90,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,PROTECT_THR_090,CP002,45,05-16,2,v10_3_joint_all_PROTECT_THR_090,5.878578493131532,3.6472619692422086,True,45,window_merge,significant_peak_threshold,0.90,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,PROTECT_THR_090,CP003,81,06-21,3,v10_3_joint_all_PROTECT_THR_090,9.238311473412097,4.2285212740596405,True,81,window_merge,significant_peak_threshold,0.90,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,PROTECT_THR_090,CP004,96,07-06,4,v10_3_joint_all_PROTECT_THR_090,6.44414632933013,1.1935943825533588,False,81,window_merge,significant_peak_threshold,0.90,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,PROTECT_THR_090,CP005,113,07-23,5,v10_3_joint_all_PROTECT_THR_090,9.678099825113602,7.556092339736476,True,113,window_merge,significant_peak_threshold,0.90,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,PROTECT_THR_090,CP006,132,08-11,6,v10_3_joint_all_PROTECT_THR_090,3.7541518352022365,0.00977477683365846,False,135,window_merge,significant_peak_threshold,0.90,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,PROTECT_THR_090,CP007,135,08-14,7,v10_3_joint_all_PROTECT_THR_090,3.7666081070788318,1.4709574724059107,True,135,window_merge,significant_peak_threshold,0.90,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,PROTECT_THR_090,CP008,160,09-08,8,v10_3_joint_all_PROTECT_THR_090,7.120567750300529,2.684733245250058,True,160,window_merge,significant_peak_threshold,0.90,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,not_run_by_mode
joint_all,joint_all,SMOOTH_INPUT_5D,CP001,17,04-18,1,v10_3_joint_all_SMOOTH_INPUT_5D,3.36604305172617,1.225382303112299,False,44,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
joint_all,joint_all,SMOOTH_INPUT_5D,CP002,44,05-15,2,v10_3_joint_all_SMOOTH_INPUT_5D,6.168023914490986,4.072221998690624,True,44,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run
