scope,object,config_id,reference_config_id,sensitivity_group,changed_factor,changed_value,baseline_candidate_day,perturbed_candidate_day,candidate_match_class,baseline_band_start,baseline_band_end,perturbed_band_start,perturbed_band_end,band_start_delta,band_end_delta,baseline_band_width,perturbed_band_width,band_width_delta
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,97,97,SAME_DAY,94,99,94,99,0,0,6,6,0
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,113,113,SAME_DAY,108,117,109,117,1,0,10,9,-1
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,129,128,STRICT_SHIFT_LE_2D,127,131,125,131,-2,0,5,7,2
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,134,134,SAME_DAY,131,137,132,136,1,-1,7,5,-2
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,16,159,159,SAME_DAY,155,164,154,165,-1,1,10,12,2
joint_all,joint_all,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,17,17,SAME_DAY,15,19,15,19,0,0,5,5,0
joint_all,joint_all,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,44,44,SAME_DAY,40,48,39,48,-1,0,9,10,1
joint_all,joint_all,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,67,81,SHIFT_GT_8D,65,69,76,86,11,17,5,11,6
joint_all,joint_all,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,79,81,STRICT_SHIFT_LE_2D,75,86,76,86,1,0,12,11,-1
joint_all,joint_all,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,97,97,SAME_DAY,94,99,94,99,0,0,6,6,0
joint_all,joint_all,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,113,113,SAME_DAY,108,117,105,117,-3,0,10,13,3
joint_all,joint_all,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,129,135,NEAR_SHIFT_LE_8D,127,131,129,139,2,8,5,11,6
joint_all,joint_all,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,134,135,STRICT_SHIFT_LE_2D,131,137,129,139,-2,2,7,11,4
joint_all,joint_all,SMOOTH5_DET_WIDTH_24,SMOOTH_INPUT_5D,smooth5_detector_width,detector_width,24,159,160,STRICT_SHIFT_LE_2D,155,164,156,163,1,-1,10,8,-2
joint_all,joint_all,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,17,17,SAME_DAY,15,19,15,19,0,0,5,5,0
joint_all,joint_all,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,44,44,SAME_DAY,40,48,40,48,0,0,9,9,0
joint_all,joint_all,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,67,67,SAME_DAY,65,69,65,69,0,0,5,5,0
joint_all,joint_all,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,79,79,SAME_DAY,75,86,75,86,0,0,12,12,0
joint_all,joint_all,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,97,97,SAME_DAY,94,99,94,99,0,0,6,6,0
joint_all,joint_all,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,113,113,SAME_DAY,108,117,108,117,0,0,10,10,0
joint_all,joint_all,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,129,129,SAME_DAY,127,131,127,131,0,0,5,5,0
joint_all,joint_all,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,134,134,SAME_DAY,131,137,131,137,0,0,7,7,0
joint_all,joint_all,SMOOTH5_DET_PEN_3,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,3.0,159,159,SAME_DAY,155,164,155,164,0,0,10,10,0
joint_all,joint_all,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,17,17,SAME_DAY,15,19,15,19,0,0,5,5,0
joint_all,joint_all,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,44,44,SAME_DAY,40,48,40,48,0,0,9,9,0
joint_all,joint_all,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,67,67,SAME_DAY,65,69,65,69,0,0,5,5,0
joint_all,joint_all,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,79,79,SAME_DAY,75,86,75,86,0,0,12,12,0
joint_all,joint_all,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,97,97,SAME_DAY,94,99,94,99,0,0,6,6,0
joint_all,joint_all,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,113,113,SAME_DAY,108,117,108,117,0,0,10,10,0
joint_all,joint_all,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,129,129,SAME_DAY,127,131,127,131,0,0,5,5,0
joint_all,joint_all,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,134,134,SAME_DAY,131,137,131,137,0,0,7,7,0
joint_all,joint_all,SMOOTH5_DET_PEN_5,SMOOTH_INPUT_5D,smooth5_detector_penalty,detector_penalty,5.0,159,159,SAME_DAY,155,164,155,164,0,0,10,10,0
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,17,17,SAME_DAY,15,19,15,19,0,0,5,5,0
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,44,44,SAME_DAY,40,48,40,48,0,0,9,9,0
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,67,67,SAME_DAY,65,69,65,69,0,0,5,5,0
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,79,79,SAME_DAY,75,86,75,86,0,0,12,12,0
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,97,97,SAME_DAY,94,99,94,99,0,0,6,6,0
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,113,113,SAME_DAY,108,117,108,117,0,0,10,10,0
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,129,129,SAME_DAY,127,131,127,131,0,0,5,5,0
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,134,134,SAME_DAY,131,137,131,137,0,0,7,7,0
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,5,159,159,SAME_DAY,155,164,155,164,0,0,10,10,0
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,17,17,SAME_DAY,15,19,15,19,0,0,5,5,0
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,44,44,SAME_DAY,40,48,40,48,0,0,9,9,0
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,67,67,SAME_DAY,65,69,65,69,0,0,5,5,0
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,79,79,SAME_DAY,75,86,75,86,0,0,12,12,0
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,97,97,SAME_DAY,94,99,94,99,0,0,6,6,0
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,113,113,SAME_DAY,108,117,108,117,0,0,10,10,0
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,129,134,MATCH_SHIFT_LE_5D,127,131,127,137,0,6,5,11,6
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,134,134,SAME_DAY,131,137,127,137,-4,0,7,11,4
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_7,SMOOTH_INPUT_5D,smooth5_local_peak_distance,local_peak_min_distance_days,7,159,159,SAME_DAY,155,164,155,164,0,0,10,10,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,17,17,SAME_DAY,15,19,15,19,0,0,5,5,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,44,44,SAME_DAY,40,48,40,48,0,0,9,9,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,67,67,SAME_DAY,65,69,65,69,0,0,5,5,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,79,79,SAME_DAY,75,86,75,86,0,0,12,12,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,97,97,SAME_DAY,94,99,94,99,0,0,6,6,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,113,113,SAME_DAY,108,117,108,117,0,0,10,10,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,129,129,SAME_DAY,127,131,127,131,0,0,5,5,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,134,134,SAME_DAY,131,137,131,137,0,0,7,7,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_1_4_7,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,159,159,SAME_DAY,155,164,155,164,0,0,10,10,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,17,17,SAME_DAY,15,19,15,19,0,0,5,5,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,44,44,SAME_DAY,40,48,40,48,0,0,9,9,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,67,67,SAME_DAY,65,69,65,69,0,0,5,5,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,79,79,SAME_DAY,75,86,75,86,0,0,12,12,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,97,97,SAME_DAY,94,99,94,99,0,0,6,6,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,113,113,SAME_DAY,108,117,108,117,0,0,10,10,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,129,129,SAME_DAY,127,131,127,131,0,0,5,5,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,134,134,SAME_DAY,131,137,131,137,0,0,7,7,0
joint_all,joint_all,SMOOTH5_MATCH_RADIUS_3_6_9,SMOOTH_INPUT_5D,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,159,159,SAME_DAY,155,164,155,164,0,0,10,10,0
joint_all,joint_all,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,17,17,SAME_DAY,15,19,15,19,0,0,5,5,0
joint_all,joint_all,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,44,44,SAME_DAY,40,48,40,48,0,0,9,9,0
joint_all,joint_all,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,67,67,SAME_DAY,65,69,65,69,0,0,5,5,0
joint_all,joint_all,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,79,79,SAME_DAY,75,86,75,86,0,0,12,12,0
joint_all,joint_all,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,97,97,SAME_DAY,94,99,94,99,0,0,6,6,0
joint_all,joint_all,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,113,113,SAME_DAY,108,117,108,117,0,0,10,10,0
joint_all,joint_all,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,129,129,SAME_DAY,127,131,127,131,0,0,5,5,0
joint_all,joint_all,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,134,134,SAME_DAY,131,137,131,138,0,1,7,8,1
joint_all,joint_all,SMOOTH5_BAND_Q30,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.30,159,159,SAME_DAY,155,164,155,164,0,0,10,10,0
joint_all,joint_all,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,17,17,SAME_DAY,15,19,15,19,0,0,5,5,0
joint_all,joint_all,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,44,44,SAME_DAY,40,48,40,48,0,0,9,9,0
joint_all,joint_all,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,67,67,SAME_DAY,65,69,65,69,0,0,5,5,0
joint_all,joint_all,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,79,79,SAME_DAY,75,86,75,86,0,0,12,12,0
joint_all,joint_all,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,97,97,SAME_DAY,94,99,94,99,0,0,6,6,0
joint_all,joint_all,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,113,113,SAME_DAY,108,117,108,117,0,0,10,10,0
joint_all,joint_all,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,129,129,SAME_DAY,127,131,127,131,0,0,5,5,0
joint_all,joint_all,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,134,134,SAME_DAY,131,137,131,136,0,-1,7,6,-1
joint_all,joint_all,SMOOTH5_BAND_Q40,SMOOTH_INPUT_5D,smooth5_candidate_band,band_floor_quantile,0.40,159,159,SAME_DAY,155,164,155,164,0,0,10,10,0
joint_all,joint_all,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,17,17,SAME_DAY,15,19,15,19,0,0,5,5,0
joint_all,joint_all,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,44,44,SAME_DAY,40,48,41,48,1,0,9,8,-1
joint_all,joint_all,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,67,67,SAME_DAY,65,69,65,69,0,0,5,5,0
joint_all,joint_all,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,79,79,SAME_DAY,75,86,75,86,0,0,12,12,0
joint_all,joint_all,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,97,97,SAME_DAY,94,99,95,99,1,0,6,5,-1
joint_all,joint_all,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,113,113,SAME_DAY,108,117,109,117,1,0,10,9,-1
joint_all,joint_all,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,129,129,SAME_DAY,127,131,127,131,0,0,5,5,0
joint_all,joint_all,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,134,134,SAME_DAY,131,137,131,137,0,0,7,7,0
joint_all,joint_all,SMOOTH5_BAND_PROM_045,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.45,159,159,SAME_DAY,155,164,155,164,0,0,10,10,0
joint_all,joint_all,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,17,17,SAME_DAY,15,19,15,19,0,0,5,5,0
joint_all,joint_all,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,44,44,SAME_DAY,40,48,40,48,0,0,9,9,0
joint_all,joint_all,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,67,67,SAME_DAY,65,69,65,69,0,0,5,5,0
joint_all,joint_all,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,79,79,SAME_DAY,75,86,75,86,0,0,12,12,0
joint_all,joint_all,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,97,97,SAME_DAY,94,99,94,99,0,0,6,6,0
joint_all,joint_all,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,113,113,SAME_DAY,108,117,108,117,0,0,10,10,0
joint_all,joint_all,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,129,129,SAME_DAY,127,131,127,131,0,0,5,5,0
joint_all,joint_all,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,134,134,SAME_DAY,131,137,131,137,0,0,7,7,0
joint_all,joint_all,SMOOTH5_BAND_PROM_055,SMOOTH_INPUT_5D,smooth5_candidate_band,band_prominence_ratio,0.55,159,159,SAME_DAY,155,164,155,164,0,0,10,10,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,17,17,SAME_DAY,15,19,15,19,0,0,5,5,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,44,44,SAME_DAY,40,48,40,48,0,0,9,9,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,67,67,SAME_DAY,65,69,65,69,0,0,5,5,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,79,79,SAME_DAY,75,86,75,86,0,0,12,12,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,97,97,SAME_DAY,94,99,94,99,0,0,6,6,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,113,113,SAME_DAY,108,117,108,117,0,0,10,10,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,129,129,SAME_DAY,127,131,127,131,0,0,5,5,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,134,134,SAME_DAY,131,137,131,137,0,0,7,7,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_8,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,8,159,159,SAME_DAY,155,164,155,164,0,0,10,10,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,17,17,SAME_DAY,15,19,15,19,0,0,5,5,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,44,44,SAME_DAY,40,48,40,48,0,0,9,9,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,67,67,SAME_DAY,65,69,65,69,0,0,5,5,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,79,79,SAME_DAY,75,86,75,86,0,0,12,12,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,97,97,SAME_DAY,94,99,94,99,0,0,6,6,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,113,113,SAME_DAY,108,117,108,117,0,0,10,10,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,129,129,SAME_DAY,127,131,127,131,0,0,5,5,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,134,134,SAME_DAY,131,137,131,137,0,0,7,7,0
joint_all,joint_all,SMOOTH5_BAND_MAX_HW_12,SMOOTH_INPUT_5D,smooth5_candidate_band,band_max_half_width,12,159,159,SAME_DAY,155,164,155,164,0,0,10,10,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,17,17,SAME_DAY,15,19,15,19,0,0,5,5,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,44,44,SAME_DAY,40,48,40,48,0,0,9,9,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,67,67,SAME_DAY,65,69,65,69,0,0,5,5,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,79,79,SAME_DAY,75,86,75,86,0,0,12,12,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,97,97,SAME_DAY,94,99,94,99,0,0,6,6,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,113,113,SAME_DAY,108,117,108,117,0,0,10,10,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,129,129,SAME_DAY,127,131,127,131,0,0,5,5,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,134,134,SAME_DAY,131,137,131,137,0,0,7,7,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_0,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,0,159,159,SAME_DAY,155,164,155,164,0,0,10,10,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,17,17,SAME_DAY,15,19,15,19,0,0,5,5,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,44,44,SAME_DAY,40,48,40,48,0,0,9,9,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,67,67,SAME_DAY,65,69,65,69,0,0,5,5,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,79,79,SAME_DAY,75,86,75,86,0,0,12,12,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,97,97,SAME_DAY,94,99,94,99,0,0,6,6,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,113,113,SAME_DAY,108,117,108,117,0,0,10,10,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,129,129,SAME_DAY,127,131,127,131,0,0,5,5,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,134,134,SAME_DAY,131,137,131,137,0,0,7,7,0
joint_all,joint_all,SMOOTH5_MERGE_GAP_2,SMOOTH_INPUT_5D,smooth5_window_merge,merge_gap_days,2,159,159,SAME_DAY,155,164,155,164,0,0,10,10,0
