bootstrap_id,region_id,region_label,lat_min,lat_max,lat_center,n_raw_lat_points,onset_day,midpoint_day,finish_day,duration,pre_post_separation_label,progress_quality_label
286,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,38.0,3.0,clear_separation,monotonic_clear_progress
286,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,54.0,19.0,clear_separation,nonmonotonic_progress
287,0,R1_low,15.0,21.5,18.25,27,38.0,46.0,49.0,12.0,clear_separation,monotonic_clear_progress
287,1,R2_mid,21.75,28.25,25.0,27,36.0,39.0,41.0,6.0,clear_separation,nonmonotonic_progress
287,2,R3_high,28.5,35.0,31.75,27,37.0,40.0,50.0,14.0,clear_separation,monotonic_clear_progress
288,0,R1_low,15.0,21.5,18.25,27,42.0,45.0,52.0,11.0,clear_separation,nonmonotonic_progress
288,1,R2_mid,21.75,28.25,25.0,27,39.0,49.0,53.0,15.0,clear_separation,monotonic_clear_progress
288,2,R3_high,28.5,35.0,31.75,27,38.0,50.0,53.0,16.0,clear_separation,monotonic_clear_progress
289,0,R1_low,15.0,21.5,18.25,27,38.0,40.0,41.0,4.0,clear_separation,nonmonotonic_progress
289,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,42.0,6.0,clear_separation,nonmonotonic_progress
289,2,R3_high,28.5,35.0,31.75,27,37.0,41.0,52.0,16.0,clear_separation,nonmonotonic_progress
290,0,R1_low,15.0,21.5,18.25,27,36.0,48.0,49.0,14.0,clear_separation,monotonic_clear_progress
290,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,39.0,4.0,clear_separation,nonmonotonic_progress
290,2,R3_high,28.5,35.0,31.75,27,36.0,39.0,54.0,19.0,clear_separation,nonmonotonic_progress
291,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,41.0,5.0,clear_separation,nonmonotonic_progress
291,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,51.0,15.0,clear_separation,monotonic_clear_progress
291,2,R3_high,28.5,35.0,31.75,27,38.0,49.0,51.0,14.0,clear_separation,monotonic_clear_progress
292,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,41.0,5.0,clear_separation,monotonic_clear_progress
292,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,monotonic_clear_progress
292,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,39.0,4.0,clear_separation,monotonic_clear_progress
293,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,40.0,4.0,clear_separation,nonmonotonic_progress
293,1,R2_mid,21.75,28.25,25.0,27,37.0,40.0,51.0,15.0,clear_separation,monotonic_clear_progress
293,2,R3_high,28.5,35.0,31.75,27,36.0,48.0,51.0,16.0,clear_separation,monotonic_clear_progress
294,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,40.0,5.0,moderate_separation,nonmonotonic_progress
294,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,53.0,18.0,clear_separation,nonmonotonic_progress
294,2,R3_high,28.5,35.0,31.75,27,37.0,49.0,51.0,15.0,clear_separation,monotonic_clear_progress
295,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,39.0,4.0,clear_separation,nonmonotonic_progress
295,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,41.0,5.0,clear_separation,monotonic_clear_progress
295,2,R3_high,28.5,35.0,31.75,27,37.0,40.0,51.0,15.0,clear_separation,monotonic_clear_progress
296,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,41.0,6.0,clear_separation,monotonic_clear_progress
296,1,R2_mid,21.75,28.25,25.0,27,38.0,41.0,54.0,17.0,clear_separation,nonmonotonic_progress
296,2,R3_high,28.5,35.0,31.75,27,39.0,50.0,52.0,14.0,clear_separation,monotonic_clear_progress
297,0,R1_low,15.0,21.5,18.25,27,35.0,36.0,39.0,5.0,moderate_separation,nonmonotonic_progress
297,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,38.0,3.0,clear_separation,monotonic_clear_progress
297,2,R3_high,28.5,35.0,31.75,27,36.0,37.0,54.0,19.0,clear_separation,nonmonotonic_progress
298,0,R1_low,15.0,21.5,18.25,27,35.0,36.0,37.0,3.0,no_clear_separation,no_clear_prepost_separation
298,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,55.0,20.0,clear_separation,nonmonotonic_progress
298,2,R3_high,28.5,35.0,31.75,27,35.0,36.0,38.0,4.0,clear_separation,nonmonotonic_progress
299,0,R1_low,15.0,21.5,18.25,27,42.0,47.0,51.0,10.0,clear_separation,nonmonotonic_progress
299,1,R2_mid,21.75,28.25,25.0,27,39.0,42.0,52.0,14.0,clear_separation,monotonic_clear_progress
299,2,R3_high,28.5,35.0,31.75,27,39.0,49.0,53.0,15.0,clear_separation,monotonic_clear_progress
300,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,40.0,5.0,moderate_separation,monotonic_clear_progress
300,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,42.0,7.0,clear_separation,nonmonotonic_progress
300,2,R3_high,28.5,35.0,31.75,27,37.0,40.0,48.0,12.0,clear_separation,monotonic_clear_progress
301,0,R1_low,15.0,21.5,18.25,27,38.0,39.0,40.0,3.0,clear_separation,monotonic_clear_progress
301,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,39.0,4.0,clear_separation,monotonic_clear_progress
301,2,R3_high,28.5,35.0,31.75,27,37.0,38.0,42.0,6.0,clear_separation,nonmonotonic_progress
302,0,R1_low,15.0,21.5,18.25,27,39.0,51.0,53.0,15.0,clear_separation,nonmonotonic_progress
302,1,R2_mid,21.75,28.25,25.0,27,36.0,39.0,53.0,18.0,clear_separation,monotonic_clear_progress
302,2,R3_high,28.5,35.0,31.75,27,37.0,43.0,52.0,16.0,clear_separation,monotonic_clear_progress
303,0,R1_low,15.0,21.5,18.25,27,38.0,39.0,40.0,3.0,clear_separation,nonmonotonic_progress
303,1,R2_mid,21.75,28.25,25.0,27,35.0,36.0,37.0,3.0,clear_separation,nonmonotonic_progress
303,2,R3_high,28.5,35.0,31.75,27,35.0,37.0,39.0,5.0,clear_separation,nonmonotonic_progress
304,0,R1_low,15.0,21.5,18.25,27,37.0,40.0,42.0,6.0,clear_separation,nonmonotonic_progress
304,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,54.0,18.0,clear_separation,nonmonotonic_progress
304,2,R3_high,28.5,35.0,31.75,27,37.0,49.0,51.0,15.0,clear_separation,monotonic_clear_progress
305,0,R1_low,15.0,21.5,18.25,27,38.0,41.0,48.0,11.0,clear_separation,nonmonotonic_progress
305,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
305,2,R3_high,28.5,35.0,31.75,27,36.0,40.0,53.0,18.0,clear_separation,nonmonotonic_progress
306,0,R1_low,15.0,21.5,18.25,27,47.0,49.0,51.0,5.0,clear_separation,nonmonotonic_progress
306,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,39.0,4.0,clear_separation,nonmonotonic_progress
306,2,R3_high,28.5,35.0,31.75,27,37.0,51.0,54.0,18.0,clear_separation,monotonic_clear_progress
307,0,R1_low,15.0,21.5,18.25,27,52.0,53.0,54.0,3.0,clear_separation,monotonic_clear_progress
307,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,43.0,7.0,clear_separation,monotonic_clear_progress
307,2,R3_high,28.5,35.0,31.75,27,37.0,41.0,54.0,18.0,clear_separation,nonmonotonic_progress
308,0,R1_low,15.0,21.5,18.25,27,36.0,37.0,39.0,4.0,clear_separation,monotonic_clear_progress
308,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,39.0,4.0,clear_separation,monotonic_clear_progress
308,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,43.0,8.0,clear_separation,monotonic_clear_progress
309,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,44.0,8.0,clear_separation,nonmonotonic_progress
309,1,R2_mid,21.75,28.25,25.0,27,37.0,41.0,51.0,15.0,clear_separation,monotonic_clear_progress
309,2,R3_high,28.5,35.0,31.75,27,38.0,50.0,53.0,16.0,clear_separation,monotonic_clear_progress
310,0,R1_low,15.0,21.5,18.25,27,36.0,37.0,39.0,4.0,moderate_separation,nonmonotonic_progress
310,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,52.0,17.0,clear_separation,monotonic_clear_progress
310,2,R3_high,28.5,35.0,31.75,27,37.0,44.0,50.0,14.0,clear_separation,monotonic_clear_progress
311,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,54.0,18.0,clear_separation,nonmonotonic_progress
311,1,R2_mid,21.75,28.25,25.0,27,37.0,40.0,53.0,17.0,clear_separation,monotonic_clear_progress
311,2,R3_high,28.5,35.0,31.75,27,36.0,46.0,52.0,17.0,clear_separation,monotonic_clear_progress
312,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,41.0,6.0,clear_separation,monotonic_clear_progress
312,1,R2_mid,21.75,28.25,25.0,27,37.0,40.0,44.0,8.0,clear_separation,monotonic_clear_progress
312,2,R3_high,28.5,35.0,31.75,27,37.0,44.0,50.0,14.0,clear_separation,monotonic_clear_progress
313,0,R1_low,15.0,21.5,18.25,27,52.0,54.0,55.0,4.0,moderate_separation,monotonic_clear_progress
313,1,R2_mid,21.75,28.25,25.0,27,38.0,52.0,54.0,17.0,clear_separation,monotonic_clear_progress
313,2,R3_high,28.5,35.0,31.75,27,37.0,50.0,52.0,16.0,clear_separation,monotonic_clear_progress
314,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,52.0,16.0,clear_separation,nonmonotonic_progress
314,1,R2_mid,21.75,28.25,25.0,27,37.0,41.0,51.0,15.0,clear_separation,monotonic_clear_progress
314,2,R3_high,28.5,35.0,31.75,27,37.0,48.0,51.0,15.0,clear_separation,monotonic_clear_progress
315,0,R1_low,15.0,21.5,18.25,27,41.0,51.0,54.0,14.0,clear_separation,nonmonotonic_progress
315,1,R2_mid,21.75,28.25,25.0,27,37.0,41.0,53.0,17.0,clear_separation,nonmonotonic_progress
315,2,R3_high,28.5,35.0,31.75,27,37.0,52.0,54.0,18.0,clear_separation,nonmonotonic_progress
316,0,R1_low,15.0,21.5,18.25,27,38.0,40.0,43.0,6.0,clear_separation,monotonic_clear_progress
316,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,39.0,4.0,clear_separation,nonmonotonic_progress
316,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,42.0,7.0,clear_separation,nonmonotonic_progress
317,0,R1_low,15.0,21.5,18.25,27,36.0,37.0,38.0,3.0,moderate_separation,nonmonotonic_progress
317,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,39.0,4.0,clear_separation,monotonic_clear_progress
317,2,R3_high,28.5,35.0,31.75,27,36.0,37.0,40.0,5.0,clear_separation,nonmonotonic_progress
318,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,54.0,18.0,clear_separation,monotonic_clear_progress
318,1,R2_mid,21.75,28.25,25.0,27,37.0,40.0,54.0,18.0,clear_separation,nonmonotonic_progress
318,2,R3_high,28.5,35.0,31.75,27,37.0,40.0,53.0,17.0,clear_separation,nonmonotonic_progress
319,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,40.0,5.0,clear_separation,monotonic_clear_progress
319,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,54.0,18.0,clear_separation,nonmonotonic_progress
319,2,R3_high,28.5,35.0,31.75,27,37.0,51.0,53.0,17.0,clear_separation,monotonic_clear_progress
320,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,52.0,16.0,clear_separation,monotonic_clear_progress
320,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,44.0,8.0,clear_separation,nonmonotonic_progress
320,2,R3_high,28.5,35.0,31.75,27,37.0,50.0,54.0,18.0,clear_separation,monotonic_clear_progress
321,0,R1_low,15.0,21.5,18.25,27,30.0,51.0,52.0,23.0,clear_separation,boundary_limited_progress
321,1,R2_mid,21.75,28.25,25.0,27,43.0,46.0,51.0,9.0,clear_separation,monotonic_clear_progress
321,2,R3_high,28.5,35.0,31.75,27,42.0,49.0,51.0,10.0,clear_separation,monotonic_clear_progress
322,0,R1_low,15.0,21.5,18.25,27,42.0,48.0,53.0,12.0,clear_separation,nonmonotonic_progress
322,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,monotonic_clear_progress
322,2,R3_high,28.5,35.0,31.75,27,37.0,39.0,51.0,15.0,clear_separation,nonmonotonic_progress
323,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,52.0,16.0,clear_separation,nonmonotonic_progress
323,1,R2_mid,21.75,28.25,25.0,27,37.0,40.0,51.0,15.0,clear_separation,monotonic_clear_progress
323,2,R3_high,28.5,35.0,31.75,27,37.0,50.0,52.0,16.0,clear_separation,monotonic_clear_progress
324,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,39.0,4.0,clear_separation,monotonic_clear_progress
324,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,monotonic_clear_progress
324,2,R3_high,28.5,35.0,31.75,27,37.0,39.0,42.0,6.0,clear_separation,monotonic_clear_progress
325,0,R1_low,15.0,21.5,18.25,27,38.0,39.0,52.0,15.0,clear_separation,monotonic_clear_progress
325,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,40.0,5.0,clear_separation,monotonic_clear_progress
325,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,51.0,16.0,clear_separation,monotonic_clear_progress
326,0,R1_low,15.0,21.5,18.25,27,39.0,50.0,53.0,15.0,clear_separation,monotonic_clear_progress
326,1,R2_mid,21.75,28.25,25.0,27,38.0,42.0,53.0,16.0,clear_separation,monotonic_clear_progress
326,2,R3_high,28.5,35.0,31.75,27,38.0,49.0,52.0,15.0,clear_separation,monotonic_clear_progress
327,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,46.0,10.0,clear_separation,monotonic_clear_progress
327,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,41.0,6.0,clear_separation,nonmonotonic_progress
327,2,R3_high,28.5,35.0,31.75,27,36.0,37.0,50.0,15.0,clear_separation,monotonic_clear_progress
328,0,R1_low,15.0,21.5,18.25,27,40.0,45.0,46.0,7.0,clear_separation,nonmonotonic_progress
328,1,R2_mid,21.75,28.25,25.0,27,35.0,36.0,37.0,3.0,moderate_separation,nonmonotonic_progress
328,2,R3_high,28.5,35.0,31.75,27,35.0,36.0,38.0,4.0,clear_separation,nonmonotonic_progress
329,0,R1_low,15.0,21.5,18.25,27,51.0,53.0,55.0,5.0,clear_separation,nonmonotonic_progress
329,1,R2_mid,21.75,28.25,25.0,27,37.0,40.0,52.0,16.0,clear_separation,monotonic_clear_progress
329,2,R3_high,28.5,35.0,31.75,27,37.0,50.0,52.0,16.0,clear_separation,monotonic_clear_progress
330,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
330,1,R2_mid,21.75,28.25,25.0,27,35.0,37.0,38.0,4.0,clear_separation,nonmonotonic_progress
330,2,R3_high,28.5,35.0,31.75,27,35.0,37.0,39.0,5.0,clear_separation,nonmonotonic_progress
331,0,R1_low,15.0,21.5,18.25,27,36.0,37.0,39.0,4.0,clear_separation,monotonic_clear_progress
331,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,42.0,6.0,clear_separation,nonmonotonic_progress
331,2,R3_high,28.5,35.0,31.75,27,37.0,40.0,52.0,16.0,clear_separation,nonmonotonic_progress
332,0,R1_low,15.0,21.5,18.25,27,36.0,52.0,53.0,18.0,clear_separation,nonmonotonic_progress
332,1,R2_mid,21.75,28.25,25.0,27,38.0,43.0,50.0,13.0,clear_separation,monotonic_clear_progress
332,2,R3_high,28.5,35.0,31.75,27,44.0,49.0,51.0,8.0,clear_separation,monotonic_clear_progress
333,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,55.0,19.0,clear_separation,nonmonotonic_progress
333,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,52.0,16.0,clear_separation,monotonic_clear_progress
333,2,R3_high,28.5,35.0,31.75,27,37.0,48.0,52.0,16.0,clear_separation,monotonic_clear_progress
334,0,R1_low,15.0,21.5,18.25,27,38.0,39.0,54.0,17.0,clear_separation,nonmonotonic_progress
334,1,R2_mid,21.75,28.25,25.0,27,38.0,40.0,43.0,6.0,clear_separation,monotonic_clear_progress
334,2,R3_high,28.5,35.0,31.75,27,38.0,42.0,51.0,14.0,clear_separation,monotonic_clear_progress
335,0,R1_low,15.0,21.5,18.25,27,53.0,54.0,55.0,3.0,clear_separation,nonmonotonic_progress
335,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
335,2,R3_high,28.5,35.0,31.75,27,36.0,40.0,53.0,18.0,clear_separation,nonmonotonic_progress
336,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
336,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
336,2,R3_high,28.5,35.0,31.75,27,36.0,37.0,53.0,18.0,clear_separation,nonmonotonic_progress
337,0,R1_low,15.0,21.5,18.25,27,34.0,35.0,37.0,4.0,weak_separation,nonmonotonic_progress
337,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,39.0,4.0,clear_separation,nonmonotonic_progress
337,2,R3_high,28.5,35.0,31.75,27,35.0,37.0,38.0,4.0,clear_separation,nonmonotonic_progress
338,0,R1_low,15.0,21.5,18.25,27,40.0,51.0,52.0,13.0,clear_separation,nonmonotonic_progress
338,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,38.0,3.0,clear_separation,monotonic_clear_progress
338,2,R3_high,28.5,35.0,31.75,27,35.0,37.0,49.0,15.0,clear_separation,nonmonotonic_progress
339,0,R1_low,15.0,21.5,18.25,27,38.0,50.0,51.0,14.0,clear_separation,monotonic_clear_progress
339,1,R2_mid,21.75,28.25,25.0,27,37.0,42.0,51.0,15.0,clear_separation,monotonic_clear_progress
339,2,R3_high,28.5,35.0,31.75,27,37.0,48.0,51.0,15.0,clear_separation,monotonic_clear_progress
340,0,R1_low,15.0,21.5,18.25,27,37.0,40.0,52.0,16.0,clear_separation,nonmonotonic_progress
340,1,R2_mid,21.75,28.25,25.0,27,36.0,39.0,53.0,18.0,clear_separation,nonmonotonic_progress
340,2,R3_high,28.5,35.0,31.75,27,36.0,49.0,51.0,16.0,clear_separation,monotonic_clear_progress
341,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,53.0,18.0,clear_separation,nonmonotonic_progress
341,1,R2_mid,21.75,28.25,25.0,27,38.0,40.0,51.0,14.0,clear_separation,monotonic_clear_progress
341,2,R3_high,28.5,35.0,31.75,27,39.0,42.0,52.0,14.0,clear_separation,monotonic_clear_progress
342,0,R1_low,15.0,21.5,18.25,27,36.0,52.0,53.0,18.0,clear_separation,nonmonotonic_progress
342,1,R2_mid,21.75,28.25,25.0,27,37.0,38.0,40.0,4.0,clear_separation,monotonic_clear_progress
342,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,53.0,18.0,clear_separation,monotonic_clear_progress
343,0,R1_low,15.0,21.5,18.25,27,39.0,42.0,46.0,8.0,clear_separation,monotonic_clear_progress
343,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,38.0,3.0,clear_separation,monotonic_clear_progress
343,2,R3_high,28.5,35.0,31.75,27,36.0,37.0,39.0,4.0,clear_separation,nonmonotonic_progress
344,0,R1_low,15.0,21.5,18.25,27,37.0,51.0,53.0,17.0,clear_separation,nonmonotonic_progress
344,1,R2_mid,21.75,28.25,25.0,27,39.0,43.0,53.0,15.0,clear_separation,nonmonotonic_progress
344,2,R3_high,28.5,35.0,31.75,27,37.0,50.0,53.0,17.0,clear_separation,monotonic_clear_progress
345,0,R1_low,15.0,21.5,18.25,27,35.0,37.0,39.0,5.0,clear_separation,nonmonotonic_progress
345,1,R2_mid,21.75,28.25,25.0,27,37.0,46.0,51.0,15.0,clear_separation,monotonic_clear_progress
345,2,R3_high,28.5,35.0,31.75,27,37.0,49.0,51.0,15.0,clear_separation,monotonic_clear_progress
346,0,R1_low,15.0,21.5,18.25,27,37.0,39.0,51.0,15.0,weak_separation,monotonic_broad_progress
346,1,R2_mid,21.75,28.25,25.0,27,39.0,45.0,51.0,13.0,clear_separation,monotonic_clear_progress
346,2,R3_high,28.5,35.0,31.75,27,37.0,42.0,51.0,15.0,clear_separation,nonmonotonic_progress
347,0,R1_low,15.0,21.5,18.25,27,37.0,41.0,52.0,16.0,clear_separation,monotonic_clear_progress
347,1,R2_mid,21.75,28.25,25.0,27,37.0,40.0,50.0,14.0,clear_separation,monotonic_clear_progress
347,2,R3_high,28.5,35.0,31.75,27,37.0,50.0,53.0,17.0,clear_separation,monotonic_clear_progress
348,0,R1_low,15.0,21.5,18.25,27,37.0,41.0,54.0,18.0,clear_separation,monotonic_clear_progress
348,1,R2_mid,21.75,28.25,25.0,27,38.0,41.0,53.0,16.0,clear_separation,monotonic_clear_progress
348,2,R3_high,28.5,35.0,31.75,27,38.0,44.0,52.0,15.0,clear_separation,monotonic_clear_progress
349,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,39.0,4.0,moderate_separation,nonmonotonic_progress
349,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,38.0,3.0,clear_separation,monotonic_clear_progress
349,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,51.0,16.0,clear_separation,nonmonotonic_progress
350,0,R1_low,15.0,21.5,18.25,27,38.0,39.0,40.0,3.0,moderate_separation,nonmonotonic_progress
350,1,R2_mid,21.75,28.25,25.0,27,35.0,36.0,37.0,3.0,clear_separation,nonmonotonic_progress
350,2,R3_high,28.5,35.0,31.75,27,36.0,37.0,38.0,3.0,clear_separation,nonmonotonic_progress
351,0,R1_low,15.0,21.5,18.25,27,35.0,37.0,38.0,4.0,clear_separation,nonmonotonic_progress
351,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
351,2,R3_high,28.5,35.0,31.75,27,36.0,50.0,53.0,18.0,clear_separation,monotonic_clear_progress
352,0,R1_low,15.0,21.5,18.25,27,39.0,41.0,42.0,4.0,clear_separation,monotonic_clear_progress
352,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,39.0,4.0,clear_separation,monotonic_clear_progress
352,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,52.0,17.0,clear_separation,nonmonotonic_progress
353,0,R1_low,15.0,21.5,18.25,27,38.0,51.0,53.0,16.0,clear_separation,nonmonotonic_progress
353,1,R2_mid,21.75,28.25,25.0,27,37.0,44.0,52.0,16.0,clear_separation,nonmonotonic_progress
353,2,R3_high,28.5,35.0,31.75,27,37.0,50.0,52.0,16.0,clear_separation,monotonic_clear_progress
354,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,39.0,4.0,clear_separation,nonmonotonic_progress
354,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,41.0,5.0,clear_separation,nonmonotonic_progress
354,2,R3_high,28.5,35.0,31.75,27,37.0,40.0,52.0,16.0,clear_separation,nonmonotonic_progress
355,0,R1_low,15.0,21.5,18.25,27,39.0,45.0,52.0,14.0,clear_separation,monotonic_clear_progress
355,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,43.0,7.0,clear_separation,monotonic_clear_progress
355,2,R3_high,28.5,35.0,31.75,27,37.0,43.0,50.0,14.0,clear_separation,monotonic_clear_progress
356,0,R1_low,15.0,21.5,18.25,27,37.0,41.0,48.0,12.0,clear_separation,monotonic_clear_progress
356,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,52.0,16.0,clear_separation,monotonic_clear_progress
356,2,R3_high,28.5,35.0,31.75,27,37.0,43.0,51.0,15.0,clear_separation,monotonic_clear_progress
357,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,55.0,20.0,clear_separation,nonmonotonic_progress
357,1,R2_mid,21.75,28.25,25.0,27,36.0,40.0,54.0,19.0,clear_separation,monotonic_clear_progress
357,2,R3_high,28.5,35.0,31.75,27,38.0,49.0,53.0,16.0,clear_separation,monotonic_clear_progress
358,0,R1_low,15.0,21.5,18.25,27,36.0,38.0,41.0,6.0,clear_separation,nonmonotonic_progress
358,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,43.0,7.0,clear_separation,nonmonotonic_progress
358,2,R3_high,28.5,35.0,31.75,27,37.0,43.0,50.0,14.0,clear_separation,monotonic_clear_progress
359,0,R1_low,15.0,21.5,18.25,27,50.0,52.0,54.0,5.0,clear_separation,monotonic_clear_progress
359,1,R2_mid,21.75,28.25,25.0,27,37.0,43.0,52.0,16.0,clear_separation,nonmonotonic_progress
359,2,R3_high,28.5,35.0,31.75,27,37.0,48.0,51.0,15.0,clear_separation,monotonic_clear_progress
360,0,R1_low,15.0,21.5,18.25,27,42.0,47.0,52.0,11.0,clear_separation,monotonic_clear_progress
360,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,38.0,3.0,clear_separation,nonmonotonic_progress
360,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,53.0,18.0,clear_separation,nonmonotonic_progress
361,0,R1_low,15.0,21.5,18.25,27,38.0,41.0,44.0,7.0,clear_separation,monotonic_clear_progress
361,1,R2_mid,21.75,28.25,25.0,27,37.0,39.0,43.0,7.0,clear_separation,nonmonotonic_progress
361,2,R3_high,28.5,35.0,31.75,27,37.0,42.0,54.0,18.0,clear_separation,nonmonotonic_progress
362,0,R1_low,15.0,21.5,18.25,27,36.0,37.0,38.0,3.0,clear_separation,monotonic_clear_progress
362,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,39.0,4.0,clear_separation,nonmonotonic_progress
362,2,R3_high,28.5,35.0,31.75,27,36.0,39.0,50.0,15.0,clear_separation,monotonic_clear_progress
363,0,R1_low,15.0,21.5,18.25,27,35.0,37.0,38.0,4.0,clear_separation,nonmonotonic_progress
363,1,R2_mid,21.75,28.25,25.0,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
363,2,R3_high,28.5,35.0,31.75,27,36.0,50.0,52.0,17.0,clear_separation,nonmonotonic_progress
364,0,R1_low,15.0,21.5,18.25,27,50.0,52.0,54.0,5.0,clear_separation,monotonic_clear_progress
364,1,R2_mid,21.75,28.25,25.0,27,37.0,41.0,44.0,8.0,clear_separation,monotonic_clear_progress
364,2,R3_high,28.5,35.0,31.75,27,38.0,44.0,53.0,16.0,clear_separation,monotonic_clear_progress
365,0,R1_low,15.0,21.5,18.25,27,36.0,37.0,38.0,3.0,clear_separation,monotonic_clear_progress
365,1,R2_mid,21.75,28.25,25.0,27,36.0,37.0,39.0,4.0,clear_separation,monotonic_clear_progress
365,2,R3_high,28.5,35.0,31.75,27,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress
