window_id,year,object_A,object_B,target_pair,target_set,peak_A,peak_B,delta_B_minus_A,order_label,quality_A,quality_B,pair_y_quality_flag
W045,2000,P,H,P-H,exploratory_full_pair,39.0,51.0,12.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2000,P,Je,P-Je,exploratory_full_pair,39.0,53.0,14.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2000,P,Jw,P-Jw,priority,39.0,46.0,7.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2000,V,H,V-H,exploratory_full_pair,41.0,51.0,10.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2000,V,Je,V-Je,exploratory_full_pair,41.0,53.0,12.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2000,V,Jw,V-Jw,priority,41.0,46.0,5.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2000,H,Je,H-Je,exploratory_full_pair,51.0,53.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2000,H,Jw,H-Jw,exploratory_full_pair,51.0,46.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2000,Je,Jw,Je-Jw,priority,53.0,46.0,-7.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2001,P,V,P-V,exploratory_full_pair,36.0,42.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2001,P,H,P-H,exploratory_full_pair,36.0,48.0,12.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2001,P,Je,P-Je,exploratory_full_pair,36.0,40.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2001,P,Jw,P-Jw,priority,36.0,47.0,11.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2001,V,H,V-H,exploratory_full_pair,42.0,48.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2001,V,Je,V-Je,exploratory_full_pair,42.0,40.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2001,V,Jw,V-Jw,priority,42.0,47.0,5.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2001,H,Je,H-Je,exploratory_full_pair,48.0,40.0,-8.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2001,H,Jw,H-Jw,exploratory_full_pair,48.0,47.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2001,Je,Jw,Je-Jw,priority,40.0,47.0,7.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2002,P,V,P-V,exploratory_full_pair,48.0,48.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W045,2002,P,H,P-H,exploratory_full_pair,48.0,44.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2002,P,Je,P-Je,exploratory_full_pair,48.0,42.0,-6.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2002,P,Jw,P-Jw,priority,48.0,41.0,-7.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2002,V,H,V-H,exploratory_full_pair,48.0,44.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2002,V,Je,V-Je,exploratory_full_pair,48.0,42.0,-6.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2002,V,Jw,V-Jw,priority,48.0,41.0,-7.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2002,H,Je,H-Je,exploratory_full_pair,44.0,42.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2002,H,Jw,H-Jw,exploratory_full_pair,44.0,41.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2002,Je,Jw,Je-Jw,priority,42.0,41.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2003,P,V,P-V,exploratory_full_pair,40.0,52.0,12.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2003,P,H,P-H,exploratory_full_pair,40.0,52.0,12.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2003,P,Je,P-Je,exploratory_full_pair,40.0,52.0,12.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2003,P,Jw,P-Jw,priority,40.0,40.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W045,2003,V,H,V-H,exploratory_full_pair,52.0,52.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W045,2003,V,Je,V-Je,exploratory_full_pair,52.0,52.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W045,2003,V,Jw,V-Jw,priority,52.0,40.0,-12.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2003,H,Je,H-Je,exploratory_full_pair,52.0,52.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W045,2003,H,Jw,H-Jw,exploratory_full_pair,52.0,40.0,-12.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2003,Je,Jw,Je-Jw,priority,52.0,40.0,-12.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2004,P,V,P-V,exploratory_full_pair,46.0,45.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2004,P,H,P-H,exploratory_full_pair,46.0,45.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2004,P,Je,P-Je,exploratory_full_pair,46.0,49.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2004,P,Jw,P-Jw,priority,46.0,51.0,5.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2004,V,H,V-H,exploratory_full_pair,45.0,45.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W045,2004,V,Je,V-Je,exploratory_full_pair,45.0,49.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2004,V,Jw,V-Jw,priority,45.0,51.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2004,H,Je,H-Je,exploratory_full_pair,45.0,49.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2004,H,Jw,H-Jw,exploratory_full_pair,45.0,51.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2004,Je,Jw,Je-Jw,priority,49.0,51.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2005,P,V,P-V,exploratory_full_pair,41.0,46.0,5.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2005,P,H,P-H,exploratory_full_pair,41.0,42.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2005,P,Je,P-Je,exploratory_full_pair,41.0,37.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2005,P,Jw,P-Jw,priority,41.0,37.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2005,V,H,V-H,exploratory_full_pair,46.0,42.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2005,V,Je,V-Je,exploratory_full_pair,46.0,37.0,-9.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2005,V,Jw,V-Jw,priority,46.0,37.0,-9.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2005,H,Je,H-Je,exploratory_full_pair,42.0,37.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2005,H,Jw,H-Jw,exploratory_full_pair,42.0,37.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2005,Je,Jw,Je-Jw,priority,37.0,37.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W045,2006,P,V,P-V,exploratory_full_pair,40.0,47.0,7.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2006,P,H,P-H,exploratory_full_pair,40.0,50.0,10.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2006,P,Je,P-Je,exploratory_full_pair,40.0,53.0,13.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2006,P,Jw,P-Jw,priority,40.0,42.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2006,V,H,V-H,exploratory_full_pair,47.0,50.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2006,V,Je,V-Je,exploratory_full_pair,47.0,53.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2006,V,Jw,V-Jw,priority,47.0,42.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2006,H,Je,H-Je,exploratory_full_pair,50.0,53.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2006,H,Jw,H-Jw,exploratory_full_pair,50.0,42.0,-8.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2006,Je,Jw,Je-Jw,priority,53.0,42.0,-11.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2007,P,V,P-V,exploratory_full_pair,44.0,46.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2007,P,H,P-H,exploratory_full_pair,44.0,39.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2007,P,Je,P-Je,exploratory_full_pair,44.0,35.0,-9.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2007,P,Jw,P-Jw,priority,44.0,48.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2007,V,H,V-H,exploratory_full_pair,46.0,39.0,-7.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2007,V,Je,V-Je,exploratory_full_pair,46.0,35.0,-11.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2007,V,Jw,V-Jw,priority,46.0,48.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2007,H,Je,H-Je,exploratory_full_pair,39.0,35.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2007,H,Jw,H-Jw,exploratory_full_pair,39.0,48.0,9.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2007,Je,Jw,Je-Jw,priority,35.0,48.0,13.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2008,P,V,P-V,exploratory_full_pair,50.0,48.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2008,P,H,P-H,exploratory_full_pair,50.0,47.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2008,P,Je,P-Je,exploratory_full_pair,50.0,51.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2008,P,Jw,P-Jw,priority,50.0,48.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2008,V,H,V-H,exploratory_full_pair,48.0,47.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2008,V,Je,V-Je,exploratory_full_pair,48.0,51.0,3.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2008,V,Jw,V-Jw,priority,48.0,48.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W045,2008,H,Je,H-Je,exploratory_full_pair,47.0,51.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2008,H,Jw,H-Jw,exploratory_full_pair,47.0,48.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2008,Je,Jw,Je-Jw,priority,51.0,48.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2009,P,V,P-V,exploratory_full_pair,43.0,36.0,-7.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2009,P,H,P-H,exploratory_full_pair,43.0,41.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2009,P,Je,P-Je,exploratory_full_pair,43.0,50.0,7.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2009,P,Jw,P-Jw,priority,43.0,48.0,5.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2009,V,H,V-H,exploratory_full_pair,36.0,41.0,5.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2009,V,Je,V-Je,exploratory_full_pair,36.0,50.0,14.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2009,V,Jw,V-Jw,priority,36.0,48.0,12.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2009,H,Je,H-Je,exploratory_full_pair,41.0,50.0,9.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2009,H,Jw,H-Jw,exploratory_full_pair,41.0,48.0,7.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2009,Je,Jw,Je-Jw,priority,50.0,48.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2010,P,V,P-V,exploratory_full_pair,52.0,51.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2010,P,H,P-H,exploratory_full_pair,52.0,42.0,-10.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2010,P,Je,P-Je,exploratory_full_pair,52.0,38.0,-14.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2010,P,Jw,P-Jw,priority,52.0,40.0,-12.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2010,V,H,V-H,exploratory_full_pair,51.0,42.0,-9.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2010,V,Je,V-Je,exploratory_full_pair,51.0,38.0,-13.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2010,V,Jw,V-Jw,priority,51.0,40.0,-11.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2010,H,Je,H-Je,exploratory_full_pair,42.0,38.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2010,H,Jw,H-Jw,exploratory_full_pair,42.0,40.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2010,Je,Jw,Je-Jw,priority,38.0,40.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2011,P,V,P-V,exploratory_full_pair,43.0,49.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2011,P,H,P-H,exploratory_full_pair,43.0,48.0,5.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2011,P,Je,P-Je,exploratory_full_pair,43.0,43.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W045,2011,P,Jw,P-Jw,priority,43.0,53.0,10.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2011,V,H,V-H,exploratory_full_pair,49.0,48.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2011,V,Je,V-Je,exploratory_full_pair,49.0,43.0,-6.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2011,V,Jw,V-Jw,priority,49.0,53.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2011,H,Je,H-Je,exploratory_full_pair,48.0,43.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2011,H,Jw,H-Jw,exploratory_full_pair,48.0,53.0,5.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2011,Je,Jw,Je-Jw,priority,43.0,53.0,10.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2012,P,V,P-V,exploratory_full_pair,43.0,42.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2012,P,H,P-H,exploratory_full_pair,43.0,39.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2012,P,Je,P-Je,exploratory_full_pair,43.0,41.0,-2.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2012,P,Jw,P-Jw,priority,43.0,38.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2012,V,H,V-H,exploratory_full_pair,42.0,39.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2012,V,Je,V-Je,exploratory_full_pair,42.0,41.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2012,V,Jw,V-Jw,priority,42.0,38.0,-4.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2012,H,Je,H-Je,exploratory_full_pair,39.0,41.0,2.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2012,H,Jw,H-Jw,exploratory_full_pair,39.0,38.0,-1.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2012,Je,Jw,Je-Jw,priority,41.0,38.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2013,P,V,P-V,exploratory_full_pair,50.0,41.0,-9.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2013,P,H,P-H,exploratory_full_pair,50.0,47.0,-3.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2013,P,Je,P-Je,exploratory_full_pair,50.0,42.0,-8.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2013,P,Jw,P-Jw,priority,50.0,42.0,-8.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2013,V,H,V-H,exploratory_full_pair,41.0,47.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2013,V,Je,V-Je,exploratory_full_pair,41.0,42.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2013,V,Jw,V-Jw,priority,41.0,42.0,1.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2013,H,Je,H-Je,exploratory_full_pair,47.0,42.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2013,H,Jw,H-Jw,exploratory_full_pair,47.0,42.0,-5.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2013,Je,Jw,Je-Jw,priority,42.0,42.0,0.0,same_day,warning_support_class,warning_support_class,warning_peak_quality
W045,2014,P,V,P-V,exploratory_full_pair,45.0,51.0,6.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2014,P,H,P-H,exploratory_full_pair,45.0,49.0,4.0,A_earlier,warning_support_class,warning_support_class,warning_peak_quality
W045,2014,P,Je,P-Je,exploratory_full_pair,45.0,32.0,-13.0,B_earlier,warning_support_class,warning_support_class,warning_peak_quality
