method_family,scope,object,score_name,parameter_name,parameter_value,day,month_day,raw_score,score_z,score_minmax
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,22,04-23,4.929902486558975,-0.6398777794540419,0.21476999105788414
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,23,04-24,5.270180460892664,-0.5642567885607156,0.2321926549614605
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,24,04-25,5.652687245532948,-0.4792511629848652,0.2517774875168879
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,25,04-26,5.952954722422097,-0.4125218244790189,0.2671515632009178
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,26,04-27,6.0665828732930125,-0.38726990102126174,0.2729694686544969
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,27,04-28,5.923800405139695,-0.41900087551378173,0.26565882517594236
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,28,04-29,5.584828880162088,-0.49433153026339394,0.24830305313653273
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,29,04-30,5.212964065254532,-0.5769721591102569,0.22926310292998028
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,30,05-01,5.013734327150961,-0.6212475790527645,0.2190622876307445
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,31,05-02,5.075214153576109,-0.6075847335414641,0.22221013272636966
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,32,05-03,5.267809092366989,-0.5647837848731743,0.23207123788503864
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,33,05-04,5.442389697096082,-0.5259862154853192,0.2410099862898805
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,34,05-05,5.437637546724202,-0.5270423000605824,0.24076667016308553
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,35,05-06,5.1003605335904645,-0.6019963783803954,0.22349765927944623
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,36,05-07,4.404149915695158,-0.7567173440814234,0.18785079255102213
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,37,05-08,3.490009075697399,-0.9598695941559418,0.14104562202242504
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,38,05-09,2.798517569703481,-1.1135418175197136,0.10564037980919988
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,39,05-10,2.726614186275543,-1.1295211212464702,0.10195883537351315
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,40,05-11,3.4589868024456614,-0.9667637666267095,0.13945724228245424
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,41,05-12,4.801122903972567,-0.6684968508502505,0.20817631308199028
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,42,05-13,6.548734272628787,-0.2801199550108852,0.29765623187423
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,43,05-14,8.58232030548438,0.17180994486727794,0.401778416211397
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,44,05-15,10.463693053711149,0.589913031730879,0.49810708730416325
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,45,05-16,11.768001191895458,0.8797733261941454,0.5648893183985572
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,46,05-17,12.201986759874025,0.9762192355957316,0.5871099299579714
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,47,05-18,11.643310819387192,0.8520630121710393,0.5585050131655277
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,48,05-19,10.47138719644,0.5916229240574974,0.4985010371713371
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,49,05-20,9.077913943782736,0.28194719980402794,0.4271534391165101
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,50,05-21,7.703613262227702,-0.023467746691015187,0.3567875010211195
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,51,05-22,6.622660341222669,-0.2636911439164732,0.3014413403560411
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,52,05-23,5.687902402331844,-0.47142519347622786,0.2535805482128389
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,53,05-24,4.839926726732725,-0.6598733613830934,0.21016311802711785
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,54,05-25,4.258982436034235,-0.7889783468070382,0.1804180334580657
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,55,05-26,3.935697728731873,-0.8608228731967769,0.16386544638120812
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,56,05-27,3.7887063604158535,-0.893489204147492,0.15633930187564157
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,57,05-28,3.698898807735408,-0.9134474048999747,0.15174104126409893
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,58,05-29,3.577743668351641,-0.9403720735035177,0.14553774445122808
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,59,05-30,3.4123555287578826,-0.977126773899786,0.13706966192128417
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,60,05-31,3.245639177189866,-1.0141766468114262,0.1285335732535186
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,61,06-01,3.0925905543130527,-1.0481890995406,0.12069728963125559
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,62,06-02,3.0315062084730773,-1.06176405621987,0.11756969364322943
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,63,06-03,3.0465132183676404,-1.0584290035741764,0.11833807158512413
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,64,06-04,3.093320188082494,-1.0480269508480717,0.12073464780573798
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,65,06-05,3.174437010987208,-1.0300001169391642,0.12488793202920892
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,66,06-06,3.292659391558064,-1.0037272040888923,0.13094106787086893
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,67,06-07,3.422182472503688,-0.9749429028309461,0.1375728139058279
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,68,06-08,3.5428547117411435,-0.9481255505696908,0.1437513856186841
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,69,06-09,3.677567356586125,-0.9181879570213985,0.15064884390787198
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,70,06-10,3.8729232576037935,-0.8747734314684524,0.16065131383463088
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,71,06-11,4.131351940854008,-0.8173420530758136,0.17388319021490148
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,72,06-12,4.4332759116664375,-0.7502445869762477,0.18934208048894458
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,73,06-13,4.748245736478719,-0.6802479017648654,0.20546893503549052
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,74,06-14,5.037537091502003,-0.6159578196149086,0.22028101935758132
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,75,06-15,5.270966456976614,-0.5640821143026389,0.23223289895793722
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,76,06-16,5.476615298590638,-0.5183801578084847,0.2427623804990709
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,77,06-17,5.636927927466381,-0.4827534033233134,0.25097059044233877
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,78,06-18,5.754162439496927,-0.45670002745023464,0.256973146161696
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,79,06-19,5.838258156572779,-0.43801118498955716,0.26127895354523833
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,80,06-20,5.912215056022428,-0.4215755222619539,0.2650656406059713
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,81,06-21,5.948923321784777,-0.4134177346873687,0.26694515037475053
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,82,06-22,5.873653416749018,-0.4301451905692733,0.2630912357625572
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,83,06-23,5.740769171723617,-0.4596764533629038,0.25628739386332317
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,84,06-24,5.722763127669891,-0.4636779903300786,0.2553654615684241
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,85,06-25,5.8657182241578125,-0.43190865212699353,0.2626849438366768
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,86,06-26,6.121295556100941,-0.37511093805438306,0.2757708274132943
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,87,06-27,6.400552880655631,-0.3130507484743897,0.2900691566479603
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,88,06-28,6.620162900207162,-0.26424615769501725,0.30131346820822613
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,89,06-29,6.756436894874135,-0.23396158071089923,0.30829086958875784
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,90,06-30,6.859351551736157,-0.21109054903571653,0.31356023055979904
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,91,07-01,7.0285914641388905,-0.1734798576600704,0.3222255287432542
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,92,07-02,7.329933754992022,-0.10651166003575932,0.3376546362655628
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,93,07-03,7.65173099446632,-0.034997698065596834,0.3541310631028795
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,94,07-04,7.771161835682942,-0.008456225395467825,0.36024607366244654
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,95,07-05,7.737493788583446,-0.015938376093268536,0.35852222694550023
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,96,07-06,7.653880340940944,-0.034520042376884004,0.3542411123686689
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,97,07-07,7.603917798105355,-0.04562336754559569,0.35168296680165995
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,98,07-08,7.71470483319928,-0.02100283373543298,0.3573554035237098
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,99,07-09,8.025558597418406,0.04807912703267387,0.37327151054696484
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,100,07-10,8.442616051620583,0.14076305113317697,0.39462538120895524
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,101,07-11,8.822241314475939,0.22512830751356702,0.414062676193995
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,102,07-12,9.165242255288083,0.30135443138287654,0.4316247594351517
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,103,07-13,9.797636407812524,0.4418932733184619,0.4640041421900746
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,104,07-14,10.84306222495865,0.6742213761081242,0.5175312700740475
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,105,07-15,12.148908320994156,0.9644234555396578,0.5843922465612095
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,106,07-16,13.627491080921544,1.2930133198776044,0.6600975593434442
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,107,07-17,15.007958053776406,1.5997986197113934,0.7307792193748748
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,108,07-18,15.954546190829197,1.810161729554065,0.7792457326697095
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,109,07-19,16.4185735104349,1.9132839071762548,0.8030045200181953
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,110,07-20,16.616007311174407,1.957160210592579,0.813113381046376
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,111,07-21,16.652666002833563,1.9653069811660977,0.8149903525581905
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,112,07-22,16.52608405744318,1.9371762972498985,0.8085091963942751
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,113,07-23,15.97026287747683,1.8136544957849132,0.7800504469615346
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,114,07-24,14.979102104031966,1.5933858757860322,0.7293017581463004
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,115,07-25,13.7000087579349,1.3091291399031886,0.6638105563898907
main_method_ruptures_window,Je_only,Je,detector_score,detector_width,baseline,116,07-26,12.08899032801864,0.9511077009421989,0.5813243693192768
