year,mode,cluster_id,vector_kind,object,metric,feature,value_raw,value_z,value_robust_z
1991,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,1.7814056522053,0.5058171705134082,0.3705462392972565
1992,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-3.058998953295315,-0.6446629199361693,-0.903706483822808
1993,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-1.0045838446545865,-0.1563641365402481,-0.36287482614907873
1994,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-1.070097632281816,-0.17193562579745125,-0.3801215501504234
1995,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-3.1290830506027563,-0.6613206924119897,-0.9221563571536311
1996,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,0.44934761423518543,0.1892101145110215,0.01987749968228813
1997,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,0.5371174113910362,0.2100714706166359,0.04298319272837006
1998,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,11.831972316465748,2.8946622748726085,3.016391573441399
1999,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,0.7845818595250134,0.26888947115086764,0.10812903746865937
2000,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-3.542432144661804,-0.7595665916452669,-1.0309718904884686
2001,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,2.132728470367431,0.5893205014450518,0.4630331477735801
2002,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,4.1285236049953085,1.0636863353251789,0.9884329009676265
2003,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,0.6731168338987947,0.2423961708555396,0.0787854961714196
2004,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-1.7842479968237914,-0.3416767617056293,-0.5681240253362105
2005,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-0.9484903991915118,-0.14303169897156842,-0.34810803877157653
2006,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,0.4943965206092554,0.19991745699660576,0.03173677515597604
2007,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,1.2481772901176664,0.3790780517323631,0.2301720871730984
2008,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,1.5217867970836654,0.44411027857645574,0.3022007062118376
2009,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,0.38061250270699587,0.17287297252124875,0.0017827513756642048
2010,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,1.8085252291922362,0.5122630228600135,0.3776855587636906
2011,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,5.281053742871583,1.3376227281141087,1.2918403196362764
2012,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-0.8340025626218135,-0.11581992902522932,-0.31796873236994266
2013,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,0.09077004980870651,0.10398245641695221,-0.07451924504458057
2014,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-1.1167481772901158,-0.18302364996379467,-0.3924024623585286
2015,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,0.39689958853677965,0.17674412989460472,0.006070381266501759
2016,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-13.358221143434633,-3.0926091233189545,-3.615011217912553
2017,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,0.7369071681224292,0.25755802517739035,0.09557851529234873
2018,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-4.221319389301955,-0.9209262965201627,-1.209691231262404
2019,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,8.404998014870428,2.080130014493521,2.1142291114629375
2020,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,3.3381352414639447,0.8758247514128542,0.780360517223564
2021,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,5.594365841334007,1.4120915712699826,1.3743207788521263
2022,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-1.4180818234317463,-0.25464542308469457,-0.47172955388458054
2023,local_background_removed,M_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-2.276835342525084,-0.4587562168802507,-0.6977992937881625
1979,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,35.3125,1.0842558247885463,1.2631578947368418
1980,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,32.166666666666664,0.3258125131313331,0.5406698564593294
1981,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,36.354166666666664,1.335395994211464,1.5023923444976066
1982,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,25.125,-1.371895032167593,-1.0765550239234447
1983,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,27.041666666666668,-0.9097971204294233,-0.6363636363636359
1984,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,29.854166666666668,-0.23171866298754432,0.00956937799043089
1985,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,31.083333333333332,0.0646267369314985,0.2918660287081336
1986,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,31.020833333333332,0.04955832676612341,0.2775119617224877
1987,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,32.895833333333336,0.5016106317273769,0.7081339712918664
1988,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,26.0625,-1.1458688796869665,-0.8612440191387557
1989,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,28.791666666666668,-0.4878816357989208,-0.2344497607655499
1990,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,29.8125,-0.24176426976446133,0.0
1991,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,28.895833333333332,-0.4627676188566296,-0.2105263157894739
1992,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,27.083333333333332,-0.899751513652507,-0.6267942583732058
1993,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,30.0625,-0.181490629102961,0.05741626794258372
1994,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,27.833333333333332,-0.7189305916680061,-0.4545454545454547
1995,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,30.770833333333332,-0.010715313895376945,0.22009569377990398
1996,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,27.958333333333332,-0.6887937713372558,-0.42583732057416285
1997,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,25.0,-1.402031852498343,-1.1052631578947365
1998,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,32.3125,0.36097213685054214,0.5741626794258372
1999,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,35.0625,1.023982184127046,1.205741626794258
2000,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,29.041666666666668,-0.4276079951374205,-0.17703349282296618
2001,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,28.395833333333332,-0.5833149001796303,-0.32535885167464135
2002,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,41.895833333333336,2.6714616955413897,2.77511961722488
2003,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,39.6875,2.1390445363648025,2.2679425837320566
2004,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,35.0,1.008913773961671,1.191387559808612
2005,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,29.916666666666668,-0.21665025282216924,0.023923444976076822
2006,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,28.645833333333332,-0.52304125951813,-0.2679425837320576
2007,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,32.25,0.34590372668516706,0.5598086124401912
2008,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,30.208333333333332,-0.14633100538375274,0.0909090909090906
2009,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,32.729166666666664,0.46142820461970885,0.6698564593301428
2010,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,36.833333333333336,1.4509204721460074,1.61244019138756
2011,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,27.145833333333332,-0.884683103487132,-0.6124401913875599
2012,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,27.5625,-0.7842270357179645,-0.5167464114832534
2013,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,26.5625,-1.0253215983639659,-0.7464114832535883
2014,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,29.166666666666668,-0.39747117480667027,-0.14832535885167433
2015,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,29.354166666666668,-0.35226594431054503,-0.10526315789473654
2016,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,27.833333333333332,-0.7189305916680061,-0.4545454545454547
2017,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,30.270833333333332,-0.13126259521837763,0.10526315789473654
2018,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,29.6875,-0.2719010900952115,-0.02870813397129186
2019,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,40.020833333333336,2.219409390580137,2.3444976076555024
2020,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,25.1875,-1.3568266220022178,-1.0622009569377988
2021,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,29.208333333333332,-0.38742556802975414,-0.13875598086124424
2022,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,28.9375,-0.4527220120797126,-0.200956937799043
2023,raw,E1,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,40.645833333333336,2.3700934922338877,2.4880382775119614
1979,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,36.083333333333336,0.7622156124549775,0.6426116838487976
1980,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,35.083333333333336,0.5167794581760943,0.47766323024055024
1981,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,36.666666666666664,0.9053867024509915,0.7388316151202745
1982,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,29.6875,-0.8075531242870467,-0.41237113402061853
1983,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,27.9375,-1.2370663942750921,-0.7010309278350515
1984,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,31.333333333333332,-0.40360612036971844,-0.1408934707903782
1985,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,39.9375,1.7081674570715057,1.2783505154639174
1986,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,30.708333333333332,-0.5570037167940204,-0.24398625429553283
1987,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,37.5625,1.1252565906591583,0.8865979381443299
1988,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,37.333333333333336,1.0690108053035814,0.848797250859107
1989,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,32.020833333333336,-0.23486876430298537,-0.027491408934707515
1990,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,26.479166666666668,-1.5949941192651298,-0.9415807560137455
1991,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,34.083333333333336,0.2713433038972112,0.3127147766323028
1992,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,37.645833333333336,1.1457096035157324,0.9003436426116842
1993,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,41.333333333333336,2.050755422419114,1.5085910652920966
1994,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,32.1875,-0.19396273858983876,0.0
1995,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,31.625,-0.33202057537171054,-0.09278350515463918
1996,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,35.1875,0.5423457242468107,0.4948453608247423
1997,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,26.0625,-1.6972591835479982,-1.0103092783505154
1998,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,43.9375,2.6899120741870384,1.9381443298969072
1999,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,32.166666666666664,-0.19907599180398275,-0.0034364261168388787
2000,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,31.708333333333332,-0.31156756251513723,-0.07903780068728541
2001,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,31.125,-0.45473865251115214,-0.17525773195876287
2002,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,28.5625,-1.0836687978507902,-0.5979381443298969
2003,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,30.8125,-0.5314374507233031,-0.2268041237113402
2004,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,32.666666666666664,-0.07635791466454116,0.07903780068728483
2005,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,30.916666666666668,-0.5058711846525858,-0.20962199312714758
2006,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,36.125,0.7724421188832638,0.6494845360824743
2007,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,34.0,0.250890291040637,0.29896907216494845
2008,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,35.8125,0.6957433206711128,0.5979381443298969
2009,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,34.041666666666664,0.2611167974689232,0.30584192439862506
2010,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,34.833333333333336,0.4554204196063735,0.43642611683848836
2011,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,37.916666666666664,1.2121818952995955,0.9450171821305838
2012,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,31.104166666666668,-0.4598519057252952,-0.17869415807560118
2013,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,28.958333333333332,-0.9865169867820659,-0.5326460481099659
2014,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,29.75,-0.7922133646446164,-0.4020618556701031
2015,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,29.666666666666668,-0.8126663775011898,-0.41580756013745684
2016,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,38.520833333333336,1.3604662385097552,1.0446735395189006
2017,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,33.541666666666664,0.1383987203294816,0.22336769759450134
2018,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,28.145833333333332,-1.1859338621336586,-0.6666666666666669
2019,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,33.1875,0.051473415689044406,0.16494845360824742
2020,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,26.125,-1.681919423905568,-1.0
2021,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,27.833333333333332,-1.2626326603458096,-0.7182130584192442
2022,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,35.083333333333336,0.5167794581760943,0.47766323024055024
2023,raw,E2,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,28.5,-1.0990085574932205,-0.6082474226804123
1979,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,37.861111111111114,1.0041502411039256,0.753623188405798
1980,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,29.666666666666668,-1.3032921079794448,-0.6714975845410631
1981,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,33.5,-0.22387839891671626,-0.0048309178743962755
1982,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,34.916666666666664,0.17503536312820467,0.24154589371980636
1983,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,41.44444444444444,2.0131674039234317,1.376811594202899
1984,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,38.75,1.2544490721909343,0.9082125603864738
1985,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,37.083333333333336,0.7851387639027919,0.618357487922706
1986,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,30.416666666666668,-1.0921024692497805,-0.5410628019323674
1987,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,28.97222222222222,-1.4988380697661716,-0.7922705314009669
1988,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,31.805555555555557,-0.7010105456763279,-0.29951690821256044
1989,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,33.52777777777778,-0.216056560445247,0.0
1990,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,38.583333333333336,1.2075180413621207,0.8792270531400974
1991,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,31.0,-0.9278438613489308,-0.4396135265700487
1992,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,37.138888888888886,0.8007824408457285,0.6280193236714973
1993,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,38.44444444444444,1.1684088490047744,0.8550724637681161
1994,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,32.52777777777778,-0.4976427454181328,-0.17391304347826098
1995,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,38.611111111111114,1.21533987983359,0.8840579710144937
1996,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,30.02777777777778,-1.2016082078503474,-0.6086956521739134
1997,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,33.55555555555556,-0.2082347219737777,0.0048309178743962755
1998,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,30.916666666666668,-0.9513093767633376,-0.4541062801932369
1999,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,32.30555555555556,-0.560217453189885,-0.21256038647342995
2000,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,38.611111111111114,1.21533987983359,0.8840579710144937
2001,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,32.75,-0.43506803764638063,-0.135265700483092
2002,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,33.52777777777778,-0.216056560445247,0.0
2003,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,32.138888888888886,-0.6071484840187006,-0.2415458937198076
2004,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,32.916666666666664,-0.38813700681756697,-0.10628019323671559
2005,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,28.805555555555557,-1.5457691005949854,-0.8212560386473433
2006,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,37.44444444444444,0.8868226640318885,0.6811594202898551
2007,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,36.02777777777778,0.48790890198696757,0.43478260869565244
2008,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,34.80555555555556,0.14374800924232956,0.2222222222222225
2009,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,33.111111111111114,-0.3333841375172821,-0.07246376811594166
2010,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,30.305555555555557,-1.1233898231356567,-0.5603864734299518
2011,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,39.333333333333336,1.418707680091785,1.0096618357487932
2012,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,36.083333333333336,0.5035525789299061,0.444444444444445
2013,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,31.75,-0.7166542226192665,-0.309178743961353
2014,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,33.5,-0.22387839891671626,-0.0048309178743962755
2015,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,37.27777777777778,0.8398916332030748,0.6521739130434787
2016,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,35.888888888888886,0.4487997096296212,0.41062801932367105
2017,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,29.944444444444443,-1.2250737232647553,-0.6231884057971022
2018,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,43.916666666666664,2.709311027884177,1.806763285024155
2019,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,36.388888888888886,0.5895928021160641,0.49758454106280153
2020,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,30.055555555555557,-1.1937863693788782,-0.6038647342995171
2021,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,31.38888888888889,-0.818338122748364,-0.37198067632850274
2022,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,35.583333333333336,0.36275948644346323,0.3574879227053145
2023,raw,M,state,Jw,Jw_axis_lat,Jw.Jw_axis_lat,30.666666666666668,-1.021705923006559,-0.49758454106280214
1979,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-8.049999999999997,-1.3878705424804554,-1.1472392638036815
1980,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-8.150000000000002,-1.4015771537855413,-1.1595092024539888
1981,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,20.0,2.45683392859593,2.294478527607362
1982,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,5.75,0.5036418176212957,0.5460122699386499
1983,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,1.8000000000000007,-0.037769328929567865,0.06134969325153332
1984,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,4.299999999999997,0.30489595369756056,0.36809815950920166
1985,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,8.100000000000001,0.8257471832907971,0.8343558282208587
1986,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-5.850000000000001,-1.0863250937685824,-0.8773006134969333
1987,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-7.349999999999994,-1.2919242633448589,-1.0613496932515338
1988,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-2.3999999999999986,-0.6134470037431442,-0.4539877300613501
1989,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,8.599999999999998,0.8942802398162224,0.895705521472392
1990,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-3.3999999999999986,-0.7505131167939958,-0.5766871165644176
1991,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,1.3000000000000043,-0.10630238545499315,0.0
1992,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-17.65,-2.703705227768631,-2.3251533742331296
1993,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-1.0,-0.4215544454719523,-0.2822085889570558
1994,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,3.0500000000000043,0.13356331238399707,0.21472392638036814
1995,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-1.5,-0.4900875019973781,-0.3435582822085895
1996,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,0.20000000000000284,-0.25707510981093007,-0.13496932515337443
1997,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,2.5,0.05817695020602813,0.1472392638036805
1998,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-1.1000000000000014,-0.43526105677703764,-0.2944785276073627
1999,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-4.399999999999999,-0.8875792298448474,-0.6993865030674852
2000,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,3.25,0.16097653499416678,0.2392638036809811
2001,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,4.049999999999997,0.27062942543484764,0.33742331288343475
2002,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,0.8500000000000014,-0.16798213632787673,-0.05521472392638073
2003,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-2.8000000000000043,-0.6682734489634856,-0.5030674846625778
2004,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-4.649999999999999,-0.9218457581075602,-0.730061349693252
2005,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-5.800000000000001,-1.0794717881160398,-0.8711656441717799
2006,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,12.350000000000001,1.4082781637569162,1.3558282208588956
2007,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,15.999999999999996,1.9085694763925236,1.8036809815950914
2008,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,1.3500000000000014,-0.09944907980245096,0.0061349693251530266
2009,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-0.5,-0.3530213889465265,-0.22085889570552203
2010,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,11.8,1.3328918015789477,1.2883435582822085
2011,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,13.049999999999997,1.5042244428925118,1.4417177914110424
2012,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,3.9999999999999964,0.263776119782305,0.3312883435582813
2013,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,0.15000000000000213,-0.26392841546347273,-0.1411042944785279
2014,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,8.549999999999997,0.8874269341636797,0.8895705521472386
2015,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,-0.15000000000000213,-0.30504824937872876,-0.17791411042944866
2016,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,14.099999999999998,1.6481438615959059,1.5705521472392634
2017,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,6.299999999999997,0.5790281797992637,0.6134969325153367
2018,raw,E2_transition,transition,Jw,Jw_axis_lat,Jw.Jw_axis_lat,0.09999999999999787,-0.2707817211160159,-0.1472392638036818
