year,mode,cluster_id,object,base_window_mean,bootstrap_mean_p05,bootstrap_mean_p50,bootstrap_mean_p95,bootstrap_ci_width
2003,anomaly,E2,P,3.160527459239342,2.9695559531265485,3.160805156322814,3.348454389734716,0.37889843660816735
2004,anomaly,E2,P,3.0551600012563687,2.887401204264884,3.050676229105899,3.244770740207771,0.35736953594288723
2005,anomaly,E2,P,3.6679304287784196,3.4067471090868984,3.665954121973229,4.008943484587065,0.6021963755001667
2006,anomaly,E2,P,3.0308809221734108,2.7726538323798957,3.0316417596370275,3.2695699583964473,0.49691612601655155
2007,anomaly,E2,P,3.641081556802,3.0824673142652332,3.6657998460323276,4.224308707036201,1.1418413927709676
2008,anomaly,E2,P,4.354370461612309,3.7502561265523613,4.348412764511664,5.0683330210371444,1.3180768944847832
2009,anomaly,E2,P,7.186277913694951,6.940344026990315,7.194356219197392,7.382027341988875,0.44168331499855995
2010,anomaly,E2,P,4.9898768931044435,4.421733146666359,4.979749669026268,5.526359273907231,1.1046261272408726
2011,anomaly,E2,P,3.8503005557761134,3.5330428474235194,3.860608824126992,4.127991195820731,0.5949483483972116
2012,anomaly,E2,P,3.35389176689233,3.0200235859783295,3.3517418277779933,3.7153813291296514,0.6953577431513218
2013,anomaly,E2,P,3.022686249787801,2.789806909630557,3.0237307224725827,3.239349872812602,0.4495429631820449
2014,anomaly,E2,P,3.9217937436622416,3.6376926451885354,3.9253850731044118,4.223597197013234,0.5859045518246986
2015,anomaly,E2,P,2.7859668962733775,2.6046729161746063,2.782504321248326,2.982190318627987,0.3775174024533805
2016,anomaly,E2,P,3.3691493670970836,2.9498179630133112,3.3556376743111187,3.810052515694303,0.8602345526809918
2017,anomaly,E2,P,2.9155629363017908,2.763233558745505,2.9156846872138273,3.0611196839008925,0.2978861251553875
2018,anomaly,E2,P,2.8930849060308996,2.7395253033295655,2.896326591588774,3.06892295877718,0.32939765544761457
2019,anomaly,E2,P,4.9324946394103595,4.269512137562813,4.945509535034027,5.623518546797144,1.354006409234331
2020,anomaly,E2,P,3.4405136798447202,3.3505395301809213,3.4411563294776264,3.5333612582103933,0.18282172802947194
2021,anomaly,E2,P,2.867258485615768,2.5657969525601834,2.867444313309372,3.2303896711324738,0.6645927185722904
2022,anomaly,E2,P,4.710578372495326,4.384697403813107,4.7236673661443245,5.027818118234078,0.6431207144209719
2023,anomaly,E2,P,2.9742824321653063,2.8771707329653338,2.9771549473839043,3.088342956174919,0.2111722232095854
1979,anomaly,E2,V,1.121836132401689,0.9982641285498658,1.1156658464576965,1.2639195353615855,0.26565540681171973
1980,anomaly,E2,V,1.3669068593076503,1.3213690677839482,1.3663586277486948,1.4264333749797617,0.1050643071958135
1981,anomaly,E2,V,1.3109697690219753,1.2719549406024466,1.3103854571177944,1.346638371846009,0.07468343124356247
1982,anomaly,E2,V,2.2906825178230243,2.2347850149838804,2.2911730897475864,2.3488632519352377,0.11407823695135733
1983,anomaly,E2,V,1.4760485641654133,1.2575788214674708,1.474674369404314,1.7014751888363218,0.44389636736885096
1984,anomaly,E2,V,1.641568057917757,1.5172283831777185,1.6408755318466288,1.7716086916708098,0.25438030849309134
1985,anomaly,E2,V,2.6131311105879775,2.2857142629383915,2.615030100984052,2.887452847175619,0.6017385842372276
1986,anomaly,E2,V,1.321700267331887,1.2506390604858204,1.3214723864200841,1.3933259896086068,0.14268692912278635
1987,anomaly,E2,V,1.3881784961410812,1.2799881837338367,1.389068760734491,1.5079151485408417,0.22792696480700503
1988,anomaly,E2,V,1.6912047042648608,1.5708754283651367,1.6945567085297761,1.8085409035309188,0.23766547516578207
1989,anomaly,E2,V,1.1803072936529861,1.1035444642108656,1.1849266092973885,1.2517451103725217,0.14820064616165607
1990,anomaly,E2,V,1.7664875683533579,1.7080362694492166,1.7662954350361049,1.8392579212931848,0.13122165184396817
1991,anomaly,E2,V,1.9836374181285084,1.910025562428537,1.9843594174973638,2.052907763967248,0.142882201538711
1992,anomaly,E2,V,1.9677655497502229,1.774966958057439,1.9610741831785807,2.1594185008528033,0.3844515427953643
1993,anomaly,E2,V,1.863525629198188,1.6381264525657042,1.8536131364838786,2.0955824678914574,0.4574560153257532
1994,anomaly,E2,V,1.801817480130815,1.6497526425752547,1.79882921527473,1.9661033355795106,0.3163506930042559
1995,anomaly,E2,V,1.5642546820943533,1.474832573978795,1.5650892409210715,1.6531346243604652,0.17830205038167013
1996,anomaly,E2,V,1.5925019476635696,1.4010310897888314,1.5941837753975308,1.809535113702724,0.4085040239138926
1997,anomaly,E2,V,2.267531811581,1.997393749626057,2.2691920655597935,2.538010831516465,0.5406170818904079
1998,anomaly,E2,V,2.1771158422665224,2.0429996798775516,2.1753658279725494,2.3100142241989716,0.26701454432142
1999,anomaly,E2,V,2.5211622021738114,2.261419608471931,2.520179860079778,2.792452266892243,0.5310326584203118
2000,anomaly,E2,V,2.716640159951403,2.4136316163230527,2.721616391424205,3.038219621239115,0.6245880049160624
2001,anomaly,E2,V,1.235268052179628,1.0563039029828993,1.2288273688998017,1.461722052543254,0.4054181495603546
2002,anomaly,E2,V,1.8916664937201346,1.6417048991802936,1.8920265266839538,2.1016000748026524,0.4598951756223588
2003,anomaly,E2,V,1.352819484606786,1.281333086210134,1.3541653461675125,1.4218755095001103,0.14054242328997635
2004,anomaly,E2,V,1.3884982876441179,1.2464872294037075,1.3930522292819618,1.5236075033975922,0.2771202739938847
2005,anomaly,E2,V,1.6301428423134592,1.5547326424894536,1.6275797848484532,1.7071194344628633,0.15238679197340965
2006,anomaly,E2,V,1.4146532549218567,1.2908729764204454,1.4190512381762201,1.553405981631654,0.2625330052112087
2007,anomaly,E2,V,1.5882832171037997,1.4238511837649752,1.5913174479067966,1.7626073566616667,0.33875617289669147
2008,anomaly,E2,V,2.1821404867697436,1.7809632653427587,2.1790831261595787,2.6919143154185172,0.9109510500757585
2009,anomaly,E2,V,3.2859946225858496,3.1431721942502304,3.2806283202876734,3.423175060204629,0.2800028659543985
2010,anomaly,E2,V,1.4149847937612785,1.2822008896180166,1.4173523797800374,1.5262787934633075,0.24407790384529093
2011,anomaly,E2,V,2.0158500966723216,1.7020372670822168,2.01119531178504,2.3329534542882446,0.6309161872060278
2012,anomaly,E2,V,1.9587221736684428,1.753152726357692,1.96549378440037,2.16131946685812,0.4081667405004279
2013,anomaly,E2,V,1.7354931754044571,1.5840648623500682,1.7370258107942305,1.8693124968377044,0.28524763448763624
2014,anomaly,E2,V,1.6499967635546289,1.4845001342687156,1.647597566142231,1.8243512261759751,0.3398510919072595
2015,anomaly,E2,V,1.067582166352906,1.020161752359848,1.068478843135213,1.11599433503518,0.0958325826753319
2016,anomaly,E2,V,1.4900409202182396,1.2164457989548132,1.4956864447696012,1.7705310687387141,0.5540852697839009
2017,anomaly,E2,V,1.2532853799307977,1.1794075400376711,1.250262098016185,1.3305051869783024,0.15109764694063132
2018,anomaly,E2,V,1.3000695700927827,1.1904235863873998,1.2964569365814909,1.4227924666004137,0.23236888021301394
2019,anomaly,E2,V,1.856407164440678,1.6963019261014758,1.8525130917581714,2.0238952625023723,0.3275933364008965
2020,anomaly,E2,V,1.3154351220267135,1.2378481430740402,1.3169953444471485,1.3930194127938569,0.15517126971981665
2021,anomaly,E2,V,1.2446117261415277,1.1034244268875153,1.2411809396744156,1.3888953815098093,0.285470954622294
2022,anomaly,E2,V,1.6319765828704191,1.5073815418372538,1.6269227070292667,1.7505145411181704,0.24313299928091658
2023,anomaly,E2,V,1.4521886822983943,1.3076135378558784,1.4502497705799273,1.5977788601452112,0.2901653222893328
1979,anomaly,E2,H,12.05584955748712,11.19326066446041,12.011093699966995,12.907126468284078,1.7138658038236674
1980,anomaly,E2,H,9.67475567590006,9.110392401869216,9.708902991549088,10.229930786332526,1.1195383844633096
1981,anomaly,E2,H,15.278374851563056,14.181886272098058,15.28539983080935,16.335288361017373,2.1534020889193144
1982,anomaly,E2,H,25.3833185194774,23.242722598747022,25.360578550227302,27.425527505771434,4.182804907024412
1983,anomaly,E2,H,25.25115080585864,18.15637553140761,24.974647403229575,31.82928212544347,13.672906594035862
1984,anomaly,E2,H,24.053766786557958,22.856345926218474,24.00401235230252,25.23676179900774,2.3804158727892677
1985,anomaly,E2,H,25.809249440938874,25.285788441036342,25.796146486443497,26.401850038388712,1.1160615973523704
1986,anomaly,E2,H,20.699732142828392,18.346079288153604,20.69300219055272,23.089004173704833,4.742924885551229
1987,anomaly,E2,H,14.12163548162384,12.88475656824709,14.18395836770601,15.328453844035527,2.4436972757884377
1988,anomaly,E2,H,12.392500893461802,10.082291195843515,12.48490953383888,15.097558241276118,5.015267045432603
1989,anomaly,E2,H,19.579237220266005,17.513564131080454,19.507471584201248,21.73675737095139,4.2231932398709375
1990,anomaly,E2,H,13.591783910211012,12.866870460357854,13.601727667324981,14.435515824381662,1.5686453640238085
1991,anomaly,E2,H,24.537235766911852,20.55941191331501,24.41328612399944,28.579100488976746,8.019688575661736
1992,anomaly,E2,H,17.076141702193112,16.300914508957298,17.09677565887179,17.764685099323632,1.4637705903663338
1993,anomaly,E2,H,11.854021524499032,11.05907068435924,11.840869051688825,12.707676478965766,1.6486057946065262
1994,anomaly,E2,H,18.92160801913985,16.11848445583009,19.050528956344053,21.70760699048941,5.589122534659321
1995,anomaly,E2,H,22.84456593206517,19.22384124984003,23.02243184945355,26.100671869963975,6.876830620123943
1996,anomaly,E2,H,16.092489147152737,12.777383546482076,16.218094441289544,19.941562889038206,7.16417934255613
1997,anomaly,E2,H,20.72748199370091,18.7879510471193,20.812201861843636,22.681295182561925,3.893344135442625
1998,anomaly,E2,H,48.056645574279734,46.383714509302045,48.03720498819348,49.50701280758321,3.1232982982811635
1999,anomaly,E2,H,22.55557526393481,18.985517647539837,22.67076524047126,26.477525428633733,7.492007781093896
2000,anomaly,E2,H,22.94524497300957,21.061252565983583,22.98889090386092,24.986757481483274,3.9255049154996904
2001,anomaly,E2,H,8.103578964899276,7.113960939460075,8.12612998282739,9.191267150647557,2.077306211187482
2002,anomaly,E2,H,29.338099763625177,26.371237398867322,29.22622538042971,31.84609159793658,5.474854199069259
2003,anomaly,E2,H,17.862004918972445,16.711248689891974,17.792564657596646,19.00491500274166,2.2936663128496875
2004,anomaly,E2,H,14.817041650154783,13.649761072988987,14.882277309809236,15.992703171310755,2.3429420983217675
2005,anomaly,E2,H,16.251077240631414,12.332067676315118,16.32478704668516,20.787541689290553,8.455474012975435
2006,anomaly,E2,H,24.233702105272187,20.17368629494146,24.443100187792353,29.10479744430622,8.93111114936476
2007,anomaly,E2,H,19.45713676246106,17.29257642860761,19.534813814379543,21.670744982126898,4.378168553519288
2008,anomaly,E2,H,23.268816129880403,21.248277581901775,23.22542963221447,25.525463963606875,4.2771863817051
2009,anomaly,E2,H,28.485104531452404,27.903864980412386,28.498439446790925,29.127087046679407,1.2232220662670201
2010,anomaly,E2,H,14.384495914604214,10.461470093069972,14.214608190229399,18.43379642470933,7.97232633163936
2011,anomaly,E2,H,16.9518653863279,15.258701410141645,16.83672881752329,19.00873986300468,3.750038452863036
2012,anomaly,E2,H,23.488666248982977,19.360336408613747,23.718975992200537,27.945374340099963,8.585037931486216
2013,anomaly,E2,H,23.191697314398258,19.478482324748622,23.02014915109128,26.466783740347644,6.988301415599022
2014,anomaly,E2,H,14.006564376647646,11.613002320862607,14.077643098181717,16.153908566577005,4.540906245714398
2015,anomaly,E2,H,9.396309563585678,7.730339322563866,9.428362234440723,11.11138341604496,3.381044093481094
2016,anomaly,E2,H,18.27073027911332,14.448702282423548,18.407184159399016,22.900870824483622,8.452168542060074
2017,anomaly,E2,H,18.660752509263876,16.15601679739563,18.819219903133742,21.37607985714117,5.2200630597455415
2018,anomaly,E2,H,25.97195575675013,24.70091391640794,25.945023908502797,27.324758885664025,2.6238449692560835
2019,anomaly,E2,H,16.185621144229668,13.641115551851025,16.24702226701234,19.138307957400478,5.497192405549454
2020,anomaly,E2,H,25.819663670333227,22.710923689231347,25.96986958148407,28.902354538654144,6.191430849422797
2021,anomaly,E2,H,19.975367484549302,19.400990975701873,19.988656406024894,20.551471662458074,1.1504806867562003
2022,anomaly,E2,H,12.671571469093019,10.93131127468137,12.775637679454658,14.298155035219855,3.366843760538485
2023,anomaly,E2,H,17.055909566237165,15.36102827508834,16.931387113712645,18.693130810175962,3.332102535087621
1979,anomaly,E2,Je,10.600178982993691,8.886865621884436,10.768574826123675,12.428075929531486,3.5412103076470505
1980,anomaly,E2,Je,9.817511040006123,9.029708910676502,9.826603031195049,10.698821290820499,1.6691123801439964
1981,anomaly,E2,Je,2.3536779639248095,1.5432175315971028,2.324421520497369,3.115423304891918,1.5722057732948154
1982,anomaly,E2,Je,4.6007990245454335,3.63235596408598,4.560035151942575,5.498123227936845,1.865767263850865
1983,anomaly,E2,Je,5.389634626946992,3.7772864477454235,5.537066519549111,7.189466594752443,3.4121801470070197
1984,anomaly,E2,Je,6.013552799936839,5.658997388680529,5.981633551792523,6.370143286601933,0.711145897921404
1985,anomaly,E2,Je,7.354021119981152,6.256940509856846,7.296628156834803,8.34709358925365,2.0901530793968037
1986,anomaly,E2,Je,9.792312077620442,7.030577581249184,9.90304845905029,12.842234996640768,5.811657415391584
1987,anomaly,E2,Je,5.515113196215211,4.546377207894374,5.510838228994459,6.521480154701539,1.9751029468071648
1988,anomaly,E2,Je,9.693963176396055,8.319547162212594,9.606794100474422,10.92003270347894,2.6004855412663463
1989,anomaly,E2,Je,8.975853785346182,8.41747833045277,9.015199421168584,9.543465865312552,1.1259875348597816
1990,anomaly,E2,Je,1.5663293356758876,1.0498368274497378,1.5887308065530732,2.192617241107479,1.1427804136577413
1991,anomaly,E2,Je,10.44343594880092,8.715188220669983,10.582173139056108,12.303925327970903,3.58873710730092
1992,anomaly,E2,Je,3.152007011772735,1.7202217883216617,3.2256690033166544,4.563298543830857,2.8430767555091956
1993,anomaly,E2,Je,15.161503750784272,12.073860261519497,15.374556421030714,18.23673497835431,6.162874716834812
1994,anomaly,E2,Je,8.229203044277908,7.674799644236009,8.279915659611078,8.80152320539736,1.1267235611613522
1995,anomaly,E2,Je,8.634968876391584,6.704332048284366,8.61860963763076,10.38547577688867,3.6811437286043045
1996,anomaly,E2,Je,7.397601620712891,4.055773438769147,7.105216906629158,10.87307920393625,6.817305765167103
1997,anomaly,E2,Je,15.179685250477933,13.055226103922518,15.080961002390833,17.099343946324215,4.044117842401697
1998,anomaly,E2,Je,12.455176321757632,11.033843480497444,12.564109598735605,13.984659978028363,2.9508164975309192
1999,anomaly,E2,Je,8.060308829599245,6.930845231194484,7.997331217876961,9.026930144885357,2.0960849136908735
2000,anomaly,E2,Je,14.730207804754555,14.412879404657412,14.739633564409594,15.05576127464542,0.6428818699880079
2001,anomaly,E2,Je,7.3444523499549454,5.747955230992158,7.239804915762482,8.908311736513355,3.1603565055211966
2002,anomaly,E2,Je,5.477291462897342,4.49128348929639,5.500585083150172,6.466180695433177,1.974897206136787
2003,anomaly,E2,Je,10.644661585331535,9.871329095911749,10.642907159446708,11.500048043709976,1.6287189477982267
2004,anomaly,E2,Je,10.036626714187172,9.638277597883766,10.046413118242079,10.502245016564236,0.8639674186804704
2005,anomaly,E2,Je,6.46983486809932,5.809605974085633,6.453648719192245,7.002204748020129,1.1925987739344963
2006,anomaly,E2,Je,10.178814486430417,8.281702297023438,10.199091252072527,11.888323174720355,3.6066208776969173
2007,anomaly,E2,Je,10.423456791695743,9.47704446601153,10.489713622246173,11.294241319963549,1.8171968539520194
2008,anomaly,E2,Je,3.784247119775291,2.894736721800005,3.7158852364830017,4.6114357393111405,1.7166990175111354
2009,anomaly,E2,Je,8.088912259285364,7.387128356770717,8.160496756264,8.858587209808627,1.4714588530379107
2010,anomaly,E2,Je,8.883062240431183,7.651248008015143,8.957611018377452,10.345742740201151,2.6944947321860084
2011,anomaly,E2,Je,11.14653980589315,9.889037035448897,11.08743467148425,12.192730400396941,2.303693364948044
2012,anomaly,E2,Je,5.251083470426018,2.988366586443369,5.119704936994372,7.1921069095359345,4.203740323092566
2013,anomaly,E2,Je,10.620576950508879,9.627568745443973,10.674448386135072,11.587405304157828,1.9598365587138549
2014,anomaly,E2,Je,10.380982652166544,9.63055096373221,10.353585852045207,11.175417108512455,1.5448661447802454
2015,anomaly,E2,Je,6.767586569050404,4.8371871634837245,6.610594115687941,8.65404477245868,3.8168576089749564
2016,anomaly,E2,Je,6.22757460170542,5.2735349634425415,6.288640500972665,7.116654247047137,1.8431192836045955
2017,anomaly,E2,Je,4.528035457478999,3.448084733668364,4.463871955406481,5.659003758200615,2.2109190245322514
2018,anomaly,E2,Je,3.4591350174988023,2.6791750200477087,3.423176503044358,4.238315967280741,1.5591409472330322
2019,anomaly,E2,Je,9.232515537037472,6.780335215906629,9.072401271243866,11.559816950331108,4.779481734424479
2020,anomaly,E2,Je,9.222097712449349,7.909431617103987,9.342907546742126,10.635395667446137,2.7259640503421494
2021,anomaly,E2,Je,8.132076761661233,7.367926315472633,8.116999108963444,8.83310452286503,1.4651782073923973
2022,anomaly,E2,Je,7.517993631113906,5.998718326162422,7.5072665917219155,9.224260040396214,3.225541714233792
