window_id,field,bootstrap_id,v7e_anchor_day,v7e_onset_day,v7e_midpoint_day,v7e_finish_day,v7e_duration,v7e_pre_post_separation_label,v7e_progress_quality_label,v7e_progress_monotonicity_corr,v7e_n_crossings_025,v7e_n_crossings_050,v7e_n_crossings_075,marker_extract_status,t10_day,t15_day,t20_day,t25_day,t30_day,t35_day,t40_day,t45_day,t50_day,t75_day,pre_progress_upper90,pre_progress_upper95,departure90_day,departure95_day,peak_change_day_raw,peak_change_value_raw,peak_change_day_smooth3,peak_change_value_smooth3,duration_25_75,tail_50_75,early_span_25_50,analysis_start,analysis_end,progress_at_analysis_start,progress_at_anchor,progress_at_analysis_end
W002,H,765,45,37.0,50.0,52.0,16.0,clear_separation,monotonic_clear_progress,0.9692234400356268,1,1,1,success,35.0,36.0,36.0,37.0,38.0,38.0,39.0,40.0,50.0,52.0,0.22976334303130358,0.25721326801373284,37.0,37.0,51.0,0.11049616051447608,51.0,0.09295159037125633,16.0,2.0,13.0,30,60,0.0,0.4720484826020713,1.0
W002,Je,765,45,41.0,46.0,51.0,11.0,clear_separation,monotonic_clear_progress,0.9914502326140296,1,1,1,success,36.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,51.0,0.12482965796135796,0.12778443370193313,37.0,37.0,43.0,0.06129569000238111,50.0,0.052996170503658346,11.0,5.0,5.0,30,60,0.0,0.46679776589733335,1.0
W002,Jw,765,45,42.0,47.0,51.0,10.0,clear_separation,monotonic_clear_progress,0.9816080666162278,1,1,1,success,38.0,39.0,40.0,42.0,44.0,45.0,46.0,46.0,47.0,51.0,0.06177091409282026,0.07187881942715614,37.0,37.0,46.0,0.08667920338067792,46.0,0.07810684202591905,10.0,4.0,5.0,30,60,0.0,0.398913688477238,1.0
W002,P,766,45,40.0,44.0,46.0,7.0,clear_separation,monotonic_clear_progress,0.9543544019626613,1,1,1,success,38.0,39.0,39.0,40.0,41.0,41.0,42.0,44.0,44.0,46.0,0.07826480011136802,0.0823991413120255,37.0,37.0,45.0,0.13426101732172002,45.0,0.11895653471212941,7.0,2.0,4.0,30,60,0.0,0.6505962865912606,0.9279915174315112
W002,V,766,45,40.0,44.0,48.0,9.0,clear_separation,monotonic_clear_progress,0.9714895983475541,1,1,1,success,38.0,39.0,40.0,40.0,41.0,42.0,43.0,44.0,44.0,48.0,0.05115032532541982,0.0751192246163338,37.0,37.0,45.0,0.10386637228627438,45.0,0.08506901130592914,9.0,4.0,4.0,30,60,0.0,0.6124035145954331,0.9739688186331876
W002,H,766,45,37.0,40.0,54.0,18.0,clear_separation,nonmonotonic_progress,0.8928333933837851,1,3,1,success,36.0,36.0,37.0,37.0,38.0,38.0,39.0,39.0,40.0,54.0,0.19951883158310849,0.23449375497616956,37.0,37.0,39.0,0.11699555443214488,39.0,0.11248176168815421,18.0,14.0,3.0,30,60,0.0,0.6294415554147734,1.0
W002,Je,766,45,44.0,47.0,51.0,8.0,clear_separation,monotonic_clear_progress,0.9368766163459901,1,1,1,success,43.0,44.0,44.0,44.0,45.0,45.0,46.0,46.0,47.0,51.0,0.09365859963497566,0.10556409153866528,43.0,43.0,46.0,0.1251521985609086,45.0,0.11912490996878633,8.0,4.0,3.0,30,60,0.11746958344235492,0.366239740136672,1.0
W002,Jw,766,45,39.0,42.0,45.0,7.0,clear_separation,monotonic_clear_progress,0.9292730022760409,1,1,1,success,37.0,38.0,39.0,39.0,40.0,41.0,41.0,42.0,42.0,45.0,0.08319399536980471,0.09883957222164481,37.0,37.0,46.0,0.10253623398110334,42.0,0.09143900326185689,7.0,3.0,3.0,30,60,0.0,0.7844430961263918,0.8925005114372876
W002,P,767,45,40.0,43.0,45.0,6.0,clear_separation,monotonic_clear_progress,0.9169305640766722,1,1,1,success,35.0,37.0,39.0,40.0,40.0,41.0,42.0,42.0,43.0,45.0,0.14764773214547294,0.15828209152959574,37.0,37.0,45.0,0.1540619628818818,45.0,0.13611386636855916,6.0,2.0,3.0,30,60,0.0,0.8079574467379169,0.8679678124988219
W002,V,767,45,40.0,44.0,46.0,7.0,clear_separation,monotonic_clear_progress,0.9472705194126644,1,1,1,success,36.0,37.0,39.0,40.0,41.0,42.0,42.0,43.0,44.0,46.0,0.11724960289553191,0.13639513239827447,37.0,37.0,45.0,0.11614728928226115,45.0,0.10442508145459861,7.0,2.0,4.0,30,60,0.0,0.6978151001130495,0.9690027913867333
W002,H,767,45,36.0,39.0,54.0,19.0,clear_separation,nonmonotonic_progress,0.8868380677391313,1,3,1,success,35.0,35.0,36.0,36.0,37.0,37.0,38.0,38.0,39.0,54.0,0.31563572466946943,0.3433830103160881,37.0,37.0,35.0,0.14455414813886272,36.0,0.11047281135037573,19.0,15.0,3.0,30,60,0.0,0.5201006125199626,1.0
W002,Je,767,45,45.0,48.0,51.0,7.0,clear_separation,monotonic_clear_progress,0.9207167484867583,1,1,1,success,30.0,44.0,44.0,45.0,45.0,46.0,46.0,47.0,48.0,51.0,0.1486563682151777,0.16728579086211876,44.0,44.0,46.0,0.12134126702469478,45.0,0.11276502552360626,7.0,3.0,3.0,30,60,0.1859152135090599,0.3245611645466736,1.0
W002,Jw,767,45,39.0,46.0,49.0,11.0,clear_separation,monotonic_clear_progress,0.9846613793547679,1,1,1,success,35.0,36.0,38.0,39.0,41.0,42.0,45.0,45.0,46.0,49.0,0.15719167901235365,0.16533890488261127,37.0,37.0,46.0,0.08912910744007818,47.0,0.0759072373212375,11.0,3.0,7.0,30,60,0.0,0.45641488120866947,1.0
W002,P,768,45,39.0,41.0,46.0,8.0,clear_separation,monotonic_clear_progress,0.9547728702815143,1,1,1,success,35.0,37.0,38.0,39.0,39.0,40.0,40.0,41.0,41.0,46.0,0.13704595120102356,0.1499227623723077,37.0,37.0,47.0,0.11509551158209286,46.0,0.10034807566412163,8.0,5.0,2.0,30,60,0.0,0.6603430844754278,0.9510481973520639
W002,V,768,45,40.0,44.0,47.0,8.0,clear_separation,monotonic_clear_progress,0.9762802498558584,1,1,1,success,37.0,38.0,39.0,40.0,41.0,41.0,42.0,43.0,44.0,47.0,0.07697623769227836,0.09601423687040596,37.0,37.0,47.0,0.08692023411921956,46.0,0.07983325200959035,8.0,3.0,4.0,30,60,0.0,0.6040760822784564,1.0
W002,H,768,45,36.0,39.0,42.0,7.0,clear_separation,monotonic_clear_progress,0.9084260625223536,1,1,1,success,35.0,35.0,35.0,36.0,36.0,37.0,38.0,38.0,39.0,42.0,0.33437618124406493,0.3653614005788435,37.0,37.0,35.0,0.12970237518651032,36.0,0.10770993549886604,7.0,3.0,3.0,30,60,0.0,0.8651422991659168,1.0
W002,Je,768,45,45.0,51.0,54.0,10.0,clear_separation,monotonic_clear_progress,0.9383266069207512,1,1,1,success,30.0,43.0,44.0,45.0,45.0,46.0,47.0,49.0,51.0,54.0,0.11647752631375025,0.1354896882342733,42.0,42.0,55.0,0.10270843532956664,55.0,0.09295145023241558,10.0,3.0,6.0,30,60,0.1545018501547964,0.3136150935867206,1.0
W002,Jw,768,45,41.0,46.0,50.0,10.0,clear_separation,monotonic_clear_progress,0.9817640735585854,1,1,1,success,37.0,38.0,39.0,41.0,43.0,44.0,45.0,45.0,46.0,50.0,0.10137599206444385,0.11989868030770649,37.0,37.0,50.0,0.09372491649180648,50.0,0.08342316983984066,10.0,4.0,5.0,30,60,0.0,0.45887076928376735,0.9820179645778672
W002,P,769,45,40.0,44.0,46.0,7.0,clear_separation,monotonic_clear_progress,0.9145700603094146,1,1,1,success,39.0,40.0,40.0,40.0,41.0,41.0,42.0,42.0,44.0,46.0,0.06811473933872779,0.06893728782506577,38.0,38.0,46.0,0.14510265729047933,45.0,0.13063009501935396,7.0,2.0,4.0,30,60,0.0,0.7428395122038775,0.8313919018394206
W002,V,769,45,42.0,45.0,49.0,8.0,clear_separation,monotonic_clear_progress,0.9706464300153371,1,1,1,success,37.0,40.0,41.0,42.0,43.0,44.0,45.0,45.0,45.0,49.0,0.06576615801270855,0.08429398361251042,37.0,37.0,45.0,0.11726952951384789,46.0,0.09722490308712523,8.0,4.0,3.0,30,60,0.0,0.5114715163068462,0.9921683088913134
W002,H,769,45,36.0,38.0,41.0,6.0,clear_separation,nonmonotonic_progress,0.8896288800426071,1,1,3,success,35.0,35.0,36.0,36.0,36.0,37.0,37.0,37.0,38.0,41.0,0.38747097458217294,0.43173798956938275,37.0,37.0,35.0,0.17935100514346924,36.0,0.15774357644780543,6.0,3.0,2.0,30,60,0.0,0.6826770400722042,1.0
W002,Je,769,45,46.0,50.0,53.0,8.0,clear_separation,monotonic_clear_progress,0.8981140047151066,1,1,1,success,30.0,46.0,46.0,46.0,47.0,47.0,48.0,49.0,50.0,53.0,0.13553741700893016,0.1477378109226633,45.0,46.0,46.0,0.14181324245564303,46.0,0.10999763108411473,8.0,3.0,4.0,30,60,0.15993820483639648,0.13598108741267256,1.0
W002,Jw,769,45,37.0,41.0,48.0,12.0,clear_separation,monotonic_clear_progress,0.9677686431577647,1,1,1,success,35.0,36.0,37.0,37.0,38.0,38.0,39.0,39.0,41.0,48.0,0.22187190926899164,0.25484784504557223,37.0,37.0,37.0,0.09421695936165897,38.0,0.08898507120933663,12.0,7.0,4.0,30,60,0.0,0.6297513842497573,0.9302312664222739
W002,P,770,45,39.0,48.0,52.0,14.0,clear_separation,monotonic_clear_progress,0.9824525797695586,1,1,1,success,35.0,37.0,37.0,39.0,44.0,45.0,47.0,48.0,48.0,52.0,0.1611412940658806,0.18291713985200297,37.0,37.0,51.0,0.0873883221353855,51.0,0.07539116862496587,14.0,4.0,9.0,30,60,0.0,0.3562831917355167,1.0
W002,V,770,45,45.0,48.0,52.0,8.0,clear_separation,monotonic_clear_progress,0.972587359392273,1,1,1,success,37.0,39.0,41.0,45.0,46.0,46.0,47.0,47.0,48.0,52.0,0.06703374879918608,0.0838329299807429,37.0,37.0,52.0,0.10570546101689104,52.0,0.08940720533785496,8.0,4.0,3.0,30,60,0.0,0.298673114786347,1.0
W002,H,770,45,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress,0.8506611562321595,1,1,3,success,35.0,36.0,36.0,36.0,37.0,37.0,37.0,38.0,38.0,40.0,0.3391931109404077,0.3916461225004525,37.0,37.0,37.0,0.14986574731441388,37.0,0.14799979082552034,5.0,2.0,2.0,30,60,0.0,0.9241096294839244,1.0
W002,Je,770,45,41.0,44.0,46.0,6.0,clear_separation,monotonic_clear_progress,0.9178472111245575,1,1,1,success,40.0,41.0,41.0,41.0,42.0,42.0,43.0,43.0,44.0,46.0,0.05732023840283809,0.08106524271426709,40.0,40.0,46.0,0.14149001753628931,45.0,0.1277748067044011,6.0,2.0,3.0,30,60,0.10481024702569612,0.7068041023341755,1.0
W002,Jw,770,45,39.0,44.0,48.0,10.0,clear_separation,monotonic_clear_progress,0.9824684802646992,1,1,1,success,37.0,37.0,38.0,39.0,39.0,40.0,42.0,43.0,44.0,48.0,0.10312305306607325,0.1294386372530971,37.0,37.0,38.0,0.08429436954738398,38.0,0.07861929178487218,10.0,4.0,5.0,30,60,0.0,0.6342442459474412,1.0
W002,P,771,45,39.0,43.0,47.0,9.0,clear_separation,monotonic_clear_progress,0.9525346553907805,1,1,1,success,37.0,38.0,38.0,39.0,40.0,40.0,40.0,41.0,43.0,47.0,0.06507114239600861,0.10119294015396375,37.0,37.0,40.0,0.11645824931114751,39.0,0.09093698387921592,9.0,4.0,4.0,30,60,0.0,0.6461155424100714,0.8270558169780536
W002,V,771,45,44.0,47.0,50.0,7.0,clear_separation,monotonic_clear_progress,0.9539288978365771,1,1,1,success,40.0,42.0,43.0,44.0,44.0,45.0,45.0,46.0,47.0,50.0,0.03367793952797794,0.036215617837476295,38.0,38.0,50.0,0.12304145074820183,50.0,0.10192723287799044,7.0,3.0,3.0,30,60,0.03150278669126507,0.40360694334468306,0.9317828814944565
W002,H,771,45,36.0,39.0,42.0,7.0,clear_separation,nonmonotonic_progress,0.8591852665943797,1,3,3,success,35.0,36.0,36.0,36.0,37.0,37.0,38.0,38.0,39.0,42.0,0.2866144781235179,0.3283103768625752,37.0,37.0,36.0,0.14556801525242052,37.0,0.1294553476574541,7.0,3.0,3.0,30,60,0.0,0.6647533330251932,1.0
W002,Je,771,45,47.0,49.0,51.0,5.0,clear_separation,monotonic_clear_progress,0.9152497833137219,1,1,1,success,45.0,46.0,46.0,47.0,47.0,48.0,48.0,48.0,49.0,51.0,0.05886907601911622,0.06178803211718582,45.0,45.0,49.0,0.12344966050070783,48.0,0.11115267690971681,5.0,2.0,2.0,30,60,0.03645596897336034,0.13405225280047844,1.0
W002,Jw,771,45,38.0,41.0,54.0,17.0,clear_separation,nonmonotonic_progress,0.9266926204647069,1,3,1,success,37.0,38.0,38.0,38.0,39.0,39.0,40.0,40.0,41.0,54.0,0.05525291725690018,0.09044671328025718,37.0,37.0,39.0,0.1350922811837782,38.0,0.12242900628657363,17.0,13.0,3.0,30,60,0.0,0.6573568414192418,1.0
W002,P,772,45,40.0,46.0,51.0,12.0,clear_separation,monotonic_clear_progress,0.98423263474443,1,1,1,success,37.0,39.0,40.0,40.0,42.0,44.0,44.0,45.0,46.0,51.0,0.08146640279662866,0.09137910360397478,37.0,37.0,52.0,0.10239557618433293,52.0,0.08222643120457163,12.0,5.0,6.0,30,60,0.0,0.495998314423001,0.9688790343842931
W002,V,772,45,40.0,45.0,51.0,12.0,clear_separation,monotonic_clear_progress,0.9879526352125216,1,1,1,success,37.0,39.0,40.0,40.0,41.0,42.0,44.0,44.0,45.0,51.0,0.06634895538678845,0.09007484977649778,37.0,37.0,52.0,0.10329862077834884,52.0,0.0823465952006942,12.0,6.0,5.0,30,60,0.0,0.5286655896341336,1.0
W002,H,772,45,36.0,38.0,51.0,16.0,clear_separation,monotonic_clear_progress,0.9308730319884313,1,1,1,success,35.0,35.0,36.0,36.0,37.0,37.0,37.0,38.0,38.0,51.0,0.3343215606730858,0.3773079828095376,37.0,37.0,36.0,0.13602568846746027,36.0,0.13107129240965493,16.0,13.0,2.0,30,60,0.0,0.6497473643700044,1.0
W002,Je,772,45,42.0,44.0,47.0,6.0,clear_separation,monotonic_clear_progress,0.9379855813001248,1,1,1,success,41.0,41.0,42.0,42.0,43.0,43.0,43.0,44.0,44.0,47.0,0.07247769562096434,0.08414118055777221,41.0,41.0,43.0,0.13651636274367757,42.0,0.12988113706728097,6.0,3.0,2.0,30,60,0.09580466549458011,0.6349242824942072,1.0
W002,Jw,772,45,44.0,46.0,49.0,6.0,clear_separation,monotonic_clear_progress,0.9513944206496511,1,1,1,success,38.0,41.0,43.0,44.0,44.0,45.0,45.0,46.0,46.0,49.0,0.05981300502249992,0.07398398382582877,37.0,37.0,46.0,0.11053709672298645,46.0,0.10110211308032713,6.0,3.0,2.0,30,60,0.0,0.40112436685669534,0.8821901631635695
W002,P,773,45,42.0,47.0,51.0,10.0,clear_separation,monotonic_clear_progress,0.9792621377572173,1,1,1,success,37.0,39.0,40.0,42.0,44.0,45.0,46.0,46.0,47.0,51.0,0.08514357693582694,0.09909015763412204,37.0,37.0,51.0,0.09659145135247427,51.0,0.08465424685654832,10.0,4.0,5.0,30,60,0.0,0.3957169878902349,0.9982625933263725
W002,V,773,45,41.0,45.0,52.0,12.0,clear_separation,monotonic_clear_progress,0.9892116262825489,1,1,1,success,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,45.0,52.0,0.061242096782685884,0.07955024191445412,37.0,37.0,52.0,0.09197028687306574,52.0,0.07970492927157702,12.0,7.0,4.0,30,60,0.0,0.5019297365905272,1.0
W002,H,773,45,37.0,40.0,51.0,15.0,clear_separation,monotonic_clear_progress,0.9661636601977465,1,1,1,success,36.0,36.0,37.0,37.0,38.0,38.0,39.0,40.0,40.0,51.0,0.19835214721949043,0.23228945414116664,37.0,37.0,37.0,0.09696373406193212,37.0,0.09273153248646002,15.0,11.0,3.0,30,60,0.0,0.7024343130976923,1.0
W002,Je,773,45,44.0,47.0,50.0,7.0,clear_separation,monotonic_clear_progress,0.9598180934358254,1,1,1,success,41.0,43.0,43.0,44.0,45.0,46.0,46.0,46.0,47.0,50.0,0.015097504860444245,0.019498030164877653,40.0,40.0,46.0,0.10992150766901271,47.0,0.09360660640858115,7.0,3.0,3.0,30,60,0.02389855546931107,0.3454444657070942,1.0
W002,Jw,773,45,38.0,43.0,49.0,12.0,clear_separation,monotonic_clear_progress,0.9854398680176228,1,1,1,success,36.0,37.0,38.0,38.0,39.0,40.0,41.0,42.0,43.0,49.0,0.13721526275771206,0.15957940873222268,37.0,37.0,38.0,0.07511992466082429,38.0,0.06973591182456404,12.0,6.0,5.0,30,60,0.0,0.6077560514951224,0.9752717758308999
W002,P,774,45,39.0,41.0,45.0,7.0,clear_separation,monotonic_clear_progress,0.9333491912970804,1,1,1,success,35.0,36.0,39.0,39.0,40.0,40.0,41.0,41.0,41.0,45.0,0.16529327245905623,0.17330650910466805,37.0,37.0,41.0,0.1183678382799146,41.0,0.10775763410108002,7.0,4.0,2.0,30,60,0.0,0.754069286960839,0.8931747324351766
W002,V,774,45,42.0,45.0,47.0,6.0,clear_separation,monotonic_clear_progress,0.9428908130050544,1,1,1,success,39.0,40.0,41.0,42.0,42.0,43.0,44.0,44.0,45.0,47.0,0.05225756907183899,0.05448690789904522,37.0,37.0,45.0,0.12017868006340887,45.0,0.10649038215001805,6.0,2.0,3.0,30,60,0.0,0.614949679945224,0.9301278647188443
W002,H,774,45,38.0,41.0,52.0,15.0,clear_separation,monotonic_clear_progress,0.960750901587095,1,1,1,success,37.0,37.0,38.0,38.0,39.0,39.0,39.0,40.0,41.0,52.0,0.11969401671615927,0.14890904305370353,37.0,37.0,39.0,0.11773185498080957,38.0,0.10463892953003115,15.0,11.0,3.0,30,60,0.0,0.6608670863337801,1.0
W002,Je,774,45,47.0,49.0,52.0,6.0,clear_separation,monotonic_clear_progress,0.913004415667607,1,1,1,success,46.0,46.0,46.0,47.0,47.0,47.0,48.0,48.0,49.0,52.0,0.08854705992599776,0.09290774597834056,46.0,46.0,46.0,0.15519404638886924,47.0,0.1327717816654314,6.0,3.0,2.0,30,60,0.0,0.06174832796805551,1.0
W002,Jw,774,45,44.0,48.0,50.0,7.0,clear_separation,monotonic_clear_progress,0.9672678971823047,1,1,1,success,39.0,41.0,43.0,44.0,45.0,46.0,47.0,47.0,48.0,50.0,0.018834845183858407,0.035418837266601375,37.0,37.0,49.0,0.11020484970581645,48.0,0.10166330137820495,7.0,2.0,4.0,30,60,0.000332023087728213,0.3274024751691063,1.0
W002,P,775,45,42.0,45.0,46.0,5.0,clear_separation,monotonic_clear_progress,0.9049386306430968,1,1,1,success,40.0,41.0,41.0,42.0,43.0,44.0,44.0,44.0,45.0,46.0,0.06488115126328528,0.07624606463940739,40.0,40.0,45.0,0.16999447427276654,45.0,0.15226353473113363,5.0,1.0,3.0,30,60,0.0,0.6692903127598175,0.7993339376648037
W002,V,775,45,45.0,48.0,50.0,6.0,clear_separation,monotonic_clear_progress,0.9483238757875557,1,1,1,success,41.0,44.0,44.0,45.0,45.0,46.0,46.0,47.0,48.0,50.0,0.028814043580687818,0.03245379490409386,39.0,39.0,50.0,0.12440263394883722,51.0,0.109500253951482,6.0,2.0,3.0,30,60,0.0,0.328359733114484,0.9408560495244512
W002,H,775,45,36.0,38.0,40.0,5.0,clear_separation,nonmonotonic_progress,0.8625750477121831,1,1,3,success,35.0,35.0,36.0,36.0,36.0,37.0,37.0,37.0,38.0,40.0,0.3841622896712125,0.4407701406111739,37.0,37.0,36.0,0.1766168963743022,36.0,0.16579266385037852,5.0,2.0,2.0,30,60,0.0,0.6870170455487925,1.0
W002,Je,775,45,44.0,46.0,52.0,9.0,clear_separation,monotonic_clear_progress,0.9560025678542919,1,1,1,success,42.0,42.0,43.0,44.0,44.0,45.0,45.0,46.0,46.0,52.0,0.06232819602842424,0.08250172363336476,41.0,41.0,46.0,0.1362854992014036,45.0,0.10051692107368743,9.0,6.0,2.0,30,60,0.10267525123830533,0.4138073301585909,1.0
W002,Jw,775,45,38.0,43.0,47.0,10.0,clear_separation,monotonic_clear_progress,0.9655789288618658,1,1,1,success,36.0,37.0,37.0,38.0,39.0,40.0,42.0,43.0,43.0,47.0,0.15318012067831777,0.18274898749338567,37.0,37.0,37.0,0.08448247661447983,38.0,0.07362225926099117,10.0,4.0,5.0,30,60,0.0,0.6283769374152188,0.9087549195700507
W002,P,776,45,40.0,42.0,47.0,8.0,clear_separation,monotonic_clear_progress,0.9701593721219816,1,1,1,success,37.0,37.0,39.0,40.0,40.0,41.0,41.0,42.0,42.0,47.0,0.1121983783484001,0.13218979888774549,37.0,37.0,41.0,0.11290506402804906,41.0,0.09283696468080016,8.0,5.0,2.0,30,60,0.0,0.6941738605779941,0.9893011512271598
W002,V,776,45,41.0,45.0,51.0,11.0,clear_separation,monotonic_clear_progress,0.9779509029873432,1,1,1,success,39.0,40.0,40.0,41.0,42.0,42.0,44.0,44.0,45.0,51.0,0.020911763326094644,0.021041327255131206,38.0,38.0,45.0,0.09026671497590116,45.0,0.0755671583670981,11.0,6.0,4.0,30,60,0.0,0.5486536098919887,1.0
W002,H,776,45,37.0,39.0,51.0,15.0,clear_separation,monotonic_clear_progress,0.956269897148226,1,1,1,success,36.0,36.0,36.0,37.0,37.0,38.0,38.0,38.0,39.0,51.0,0.2526145799063818,0.3004479515590735,37.0,37.0,37.0,0.13666677615054784,37.0,0.12340544186851715,15.0,12.0,2.0,30,60,0.0,0.6347018111628601,1.0
W002,Je,776,45,41.0,43.0,45.0,5.0,clear_separation,monotonic_clear_progress,0.9126469316784781,1,1,1,success,40.0,40.0,41.0,41.0,41.0,42.0,42.0,43.0,43.0,45.0,0.06335581101573011,0.07866832257883645,40.0,40.0,46.0,0.15934846114032497,41.0,0.13128222746161414,5.0,2.0,2.0,30,60,0.0,0.7772670080101348,1.0
W002,Jw,776,45,38.0,40.0,44.0,7.0,clear_separation,monotonic_clear_progress,0.9456570585274012,1,1,1,success,37.0,37.0,38.0,38.0,39.0,39.0,39.0,40.0,40.0,44.0,0.08307196803145235,0.11968267591881605,37.0,37.0,39.0,0.12929564950242756,38.0,0.1206082047503135,7.0,4.0,2.0,30,60,0.0,0.7942901123455871,1.0
W002,P,777,45,41.0,44.0,46.0,6.0,clear_separation,monotonic_clear_progress,0.9394000872578658,1,1,1,success,39.0,40.0,41.0,41.0,42.0,42.0,43.0,44.0,44.0,46.0,0.044380766058441795,0.046804610877155074,38.0,38.0,45.0,0.1754539546910977,45.0,0.1279416907172084,6.0,2.0,3.0,30,60,0.0,0.6881595972289409,1.0
W002,V,777,45,41.0,44.0,46.0,6.0,clear_separation,monotonic_clear_progress,0.9541366983771715,1,1,1,success,39.0,40.0,40.0,41.0,42.0,42.0,43.0,44.0,44.0,46.0,0.03808239237994588,0.044020123483394694,37.0,37.0,45.0,0.1286751358328757,45.0,0.10804357028852607,6.0,2.0,3.0,30,60,0.0,0.6547580330902109,0.9640634081350936
W002,H,777,45,37.0,38.0,41.0,5.0,clear_separation,monotonic_clear_progress,0.8751094551404377,1,1,1,success,36.0,36.0,36.0,37.0,37.0,37.0,38.0,38.0,38.0,41.0,0.265389102618182,0.3171246547811387,37.0,37.0,37.0,0.14781586332273364,37.0,0.14076958092017886,5.0,3.0,1.0,30,60,0.0,0.9117959174279219,1.0
W002,Je,777,45,45.0,47.0,52.0,8.0,clear_separation,monotonic_clear_progress,0.9476568486594876,1,1,1,success,44.0,44.0,45.0,45.0,46.0,46.0,46.0,47.0,47.0,52.0,0.0393606470469114,0.03965264427199627,43.0,43.0,46.0,0.14912079529346906,46.0,0.12315829184295973,8.0,5.0,2.0,30,60,0.0,0.2975816824694699,1.0
W002,Jw,777,45,43.0,46.0,49.0,7.0,clear_separation,monotonic_clear_progress,0.9632348283335251,1,1,1,success,41.0,41.0,42.0,43.0,43.0,44.0,45.0,45.0,46.0,49.0,0.029717986162789298,0.029779156056874007,39.0,39.0,42.0,0.08732577945714812,47.0,0.08307239869962846,7.0,3.0,3.0,30,60,0.0,0.4675991865515508,0.9614542083319134
W002,P,778,45,44.0,46.0,48.0,5.0,clear_separation,monotonic_clear_progress,0.9579962248000937,1,1,1,success,40.0,41.0,42.0,44.0,44.0,45.0,45.0,46.0,46.0,48.0,0.08606177680023626,0.10039594727604621,37.0,40.0,47.0,0.13654761730456766,46.0,0.11417350717791763,5.0,2.0,2.0,30,60,0.0,0.4384980926673081,1.0
W002,V,778,45,45.0,48.0,51.0,7.0,clear_separation,monotonic_clear_progress,0.9426275110743528,1,1,1,success,44.0,44.0,45.0,45.0,46.0,46.0,47.0,47.0,48.0,51.0,0.03951586065596693,0.044417817831940126,41.0,41.0,51.0,0.1287340208901162,51.0,0.11083450624459956,7.0,3.0,3.0,30,60,0.0,0.2797723475626055,1.0
W002,H,778,45,36.0,38.0,40.0,5.0,clear_separation,monotonic_clear_progress,0.8326247391397514,1,1,1,success,35.0,36.0,36.0,36.0,37.0,37.0,37.0,38.0,38.0,40.0,0.3187651927903983,0.373885071237998,37.0,37.0,37.0,0.1574853669931423,37.0,0.1491020160721349,5.0,2.0,2.0,30,60,0.0,0.9348689799231533,1.0
W002,Je,778,45,45.0,47.0,51.0,7.0,clear_separation,monotonic_clear_progress,0.9376580027335177,1,1,1,success,44.0,44.0,45.0,45.0,46.0,46.0,46.0,46.0,47.0,51.0,0.031136689094917604,0.032325921533087436,43.0,43.0,46.0,0.17792421897028515,46.0,0.14852902064487278,7.0,4.0,2.0,30,60,0.03351515397125727,0.29029427353099624,1.0
W002,Jw,778,45,39.0,48.0,51.0,13.0,clear_separation,monotonic_clear_progress,0.9771453688939451,1,1,1,success,36.0,37.0,38.0,39.0,43.0,45.0,46.0,47.0,48.0,51.0,0.13382069469102545,0.15799223309710006,37.0,37.0,49.0,0.09272500792254967,50.0,0.08778880244004306,13.0,3.0,9.0,30,60,0.0,0.3564945263715874,1.0
W002,P,779,45,45.0,46.0,51.0,7.0,clear_separation,monotonic_clear_progress,0.9478990229089452,1,1,1,success,43.0,44.0,44.0,45.0,45.0,45.0,46.0,46.0,46.0,51.0,0.02599058060978012,0.02852808197191145,42.0,42.0,46.0,0.14092735807298756,46.0,0.12857527786119954,7.0,5.0,1.0,30,60,0.0,0.3722700296786086,0.9995153949173808
W002,V,779,45,44.0,47.0,52.0,9.0,clear_separation,monotonic_clear_progress,0.9686323099431897,1,1,1,success,42.0,43.0,43.0,44.0,44.0,45.0,46.0,46.0,47.0,52.0,0.06347831685830889,0.06391246026789221,41.0,41.0,45.0,0.09892862219437637,45.0,0.09169683390636268,9.0,5.0,3.0,30,60,0.0,0.3999664624263664,1.0
W002,H,779,45,36.0,38.0,51.0,16.0,clear_separation,monotonic_clear_progress,0.9123464055341226,1,1,1,success,35.0,36.0,36.0,36.0,37.0,37.0,37.0,38.0,38.0,51.0,0.31662448854878394,0.3609548244659579,37.0,37.0,36.0,0.130900531734404,37.0,0.12920448909201065,16.0,13.0,2.0,30,60,0.0,0.7014859488627311,1.0
W002,Je,779,45,43.0,46.0,48.0,6.0,clear_separation,monotonic_clear_progress,0.9446451805077316,1,1,1,success,41.0,42.0,42.0,43.0,43.0,44.0,45.0,45.0,46.0,48.0,0.0654457169147046,0.08388654222271447,41.0,41.0,46.0,0.1334014976627086,46.0,0.11365454597814784,6.0,2.0,3.0,30,60,0.10232736753072437,0.49775986353984203,1.0
W002,Jw,779,45,40.0,44.0,47.0,8.0,clear_separation,monotonic_clear_progress,0.9784506318717623,1,1,1,success,35.0,38.0,39.0,40.0,41.0,42.0,42.0,43.0,44.0,47.0,0.12341120827782968,0.13463205608794704,37.0,37.0,43.0,0.08947487190984543,44.0,0.08103518834491741,8.0,3.0,4.0,30,60,0.0,0.6480009284080281,1.0
