replicate_id,replicate_kind,replicate_label,candidate_id,point_day,month_day,matched_peak_day,matched_peak_score,matched_peak_prominence,offset_days,abs_offset_days,match_type
151,bootstrap,151,CP004,96,07-06,93,12.396773734624084,6.361926161172719,-3,3,matched
151,bootstrap,151,CP005,113,07-23,113,6.7000200183999326,2.9090518625869786,0,0,strict
151,bootstrap,151,CP006,132,08-11,129,6.0394145373941015,2.8428849532199854,-3,3,matched
151,bootstrap,151,CP007,135,08-14,129,6.0394145373941015,2.8428849532199854,-6,6,near
151,bootstrap,151,CP008,160,09-08,160,9.933173205934603,4.634253317827948,0,0,strict
152,bootstrap,152,CP001,18,04-19,19,4.054885987225213,0.8362664692466755,1,1,strict
152,bootstrap,152,CP002,45,05-16,47,5.130819289530734,2.4472837992330274,2,2,strict
152,bootstrap,152,CP003,81,06-21,83,12.158730397400577,10.592346551442107,2,2,strict
152,bootstrap,152,CP004,96,07-06,98,7.311079914491478,1.4670869341311787,2,2,strict
152,bootstrap,152,CP005,113,07-23,111,8.562292713903346,3.327660276568408,-2,2,strict
152,bootstrap,152,CP006,132,08-11,134,4.07256937788088,1.777297094489989,2,2,strict
152,bootstrap,152,CP007,135,08-14,134,4.07256937788088,1.777297094489989,-1,1,strict
152,bootstrap,152,CP008,160,09-08,162,6.82487225474229,0.23553459904451746,2,2,strict
153,bootstrap,153,CP001,18,04-19,18,5.513836876017726,1.4790845948580804,0,0,strict
153,bootstrap,153,CP002,45,05-16,45,5.028507288044747,3.373166334707768,0,0,strict
153,bootstrap,153,CP003,81,06-21,76,11.651334385887118,7.015128059599064,-5,5,matched
153,bootstrap,153,CP004,96,07-06,111,12.904470238589575,9.76122477984334,15,15,no_match
153,bootstrap,153,CP005,113,07-23,111,12.904470238589575,9.76122477984334,-2,2,strict
153,bootstrap,153,CP006,132,08-11,131,4.808766959433033,0.12543663846424735,-1,1,strict
153,bootstrap,153,CP007,135,08-14,131,4.808766959433033,0.12543663846424735,-4,4,matched
153,bootstrap,153,CP008,160,09-08,158,7.909486855118892,2.8350679126942158,-2,2,strict
154,bootstrap,154,CP001,18,04-19,17,5.1653306962992085,1.1924727485611886,-1,1,strict
154,bootstrap,154,CP002,45,05-16,46,7.111486383962426,4.862854986769012,1,1,strict
154,bootstrap,154,CP003,81,06-21,83,11.288457979889106,7.229755872406865,2,2,strict
154,bootstrap,154,CP004,96,07-06,101,5.485841840535773,0.3027753916313376,5,5,matched
154,bootstrap,154,CP005,113,07-23,112,12.512070821997625,10.233844854800221,-1,1,strict
154,bootstrap,154,CP006,132,08-11,133,4.59881079882818,1.7711732414447514,1,1,strict
154,bootstrap,154,CP007,135,08-14,133,4.59881079882818,1.7711732414447514,-2,2,strict
154,bootstrap,154,CP008,160,09-08,163,7.265881810719385,0.3693303146969029,3,3,matched
155,bootstrap,155,CP001,18,04-19,19,4.473495404901029,0.9401541155079425,1,1,strict
155,bootstrap,155,CP002,45,05-16,44,7.42697956870379,4.759734660045842,-1,1,strict
155,bootstrap,155,CP003,81,06-21,82,11.400796881250889,7.106507811953998,1,1,strict
155,bootstrap,155,CP004,96,07-06,82,11.400796881250889,7.106507811953998,-14,14,no_match
155,bootstrap,155,CP005,113,07-23,113,12.08919989460398,9.139729506991614,0,0,strict
155,bootstrap,155,CP006,132,08-11,135,5.808611989985183,2.7001116123628885,3,3,matched
155,bootstrap,155,CP007,135,08-14,135,5.808611989985183,2.7001116123628885,0,0,strict
155,bootstrap,155,CP008,160,09-08,162,6.7884622177663,1.6306755773004191,2,2,strict
156,bootstrap,156,CP001,18,04-19,16,3.999951963291434,0.30739488166947604,-2,2,strict
156,bootstrap,156,CP002,45,05-16,44,7.453179958756749,5.2558623363777945,-1,1,strict
156,bootstrap,156,CP003,81,06-21,79,16.534374099576606,13.907867312155666,-2,2,strict
156,bootstrap,156,CP004,96,07-06,93,9.278438554394782,2.48066218514463,-3,3,matched
156,bootstrap,156,CP005,113,07-23,115,11.965194303359791,8.669519065977331,2,2,strict
156,bootstrap,156,CP006,132,08-11,131,4.578965136906678,1.0995543045713423,-1,1,strict
156,bootstrap,156,CP007,135,08-14,131,4.578965136906678,1.0995543045713423,-4,4,matched
156,bootstrap,156,CP008,160,09-08,166,6.936391623852971,0.2542399063872258,6,6,near
157,bootstrap,157,CP001,18,04-19,30,4.047580201699625,0.7176258913195057,12,12,no_match
157,bootstrap,157,CP002,45,05-16,45,5.273196849992601,2.952576582446239,0,0,strict
157,bootstrap,157,CP003,81,06-21,82,11.352730292048388,9.44921013894621,1,1,strict
157,bootstrap,157,CP004,96,07-06,100,9.828731369105999,1.1889019738518556,4,4,matched
157,bootstrap,157,CP005,113,07-23,111,11.118493753797111,7.6915520859127895,-2,2,strict
157,bootstrap,157,CP006,132,08-11,129,4.887709246942492,2.7309027929995318,-3,3,matched
157,bootstrap,157,CP007,135,08-14,137,4.298453647393069,0.0883014381278997,2,2,strict
157,bootstrap,157,CP008,160,09-08,158,9.394140700494024,5.19584618368422,-2,2,strict
158,bootstrap,158,CP001,18,04-19,16,6.108089525410017,0.7083345551752362,-2,2,strict
158,bootstrap,158,CP002,45,05-16,46,6.879723133253576,3.847980430212565,1,1,strict
158,bootstrap,158,CP003,81,06-21,76,9.847526842163116,7.36156271805749,-5,5,matched
158,bootstrap,158,CP004,96,07-06,97,7.6848426528347105,2.8339052947747208,1,1,strict
158,bootstrap,158,CP005,113,07-23,112,9.197475369598333,5.112687290261642,-1,1,strict
158,bootstrap,158,CP006,132,08-11,132,3.7254694761521794,0.9781315108654991,0,0,strict
158,bootstrap,158,CP007,135,08-14,132,3.7254694761521794,0.9781315108654991,-3,3,matched
158,bootstrap,158,CP008,160,09-08,162,6.061885668794021,0.18686575377630277,2,2,strict
159,bootstrap,159,CP001,18,04-19,20,4.956402802892434,0.8418536641293253,2,2,strict
159,bootstrap,159,CP002,45,05-16,45,5.579937362298688,2.28885485446266,0,0,strict
159,bootstrap,159,CP003,81,06-21,82,8.14185141695712,2.6997642467410135,1,1,strict
159,bootstrap,159,CP004,96,07-06,110,11.143947795524532,9.012465344181896,14,14,no_match
159,bootstrap,159,CP005,113,07-23,110,11.143947795524532,9.012465344181896,-3,3,matched
159,bootstrap,159,CP006,132,08-11,130,6.024714517031674,3.090335342346597,-2,2,strict
159,bootstrap,159,CP007,135,08-14,130,6.024714517031674,3.090335342346597,-5,5,matched
159,bootstrap,159,CP008,160,09-08,157,10.647713609601501,6.276682411688438,-3,3,matched
160,bootstrap,160,CP001,18,04-19,21,3.520520565885744,0.942970735150221,3,3,matched
160,bootstrap,160,CP002,45,05-16,44,7.392391577379742,5.631488301377802,-1,1,strict
160,bootstrap,160,CP003,81,06-21,76,8.768018845163805,5.505534872350649,-5,5,matched
160,bootstrap,160,CP004,96,07-06,96,8.375022949763903,2.6168971263126384,0,0,strict
160,bootstrap,160,CP005,113,07-23,114,12.610130694076195,10.58597735904642,1,1,strict
160,bootstrap,160,CP006,132,08-11,132,7.301065852345875,4.416752249061135,0,0,strict
160,bootstrap,160,CP007,135,08-14,132,7.301065852345875,4.416752249061135,-3,3,matched
160,bootstrap,160,CP008,160,09-08,162,8.420144931246977,3.1309197170496486,2,2,strict
161,bootstrap,161,CP001,18,04-19,18,3.784121454445281,0.8201787492149668,0,0,strict
161,bootstrap,161,CP002,45,05-16,45,7.151201891674623,4.310677035888009,0,0,strict
161,bootstrap,161,CP003,81,06-21,83,11.262929692579757,8.55617326417928,2,2,strict
161,bootstrap,161,CP004,96,07-06,95,7.704335187325648,2.11537753503391,-1,1,strict
161,bootstrap,161,CP005,113,07-23,114,7.270859472025492,3.297737411710231,1,1,strict
161,bootstrap,161,CP006,132,08-11,136,4.236658470425673,0.9721130501306243,4,4,matched
161,bootstrap,161,CP007,135,08-14,136,4.236658470425673,0.9721130501306243,1,1,strict
161,bootstrap,161,CP008,160,09-08,157,9.923069471157529,5.165946972847363,-3,3,matched
162,bootstrap,162,CP001,18,04-19,20,2.599623887490418,0.2445959530737083,2,2,strict
162,bootstrap,162,CP002,45,05-16,48,6.468418253355214,4.140008051098951,3,3,matched
162,bootstrap,162,CP003,81,06-21,85,7.989123669429564,1.7150616933284093,4,4,matched
162,bootstrap,162,CP004,96,07-06,95,8.797565027296248,0.15070624941886557,-1,1,strict
162,bootstrap,162,CP005,113,07-23,111,10.799221786668193,8.50682946430516,-2,2,strict
162,bootstrap,162,CP006,132,08-11,129,5.586051973339348,2.772290329787674,-3,3,matched
162,bootstrap,162,CP007,135,08-14,129,5.586051973339348,2.772290329787674,-6,6,near
162,bootstrap,162,CP008,160,09-08,160,11.250323257727631,5.605699146062271,0,0,strict
163,bootstrap,163,CP001,18,04-19,20,4.644650145332713,1.2965052876090581,2,2,strict
163,bootstrap,163,CP002,45,05-16,40,5.765989937726308,3.4772108381340723,-5,5,matched
163,bootstrap,163,CP003,81,06-21,81,12.094558589128363,10.03636320622389,0,0,strict
163,bootstrap,163,CP004,96,07-06,100,7.750105364331189,0.6034412506611995,4,4,matched
163,bootstrap,163,CP005,113,07-23,111,8.930036869703738,3.6936968421250462,-2,2,strict
163,bootstrap,163,CP006,132,08-11,137,3.6286623166258516,0.7170277230421371,5,5,matched
163,bootstrap,163,CP007,135,08-14,137,3.6286623166258516,0.7170277230421371,2,2,strict
163,bootstrap,163,CP008,160,09-08,156,8.919171231370445,4.1480734862621995,-4,4,matched
164,bootstrap,164,CP001,18,04-19,20,6.142356005552478,3.51147251603445,2,2,strict
164,bootstrap,164,CP002,45,05-16,45,6.049920448814161,3.324020719499897,0,0,strict
164,bootstrap,164,CP003,81,06-21,82,12.282141691744647,10.30531511746663,1,1,strict
164,bootstrap,164,CP004,96,07-06,98,8.426608372740294,0.6359307789137834,2,2,strict
164,bootstrap,164,CP005,113,07-23,115,8.938175552203663,0.02789264849405093,2,2,strict
164,bootstrap,164,CP006,132,08-11,131,5.909546492892236,3.293126474015641,-1,1,strict
164,bootstrap,164,CP007,135,08-14,131,5.909546492892236,3.293126474015641,-4,4,matched
164,bootstrap,164,CP008,160,09-08,156,8.403359081687686,3.0604754206313087,-4,4,matched
165,bootstrap,165,CP001,18,04-19,34,5.7322763161860255,3.6219548975886093,16,16,no_match
165,bootstrap,165,CP002,45,05-16,46,5.2596138144717095,1.1686324380562798,1,1,strict
165,bootstrap,165,CP003,81,06-21,81,11.510728501924952,9.135912786647495,0,0,strict
165,bootstrap,165,CP004,96,07-06,101,7.793480999465974,0.6822171607114358,5,5,matched
165,bootstrap,165,CP005,113,07-23,112,9.469698817643373,4.447086643335234,-1,1,strict
165,bootstrap,165,CP006,132,08-11,131,7.528334559063116,3.725778135557209,-1,1,strict
165,bootstrap,165,CP007,135,08-14,131,7.528334559063116,3.725778135557209,-4,4,matched
165,bootstrap,165,CP008,160,09-08,160,5.816439245562251,0.37378907582737764,0,0,strict
166,bootstrap,166,CP001,18,04-19,18,4.037537918681961,0.5334888804547488,0,0,strict
166,bootstrap,166,CP002,45,05-16,41,5.609600289286375,3.283175849225663,-4,4,matched
166,bootstrap,166,CP003,81,06-21,87,11.809588580591093,9.776870347884437,6,6,near
166,bootstrap,166,CP004,96,07-06,87,11.809588580591093,9.776870347884437,-9,9,no_match
166,bootstrap,166,CP005,113,07-23,114,9.312506275666456,4.867914330789105,1,1,strict
166,bootstrap,166,CP006,132,08-11,138,5.555728399106588,3.405116081259024,6,6,near
166,bootstrap,166,CP007,135,08-14,138,5.555728399106588,3.405116081259024,3,3,matched
166,bootstrap,166,CP008,160,09-08,161,10.436466419578645,6.357321652311857,1,1,strict
167,bootstrap,167,CP001,18,04-19,17,3.952754206389394,0.6320961935079654,-1,1,strict
167,bootstrap,167,CP002,45,05-16,45,6.921162535314918,4.490087078638497,0,0,strict
167,bootstrap,167,CP003,81,06-21,79,10.33150114540561,7.115840620669594,-2,2,strict
167,bootstrap,167,CP004,96,07-06,95,8.010977834198297,3.535825255458658,-1,1,strict
167,bootstrap,167,CP005,113,07-23,113,11.149192039467714,9.037227035514093,0,0,strict
167,bootstrap,167,CP006,132,08-11,131,6.147598806300715,4.198159426976854,-1,1,strict
167,bootstrap,167,CP007,135,08-14,131,6.147598806300715,4.198159426976854,-4,4,matched
167,bootstrap,167,CP008,160,09-08,158,7.09440688066977,3.6532980862456235,-2,2,strict
168,bootstrap,168,CP001,18,04-19,16,2.830405835163459,0.08679425868611279,-2,2,strict
168,bootstrap,168,CP002,45,05-16,45,9.629397722345661,7.843589311404107,0,0,strict
168,bootstrap,168,CP003,81,06-21,79,8.830983285050461,5.961278615142281,-2,2,strict
168,bootstrap,168,CP004,96,07-06,96,5.430433039309759,0.9563117932354768,0,0,strict
168,bootstrap,168,CP005,113,07-23,115,15.953851734717365,13.798781084489493,2,2,strict
168,bootstrap,168,CP006,132,08-11,137,6.345952986692937,2.6764404570187,5,5,matched
168,bootstrap,168,CP007,135,08-14,137,6.345952986692937,2.6764404570187,2,2,strict
168,bootstrap,168,CP008,160,09-08,161,7.0478698560578765,1.4501225831974756,1,1,strict
169,bootstrap,169,CP001,18,04-19,19,3.4189630912578632,0.24652287466613476,1,1,strict
169,bootstrap,169,CP002,45,05-16,45,6.350205801451545,3.518121673360045,0,0,strict
169,bootstrap,169,CP003,81,06-21,75,11.279799837969739,8.624751638734459,-6,6,near
169,bootstrap,169,CP004,96,07-06,97,8.251816723707561,2.074319204943852,1,1,strict
169,bootstrap,169,CP005,113,07-23,111,9.178795629185464,3.6217185045278857,-2,2,strict
169,bootstrap,169,CP006,132,08-11,127,5.120593988151958,1.1167724762792703,-5,5,matched
169,bootstrap,169,CP007,135,08-14,127,5.120593988151958,1.1167724762792703,-8,8,near
169,bootstrap,169,CP008,160,09-08,162,6.508368831818143,1.2020419338959032,2,2,strict
170,bootstrap,170,CP001,18,04-19,19,6.870035966820107,2.5727545985335807,1,1,strict
170,bootstrap,170,CP002,45,05-16,44,4.673494438361308,2.4728697703621547,-1,1,strict
170,bootstrap,170,CP003,81,06-21,83,8.943428190701052,0.41250618650964554,2,2,strict
170,bootstrap,170,CP004,96,07-06,98,7.595270988530156,2.4241680598998974,2,2,strict
170,bootstrap,170,CP005,113,07-23,114,5.36501250300366,0.4910873359650676,1,1,strict
170,bootstrap,170,CP006,132,08-11,137,5.0054804379235005,1.5513283614544915,5,5,matched
170,bootstrap,170,CP007,135,08-14,137,5.0054804379235005,1.5513283614544915,2,2,strict
170,bootstrap,170,CP008,160,09-08,161,7.765997912490705,4.078213219049029,1,1,strict
171,bootstrap,171,CP001,18,04-19,20,3.1381964534020614,0.507874674917693,2,2,strict
171,bootstrap,171,CP002,45,05-16,45,7.555115606532636,5.467221236824406,0,0,strict
171,bootstrap,171,CP003,81,06-21,83,9.916356543768067,5.6240458568893095,2,2,strict
171,bootstrap,171,CP004,96,07-06,94,8.700504359954092,0.7316288352264007,-2,2,strict
171,bootstrap,171,CP005,113,07-23,113,12.541662832965457,11.215020653236829,0,0,strict
171,bootstrap,171,CP006,132,08-11,132,6.328409152955582,3.651563456242435,0,0,strict
171,bootstrap,171,CP007,135,08-14,132,6.328409152955582,3.651563456242435,-3,3,matched
171,bootstrap,171,CP008,160,09-08,158,6.544881645951672,1.79206222803852,-2,2,strict
172,bootstrap,172,CP001,18,04-19,31,6.777592871253072,2.4240629475203725,13,13,no_match
172,bootstrap,172,CP002,45,05-16,44,7.006025765392349,5.168542135558881,-1,1,strict
172,bootstrap,172,CP003,81,06-21,79,11.076716268839482,7.500994112171472,-2,2,strict
172,bootstrap,172,CP004,96,07-06,97,6.840629212743637,1.942052757458688,1,1,strict
172,bootstrap,172,CP005,113,07-23,114,11.22750461150984,8.87699648512787,1,1,strict
172,bootstrap,172,CP006,132,08-11,136,4.806813614683094,1.901868543832962,4,4,matched
172,bootstrap,172,CP007,135,08-14,136,4.806813614683094,1.901868543832962,1,1,strict
172,bootstrap,172,CP008,160,09-08,161,11.832273074895431,6.285023275578205,1,1,strict
173,bootstrap,173,CP001,18,04-19,33,4.448631157609844,0.340765114743391,15,15,no_match
173,bootstrap,173,CP002,45,05-16,45,8.402431285471781,6.358255635789048,0,0,strict
173,bootstrap,173,CP003,81,06-21,80,13.182567938105791,10.564717752570402,-1,1,strict
173,bootstrap,173,CP004,96,07-06,94,12.796807003829331,6.15068962942731,-2,2,strict
173,bootstrap,173,CP005,113,07-23,115,9.858938066612,2.6521242568758066,2,2,strict
173,bootstrap,173,CP006,132,08-11,127,5.19921714579354,0.6447368470851149,-5,5,matched
173,bootstrap,173,CP007,135,08-14,127,5.19921714579354,0.6447368470851149,-8,8,near
173,bootstrap,173,CP008,160,09-08,159,7.344696155788029,0.8334565537031651,-1,1,strict
174,bootstrap,174,CP001,18,04-19,15,3.1336635692852277,0.05732736669586025,-3,3,matched
174,bootstrap,174,CP002,45,05-16,46,6.610032345760133,4.450102956178053,1,1,strict
174,bootstrap,174,CP003,81,06-21,83,9.048999551618358,4.2298912608735275,2,2,strict
174,bootstrap,174,CP004,96,07-06,94,5.802328895000346,0.47830743299920275,-2,2,strict
174,bootstrap,174,CP005,113,07-23,113,10.185029401045943,8.053163240350468,0,0,strict
174,bootstrap,174,CP006,132,08-11,132,4.205795182184301,2.0659118006086965,0,0,strict
174,bootstrap,174,CP007,135,08-14,132,4.205795182184301,2.0659118006086965,-3,3,matched
174,bootstrap,174,CP008,160,09-08,161,7.6374369305875796,1.7801905329476595,1,1,strict
175,bootstrap,175,CP001,18,04-19,30,4.818835734622576,1.0772597242382798,12,12,no_match
175,bootstrap,175,CP002,45,05-16,45,6.72354891009656,3.8803366071098826,0,0,strict
175,bootstrap,175,CP003,81,06-21,83,10.094273944587435,7.736777565015467,2,2,strict
175,bootstrap,175,CP004,96,07-06,96,9.635272161077136,2.459649262855592,0,0,strict
175,bootstrap,175,CP005,113,07-23,114,7.603483975147235,3.1101942671560714,1,1,strict
175,bootstrap,175,CP006,132,08-11,138,4.949049435402325,1.9595012267686105,6,6,near
175,bootstrap,175,CP007,135,08-14,138,4.949049435402325,1.9595012267686105,3,3,matched
175,bootstrap,175,CP008,160,09-08,158,9.201744530799793,5.4573788034620225,-2,2,strict
176,bootstrap,176,CP001,18,04-19,16,3.423594137737393,0.3203140430495135,-2,2,strict
176,bootstrap,176,CP002,45,05-16,44,4.170556021980911,1.5163442730607266,-1,1,strict
176,bootstrap,176,CP003,81,06-21,83,11.083309894319271,8.563630813922888,2,2,strict
176,bootstrap,176,CP004,96,07-06,96,7.79840887127073,1.0911887959926725,0,0,strict
176,bootstrap,176,CP005,113,07-23,115,7.966878292954925,4.316438367709345,2,2,strict
176,bootstrap,176,CP006,132,08-11,138,5.131914930123951,1.551057272463316,6,6,near
176,bootstrap,176,CP007,135,08-14,138,5.131914930123951,1.551057272463316,3,3,matched
176,bootstrap,176,CP008,160,09-08,162,6.770635427293726,1.4188407246250447,2,2,strict
177,bootstrap,177,CP001,18,04-19,30,5.200552717209847,1.851522802508787,12,12,no_match
177,bootstrap,177,CP002,45,05-16,43,5.903419380705655,4.009537075752572,-2,2,strict
177,bootstrap,177,CP003,81,06-21,82,9.10470702831762,0.2888531138176056,1,1,strict
177,bootstrap,177,CP004,96,07-06,95,10.051891245077798,2.6043524897412054,-1,1,strict
177,bootstrap,177,CP005,113,07-23,114,12.041167511028988,10.581677058053806,1,1,strict
177,bootstrap,177,CP006,132,08-11,130,6.7633084921393065,4.279882222544505,-2,2,strict
177,bootstrap,177,CP007,135,08-14,130,6.7633084921393065,4.279882222544505,-5,5,matched
177,bootstrap,177,CP008,160,09-08,159,9.303921597163612,5.899863485671204,-1,1,strict
178,bootstrap,178,CP001,18,04-19,20,4.472216777942707,0.8880356837987633,2,2,strict
178,bootstrap,178,CP002,45,05-16,46,5.882999572710597,2.999764255699034,1,1,strict
178,bootstrap,178,CP003,81,06-21,83,7.449323869593032,0.4083108926778696,2,2,strict
178,bootstrap,178,CP004,96,07-06,98,7.082677207166327,1.606557655169512,2,2,strict
178,bootstrap,178,CP005,113,07-23,113,10.274704307750428,7.976495887432884,0,0,strict
178,bootstrap,178,CP006,132,08-11,131,6.1165152460502314,3.323783002233812,-1,1,strict
178,bootstrap,178,CP007,135,08-14,131,6.1165152460502314,3.323783002233812,-4,4,matched
178,bootstrap,178,CP008,160,09-08,131,6.1165152460502314,3.323783002233812,-29,29,no_match
179,bootstrap,179,CP001,18,04-19,36,4.502011932040231,0.08052232539344395,18,18,no_match
179,bootstrap,179,CP002,45,05-16,46,6.868402403016167,4.60621027365055,1,1,strict
179,bootstrap,179,CP003,81,06-21,79,10.318853870964396,3.70010123548691,-2,2,strict
179,bootstrap,179,CP004,96,07-06,94,12.017759485557058,10.245918264329166,-2,2,strict
