replicate_id,replicate_kind,point_id,point_day,month_day,point_role_group,point_role_detail,is_headline_primary,neighbor_group_id,matched_candidate_id,matched_candidate_kind,nearest_peak_day,nearest_peak_score,day_offset,match_type,matched_flag,strict_match_flag,near_support_flag,no_match_flag,ambiguous_match,match_confidence_class
28,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,162.0,8.357562213188942,2.0,strict_match,True,True,False,False,False,high_confidence
29,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,49.0,7.321150035508045,4.0,matched_point,True,False,False,False,False,moderate_confidence
29,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP003,formal_primary,85.0,12.135506126533006,4.0,matched_point,True,False,False,False,False,moderate_confidence
29,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,108.0,10.470676647804954,-5.0,near_support_only,False,False,True,False,False,near_only
29,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,,,,,,no_match,False,False,False,True,False,no_match
29,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,,,,,,no_match,False,False,False,True,False,no_match
29,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,159.0,7.660691189598446,-1.0,strict_match,True,True,False,False,False,high_confidence
30,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,47.0,4.237079702765984,2.0,strict_match,True,True,False,False,False,high_confidence
30,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,82.0,12.45236637289602,1.0,strict_match,True,True,False,False,False,high_confidence
30,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,113.0,13.864600380625085,0.0,strict_match,True,True,False,False,False,high_confidence
30,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,,,,,,no_match,False,False,False,True,False,no_match
30,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,,,,,,no_match,False,False,False,True,False,no_match
30,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP004,formal_primary,161.0,8.375046113244428,1.0,strict_match,True,True,False,False,False,high_confidence
31,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,46.0,5.601560720911099,1.0,strict_match,True,True,False,False,False,high_confidence
31,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,83.0,9.503943453466086,2.0,strict_match,True,True,False,False,False,high_confidence
31,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,109.0,10.872008633739858,-4.0,matched_point,True,False,False,False,False,moderate_confidence
31,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,131.0,4.294542228430729,-1.0,strict_match,True,True,False,False,True,ambiguous
31,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,131.0,4.294542228430729,-4.0,matched_point,True,False,False,False,True,ambiguous
31,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,161.0,6.171384366483927,1.0,strict_match,True,True,False,False,False,high_confidence
32,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,44.0,8.515704977152744,-1.0,strict_match,True,True,False,False,False,high_confidence
32,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,80.0,8.52631815055754,-1.0,strict_match,True,True,False,False,False,high_confidence
32,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,110.0,13.519903633439482,-3.0,matched_point,True,False,False,False,False,moderate_confidence
32,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,129.0,5.582243254954778,-3.0,matched_point,True,False,False,False,False,moderate_confidence
32,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,129.0,5.582243254954778,-6.0,near_support_only,False,False,True,False,False,near_only
32,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,162.0,8.816391516445861,2.0,strict_match,True,True,False,False,False,high_confidence
33,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,44.0,9.860473396226512,-1.0,strict_match,True,True,False,False,False,high_confidence
33,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,80.0,9.138034370510924,-1.0,strict_match,True,True,False,False,False,high_confidence
33,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,111.0,10.554348762735222,-2.0,strict_match,True,True,False,False,False,high_confidence
33,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP005,formal_primary,135.0,4.551569906792056,3.0,matched_point,True,False,False,False,True,ambiguous
33,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP005,formal_primary,135.0,4.551569906792056,0.0,strict_match,True,True,False,False,True,ambiguous
33,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,160.0,8.682370107438798,0.0,strict_match,True,True,False,False,False,high_confidence
34,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,6.1689961355757195,0.0,strict_match,True,True,False,False,False,high_confidence
34,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,80.0,8.98003593490447,-1.0,strict_match,True,True,False,False,False,high_confidence
34,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,114.0,12.388637623639118,1.0,strict_match,True,True,False,False,False,high_confidence
34,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,138.0,6.366499188775907,6.0,near_support_only,False,False,True,False,False,near_only
34,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,138.0,6.366499188775907,3.0,matched_point,True,False,False,False,False,moderate_confidence
34,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,161.0,7.66166923024834,1.0,strict_match,True,True,False,False,False,high_confidence
35,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,46.0,7.532676235006264,1.0,strict_match,True,True,False,False,False,high_confidence
35,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,83.0,9.463183727278352,2.0,strict_match,True,True,False,False,False,high_confidence
35,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,114.0,12.46411568421787,1.0,strict_match,True,True,False,False,False,high_confidence
35,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,,,,,,no_match,False,False,False,True,False,no_match
35,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,,,,,,no_match,False,False,False,True,False,no_match
35,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP004,formal_primary,158.0,9.638726782954674,-2.0,strict_match,True,True,False,False,False,high_confidence
36,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,6.36563302383478,0.0,strict_match,True,True,False,False,False,high_confidence
36,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,81.0,14.012120146944616,0.0,strict_match,True,True,False,False,False,high_confidence
36,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,113.0,9.582445783562653,0.0,strict_match,True,True,False,False,False,high_confidence
36,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,,,,,,no_match,False,False,False,True,False,no_match
36,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,141.0,5.74531622759119,6.0,near_support_only,False,False,True,False,False,near_only
36,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,159.0,8.992269542374874,-1.0,strict_match,True,True,False,False,False,high_confidence
37,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,44.0,7.379222468665885,-1.0,strict_match,True,True,False,False,False,high_confidence
37,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,77.0,6.9994043144163065,-4.0,matched_point,True,False,False,False,False,moderate_confidence
37,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,114.0,11.342421693697512,1.0,strict_match,True,True,False,False,False,high_confidence
37,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,,,,,,no_match,False,False,False,True,False,no_match
37,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,,,,,,no_match,False,False,False,True,False,no_match
37,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,163.0,7.86473429276384,3.0,matched_point,True,False,False,False,False,moderate_confidence
38,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,5.000675683415068,0.0,strict_match,True,True,False,False,False,high_confidence
38,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,86.0,13.45210981900102,5.0,near_support_only,False,False,True,False,False,near_only
38,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,112.0,11.102283709501522,-1.0,strict_match,True,True,False,False,False,high_confidence
38,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,133.0,5.59046367606648,1.0,strict_match,True,True,False,False,True,ambiguous
38,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,133.0,5.59046367606648,-2.0,strict_match,True,True,False,False,True,ambiguous
38,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,161.0,7.737287887151782,1.0,strict_match,True,True,False,False,False,high_confidence
39,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP002,formal_primary,43.0,5.724750262195813,-2.0,strict_match,True,True,False,False,False,high_confidence
39,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP003,formal_primary,82.0,11.448397907533806,1.0,strict_match,True,True,False,False,False,high_confidence
39,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,111.0,9.251637498655517,-2.0,strict_match,True,True,False,False,False,high_confidence
39,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,,,,,,no_match,False,False,False,True,False,no_match
39,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,,,,,,no_match,False,False,False,True,False,no_match
39,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,157.0,10.520735629303603,-3.0,matched_point,True,False,False,False,False,moderate_confidence
40,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,6.5500926278156495,0.0,strict_match,True,True,False,False,False,high_confidence
40,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,81.0,11.279513851120313,0.0,strict_match,True,True,False,False,False,high_confidence
40,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,112.0,8.44891867185425,-1.0,strict_match,True,True,False,False,False,high_confidence
40,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP005,formal_primary,134.0,6.1470472916797565,2.0,strict_match,True,True,False,False,True,ambiguous
40,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP005,formal_primary,134.0,6.1470472916797565,-1.0,strict_match,True,True,False,False,True,ambiguous
40,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,161.0,8.967735484873604,1.0,strict_match,True,True,False,False,False,high_confidence
41,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,43.0,6.986158920552803,-2.0,strict_match,True,True,False,False,False,high_confidence
41,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,81.0,8.784313532386697,0.0,strict_match,True,True,False,False,False,high_confidence
41,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP003,formal_primary,113.0,11.11461272184919,0.0,strict_match,True,True,False,False,False,high_confidence
41,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP004,formal_primary,136.0,4.9290028292752766,4.0,matched_point,True,False,False,False,True,ambiguous
41,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP004,formal_primary,136.0,4.9290028292752766,1.0,strict_match,True,True,False,False,True,ambiguous
41,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,162.0,12.218430657250082,2.0,strict_match,True,True,False,False,False,high_confidence
42,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,7.09081499360044,0.0,strict_match,True,True,False,False,False,high_confidence
42,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,78.0,9.913582265631089,-3.0,matched_point,True,False,False,False,False,moderate_confidence
42,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,112.0,11.745083513658795,-1.0,strict_match,True,True,False,False,False,high_confidence
42,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,RP005,formal_primary,133.0,5.06154017469353,1.0,strict_match,True,True,False,False,True,ambiguous
42,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,RP005,formal_primary,133.0,5.06154017469353,-2.0,strict_match,True,True,False,False,True,ambiguous
42,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP006,formal_primary,161.0,8.09145460082022,1.0,strict_match,True,True,False,False,False,high_confidence
43,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP001,formal_primary,45.0,8.760276705992254,0.0,strict_match,True,True,False,False,False,high_confidence
43,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP002,formal_primary,78.0,14.777888460209846,-3.0,matched_point,True,False,False,False,False,moderate_confidence
43,bootstrap,RP003,113,07-23,formal_primary,headline_primary,True,,RP004,formal_primary,114.0,14.645209125538443,1.0,strict_match,True,True,False,False,False,high_confidence
43,bootstrap,LP006,132,08-11,neighbor_competition,neighbor_local_peak,False,NG001,,,,,,no_match,False,False,False,True,False,no_match
43,bootstrap,RP004,135,08-14,formal_primary,headline_primary,True,NG001,,,,,,no_match,False,False,False,True,False,no_match
43,bootstrap,RP005,160,09-08,formal_primary,headline_primary,True,,RP005,formal_primary,162.0,9.258230011264942,2.0,strict_match,True,True,False,False,False,high_confidence
44,bootstrap,RP001,45,05-16,formal_primary,headline_primary,True,,RP002,formal_primary,45.0,4.732784062964532,0.0,strict_match,True,True,False,False,False,high_confidence
44,bootstrap,RP002,81,06-21,formal_primary,headline_primary,True,,RP003,formal_primary,87.0,11.376305399319023,6.0,near_support_only,False,False,True,False,False,near_only
