window,source_index,target_index,family_direction,v1_status,failure_reason,evidence_tier,v1_stability_judgement,observed_stat_recomputed,observed_lag_recomputed,p_pos_surrogate_existing,p_pos_surrogate_recomputed,abs_diff,same_decision_at_005,same_decision_at_010,match_class,n_surrogate_valid
T3,H_west_extent_lon,V_NS_diff,H→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.03080238728484653,3,0.96003996003996,0.999000999000999,0.038961038961039085,True,True,good_match,1000
T3,H_west_extent_lon,Je_strength,H→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.0850705237727503,1,0.5654345654345654,0.8921078921078921,0.3266733266733267,True,True,good_match,1000
T3,H_west_extent_lon,Je_axis_lat,H→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07233766720255798,5,0.6533466533466533,0.9210789210789211,0.26773226773226777,True,True,good_match,1000
T3,H_west_extent_lon,Je_meridional_width,H→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.060333941616085185,3,0.4365634365634365,0.6613386613386614,0.22477522477522488,True,True,good_match,1000
T3,H_west_extent_lon,Jw_strength,H→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.21430803821726915,1,0.0999000999000999,0.0959040959040959,0.0039960039960039995,True,True,good_match,1000
T3,H_west_extent_lon,Jw_axis_lat,H→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.08671817866623614,5,0.5054945054945055,0.8661338661338661,0.36063936063936064,True,True,good_match,1000
T3,H_west_extent_lon,Jw_meridional_width,H→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.13344252004261148,5,0.0849150849150849,0.2017982017982018,0.1168831168831169,True,False,good_match,1000
T3,H_zonal_width,P_main_band_share,H→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.12830006419041431,1,0.1258741258741259,0.2057942057942058,0.0799200799200799,True,True,good_match,1000
T3,H_zonal_width,P_spread_lat,H→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07449646438202719,2,0.4925074925074925,0.7052947052947053,0.2127872127872128,True,True,good_match,1000
T3,H_zonal_width,P_north_band_share_35_45,H→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07505027783645893,1,0.4665334665334665,0.7252747252747253,0.25874125874125875,True,True,good_match,1000
T3,H_zonal_width,P_north_minus_main_35_45,H→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07287633956096654,5,0.5364635364635365,0.7712287712287712,0.2347652347652347,True,True,good_match,1000
T3,H_zonal_width,V_strength,H→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.11514497613424968,1,0.2057942057942058,0.3166833166833167,0.11088911088911088,True,True,good_match,1000
T3,H_zonal_width,V_pos_centroid_lat,H→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.03175857722372971,5,0.9170829170829172,0.99000999000999,0.07292707292707279,True,True,good_match,1000
T3,H_zonal_width,V_NS_diff,H→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07622523021801003,1,0.4945054945054945,0.7332667332667333,0.23876123876123878,True,True,good_match,1000
T3,H_zonal_width,Je_strength,H→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.08968164686112488,4,0.3576423576423576,0.6073926073926074,0.2497502497502498,True,True,good_match,1000
T3,H_zonal_width,Je_axis_lat,H→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.13153547284848532,2,0.1288711288711288,0.15184815184815184,0.02297702297702303,True,True,good_match,1000
T3,H_zonal_width,Je_meridional_width,H→Je,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.05121615789159472,3,0.7202797202797203,0.7592407592407593,0.038961038961038974,True,True,good_match,1000
T3,H_zonal_width,Jw_strength,H→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.09994749659859653,1,0.2667332667332667,0.46253746253746253,0.19580419580419584,True,True,good_match,1000
T3,H_zonal_width,Jw_axis_lat,H→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.08660059174493696,3,0.4085914085914086,0.5904095904095904,0.18181818181818182,True,True,good_match,1000
T3,Je_strength,P_main_band_share,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.12469745111562787,1,0.3966033966033966,0.8101898101898102,0.41358641358641357,True,True,good_match,1000
T3,Je_strength,P_south_band_share_18_24,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.1616568192648061,1,0.2587412587412587,0.5324675324675324,0.27372627372627373,True,True,good_match,1000
T3,Je_strength,P_main_minus_south,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.15565705331181887,1,0.2567432567432567,0.6833166833166833,0.42657342657342656,True,True,good_match,1000
T3,Je_strength,P_spread_lat,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.13292368289589349,5,0.3716283716283716,0.6483516483516484,0.2767232767232768,True,True,good_match,1000
T3,Je_strength,P_north_band_share_35_45,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.0394094178576196,2,0.8611388611388612,0.995004995004995,0.13386613386613377,True,True,good_match,1000
T3,Je_strength,P_north_minus_main_35_45,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.1496350732967388,2,0.2687312687312687,0.5804195804195804,0.31168831168831174,True,True,good_match,1000
T3,Je_strength,P_total_centroid_lat_10_50,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.01595465657193216,5,0.9790209790209792,1.0,0.020979020979020824,True,True,good_match,1000
T3,Je_strength,V_strength,Je→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.1717966227744222,3,0.2117882117882117,0.4485514485514486,0.23676323676323688,True,True,good_match,1000
T3,Je_strength,V_pos_centroid_lat,Je→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.23347572307921663,5,0.0609390609390609,0.1068931068931069,0.045954045954045994,True,False,good_match,1000
T3,Je_strength,V_NS_diff,Je→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.21122260831301254,3,0.1348651348651348,0.27372627372627373,0.13886113886113893,True,True,good_match,1000
T3,Je_strength,H_centroid_lat,Je→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.11449311503124619,4,0.4405594405594406,0.7992007992007992,0.35864135864135865,True,True,good_match,1000
T3,Je_strength,H_west_extent_lon,Je→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.19245467444850342,2,0.0949050949050949,0.15084915084915085,0.05594405594405595,True,False,good_match,1000
T3,Je_strength,H_zonal_width,Je→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.09509097287874176,1,0.2657342657342657,0.4115884115884116,0.1458541458541459,True,True,good_match,1000
T3,Je_strength,Jw_strength,Je→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.06485625627394118,2,0.7242757242757243,0.981018981018981,0.2567432567432567,True,True,good_match,1000
T3,Je_strength,Jw_axis_lat,Je→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.13752961156155089,1,0.2957042957042957,0.6543456543456544,0.3586413586413587,True,True,good_match,1000
T3,Je_strength,Jw_meridional_width,Je→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.13125155000863373,2,0.0709290709290709,0.24975024975024976,0.17882117882117887,True,False,good_match,1000
T3,Je_axis_lat,P_main_band_share,Je→P,lead_lag_yes,,Tier2_main_supported_audit_moderate,significant_lagged_but_tau0_coupled,0.3380123598612172,3,0.0009990009990009,0.006993006993006993,0.005994005994006093,True,True,good_match,1000
T3,Je_axis_lat,P_main_minus_south,Je→P,lead_lag_yes,,Tier2_main_supported_audit_moderate,significant_lagged_but_tau0_coupled,0.3952041352701987,3,0.0009990009990009,0.001998001998001998,0.000999000999001098,True,True,good_match,1000
T3,Je_axis_lat,P_spread_lat,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.19400462501515278,1,0.1258741258741259,0.17482517482517482,0.04895104895104893,True,True,good_match,1000
T3,Je_axis_lat,P_north_band_share_35_45,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.16121167104250567,1,0.2097902097902098,0.33766233766233766,0.12787212787212787,True,True,good_match,1000
T3,Je_axis_lat,P_north_minus_main_35_45,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.17542671263407336,4,0.1668331668331668,0.2997002997002997,0.13286713286713292,True,True,good_match,1000
T3,Je_axis_lat,V_strength,Je→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.19637334273251353,5,0.1168831168831168,0.21578421578421578,0.09890109890109898,True,True,good_match,1000
T3,Je_axis_lat,V_pos_centroid_lat,Je→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.1726907505607256,5,0.1528471528471528,0.3036963036963037,0.15084915084915088,True,True,good_match,1000
T3,Je_axis_lat,V_NS_diff,Je→V,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.22405939645523573,5,0.0729270729270729,0.12687312687312688,0.05394605394605398,True,False,good_match,1000
T3,Je_axis_lat,H_strength,Je→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.09252148351954342,5,0.5324675324675324,0.9090909090909091,0.37662337662337664,True,True,good_match,1000
T3,Je_axis_lat,H_west_extent_lon,Je→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.01597391173234834,1,0.996003996003996,1.0,0.003996003996003972,True,True,good_match,1000
T3,Je_axis_lat,H_zonal_width,Je→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.060457101816708415,1,0.6003996003996004,0.8241758241758241,0.22377622377622375,True,True,good_match,1000
T3,Je_axis_lat,Jw_strength,Je→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.13502376374196895,4,0.3076923076923077,0.6003996003996004,0.2927072927072927,True,True,good_match,1000
T3,Je_axis_lat,Jw_meridional_width,Je→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.06415953695905426,5,0.5254745254745254,0.8861138861138861,0.36063936063936064,True,True,good_match,1000
T3,Je_meridional_width,P_main_band_share,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.023510093442118893,1,0.94005994005994,0.988011988011988,0.047952047952047994,True,True,good_match,1000
T3,Je_meridional_width,P_south_band_share_18_24,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.07062939821310052,4,0.2727272727272727,0.4515484515484515,0.17882117882117882,True,True,good_match,1000
T3,Je_meridional_width,P_main_minus_south,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.04724130456341764,1,0.5984015984015985,0.7912087912087912,0.19280719280719272,True,True,good_match,1000
T3,Je_meridional_width,P_spread_lat,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.0746504273339184,2,0.2807192807192807,0.3966033966033966,0.1158841158841159,True,True,good_match,1000
T3,Je_meridional_width,P_north_band_share_35_45,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.04760122583546406,1,0.6113886113886113,0.8071928071928072,0.19580419580419584,True,True,good_match,1000
T3,Je_meridional_width,P_north_minus_main_35_45,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.015828353306365384,2,0.99000999000999,0.997002997002997,0.006993006993006978,True,True,good_match,1000
T3,Je_meridional_width,P_total_centroid_lat_10_50,Je→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.041735108350454825,1,0.7142857142857143,0.9070929070929071,0.19280719280719283,True,True,good_match,1000
T3,Je_meridional_width,H_strength,Je→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.0710612530797094,2,0.2967032967032967,0.44955044955044954,0.15284715284715283,True,True,good_match,1000
T3,Je_meridional_width,H_west_extent_lon,Je→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.03813056665979353,5,0.8311688311688312,0.906093906093906,0.07492507492507483,True,True,good_match,1000
T3,Je_meridional_width,H_zonal_width,Je→H,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.06619721717853405,3,0.5044955044955045,0.5054945054945055,0.0009990009990009652,True,True,good_match,1000
T3,Je_meridional_width,Jw_strength,Je→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.019646159334582476,5,0.96003996003996,0.999000999000999,0.038961038961039085,True,True,good_match,1000
T3,Je_meridional_width,Jw_axis_lat,Je→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.03442005108284719,3,0.8691308691308691,0.9340659340659341,0.06493506493506496,True,True,good_match,1000
T3,Je_meridional_width,Jw_meridional_width,Je→Jw,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.02584884084458618,4,0.978021978021978,0.981018981018981,0.0029970029970030065,True,True,good_match,1000
T3,Jw_strength,P_main_band_share,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.16787550998317016,5,0.2027972027972027,0.6213786213786214,0.41858141858141873,True,True,good_match,1000
T3,Jw_strength,P_main_minus_south,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.22813897530861837,5,0.0819180819180819,0.35264735264735264,0.2707292707292707,True,False,good_match,1000
T3,Jw_strength,P_spread_lat,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.17253850703684415,5,0.1918081918081918,0.4755244755244755,0.2837162837162837,True,True,good_match,1000
T3,Jw_strength,P_north_band_share_35_45,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.11954069742732583,2,0.3926073926073926,0.7712287712287712,0.3786213786213786,True,True,good_match,1000
T3,Jw_strength,P_north_minus_main_35_45,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.142076204846887,1,0.3266733266733266,0.6963036963036963,0.36963036963036966,True,True,good_match,1000
T3,Jw_strength,P_total_centroid_lat_10_50,Jw→P,positive_lag_not_supported,positive_lag_not_supported,Tier5a_no_not_supported,not_supported,0.13422911323350337,3,0.3446553446553446,0.8121878121878122,0.46753246753246763,True,True,good_match,1000
