replicate_type,replicate_id,point_id,point_day,matched_peak_exists,matched_peak_day,center_offset_days,matched_peak_score,matched_peak_prominence,matched_peak_rank,matched_stat,local_background_median,local_background_mad,match_quality_flag,local_window_start,local_window_end
null,47,RP002,81,True,79.0,-2.0,38.53569390818872,13.404948855170794,3.0,2.9061890512788513,29.335069477104632,3.1658726392811634,matched_peak,79,83
null,47,RP003,113,True,113.0,0.0,22.827114263960972,15.132874321605964,5.0,2.5779505000958736,19.210682825748425,1.402831983119361,matched_peak,111,115
null,47,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,47,RP004,135,True,135.0,0.0,61.83190379405298,52.27586634646774,1.0,2.4309585903797677,31.913513698304392,12.307239699531493,matched_peak,133,137
null,47,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,48,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,48,RP002,81,True,80.0,-1.0,16.233030651516124,7.778237105600727,8.0,1.7459174337384376,12.528971043069834,2.121554845268837,matched_peak,79,83
null,48,RP003,113,True,115.0,2.0,11.382673362483157,2.987125873201835,11.0,3.463690153002995,9.124143317601316,0.652058905525025,matched_peak,111,115
null,48,LP006,132,True,133.0,1.0,21.820718389185505,11.702177518937933,4.0,2.5962697879784638,11.671720646587959,3.909068989527923,matched_peak,130,134
null,48,RP004,135,True,133.0,-2.0,21.820718389185505,11.702177518937933,4.0,2.31745868390023,14.01309548048319,3.3690451267884853,matched_peak,133,137
null,48,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,49,RP001,45,True,45.0,0.0,69.91598745001397,58.337271492424826,1.0,2.3728405425412262,44.63935327347421,10.652479043425732,matched_peak,43,47
null,49,RP002,81,True,80.0,-1.0,25.751772039736416,14.106632915045537,7.0,2.8416879637416166,12.406127022474227,4.69637946147798,matched_peak,79,83
null,49,RP003,113,True,113.0,0.0,47.81375564130822,24.0571465807554,4.0,2.925390575760218,38.00762840978602,3.3520745173385897,matched_peak,111,115
null,49,LP006,132,True,130.0,-2.0,61.28538951932263,53.290598316512565,3.0,2.1409259920963564,40.45442933140616,9.729883351133452,matched_peak,130,134
null,49,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,49,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,50,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,50,RP002,81,True,83.0,2.0,43.23208558694501,30.600041851781622,2.0,2.8241906195206403,27.412842504794803,5.60133687314398,matched_peak,79,83
null,50,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,50,LP006,132,True,134.0,2.0,54.49653478105479,47.00585949935537,1.0,2.291669802386342,36.89720755854551,7.67969590613194,matched_peak,130,134
null,50,RP004,135,True,134.0,-1.0,54.49653478105479,47.00585949935537,1.0,2.291669802386342,36.89720755854551,7.67969590613194,matched_peak,133,137
null,50,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,51,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,51,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,51,RP003,113,True,115.0,2.0,12.93309022520549,2.6033786477489187,11.0,2.1261644554720127,11.141791139626752,0.8425025917947728,matched_peak,111,115
null,51,LP006,132,True,133.0,1.0,20.769046206703692,11.54930668012851,6.0,3.3362295544085065,13.639280921367606,2.1370727450551152,matched_peak,130,134
null,51,RP004,135,True,133.0,-2.0,20.769046206703692,11.54930668012851,6.0,1.8912851166112978,13.570662626326763,3.806080584170065,matched_peak,133,137
null,51,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,52,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,52,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,52,RP003,113,True,115.0,2.0,16.056855968375338,8.416728949162916,8.0,3.312679482741799,9.140603333630281,2.0878121887886056,matched_peak,111,115
null,52,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,52,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,52,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,53,RP001,45,True,47.0,2.0,14.174605033612595,3.036535271529674,12.0,3.124348535351462,11.80743575359304,0.7576521063485586,matched_peak,43,47
null,53,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,53,RP003,113,True,115.0,2.0,46.82244201171784,37.9243363658265,1.0,4.883601406057495,18.89470260693446,5.718677065107425,matched_peak,111,115
null,53,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,53,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,53,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,54,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,54,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,54,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,54,LP006,132,True,130.0,-2.0,8.35835642249091,0.039329496215675164,13.0,-1.8834859655033651,12.860034724350044,2.3900779541095183,matched_peak,130,134
null,54,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,54,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,55,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,55,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,55,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,55,LP006,132,True,134.0,2.0,17.498265057547897,14.102469192116512,6.0,2.3434374952642054,8.568351851919136,3.810604379353247,matched_peak,130,134
null,55,RP004,135,True,134.0,-1.0,17.498265057547897,14.102469192116512,6.0,3.950609670534595,8.568351851919136,2.260388626273542,matched_peak,133,137
null,55,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,56,RP001,45,True,47.0,2.0,19.756672443201712,12.423290044696095,7.0,3.12460005420911,15.049235393445025,1.5065726610896508,matched_peak,43,47
null,56,RP002,81,True,80.0,-1.0,17.433876532422026,5.588636102631504,9.0,3.3806545077367574,12.939092638259062,1.3295602523327759,matched_peak,79,83
null,56,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,56,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,56,RP004,135,True,136.0,1.0,37.14090060760124,24.154290101144483,2.0,2.906316314635178,18.826321873529658,6.301646731562803,matched_peak,133,137
null,56,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,57,RP001,45,True,45.0,0.0,20.935495544464523,5.128551683029663,12.0,1.3872337133686738,17.668485309453857,2.355053939112336,matched_peak,43,47
null,57,RP002,81,True,83.0,2.0,48.57650040685525,40.58053653984171,1.0,1.553128713931997,31.50888609322604,10.989182123153524,matched_peak,79,83
null,57,RP003,113,True,111.0,-2.0,40.678556447099446,29.465428517337816,2.0,2.5294294376194695,19.087817762872255,8.535813783859755,matched_peak,111,115
null,57,LP006,132,True,134.0,2.0,26.943906858738604,0.28451158480151406,9.0,-1.2221707514307416,31.25262824359416,3.525465952764634,matched_peak,130,134
null,57,RP004,135,True,134.0,-1.0,26.943906858738604,0.28451158480151406,9.0,0.6914791040583805,21.133454093995383,8.40293325384112,matched_peak,133,137
null,57,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,58,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,58,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,58,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,58,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,58,RP004,135,True,135.0,0.0,12.882775115167526,1.7079274635737605,9.0,1.430051336646254,11.23504377745964,1.1522183023664168,matched_peak,133,137
null,58,RP005,160,True,159.0,-1.0,14.44231002320601,3.466190539100234,8.0,2.528336947383308,12.053694344067047,0.9447378666548705,matched_peak,158,162
null,59,RP001,45,True,46.0,1.0,27.240320704270363,13.213425019974064,5.0,2.026546605888898,23.812172036158728,1.6916209268932612,matched_peak,43,47
null,59,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,59,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,59,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,59,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,59,RP005,160,True,162.0,2.0,22.448736973903618,0.6196974397757025,11.0,0.7182761509442488,22.156100446350994,0.4074150589368184,matched_peak,158,162
null,60,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,60,RP002,81,True,82.0,1.0,31.350020929887805,14.109587198232532,5.0,6.2705592840082565,19.76020935055881,1.8482899198769687,matched_peak,79,83
null,60,RP003,113,True,111.0,-2.0,30.401021063515685,1.401778753036293,6.0,0.8395438276489665,29.12015758236199,1.5256659992905295,matched_peak,111,115
null,60,LP006,132,True,134.0,2.0,26.624431355351554,14.75413274028302,9.0,1.4395009434562496,22.3738865647789,2.9527905455706502,matched_peak,130,134
null,60,RP004,135,True,134.0,-1.0,26.624431355351554,14.75413274028302,9.0,2.3620239673204395,21.21297626153023,2.2910246234038105,matched_peak,133,137
null,60,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,61,RP001,45,True,47.0,2.0,15.102118119865441,0.23353006912639174,17.0,0.3270481131631513,14.879871663689531,0.6795527751433887,matched_peak,43,47
null,61,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,61,RP003,113,True,114.0,1.0,27.51904195254724,0.19562666033314713,6.0,-0.5521809311462603,27.933546501286962,0.7506679782611307,matched_peak,111,115
null,61,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,61,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,61,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,62,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,62,RP002,81,True,83.0,2.0,18.059361835113187,9.99499125372055,6.0,3.659780233855677,14.09668589353603,1.0827633496464264,matched_peak,79,83
null,62,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,62,LP006,132,True,133.0,1.0,11.80382306544827,0.8698027734013287,13.0,0.8047761592189403,11.253772653399814,0.6834824785745832,matched_peak,130,134
null,62,RP004,135,True,133.0,-2.0,11.80382306544827,0.8698027734013287,13.0,1.3007601558021198,10.772614743300432,0.792773598222908,matched_peak,133,137
null,62,RP005,160,True,159.0,-1.0,17.312308847118157,7.385699564100438,7.0,1.9981561802142234,13.454014019919182,1.9309275448147218,matched_peak,158,162
null,63,RP001,45,True,43.0,-2.0,18.28797543596233,11.09519995200831,4.0,2.2457894346328726,11.258610400564443,3.130019628972522,matched_peak,43,47
null,63,RP002,81,True,83.0,2.0,14.933848961357025,5.425543737251658,5.0,6.448173958458728,13.014566532944722,0.29764742333181715,matched_peak,79,83
null,63,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,63,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,63,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,63,RP005,160,True,159.0,-1.0,20.394693827066025,10.367092088126086,3.0,2.432326898098664,13.670867550160347,2.764359617055744,matched_peak,158,162
null,64,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,64,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,64,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,64,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,64,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,64,RP005,160,True,161.0,1.0,27.117892779161803,11.426649313574348,9.0,2.412802176786634,23.883590871075985,1.3404753672202148,matched_peak,158,162
null,65,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,65,RP002,81,True,80.0,-1.0,22.204513117726343,5.096489204392796,7.0,1.6847491080636607,17.394852812590628,2.85482287259741,matched_peak,79,83
null,65,RP003,113,True,114.0,1.0,25.00321316662357,17.436696354867287,5.0,1.2679253806602744,19.49738462560396,4.342391604680385,matched_peak,111,115
null,65,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,65,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,65,RP005,160,True,159.0,-1.0,16.814912125181404,1.0137250013618946,11.0,2.349846807760958,16.071472646719407,0.31637783897577254,matched_peak,158,162
null,66,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,66,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,66,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,66,LP006,132,True,133.0,1.0,25.67321717563479,12.960153191711669,6.0,5.693133849727368,14.28258440132477,2.0007667161951854,matched_peak,130,134
null,66,RP004,135,True,133.0,-2.0,25.67321717563479,12.960153191711669,6.0,3.6836699161338498,16.396874214911172,2.5182340261428173,matched_peak,133,137
null,66,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,67,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,67,RP002,81,True,79.0,-2.0,10.312320655705324,3.335623308438519,7.0,2.2366810948165896,7.852054589817206,1.099962819564607,matched_peak,79,83
null,67,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,67,LP006,132,True,134.0,2.0,4.553830100883511,0.2542045219106033,14.0,-0.06113041278885473,4.602539354294938,0.7968088317735691,matched_peak,130,134
null,67,RP004,135,True,134.0,-1.0,4.553830100883511,0.2542045219106033,14.0,0.3517731247490276,4.400252255112369,0.436582079324511,matched_peak,133,137
null,67,RP005,160,True,161.0,1.0,9.543725179067106,3.0490930765472655,8.0,4.1359790718891665,7.664869876312424,0.4542709788269548,matched_peak,158,162
null,68,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,68,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,68,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,68,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,68,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,68,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,69,RP001,45,True,44.0,-1.0,14.827397971543533,0.19774650439081753,13.0,-0.15066555526469474,15.061909207531604,1.5565019759786356,matched_peak,43,47
null,69,RP002,81,True,82.0,1.0,33.88035950764682,24.9481528341758,2.0,3.2481093828487,15.286535356375673,5.7245067598316695,matched_peak,79,83
null,69,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,69,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,69,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,69,RP005,160,True,162.0,2.0,22.628136618014327,3.3202947550791215,9.0,0.7093559912677155,20.050060775111497,3.6343893158664926,matched_peak,158,162
null,70,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,70,RP002,81,True,83.0,2.0,16.823149512703303,2.3365909032496255,6.0,1.5821266779976206,14.771007383814974,1.2970782565049124,matched_peak,79,83
null,70,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,70,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,70,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,70,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,71,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,71,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,71,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,71,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,71,RP004,135,True,136.0,1.0,15.01327577250423,2.2570963915099327,11.0,0.9068716141136385,13.942662131333803,1.1805569999543,matched_peak,133,137
null,71,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,72,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,72,RP002,81,True,82.0,1.0,37.76272987214398,30.549741363120113,2.0,3.426850883968786,25.79322497419271,3.4928583906809365,matched_peak,79,83
null,72,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,72,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,72,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,72,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,73,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,73,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,73,RP003,113,True,112.0,-1.0,37.55794174530398,26.98949049219387,3.0,3.1761613450331456,17.69717076924621,6.253073690779047,matched_peak,111,115
null,73,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,73,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,73,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,74,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,74,RP002,81,True,82.0,1.0,26.577778367781633,8.672237201259733,8.0,2.820935567666694,20.23606764701906,2.2480877497668956,matched_peak,79,83
null,74,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,74,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,74,RP004,135,True,137.0,2.0,34.54054260952918,22.37492918203484,4.0,2.5205681768602415,20.5234739178515,5.5610749969605795,matched_peak,133,137
null,74,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,75,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,75,RP002,81,True,80.0,-1.0,26.05052882793616,0.5465336489799633,8.0,0.17222944387347386,25.640561289148103,2.380356853308653,matched_peak,79,83
null,75,RP003,113,True,112.0,-1.0,20.614055789018458,0.4952111436669355,11.0,0.11445215075567147,20.12357701530697,4.285448279727159,matched_peak,111,115
null,75,LP006,132,True,130.0,-2.0,56.65957543211495,42.89220898421804,2.0,2.8168886509363134,27.87833908009285,10.217385168663496,matched_peak,130,134
null,75,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,75,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,76,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,76,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,76,RP003,113,False,,,,,,,,,no_matched_peak,111,115
null,76,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,76,RP004,135,True,137.0,2.0,47.72713936520947,38.4454853571619,1.0,2.84422922258064,32.31594174713708,5.418409130768698,matched_peak,133,137
null,76,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,77,RP001,45,True,43.0,-2.0,21.804937095545107,7.7193664626678995,12.0,3.0129184622527103,14.548126944625642,2.4085650546827218,matched_peak,43,47
null,77,RP002,81,True,83.0,2.0,69.84464095104016,58.87635311254409,1.0,2.1366307587700013,36.78658959423285,15.47204691299661,matched_peak,79,83
null,77,RP003,113,True,114.0,1.0,37.36201930501237,21.09737362611132,4.0,1.6801057251935616,25.75199858241782,6.910291734441845,matched_peak,111,115
null,77,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,77,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,77,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,78,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,78,RP002,81,False,,,,,,,,,no_matched_peak,79,83
null,78,RP003,113,True,114.0,1.0,42.727257026460855,29.085363730828536,1.0,2.8661369299899735,29.865883633015606,4.48735481902774,matched_peak,111,115
null,78,LP006,132,False,,,,,,,,,no_matched_peak,130,134
null,78,RP004,135,False,,,,,,,,,no_matched_peak,133,137
null,78,RP005,160,True,158.0,-2.0,29.206307181508524,10.535508484028334,6.0,3.003647181372852,23.284183494842345,1.971644237497605,matched_peak,158,162
null,79,RP001,45,False,,,,,,,,,no_matched_peak,43,47
null,79,RP002,81,True,79.0,-2.0,15.480457856612276,2.655026702574453,9.0,2.4347082597837426,12.921044548352366,1.051219698963095,matched_peak,79,83
null,79,RP003,113,True,113.0,0.0,23.5858761830579,9.214445529766657,5.0,3.290734566201808,15.640204978337646,2.414558516332681,matched_peak,111,115
null,79,LP006,132,True,134.0,2.0,17.191266481482522,0.21830171976370139,8.0,-0.5603946335969429,19.443835520326942,4.019612070126652,matched_peak,130,134
null,79,RP004,135,True,134.0,-1.0,17.191266481482522,0.21830171976370139,8.0,1.165602852878834,14.418801352040571,2.378567546346014,matched_peak,133,137
null,79,RP005,160,False,,,,,,,,,no_matched_peak,158,162
null,80,RP001,45,True,47.0,2.0,9.671481189993854,0.05541279496307361,15.0,-0.7901117119676013,11.032762118565493,1.7228967752933935,matched_peak,43,47
null,80,RP002,81,True,81.0,0.0,11.460375897290714,1.6939499798525652,9.0,5.622397716350974,10.011569777716122,0.2576847345994784,matched_peak,79,83
null,80,RP003,113,True,114.0,1.0,19.2596182600794,12.951890166064162,4.0,3.10029796744039,13.195225656413445,1.956067654255099,matched_peak,111,115
null,80,LP006,132,True,134.0,2.0,33.694465803091845,29.508276906308698,1.0,1.7402825525188395,21.330643983608347,7.104491040369048,matched_peak,130,134
null,80,RP004,135,True,134.0,-1.0,33.694465803091845,29.508276906308698,1.0,2.5136344343854278,21.330643983608347,4.9187032231956405,matched_peak,133,137
