window_id,field_a,field_b,bootstrap_id,delta_b_minus_a,tail_type
W007,P,V,972,0.0,non_positive_tail_against_A_before_B
W007,P,V,980,0.0,non_positive_tail_against_A_before_B
W007,P,Je,2,0.0,non_positive_tail_against_A_before_B
W007,P,Je,6,0.0,non_positive_tail_against_A_before_B
W007,P,Je,9,-2.0,non_positive_tail_against_A_before_B
W007,P,Je,13,-1.0,non_positive_tail_against_A_before_B
W007,P,Je,14,-1.0,non_positive_tail_against_A_before_B
W007,P,Je,33,0.0,non_positive_tail_against_A_before_B
W007,P,Je,39,-4.0,non_positive_tail_against_A_before_B
W007,P,Je,53,0.0,non_positive_tail_against_A_before_B
W007,P,Je,61,0.0,non_positive_tail_against_A_before_B
W007,P,Je,75,-4.0,non_positive_tail_against_A_before_B
W007,P,Je,78,0.0,non_positive_tail_against_A_before_B
W007,P,Je,82,0.0,non_positive_tail_against_A_before_B
W007,P,Je,84,0.0,non_positive_tail_against_A_before_B
W007,P,Je,85,0.0,non_positive_tail_against_A_before_B
W007,P,Je,90,-1.0,non_positive_tail_against_A_before_B
W007,P,Je,94,0.0,non_positive_tail_against_A_before_B
W007,P,Je,102,0.0,non_positive_tail_against_A_before_B
W007,P,Je,111,-4.0,non_positive_tail_against_A_before_B
W007,P,Je,127,-1.0,non_positive_tail_against_A_before_B
W007,P,Je,132,0.0,non_positive_tail_against_A_before_B
W007,P,Je,159,-3.0,non_positive_tail_against_A_before_B
W007,P,Je,164,-1.0,non_positive_tail_against_A_before_B
W007,P,Je,169,0.0,non_positive_tail_against_A_before_B
W007,P,Je,172,0.0,non_positive_tail_against_A_before_B
W007,P,Je,173,-2.0,non_positive_tail_against_A_before_B
W007,P,Je,179,0.0,non_positive_tail_against_A_before_B
W007,P,Je,192,-3.0,non_positive_tail_against_A_before_B
W007,P,Je,194,-4.0,non_positive_tail_against_A_before_B
W007,P,Je,207,-2.0,non_positive_tail_against_A_before_B
W007,P,Je,210,0.0,non_positive_tail_against_A_before_B
W007,P,Je,222,-3.0,non_positive_tail_against_A_before_B
W007,P,Je,227,0.0,non_positive_tail_against_A_before_B
W007,P,Je,232,-4.0,non_positive_tail_against_A_before_B
W007,P,Je,233,-3.0,non_positive_tail_against_A_before_B
W007,P,Je,241,-1.0,non_positive_tail_against_A_before_B
W007,P,Je,243,-4.0,non_positive_tail_against_A_before_B
W007,P,Je,244,-3.0,non_positive_tail_against_A_before_B
W007,P,Je,253,0.0,non_positive_tail_against_A_before_B
W007,P,Je,270,0.0,non_positive_tail_against_A_before_B
W007,P,Je,274,-1.0,non_positive_tail_against_A_before_B
W007,P,Je,275,-3.0,non_positive_tail_against_A_before_B
W007,P,Je,286,-3.0,non_positive_tail_against_A_before_B
W007,P,Je,310,0.0,non_positive_tail_against_A_before_B
W007,P,Je,313,0.0,non_positive_tail_against_A_before_B
W007,P,Je,325,-1.0,non_positive_tail_against_A_before_B
W007,P,Je,328,0.0,non_positive_tail_against_A_before_B
W007,P,Je,329,-2.0,non_positive_tail_against_A_before_B
W007,P,Je,331,0.0,non_positive_tail_against_A_before_B
W007,P,Je,342,0.0,non_positive_tail_against_A_before_B
W007,P,Je,345,-2.0,non_positive_tail_against_A_before_B
W007,P,Je,351,0.0,non_positive_tail_against_A_before_B
W007,P,Je,357,-3.0,non_positive_tail_against_A_before_B
W007,P,Je,386,0.0,non_positive_tail_against_A_before_B
W007,P,Je,393,-1.0,non_positive_tail_against_A_before_B
W007,P,Je,394,0.0,non_positive_tail_against_A_before_B
W007,P,Je,410,-3.0,non_positive_tail_against_A_before_B
W007,P,Je,412,-2.0,non_positive_tail_against_A_before_B
W007,P,Je,418,-1.0,non_positive_tail_against_A_before_B
W007,P,Je,433,-1.0,non_positive_tail_against_A_before_B
W007,P,Je,452,0.0,non_positive_tail_against_A_before_B
W007,P,Je,488,-2.0,non_positive_tail_against_A_before_B
W007,P,Je,494,-2.0,non_positive_tail_against_A_before_B
W007,P,Je,502,-2.0,non_positive_tail_against_A_before_B
W007,P,Je,504,-2.0,non_positive_tail_against_A_before_B
W007,P,Je,524,-2.0,non_positive_tail_against_A_before_B
W007,P,Je,561,-2.0,non_positive_tail_against_A_before_B
W007,P,Je,583,0.0,non_positive_tail_against_A_before_B
W007,P,Je,597,-1.0,non_positive_tail_against_A_before_B
W007,P,Je,601,-1.0,non_positive_tail_against_A_before_B
W007,P,Je,651,-1.0,non_positive_tail_against_A_before_B
W007,P,Je,659,-3.0,non_positive_tail_against_A_before_B
W007,P,Je,665,-1.0,non_positive_tail_against_A_before_B
W007,P,Je,666,-2.0,non_positive_tail_against_A_before_B
W007,P,Je,685,-3.0,non_positive_tail_against_A_before_B
W007,P,Je,690,0.0,non_positive_tail_against_A_before_B
W007,P,Je,699,-5.0,non_positive_tail_against_A_before_B
W007,P,Je,701,0.0,non_positive_tail_against_A_before_B
W007,P,Je,703,-1.0,non_positive_tail_against_A_before_B
W007,P,Je,706,0.0,non_positive_tail_against_A_before_B
W007,P,Je,708,0.0,non_positive_tail_against_A_before_B
W007,P,Je,721,0.0,non_positive_tail_against_A_before_B
W007,P,Je,728,0.0,non_positive_tail_against_A_before_B
W007,P,Je,733,-1.0,non_positive_tail_against_A_before_B
W007,P,Je,738,-1.0,non_positive_tail_against_A_before_B
W007,P,Je,739,-2.0,non_positive_tail_against_A_before_B
W007,P,Je,740,-3.0,non_positive_tail_against_A_before_B
W007,P,Je,741,0.0,non_positive_tail_against_A_before_B
W007,P,Je,759,-1.0,non_positive_tail_against_A_before_B
W007,P,Je,761,0.0,non_positive_tail_against_A_before_B
W007,P,Je,774,-3.0,non_positive_tail_against_A_before_B
W007,P,Je,790,0.0,non_positive_tail_against_A_before_B
W007,P,Je,791,-1.0,non_positive_tail_against_A_before_B
W007,P,Je,792,-1.0,non_positive_tail_against_A_before_B
W007,P,Je,799,-3.0,non_positive_tail_against_A_before_B
W007,P,Je,801,0.0,non_positive_tail_against_A_before_B
W007,P,Je,814,0.0,non_positive_tail_against_A_before_B
W007,P,Je,840,0.0,non_positive_tail_against_A_before_B
W007,P,Je,846,0.0,non_positive_tail_against_A_before_B
W007,P,Je,852,0.0,non_positive_tail_against_A_before_B
W007,P,Je,861,0.0,non_positive_tail_against_A_before_B
W007,P,Je,866,0.0,non_positive_tail_against_A_before_B
W007,P,Je,876,0.0,non_positive_tail_against_A_before_B
W007,P,Je,878,-3.0,non_positive_tail_against_A_before_B
W007,P,Je,882,0.0,non_positive_tail_against_A_before_B
W007,P,Je,886,-1.0,non_positive_tail_against_A_before_B
W007,P,Je,891,-1.0,non_positive_tail_against_A_before_B
W007,P,Je,896,0.0,non_positive_tail_against_A_before_B
W007,P,Je,902,0.0,non_positive_tail_against_A_before_B
W007,P,Je,913,-3.0,non_positive_tail_against_A_before_B
W007,P,Je,917,-2.0,non_positive_tail_against_A_before_B
W007,P,Je,937,-3.0,non_positive_tail_against_A_before_B
W007,P,Je,953,-1.0,non_positive_tail_against_A_before_B
W007,P,Je,964,0.0,non_positive_tail_against_A_before_B
W007,P,Je,980,-2.0,non_positive_tail_against_A_before_B
W007,P,Je,982,0.0,non_positive_tail_against_A_before_B
W007,P,Je,988,-1.0,non_positive_tail_against_A_before_B
W007,P,Je,996,-1.0,non_positive_tail_against_A_before_B
