window_id,anchor_day,accepted_window_start,accepted_window_end,analysis_window_start,analysis_window_end,field,metric,left_out_year_index,peak_day,onset_day,center_day,end_day,duration,active_threshold,n_active_segments,has_multiple_active_segments,near_left_boundary,near_right_boundary,inside_accepted_window_any,near_excluded_candidate_days,interval_status,left_out_year
W003,81,75,86,66,96,P,prepost_contrast,5,76,75,76.48089050067328,78,4,0.8866212131982152,2,True,False,False,True,none,ok,1984
W005,113,107,117,98,128,P,prepost_contrast,5,98,98,98.87729190120021,100,3,0.6268760176375965,2,True,True,False,False,96,ok,1984
W007,160,155,164,145,175,P,prepost_contrast,5,154,152,155.4538939982988,159,8,0.6834717037986155,1,False,False,False,True,none,ok,1984
W002,45,40,48,30,60,V,detector_score,5,45,41,44.609425214256035,48,8,0.6490783871857064,1,False,False,False,True,none,ok,1984
W003,81,75,86,66,96,V,detector_score,5,78,75,78.4640495343814,82,8,0.7828908378987982,1,False,False,False,True,none,ok,1984
W005,113,107,117,98,128,V,detector_score,5,114,111,114.39150488083439,118,8,0.686973718723374,1,False,False,False,True,none,ok,1984
W007,160,155,164,145,175,V,detector_score,5,161,158,160.52412784004628,163,6,0.8214564331385382,1,False,False,False,True,none,ok,1984
W002,45,40,48,30,60,V,prepost_contrast,5,44,41,44.57841518132878,48,8,0.7868781683091374,1,False,False,False,True,none,ok,1984
W003,81,75,86,66,96,V,prepost_contrast,5,76,74,76.4084493886888,79,6,0.6313286953450665,2,True,False,False,True,none,ok,1984
W005,113,107,117,98,128,V,prepost_contrast,5,112,109,112.46920434610749,116,8,0.6663102940678494,1,False,False,False,True,none,ok,1984
W007,160,155,164,145,175,V,prepost_contrast,5,161,158,161.0263301007217,164,7,0.7495076084832186,2,True,False,False,True,none,ok,1984
W002,45,40,48,30,60,H,detector_score,5,35,31,34.47230300375676,38,8,0.7505579800257316,1,False,True,False,False,none,ok,1984
W003,81,75,86,66,96,H,detector_score,5,76,74,75.99979719495278,78,5,0.8676409708747124,2,True,False,False,True,none,ok,1984
W005,113,107,117,98,128,H,detector_score,5,115,111,114.4500973808381,118,8,0.5767401959261931,1,False,False,False,True,none,ok,1984
W007,160,155,164,145,175,H,detector_score,5,155,152,154.5702372801519,157,6,0.5465709298171264,1,False,False,False,True,none,ok,1984
W002,45,40,48,30,60,H,prepost_contrast,5,36,32,35.51470510215815,39,8,0.674673153735458,1,False,False,False,False,none,ok,1984
W003,81,75,86,66,96,H,prepost_contrast,5,94,92,94.07636210172505,96,5,0.6469399225665828,2,True,False,True,False,96,ok,1984
W005,113,107,117,98,128,H,prepost_contrast,5,114,110,113.52245224881621,117,8,0.6493142247436943,1,False,False,False,True,none,ok,1984
W007,160,155,164,145,175,H,prepost_contrast,5,155,153,155.02840269047104,157,5,0.5968073780610728,2,True,False,False,True,none,ok,1984
W002,45,40,48,30,60,Je,detector_score,5,46,43,45.98044599915469,49,7,0.5,1,False,False,False,True,none,ok,1984
W003,81,75,86,66,96,Je,detector_score,5,96,89,92.9174739277679,96,8,0.6073601924853389,1,False,False,True,False,96,ok,1984
W005,113,107,117,98,128,Je,detector_score,5,111,107,110.50157954381429,114,8,0.8488303872768079,1,False,False,False,True,none,ok,1984
W007,160,155,164,145,175,Je,detector_score,5,161,159,161.5283791238479,164,6,0.733024712885034,1,False,False,False,True,none,ok,1984
W002,45,40,48,30,60,Je,prepost_contrast,5,44,42,44.444331313064644,47,6,0.5021190706018861,2,True,False,False,True,none,ok,1984
W003,81,75,86,66,96,Je,prepost_contrast,5,96,93,94.69765459970635,96,4,0.5,2,True,False,True,False,96,ok,1984
W005,113,107,117,98,128,Je,prepost_contrast,5,108,107,110.40962008390947,114,8,0.8638648289395261,1,False,False,False,True,none,ok,1984
W007,160,155,164,145,175,Je,prepost_contrast,5,161,158,161.33064374011286,165,8,0.6246969471128987,1,False,False,False,True,none,ok,1984
W002,45,40,48,30,60,Jw,detector_score,5,41,39,42.40915100969622,46,8,0.7797362025279038,1,False,False,False,True,none,ok,1984
W003,81,75,86,66,96,Jw,detector_score,5,81,78,81.04558045021963,84,7,0.711705394791341,2,True,False,False,True,none,ok,1984
W005,113,107,117,98,128,Jw,detector_score,5,105,102,105.51061039024246,109,8,0.9389066966673516,1,False,False,False,True,none,ok,1984
W007,160,155,164,145,175,Jw,detector_score,5,151,149,151.01618339364174,153,5,0.6180674709932227,2,True,False,False,False,none,ok,1984
W002,45,40,48,30,60,Jw,prepost_contrast,5,41,39,40.99974602193611,43,5,0.730380989727738,2,True,False,False,True,none,ok,1984
W003,81,75,86,66,96,Jw,prepost_contrast,5,82,78,81.54428738824458,85,8,0.5112266178726688,1,False,False,False,True,none,ok,1984
W005,113,107,117,98,128,Jw,prepost_contrast,5,102,101,102.48762225674858,104,4,0.9001482576910806,2,True,False,False,False,none,ok,1984
W007,160,155,164,145,175,Jw,prepost_contrast,5,150,148,149.89304608884223,152,5,0.6065568093531878,3,True,False,False,False,none,ok,1984
W002,45,40,48,30,60,P,detector_score,6,44,40,43.523117180326686,47,8,0.6735217350440466,1,False,False,False,True,none,ok,1985
W003,81,75,86,66,96,P,detector_score,6,82,78,81.53787406749083,85,8,0.7532995524240546,1,False,False,False,True,none,ok,1985
W005,113,107,117,98,128,P,detector_score,6,98,98,98.92616352257383,100,3,0.7600423544331334,2,True,True,False,False,96,ok,1985
W007,160,155,164,145,175,P,detector_score,6,158,155,157.46951083482898,160,6,0.7443384413039444,1,False,False,False,True,none,ok,1985
W002,45,40,48,30,60,P,prepost_contrast,6,45,40,43.752553731150456,47,8,0.5378414998470114,1,False,False,False,True,none,ok,1985
W003,81,75,86,66,96,P,prepost_contrast,6,83,80,82.51100477320269,85,6,0.8604349907095334,2,True,False,False,True,none,ok,1985
W005,113,107,117,98,128,P,prepost_contrast,6,98,98,98.46296098165048,99,2,0.6506109887372165,2,True,True,False,False,96,ok,1985
W007,160,155,164,145,175,P,prepost_contrast,6,156,152,155.57894600715107,159,8,0.6401016452708662,1,False,False,False,True,none,ok,1985
W002,45,40,48,30,60,V,detector_score,6,45,41,44.53090464162613,48,8,0.6234129811348135,1,False,False,False,True,none,ok,1985
W003,81,75,86,66,96,V,detector_score,6,80,75,78.55797026601243,82,8,0.8089414550077366,1,False,False,False,True,none,ok,1985
W005,113,107,117,98,128,V,detector_score,6,114,111,114.54799536183275,118,8,0.7467866725423277,1,False,False,False,True,none,ok,1985
W007,160,155,164,145,175,V,detector_score,6,161,158,160.52625829173297,163,6,0.7934327697964196,1,False,False,False,True,none,ok,1985
W002,45,40,48,30,60,V,prepost_contrast,6,44,41,44.51247183929339,48,8,0.6996799145726482,1,False,False,False,True,none,ok,1985
W003,81,75,86,66,96,V,prepost_contrast,6,84,83,84.05789029284374,85,3,0.7617603370319552,3,True,False,False,True,none,ok,1985
W005,113,107,117,98,128,V,prepost_contrast,6,113,109,112.5752779173871,116,8,0.6641145116925254,1,False,False,False,True,none,ok,1985
W007,160,155,164,145,175,V,prepost_contrast,6,161,157,160.51888287444294,164,8,0.6762723184185256,1,False,False,False,True,none,ok,1985
W002,45,40,48,30,60,H,detector_score,6,35,31,34.51502950662906,38,8,0.714196479311215,1,False,True,False,False,none,ok,1985
W003,81,75,86,66,96,H,detector_score,6,95,92,94.12326524831718,96,5,0.6181159842489669,2,True,False,True,False,96,ok,1985
W005,113,107,117,98,128,H,detector_score,6,115,111,114.54752930918012,118,8,0.5717988209903244,1,False,False,False,True,none,ok,1985
W007,160,155,164,145,175,H,detector_score,6,155,152,154.5125012060304,157,6,0.530958829863875,1,False,False,False,True,none,ok,1985
W002,45,40,48,30,60,H,prepost_contrast,6,36,32,35.57017083943322,39,8,0.6929793506095923,1,False,False,False,False,none,ok,1985
W003,81,75,86,66,96,H,prepost_contrast,6,94,92,94.04319349124849,96,5,0.5,1,False,False,True,False,96,ok,1985
W005,113,107,117,98,128,H,prepost_contrast,6,114,110,113.61892266441586,117,8,0.6670948223144637,1,False,False,False,True,none,ok,1985
W007,160,155,164,145,175,H,prepost_contrast,6,155,152,154.58246838283668,157,6,0.5,1,False,False,False,True,none,ok,1985
W002,45,40,48,30,60,Je,detector_score,6,46,43,46.38675212904591,50,8,0.5,1,False,False,False,True,none,ok,1985
W003,81,75,86,66,96,Je,detector_score,6,94,89,92.6970775477266,96,8,0.7479751225478102,1,False,False,True,False,96,ok,1985
W005,113,107,117,98,128,Je,detector_score,6,112,107,110.5484452161325,114,8,0.8409186501181838,1,False,False,False,True,none,ok,1985
W007,160,155,164,145,175,Je,detector_score,6,161,159,161.51900324195051,164,6,0.7262699208333407,1,False,False,False,True,none,ok,1985
W002,45,40,48,30,60,Je,prepost_contrast,6,44,42,44.83715900635166,48,7,0.5089751429125229,2,True,False,False,True,none,ok,1985
W003,81,75,86,66,96,Je,prepost_contrast,6,96,91,93.71247634815711,96,6,0.6577824428316195,2,True,False,True,False,96,ok,1985
W005,113,107,117,98,128,Je,prepost_contrast,6,108,107,110.41962887099244,114,8,0.8876740678471352,1,False,False,False,True,none,ok,1985
W007,160,155,164,145,175,Je,prepost_contrast,6,161,157,160.58538412721876,164,8,0.6374022523330696,1,False,False,False,True,none,ok,1985
W002,45,40,48,30,60,Jw,detector_score,6,41,39,42.44973105070256,46,8,0.790645111371541,1,False,False,False,True,none,ok,1985
W003,81,75,86,66,96,Jw,detector_score,6,83,80,83.41796725605703,87,8,0.6913801663547967,1,False,False,False,True,none,ok,1985
W005,113,107,117,98,128,Jw,detector_score,6,104,102,105.45895630855183,109,8,0.9221143680630259,1,False,False,False,True,none,ok,1985
W007,160,155,164,145,175,Jw,detector_score,6,151,148,150.55521113840308,153,6,0.7333448855881823,1,False,False,False,False,none,ok,1985
W002,45,40,48,30,60,Jw,prepost_contrast,6,41,39,40.983227302579785,43,5,0.7362620422947186,2,True,False,False,True,none,ok,1985
W003,81,75,86,66,96,Jw,prepost_contrast,6,83,79,82.5069570031695,86,8,0.5,1,False,False,False,True,none,ok,1985
W005,113,107,117,98,128,Jw,prepost_contrast,6,102,100,102.01361492205928,104,5,0.8543675381319964,2,True,False,False,False,none,ok,1985
W007,160,155,164,145,175,Jw,prepost_contrast,6,150,147,149.51572664534777,152,6,0.6599596602312992,2,True,False,False,False,none,ok,1985
W002,45,40,48,30,60,P,detector_score,7,45,40,43.71490389974919,47,8,0.5866622316903507,1,False,False,False,True,none,ok,1986
W003,81,75,86,66,96,P,detector_score,7,82,78,81.51094544807717,85,8,0.7836728545325173,1,False,False,False,True,none,ok,1986
W005,113,107,117,98,128,P,detector_score,7,98,98,98.91828255433548,100,3,0.7729815380155478,2,True,True,False,False,96,ok,1986
W007,160,155,164,145,175,P,detector_score,7,158,155,157.4630677067676,160,6,0.7751559301631701,1,False,False,False,True,none,ok,1986
W002,45,40,48,30,60,P,prepost_contrast,7,45,41,44.4979914045915,48,8,0.5048373950189031,1,False,False,False,True,none,ok,1986
W003,81,75,86,66,96,P,prepost_contrast,7,82,76,79.5204857849494,83,8,0.9428364314668336,1,False,False,False,True,none,ok,1986
W005,113,107,117,98,128,P,prepost_contrast,7,98,98,98.86759399508136,100,3,0.6220580943643861,2,True,True,False,False,96,ok,1986
W007,160,155,164,145,175,P,prepost_contrast,7,154,152,155.49172794474603,159,8,0.7240729729965418,1,False,False,False,True,none,ok,1986
W002,45,40,48,30,60,V,detector_score,7,45,41,44.61075769294124,48,8,0.6105569088193422,1,False,False,False,True,none,ok,1986
W003,81,75,86,66,96,V,detector_score,7,80,76,79.50413182186364,83,8,0.7987182544606914,1,False,False,False,True,none,ok,1986
W005,113,107,117,98,128,V,detector_score,7,114,111,114.42388948380683,118,8,0.7004907633348965,1,False,False,False,True,none,ok,1986
W007,160,155,164,145,175,V,detector_score,7,161,158,160.49597679432185,163,6,0.8254160437499234,1,False,False,False,True,none,ok,1986
W002,45,40,48,30,60,V,prepost_contrast,7,44,41,44.465819521379935,48,8,0.7559163855203992,1,False,False,False,True,none,ok,1986
W003,81,75,86,66,96,V,prepost_contrast,7,85,83,84.5173792689143,86,4,0.7428963681151968,3,True,False,False,True,none,ok,1986
W005,113,107,117,98,128,V,prepost_contrast,7,113,109,112.50270981460983,116,8,0.6083948930323921,1,False,False,False,True,none,ok,1986
W007,160,155,164,145,175,V,prepost_contrast,7,161,158,160.50529238746736,163,6,0.7375622872830648,2,True,False,False,True,none,ok,1986
W002,45,40,48,30,60,H,detector_score,7,34,30,33.624916009833115,37,8,0.7239434020261333,1,False,True,False,False,none,ok,1986
W003,81,75,86,66,96,H,detector_score,7,95,93,94.55293357959886,96,4,0.8021048444889303,2,True,False,True,False,96,ok,1986
W005,113,107,117,98,128,H,detector_score,7,114,110,113.63170915421304,117,8,0.5912296013200571,1,False,False,False,True,none,ok,1986
W007,160,155,164,145,175,H,detector_score,7,155,152,154.50796107643993,157,6,0.5393556292179418,1,False,False,False,True,none,ok,1986
W002,45,40,48,30,60,H,prepost_contrast,7,36,31,34.69224732079035,38,8,0.6635105091450617,1,False,True,False,False,none,ok,1986
W003,81,75,86,66,96,H,prepost_contrast,7,94,92,94.07654846154297,96,5,0.5813914308843868,2,True,False,True,False,96,ok,1986
W005,113,107,117,98,128,H,prepost_contrast,7,113,110,113.42985859231962,117,8,0.6136236119407129,1,False,False,False,True,none,ok,1986
W007,160,155,164,145,175,H,prepost_contrast,7,155,152,154.54676713154097,157,6,0.5201244517053878,2,True,False,False,True,none,ok,1986
W002,45,40,48,30,60,Je,detector_score,7,46,43,46.0330137109882,49,7,0.5,1,False,False,False,True,none,ok,1986
W003,81,75,86,66,96,Je,detector_score,7,94,89,92.79226997456806,96,8,0.6476496230211866,1,False,False,True,False,96,ok,1986
W005,113,107,117,98,128,Je,detector_score,7,109,106,109.5384674342113,113,8,0.8362438958247669,1,False,False,False,True,none,ok,1986
W007,160,155,164,145,175,Je,detector_score,7,162,160,162.40576416219238,165,6,0.7300763431040505,1,False,False,False,True,none,ok,1986
W002,45,40,48,30,60,Je,prepost_contrast,7,45,42,44.540064009096035,47,6,0.612794589583729,2,True,False,False,True,none,ok,1986
W003,81,75,86,66,96,Je,prepost_contrast,7,94,90,93.27223856269389,96,7,0.6304070071751363,2,True,False,True,False,96,ok,1986
W005,113,107,117,98,128,Je,prepost_contrast,7,108,106,109.3940592022835,113,8,0.7936789515712532,1,False,False,False,True,none,ok,1986
W007,160,155,164,145,175,Je,prepost_contrast,7,161,158,161.4412332960334,165,8,0.6104034287956057,1,False,False,False,True,none,ok,1986
W002,45,40,48,30,60,Jw,detector_score,7,41,38,41.46016128539665,45,8,0.7526111875290522,1,False,False,False,True,none,ok,1986
W003,81,75,86,66,96,Jw,detector_score,7,82,79,81.97886004787927,85,7,0.7024289951215437,2,True,False,False,True,none,ok,1986
W005,113,107,117,98,128,Jw,detector_score,7,102,101,104.45273346557724,108,8,0.9193158332166533,1,False,False,False,True,none,ok,1986
W007,160,155,164,145,175,Jw,detector_score,7,152,151,153.37685439480853,156,6,0.6964143598449223,1,False,False,False,True,none,ok,1986
W002,45,40,48,30,60,Jw,prepost_contrast,7,41,38,40.96184378555599,44,7,0.6807902883937408,2,True,False,False,True,none,ok,1986
W003,81,75,86,66,96,Jw,prepost_contrast,7,82,78,81.66006102050919,85,8,0.5306663855623811,1,False,False,False,True,none,ok,1986
W005,113,107,117,98,128,Jw,prepost_contrast,7,102,100,101.96575422796654,104,5,0.8312751924028008,2,True,False,False,False,none,ok,1986
W007,160,155,164,145,175,Jw,prepost_contrast,7,173,173,173.4631751741066,174,2,0.6712419935494723,2,True,False,True,False,none,ok,1986
W002,45,40,48,30,60,P,detector_score,8,45,40,43.6392132719346,47,8,0.6141036031412206,1,False,False,False,True,none,ok,1987
W003,81,75,86,66,96,P,detector_score,8,82,78,81.5029412700567,85,8,0.7546486489514135,1,False,False,False,True,none,ok,1987
W005,113,107,117,98,128,P,detector_score,8,98,98,98.92610388359084,100,3,0.7018454162393655,2,True,True,False,False,96,ok,1987
W007,160,155,164,145,175,P,detector_score,8,157,154,156.59956885116415,159,6,0.7639465927455857,1,False,False,False,True,none,ok,1987
W002,45,40,48,30,60,P,prepost_contrast,8,45,41,44.509958418241645,48,8,0.5666038401580678,1,False,False,False,True,none,ok,1987
W003,81,75,86,66,96,P,prepost_contrast,8,82,79,81.56107199995678,84,6,0.8571109099860741,2,True,False,False,True,none,ok,1987
W005,113,107,117,98,128,P,prepost_contrast,8,98,98,98.87015725326694,100,3,0.5828247382788927,2,True,True,False,False,96,ok,1987
W007,160,155,164,145,175,P,prepost_contrast,8,154,152,155.44157088205048,159,8,0.6685228569852735,1,False,False,False,True,none,ok,1987
W002,45,40,48,30,60,V,detector_score,8,45,41,44.600962517052785,48,8,0.6143723378890568,1,False,False,False,True,none,ok,1987
W003,81,75,86,66,96,V,detector_score,8,80,76,79.45348331848244,83,8,0.7725380912972075,1,False,False,False,True,none,ok,1987
W005,113,107,117,98,128,V,detector_score,8,114,111,114.43147026248855,118,8,0.6934520187764164,1,False,False,False,True,none,ok,1987
W007,160,155,164,145,175,V,detector_score,8,162,159,161.53870483880792,164,6,0.8209456304635836,1,False,False,False,True,none,ok,1987
W002,45,40,48,30,60,V,prepost_contrast,8,44,41,44.52765571418034,48,8,0.7475813187356275,1,False,False,False,True,none,ok,1987
W003,81,75,86,66,96,V,prepost_contrast,8,84,83,83.99705363354839,85,3,0.7576562877035035,3,True,False,False,True,none,ok,1987
W005,113,107,117,98,128,V,prepost_contrast,8,113,109,112.58771983830913,116,8,0.6803318919475482,1,False,False,False,True,none,ok,1987
W007,160,155,164,145,175,V,prepost_contrast,8,162,158,161.49227363208036,165,8,0.6445087815323451,1,False,False,False,True,none,ok,1987
W002,45,40,48,30,60,H,detector_score,8,34,30,33.578753009793914,37,8,0.7585925972562972,1,False,True,False,False,none,ok,1987
W003,81,75,86,66,96,H,detector_score,8,77,75,77.45117455350442,80,6,0.755382716658797,2,True,False,False,True,none,ok,1987
W005,113,107,117,98,128,H,detector_score,8,115,111,114.42390453118401,118,8,0.5945112180688722,1,False,False,False,True,none,ok,1987
W007,160,155,164,145,175,H,detector_score,8,155,152,154.51500331995774,157,6,0.5884955456432541,1,False,False,False,True,none,ok,1987
W002,45,40,48,30,60,H,prepost_contrast,8,36,31,34.687284171435266,38,8,0.7012631147440191,1,False,True,False,False,none,ok,1987
W003,81,75,86,66,96,H,prepost_contrast,8,94,92,93.5540540496103,95,4,0.6540062041111596,2,True,False,True,False,96,ok,1987
W005,113,107,117,98,128,H,prepost_contrast,8,114,110,113.54269050633071,117,8,0.6720244452312731,1,False,False,False,True,none,ok,1987
W007,160,155,164,145,175,H,prepost_contrast,8,155,152,154.9596517164606,158,7,0.5,1,False,False,False,True,none,ok,1987
W002,45,40,48,30,60,Je,detector_score,8,46,43,45.992096986762704,49,7,0.5,1,False,False,False,True,none,ok,1987
W003,81,75,86,66,96,Je,detector_score,8,93,89,92.5184618885952,96,8,0.7982840207513403,1,False,False,True,False,96,ok,1987
W005,113,107,117,98,128,Je,detector_score,8,111,107,110.52948479193745,114,8,0.8141775114484094,1,False,False,False,True,none,ok,1987
