bootstrap_id,field,baseline_config,branch,event_name,event_family,event_day,event_status
6,Jw,C2_immediate_pre,pattern,durable_S75_day,state,45.0,valid
7,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
7,Jw,C2_immediate_pre,distance,S50_day,state,48.0,valid
7,Jw,C2_immediate_pre,distance,S75_day,state,53.0,valid
7,Jw,C2_immediate_pre,distance,durable_S50_day,state,48.0,valid
7,Jw,C2_immediate_pre,distance,durable_S75_day,state,53.0,not_durable
7,Jw,C2_immediate_pre,pattern,S25_day,state,38.0,valid
7,Jw,C2_immediate_pre,pattern,S50_day,state,43.0,valid
7,Jw,C2_immediate_pre,pattern,S75_day,state,49.0,valid
7,Jw,C2_immediate_pre,pattern,durable_S50_day,state,43.0,valid
7,Jw,C2_immediate_pre,pattern,durable_S75_day,state,49.0,valid
8,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
8,Jw,C2_immediate_pre,distance,S50_day,state,47.0,valid
8,Jw,C2_immediate_pre,distance,S75_day,state,52.0,valid
8,Jw,C2_immediate_pre,distance,durable_S50_day,state,47.0,valid
8,Jw,C2_immediate_pre,distance,durable_S75_day,state,52.0,not_durable
8,Jw,C2_immediate_pre,pattern,S25_day,state,39.0,valid
8,Jw,C2_immediate_pre,pattern,S50_day,state,44.0,valid
8,Jw,C2_immediate_pre,pattern,S75_day,state,47.0,valid
8,Jw,C2_immediate_pre,pattern,durable_S50_day,state,44.0,valid
8,Jw,C2_immediate_pre,pattern,durable_S75_day,state,47.0,valid
9,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
9,Jw,C2_immediate_pre,distance,S50_day,state,45.0,valid
9,Jw,C2_immediate_pre,distance,S75_day,state,52.0,valid
9,Jw,C2_immediate_pre,distance,durable_S50_day,state,45.0,valid
9,Jw,C2_immediate_pre,distance,durable_S75_day,state,52.0,not_durable
9,Jw,C2_immediate_pre,pattern,S25_day,state,37.0,valid
9,Jw,C2_immediate_pre,pattern,S50_day,state,41.0,valid
9,Jw,C2_immediate_pre,pattern,S75_day,state,47.0,valid
9,Jw,C2_immediate_pre,pattern,durable_S50_day,state,41.0,valid
9,Jw,C2_immediate_pre,pattern,durable_S75_day,state,47.0,valid
10,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
10,Jw,C2_immediate_pre,distance,S50_day,state,49.0,valid
10,Jw,C2_immediate_pre,distance,S75_day,state,54.0,right_censored
10,Jw,C2_immediate_pre,distance,durable_S50_day,state,49.0,valid
10,Jw,C2_immediate_pre,distance,durable_S75_day,state,54.0,right_censored
10,Jw,C2_immediate_pre,pattern,S25_day,state,38.0,valid
10,Jw,C2_immediate_pre,pattern,S50_day,state,43.0,valid
10,Jw,C2_immediate_pre,pattern,S75_day,state,50.0,valid
10,Jw,C2_immediate_pre,pattern,durable_S50_day,state,43.0,valid
10,Jw,C2_immediate_pre,pattern,durable_S75_day,state,50.0,valid
11,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
11,Jw,C2_immediate_pre,distance,S50_day,state,47.0,valid
11,Jw,C2_immediate_pre,distance,S75_day,state,52.0,valid
11,Jw,C2_immediate_pre,distance,durable_S50_day,state,47.0,valid
11,Jw,C2_immediate_pre,distance,durable_S75_day,state,52.0,not_durable
11,Jw,C2_immediate_pre,pattern,S25_day,state,37.0,valid
11,Jw,C2_immediate_pre,pattern,S50_day,state,43.0,valid
11,Jw,C2_immediate_pre,pattern,S75_day,state,47.0,valid
11,Jw,C2_immediate_pre,pattern,durable_S50_day,state,43.0,valid
11,Jw,C2_immediate_pre,pattern,durable_S75_day,state,47.0,valid
12,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
12,Jw,C2_immediate_pre,distance,S50_day,state,46.0,valid
12,Jw,C2_immediate_pre,distance,S75_day,state,52.0,valid
12,Jw,C2_immediate_pre,distance,durable_S50_day,state,46.0,valid
12,Jw,C2_immediate_pre,distance,durable_S75_day,state,52.0,not_durable
12,Jw,C2_immediate_pre,pattern,S25_day,state,38.0,valid
12,Jw,C2_immediate_pre,pattern,S50_day,state,44.0,valid
12,Jw,C2_immediate_pre,pattern,S75_day,state,47.0,valid
12,Jw,C2_immediate_pre,pattern,durable_S50_day,state,44.0,valid
12,Jw,C2_immediate_pre,pattern,durable_S75_day,state,47.0,valid
13,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
13,Jw,C2_immediate_pre,distance,S50_day,state,48.0,valid
13,Jw,C2_immediate_pre,distance,S75_day,state,53.0,valid
13,Jw,C2_immediate_pre,distance,durable_S50_day,state,48.0,valid
13,Jw,C2_immediate_pre,distance,durable_S75_day,state,53.0,not_durable
13,Jw,C2_immediate_pre,pattern,S25_day,state,38.0,valid
13,Jw,C2_immediate_pre,pattern,S50_day,state,46.0,valid
13,Jw,C2_immediate_pre,pattern,S75_day,state,49.0,valid
13,Jw,C2_immediate_pre,pattern,durable_S50_day,state,46.0,valid
13,Jw,C2_immediate_pre,pattern,durable_S75_day,state,49.0,valid
14,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
14,Jw,C2_immediate_pre,distance,S50_day,state,47.0,valid
14,Jw,C2_immediate_pre,distance,S75_day,state,53.0,valid
14,Jw,C2_immediate_pre,distance,durable_S50_day,state,47.0,valid
14,Jw,C2_immediate_pre,distance,durable_S75_day,state,53.0,not_durable
14,Jw,C2_immediate_pre,pattern,S25_day,state,36.0,valid
14,Jw,C2_immediate_pre,pattern,S50_day,state,39.0,valid
14,Jw,C2_immediate_pre,pattern,S75_day,state,47.0,valid
14,Jw,C2_immediate_pre,pattern,durable_S50_day,state,39.0,valid
14,Jw,C2_immediate_pre,pattern,durable_S75_day,state,47.0,valid
15,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
15,Jw,C2_immediate_pre,distance,S50_day,state,47.0,valid
15,Jw,C2_immediate_pre,distance,S75_day,state,53.0,valid
15,Jw,C2_immediate_pre,distance,durable_S50_day,state,47.0,valid
15,Jw,C2_immediate_pre,distance,durable_S75_day,state,53.0,not_durable
15,Jw,C2_immediate_pre,pattern,S25_day,state,37.0,valid
15,Jw,C2_immediate_pre,pattern,S50_day,state,44.0,valid
15,Jw,C2_immediate_pre,pattern,S75_day,state,47.0,valid
15,Jw,C2_immediate_pre,pattern,durable_S50_day,state,44.0,valid
15,Jw,C2_immediate_pre,pattern,durable_S75_day,state,47.0,valid
16,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
16,Jw,C2_immediate_pre,distance,S50_day,state,47.0,valid
16,Jw,C2_immediate_pre,distance,S75_day,state,52.0,valid
16,Jw,C2_immediate_pre,distance,durable_S50_day,state,47.0,valid
16,Jw,C2_immediate_pre,distance,durable_S75_day,state,52.0,not_durable
16,Jw,C2_immediate_pre,pattern,S25_day,state,40.0,valid
16,Jw,C2_immediate_pre,pattern,S50_day,state,44.0,valid
16,Jw,C2_immediate_pre,pattern,S75_day,state,48.0,valid
16,Jw,C2_immediate_pre,pattern,durable_S50_day,state,44.0,valid
16,Jw,C2_immediate_pre,pattern,durable_S75_day,state,48.0,valid
17,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
17,Jw,C2_immediate_pre,distance,S50_day,state,50.0,valid
17,Jw,C2_immediate_pre,distance,S75_day,state,55.0,right_censored
17,Jw,C2_immediate_pre,distance,durable_S50_day,state,50.0,valid
17,Jw,C2_immediate_pre,distance,durable_S75_day,state,55.0,right_censored
17,Jw,C2_immediate_pre,pattern,S25_day,state,40.0,valid
17,Jw,C2_immediate_pre,pattern,S50_day,state,48.0,valid
17,Jw,C2_immediate_pre,pattern,S75_day,state,52.0,valid
17,Jw,C2_immediate_pre,pattern,durable_S50_day,state,48.0,valid
17,Jw,C2_immediate_pre,pattern,durable_S75_day,state,52.0,not_durable
18,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
18,Jw,C2_immediate_pre,distance,S50_day,state,45.0,valid
18,Jw,C2_immediate_pre,distance,S75_day,state,52.0,valid
18,Jw,C2_immediate_pre,distance,durable_S50_day,state,45.0,valid
18,Jw,C2_immediate_pre,distance,durable_S75_day,state,52.0,not_durable
18,Jw,C2_immediate_pre,pattern,S25_day,state,38.0,valid
18,Jw,C2_immediate_pre,pattern,S50_day,state,40.0,valid
18,Jw,C2_immediate_pre,pattern,S75_day,state,45.0,valid
18,Jw,C2_immediate_pre,pattern,durable_S50_day,state,40.0,valid
18,Jw,C2_immediate_pre,pattern,durable_S75_day,state,45.0,valid
19,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
19,Jw,C2_immediate_pre,distance,S50_day,state,47.0,valid
19,Jw,C2_immediate_pre,distance,S75_day,state,53.0,valid
19,Jw,C2_immediate_pre,distance,durable_S50_day,state,47.0,valid
19,Jw,C2_immediate_pre,distance,durable_S75_day,state,53.0,not_durable
19,Jw,C2_immediate_pre,pattern,S25_day,state,33.0,left_censored
19,Jw,C2_immediate_pre,pattern,S50_day,state,43.0,valid
19,Jw,C2_immediate_pre,pattern,S75_day,state,48.0,valid
19,Jw,C2_immediate_pre,pattern,durable_S50_day,state,43.0,valid
19,Jw,C2_immediate_pre,pattern,durable_S75_day,state,48.0,valid
20,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
20,Jw,C2_immediate_pre,distance,S50_day,state,49.0,valid
20,Jw,C2_immediate_pre,distance,S75_day,state,53.0,valid
20,Jw,C2_immediate_pre,distance,durable_S50_day,state,49.0,valid
20,Jw,C2_immediate_pre,distance,durable_S75_day,state,53.0,not_durable
20,Jw,C2_immediate_pre,pattern,S25_day,state,36.0,valid
20,Jw,C2_immediate_pre,pattern,S50_day,state,42.0,valid
20,Jw,C2_immediate_pre,pattern,S75_day,state,48.0,valid
20,Jw,C2_immediate_pre,pattern,durable_S50_day,state,42.0,valid
20,Jw,C2_immediate_pre,pattern,durable_S75_day,state,48.0,valid
21,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
21,Jw,C2_immediate_pre,distance,S50_day,state,47.0,valid
21,Jw,C2_immediate_pre,distance,S75_day,state,57.0,right_censored
21,Jw,C2_immediate_pre,distance,durable_S50_day,state,47.0,valid
21,Jw,C2_immediate_pre,distance,durable_S75_day,state,57.0,right_censored
21,Jw,C2_immediate_pre,pattern,S25_day,state,38.0,valid
21,Jw,C2_immediate_pre,pattern,S50_day,state,42.0,valid
21,Jw,C2_immediate_pre,pattern,S75_day,state,49.0,valid
21,Jw,C2_immediate_pre,pattern,durable_S50_day,state,42.0,valid
21,Jw,C2_immediate_pre,pattern,durable_S75_day,state,49.0,valid
22,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
22,Jw,C2_immediate_pre,distance,S50_day,state,50.0,valid
22,Jw,C2_immediate_pre,distance,S75_day,state,56.0,right_censored
22,Jw,C2_immediate_pre,distance,durable_S50_day,state,50.0,valid
22,Jw,C2_immediate_pre,distance,durable_S75_day,state,56.0,right_censored
22,Jw,C2_immediate_pre,pattern,S25_day,state,38.0,valid
22,Jw,C2_immediate_pre,pattern,S50_day,state,43.0,valid
22,Jw,C2_immediate_pre,pattern,S75_day,state,51.0,valid
22,Jw,C2_immediate_pre,pattern,durable_S50_day,state,43.0,valid
22,Jw,C2_immediate_pre,pattern,durable_S75_day,state,51.0,valid
23,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
23,Jw,C2_immediate_pre,distance,S50_day,state,48.0,valid
23,Jw,C2_immediate_pre,distance,S75_day,state,53.0,valid
23,Jw,C2_immediate_pre,distance,durable_S50_day,state,48.0,valid
23,Jw,C2_immediate_pre,distance,durable_S75_day,state,53.0,not_durable
23,Jw,C2_immediate_pre,pattern,S25_day,state,38.0,valid
23,Jw,C2_immediate_pre,pattern,S50_day,state,40.0,valid
23,Jw,C2_immediate_pre,pattern,S75_day,state,47.0,valid
23,Jw,C2_immediate_pre,pattern,durable_S50_day,state,40.0,valid
23,Jw,C2_immediate_pre,pattern,durable_S75_day,state,47.0,valid
24,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
24,Jw,C2_immediate_pre,distance,S50_day,state,45.0,valid
24,Jw,C2_immediate_pre,distance,S75_day,state,54.0,right_censored
24,Jw,C2_immediate_pre,distance,durable_S50_day,state,45.0,valid
24,Jw,C2_immediate_pre,distance,durable_S75_day,state,54.0,right_censored
24,Jw,C2_immediate_pre,pattern,S25_day,state,37.0,valid
24,Jw,C2_immediate_pre,pattern,S50_day,state,40.0,valid
24,Jw,C2_immediate_pre,pattern,S75_day,state,45.0,valid
24,Jw,C2_immediate_pre,pattern,durable_S50_day,state,40.0,valid
24,Jw,C2_immediate_pre,pattern,durable_S75_day,state,45.0,valid
25,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
25,Jw,C2_immediate_pre,distance,S50_day,state,48.0,valid
25,Jw,C2_immediate_pre,distance,S75_day,state,53.0,valid
25,Jw,C2_immediate_pre,distance,durable_S50_day,state,48.0,valid
25,Jw,C2_immediate_pre,distance,durable_S75_day,state,53.0,not_durable
25,Jw,C2_immediate_pre,pattern,S25_day,state,37.0,valid
25,Jw,C2_immediate_pre,pattern,S50_day,state,41.0,valid
25,Jw,C2_immediate_pre,pattern,S75_day,state,49.0,valid
25,Jw,C2_immediate_pre,pattern,durable_S50_day,state,41.0,valid
25,Jw,C2_immediate_pre,pattern,durable_S75_day,state,49.0,valid
26,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
26,Jw,C2_immediate_pre,distance,S50_day,state,48.0,valid
26,Jw,C2_immediate_pre,distance,S75_day,state,54.0,right_censored
26,Jw,C2_immediate_pre,distance,durable_S50_day,state,48.0,valid
26,Jw,C2_immediate_pre,distance,durable_S75_day,state,54.0,right_censored
26,Jw,C2_immediate_pre,pattern,S25_day,state,37.0,valid
26,Jw,C2_immediate_pre,pattern,S50_day,state,40.0,valid
26,Jw,C2_immediate_pre,pattern,S75_day,state,48.0,valid
26,Jw,C2_immediate_pre,pattern,durable_S50_day,state,40.0,valid
26,Jw,C2_immediate_pre,pattern,durable_S75_day,state,48.0,valid
27,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
27,Jw,C2_immediate_pre,distance,S50_day,state,49.0,valid
27,Jw,C2_immediate_pre,distance,S75_day,state,54.0,right_censored
27,Jw,C2_immediate_pre,distance,durable_S50_day,state,49.0,valid
27,Jw,C2_immediate_pre,distance,durable_S75_day,state,54.0,right_censored
27,Jw,C2_immediate_pre,pattern,S25_day,state,36.0,valid
27,Jw,C2_immediate_pre,pattern,S50_day,state,47.0,valid
27,Jw,C2_immediate_pre,pattern,S75_day,state,50.0,valid
27,Jw,C2_immediate_pre,pattern,durable_S50_day,state,47.0,valid
27,Jw,C2_immediate_pre,pattern,durable_S75_day,state,50.0,valid
28,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
28,Jw,C2_immediate_pre,distance,S50_day,state,49.0,valid
28,Jw,C2_immediate_pre,distance,S75_day,state,55.0,right_censored
28,Jw,C2_immediate_pre,distance,durable_S50_day,state,49.0,valid
28,Jw,C2_immediate_pre,distance,durable_S75_day,state,55.0,right_censored
28,Jw,C2_immediate_pre,pattern,S25_day,state,38.0,valid
28,Jw,C2_immediate_pre,pattern,S50_day,state,43.0,valid
28,Jw,C2_immediate_pre,pattern,S75_day,state,50.0,valid
28,Jw,C2_immediate_pre,pattern,durable_S50_day,state,43.0,valid
28,Jw,C2_immediate_pre,pattern,durable_S75_day,state,50.0,valid
29,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
29,Jw,C2_immediate_pre,distance,S50_day,state,49.0,valid
29,Jw,C2_immediate_pre,distance,S75_day,state,53.0,valid
29,Jw,C2_immediate_pre,distance,durable_S50_day,state,49.0,valid
29,Jw,C2_immediate_pre,distance,durable_S75_day,state,53.0,not_durable
29,Jw,C2_immediate_pre,pattern,S25_day,state,35.0,valid
29,Jw,C2_immediate_pre,pattern,S50_day,state,46.0,valid
29,Jw,C2_immediate_pre,pattern,S75_day,state,49.0,valid
29,Jw,C2_immediate_pre,pattern,durable_S50_day,state,46.0,valid
29,Jw,C2_immediate_pre,pattern,durable_S75_day,state,49.0,valid
30,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
30,Jw,C2_immediate_pre,distance,S50_day,state,49.0,valid
30,Jw,C2_immediate_pre,distance,S75_day,state,54.0,right_censored
30,Jw,C2_immediate_pre,distance,durable_S50_day,state,49.0,valid
30,Jw,C2_immediate_pre,distance,durable_S75_day,state,54.0,right_censored
30,Jw,C2_immediate_pre,pattern,S25_day,state,37.0,valid
30,Jw,C2_immediate_pre,pattern,S50_day,state,45.0,valid
30,Jw,C2_immediate_pre,pattern,S75_day,state,50.0,valid
30,Jw,C2_immediate_pre,pattern,durable_S50_day,state,45.0,valid
30,Jw,C2_immediate_pre,pattern,durable_S75_day,state,50.0,valid
31,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
31,Jw,C2_immediate_pre,distance,S50_day,state,46.0,valid
31,Jw,C2_immediate_pre,distance,S75_day,state,53.0,valid
31,Jw,C2_immediate_pre,distance,durable_S50_day,state,46.0,valid
31,Jw,C2_immediate_pre,distance,durable_S75_day,state,53.0,not_durable
31,Jw,C2_immediate_pre,pattern,S25_day,state,38.0,valid
31,Jw,C2_immediate_pre,pattern,S50_day,state,42.0,valid
31,Jw,C2_immediate_pre,pattern,S75_day,state,47.0,valid
31,Jw,C2_immediate_pre,pattern,durable_S50_day,state,42.0,valid
31,Jw,C2_immediate_pre,pattern,durable_S75_day,state,47.0,valid
32,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
32,Jw,C2_immediate_pre,distance,S50_day,state,48.0,valid
32,Jw,C2_immediate_pre,distance,S75_day,state,54.0,right_censored
32,Jw,C2_immediate_pre,distance,durable_S50_day,state,48.0,valid
32,Jw,C2_immediate_pre,distance,durable_S75_day,state,54.0,right_censored
32,Jw,C2_immediate_pre,pattern,S25_day,state,38.0,valid
32,Jw,C2_immediate_pre,pattern,S50_day,state,45.0,valid
32,Jw,C2_immediate_pre,pattern,S75_day,state,49.0,valid
32,Jw,C2_immediate_pre,pattern,durable_S50_day,state,45.0,valid
32,Jw,C2_immediate_pre,pattern,durable_S75_day,state,49.0,valid
33,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
33,Jw,C2_immediate_pre,distance,S50_day,state,45.0,valid
33,Jw,C2_immediate_pre,distance,S75_day,state,53.0,valid
33,Jw,C2_immediate_pre,distance,durable_S50_day,state,45.0,valid
33,Jw,C2_immediate_pre,distance,durable_S75_day,state,53.0,not_durable
33,Jw,C2_immediate_pre,pattern,S25_day,state,37.0,valid
33,Jw,C2_immediate_pre,pattern,S50_day,state,41.0,valid
33,Jw,C2_immediate_pre,pattern,S75_day,state,45.0,valid
33,Jw,C2_immediate_pre,pattern,durable_S50_day,state,41.0,valid
33,Jw,C2_immediate_pre,pattern,durable_S75_day,state,45.0,valid
34,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
34,Jw,C2_immediate_pre,distance,S50_day,state,49.0,valid
34,Jw,C2_immediate_pre,distance,S75_day,state,53.0,valid
34,Jw,C2_immediate_pre,distance,durable_S50_day,state,49.0,valid
34,Jw,C2_immediate_pre,distance,durable_S75_day,state,53.0,not_durable
34,Jw,C2_immediate_pre,pattern,S25_day,state,39.0,valid
34,Jw,C2_immediate_pre,pattern,S50_day,state,45.0,valid
34,Jw,C2_immediate_pre,pattern,S75_day,state,49.0,valid
34,Jw,C2_immediate_pre,pattern,durable_S50_day,state,45.0,valid
34,Jw,C2_immediate_pre,pattern,durable_S75_day,state,49.0,valid
35,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
35,Jw,C2_immediate_pre,distance,S50_day,state,48.0,valid
35,Jw,C2_immediate_pre,distance,S75_day,state,54.0,right_censored
35,Jw,C2_immediate_pre,distance,durable_S50_day,state,48.0,valid
35,Jw,C2_immediate_pre,distance,durable_S75_day,state,54.0,right_censored
35,Jw,C2_immediate_pre,pattern,S25_day,state,36.0,valid
35,Jw,C2_immediate_pre,pattern,S50_day,state,44.0,valid
35,Jw,C2_immediate_pre,pattern,S75_day,state,49.0,valid
35,Jw,C2_immediate_pre,pattern,durable_S50_day,state,44.0,valid
35,Jw,C2_immediate_pre,pattern,durable_S75_day,state,49.0,valid
36,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
36,Jw,C2_immediate_pre,distance,S50_day,state,47.0,valid
36,Jw,C2_immediate_pre,distance,S75_day,state,53.0,valid
36,Jw,C2_immediate_pre,distance,durable_S50_day,state,47.0,valid
36,Jw,C2_immediate_pre,distance,durable_S75_day,state,53.0,not_durable
36,Jw,C2_immediate_pre,pattern,S25_day,state,37.0,valid
36,Jw,C2_immediate_pre,pattern,S50_day,state,40.0,valid
36,Jw,C2_immediate_pre,pattern,S75_day,state,49.0,valid
36,Jw,C2_immediate_pre,pattern,durable_S50_day,state,40.0,valid
36,Jw,C2_immediate_pre,pattern,durable_S75_day,state,49.0,valid
37,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
37,Jw,C2_immediate_pre,distance,S50_day,state,49.0,valid
37,Jw,C2_immediate_pre,distance,S75_day,state,54.0,right_censored
37,Jw,C2_immediate_pre,distance,durable_S50_day,state,49.0,valid
37,Jw,C2_immediate_pre,distance,durable_S75_day,state,54.0,right_censored
37,Jw,C2_immediate_pre,pattern,S25_day,state,38.0,valid
37,Jw,C2_immediate_pre,pattern,S50_day,state,43.0,valid
37,Jw,C2_immediate_pre,pattern,S75_day,state,50.0,valid
37,Jw,C2_immediate_pre,pattern,durable_S50_day,state,43.0,valid
37,Jw,C2_immediate_pre,pattern,durable_S75_day,state,50.0,valid
38,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
38,Jw,C2_immediate_pre,distance,S50_day,state,48.0,valid
38,Jw,C2_immediate_pre,distance,S75_day,state,56.0,right_censored
38,Jw,C2_immediate_pre,distance,durable_S50_day,state,48.0,valid
38,Jw,C2_immediate_pre,distance,durable_S75_day,state,56.0,right_censored
38,Jw,C2_immediate_pre,pattern,S25_day,state,38.0,valid
38,Jw,C2_immediate_pre,pattern,S50_day,state,44.0,valid
38,Jw,C2_immediate_pre,pattern,S75_day,state,49.0,valid
38,Jw,C2_immediate_pre,pattern,durable_S50_day,state,44.0,valid
38,Jw,C2_immediate_pre,pattern,durable_S75_day,state,49.0,valid
39,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
39,Jw,C2_immediate_pre,distance,S50_day,state,46.0,valid
39,Jw,C2_immediate_pre,distance,S75_day,state,51.0,valid
39,Jw,C2_immediate_pre,distance,durable_S50_day,state,46.0,valid
39,Jw,C2_immediate_pre,distance,durable_S75_day,state,51.0,valid
39,Jw,C2_immediate_pre,pattern,S25_day,state,40.0,valid
39,Jw,C2_immediate_pre,pattern,S50_day,state,43.0,valid
39,Jw,C2_immediate_pre,pattern,S75_day,state,46.0,valid
39,Jw,C2_immediate_pre,pattern,durable_S50_day,state,43.0,valid
39,Jw,C2_immediate_pre,pattern,durable_S75_day,state,46.0,valid
40,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
40,Jw,C2_immediate_pre,distance,S50_day,state,48.0,valid
40,Jw,C2_immediate_pre,distance,S75_day,state,52.0,valid
40,Jw,C2_immediate_pre,distance,durable_S50_day,state,48.0,valid
40,Jw,C2_immediate_pre,distance,durable_S75_day,state,52.0,not_durable
40,Jw,C2_immediate_pre,pattern,S25_day,state,36.0,valid
40,Jw,C2_immediate_pre,pattern,S50_day,state,46.0,valid
40,Jw,C2_immediate_pre,pattern,S75_day,state,49.0,valid
40,Jw,C2_immediate_pre,pattern,durable_S50_day,state,46.0,valid
40,Jw,C2_immediate_pre,pattern,durable_S75_day,state,49.0,valid
41,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
41,Jw,C2_immediate_pre,distance,S50_day,state,48.0,valid
41,Jw,C2_immediate_pre,distance,S75_day,state,54.0,right_censored
41,Jw,C2_immediate_pre,distance,durable_S50_day,state,48.0,valid
41,Jw,C2_immediate_pre,distance,durable_S75_day,state,54.0,right_censored
41,Jw,C2_immediate_pre,pattern,S25_day,state,39.0,valid
41,Jw,C2_immediate_pre,pattern,S50_day,state,43.0,valid
41,Jw,C2_immediate_pre,pattern,S75_day,state,49.0,valid
41,Jw,C2_immediate_pre,pattern,durable_S50_day,state,43.0,valid
41,Jw,C2_immediate_pre,pattern,durable_S75_day,state,49.0,valid
42,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
42,Jw,C2_immediate_pre,distance,S50_day,state,46.0,valid
42,Jw,C2_immediate_pre,distance,S75_day,state,55.0,right_censored
42,Jw,C2_immediate_pre,distance,durable_S50_day,state,46.0,valid
42,Jw,C2_immediate_pre,distance,durable_S75_day,state,55.0,right_censored
42,Jw,C2_immediate_pre,pattern,S25_day,state,38.0,valid
42,Jw,C2_immediate_pre,pattern,S50_day,state,40.0,valid
42,Jw,C2_immediate_pre,pattern,S75_day,state,46.0,valid
42,Jw,C2_immediate_pre,pattern,durable_S50_day,state,40.0,valid
42,Jw,C2_immediate_pre,pattern,durable_S75_day,state,46.0,valid
43,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
43,Jw,C2_immediate_pre,distance,S50_day,state,47.0,valid
43,Jw,C2_immediate_pre,distance,S75_day,state,52.0,valid
43,Jw,C2_immediate_pre,distance,durable_S50_day,state,47.0,valid
43,Jw,C2_immediate_pre,distance,durable_S75_day,state,52.0,not_durable
43,Jw,C2_immediate_pre,pattern,S25_day,state,41.0,valid
43,Jw,C2_immediate_pre,pattern,S50_day,state,45.0,valid
43,Jw,C2_immediate_pre,pattern,S75_day,state,48.0,valid
43,Jw,C2_immediate_pre,pattern,durable_S50_day,state,45.0,valid
43,Jw,C2_immediate_pre,pattern,durable_S75_day,state,48.0,valid
44,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
44,Jw,C2_immediate_pre,distance,S50_day,state,46.0,valid
44,Jw,C2_immediate_pre,distance,S75_day,state,53.0,valid
44,Jw,C2_immediate_pre,distance,durable_S50_day,state,46.0,valid
44,Jw,C2_immediate_pre,distance,durable_S75_day,state,53.0,not_durable
44,Jw,C2_immediate_pre,pattern,S25_day,state,38.0,valid
44,Jw,C2_immediate_pre,pattern,S50_day,state,40.0,valid
44,Jw,C2_immediate_pre,pattern,S75_day,state,46.0,valid
44,Jw,C2_immediate_pre,pattern,durable_S50_day,state,40.0,valid
44,Jw,C2_immediate_pre,pattern,durable_S75_day,state,46.0,valid
45,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
45,Jw,C2_immediate_pre,distance,S50_day,state,47.0,valid
45,Jw,C2_immediate_pre,distance,S75_day,state,53.0,valid
45,Jw,C2_immediate_pre,distance,durable_S50_day,state,47.0,valid
45,Jw,C2_immediate_pre,distance,durable_S75_day,state,53.0,not_durable
45,Jw,C2_immediate_pre,pattern,S25_day,state,37.0,valid
45,Jw,C2_immediate_pre,pattern,S50_day,state,45.0,valid
45,Jw,C2_immediate_pre,pattern,S75_day,state,49.0,valid
45,Jw,C2_immediate_pre,pattern,durable_S50_day,state,45.0,valid
45,Jw,C2_immediate_pre,pattern,durable_S75_day,state,49.0,valid
46,Jw,C2_immediate_pre,distance,S25_day,state,4.0,left_censored
46,Jw,C2_immediate_pre,distance,S50_day,state,45.0,valid
46,Jw,C2_immediate_pre,distance,S75_day,state,52.0,valid
46,Jw,C2_immediate_pre,distance,durable_S50_day,state,45.0,valid
46,Jw,C2_immediate_pre,distance,durable_S75_day,state,52.0,not_durable
