scope,object,config_id,sensitivity_group,changed_factor,changed_value,candidate_id,perturbed_candidate_day,perturbed_candidate_date,perturbed_peak_score,nearest_joint_candidate_day,distance_to_nearest_joint_candidate,nearest_joint_lineage_status,nearest_joint_derived_window_id,nearest_strict_accepted_window_id,distance_to_nearest_strict_anchor,matched_object_native_baseline_candidate_id,matched_object_native_baseline_candidate_day,object_support_class,was_v10_window_conditioned_main_peak,v10_window_id_if_main,candidate_provenance_class
joint_all,joint_all,BAND_MAX_HW_8,candidate_band,band_max_half_width,8,CP004,96,07-06,6.44414632933013,96,0,derived_non_strict_candidate_window,W004,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,BAND_MAX_HW_8,candidate_band,band_max_half_width,8,CP005,113,07-23,9.678099825113602,113,0,strict_accepted_main_window,W005,W113,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,BAND_MAX_HW_8,candidate_band,band_max_half_width,8,CP006,132,08-11,3.7541518352022365,132,0,derived_non_strict_candidate_window,W006,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,BAND_MAX_HW_8,candidate_band,band_max_half_width,8,CP007,135,08-14,3.7666081070788318,135,0,derived_non_strict_candidate_window,W006,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,BAND_MAX_HW_8,candidate_band,band_max_half_width,8,CP008,160,09-08,7.120567750300529,160,0,strict_accepted_main_window,W007,W160,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,BAND_MAX_HW_12,candidate_band,band_max_half_width,12,CP001,18,04-19,3.021425291663116,18,0,derived_non_strict_candidate_window,W001,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,BAND_MAX_HW_12,candidate_band,band_max_half_width,12,CP002,45,05-16,5.878578493131532,45,0,strict_accepted_main_window,W002,W045,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,BAND_MAX_HW_12,candidate_band,band_max_half_width,12,CP003,81,06-21,9.238311473412097,81,0,strict_accepted_main_window,W003,W081,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,BAND_MAX_HW_12,candidate_band,band_max_half_width,12,CP004,96,07-06,6.44414632933013,96,0,derived_non_strict_candidate_window,W004,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,BAND_MAX_HW_12,candidate_band,band_max_half_width,12,CP005,113,07-23,9.678099825113602,113,0,strict_accepted_main_window,W005,W113,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,BAND_MAX_HW_12,candidate_band,band_max_half_width,12,CP006,132,08-11,3.7541518352022365,132,0,derived_non_strict_candidate_window,W006,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,BAND_MAX_HW_12,candidate_band,band_max_half_width,12,CP007,135,08-14,3.7666081070788318,135,0,derived_non_strict_candidate_window,W006,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,BAND_MAX_HW_12,candidate_band,band_max_half_width,12,CP008,160,09-08,7.120567750300529,160,0,strict_accepted_main_window,W007,W160,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,MERGE_GAP_0,window_merge,merge_gap_days,0,CP001,18,04-19,3.021425291663116,18,0,derived_non_strict_candidate_window,W001,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,MERGE_GAP_0,window_merge,merge_gap_days,0,CP002,45,05-16,5.878578493131532,45,0,strict_accepted_main_window,W002,W045,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,MERGE_GAP_0,window_merge,merge_gap_days,0,CP003,81,06-21,9.238311473412097,81,0,strict_accepted_main_window,W003,W081,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,MERGE_GAP_0,window_merge,merge_gap_days,0,CP004,96,07-06,6.44414632933013,96,0,derived_non_strict_candidate_window,W004,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,MERGE_GAP_0,window_merge,merge_gap_days,0,CP005,113,07-23,9.678099825113602,113,0,strict_accepted_main_window,W005,W113,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,MERGE_GAP_0,window_merge,merge_gap_days,0,CP006,132,08-11,3.7541518352022365,132,0,derived_non_strict_candidate_window,W006,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,MERGE_GAP_0,window_merge,merge_gap_days,0,CP007,135,08-14,3.7666081070788318,135,0,derived_non_strict_candidate_window,W006,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,MERGE_GAP_0,window_merge,merge_gap_days,0,CP008,160,09-08,7.120567750300529,160,0,strict_accepted_main_window,W007,W160,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,MERGE_GAP_2,window_merge,merge_gap_days,2,CP001,18,04-19,3.021425291663116,18,0,derived_non_strict_candidate_window,W001,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,MERGE_GAP_2,window_merge,merge_gap_days,2,CP002,45,05-16,5.878578493131532,45,0,strict_accepted_main_window,W002,W045,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,MERGE_GAP_2,window_merge,merge_gap_days,2,CP003,81,06-21,9.238311473412097,81,0,strict_accepted_main_window,W003,W081,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,MERGE_GAP_2,window_merge,merge_gap_days,2,CP004,96,07-06,6.44414632933013,96,0,derived_non_strict_candidate_window,W004,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,MERGE_GAP_2,window_merge,merge_gap_days,2,CP005,113,07-23,9.678099825113602,113,0,strict_accepted_main_window,W005,W113,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,MERGE_GAP_2,window_merge,merge_gap_days,2,CP006,132,08-11,3.7541518352022365,132,0,derived_non_strict_candidate_window,W006,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,MERGE_GAP_2,window_merge,merge_gap_days,2,CP007,135,08-14,3.7666081070788318,135,0,derived_non_strict_candidate_window,W006,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,MERGE_GAP_2,window_merge,merge_gap_days,2,CP008,160,09-08,7.120567750300529,160,0,strict_accepted_main_window,W007,W160,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,CLOSE_NEIGHBOR_3,window_merge,close_neighbor_exemption_days,3,CP001,18,04-19,3.021425291663116,18,0,derived_non_strict_candidate_window,W001,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,CLOSE_NEIGHBOR_3,window_merge,close_neighbor_exemption_days,3,CP002,45,05-16,5.878578493131532,45,0,strict_accepted_main_window,W002,W045,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,CLOSE_NEIGHBOR_3,window_merge,close_neighbor_exemption_days,3,CP003,81,06-21,9.238311473412097,81,0,strict_accepted_main_window,W003,W081,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,CLOSE_NEIGHBOR_3,window_merge,close_neighbor_exemption_days,3,CP004,96,07-06,6.44414632933013,96,0,derived_non_strict_candidate_window,W004,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,CLOSE_NEIGHBOR_3,window_merge,close_neighbor_exemption_days,3,CP005,113,07-23,9.678099825113602,113,0,strict_accepted_main_window,W005,W113,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,CLOSE_NEIGHBOR_3,window_merge,close_neighbor_exemption_days,3,CP006,132,08-11,3.7541518352022365,132,0,derived_non_strict_candidate_window,W006,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,CLOSE_NEIGHBOR_3,window_merge,close_neighbor_exemption_days,3,CP007,135,08-14,3.7666081070788318,135,0,derived_non_strict_candidate_window,W006,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,CLOSE_NEIGHBOR_3,window_merge,close_neighbor_exemption_days,3,CP008,160,09-08,7.120567750300529,160,0,strict_accepted_main_window,W007,W160,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,CLOSE_NEIGHBOR_5,window_merge,close_neighbor_exemption_days,5,CP001,18,04-19,3.021425291663116,18,0,derived_non_strict_candidate_window,W001,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,CLOSE_NEIGHBOR_5,window_merge,close_neighbor_exemption_days,5,CP002,45,05-16,5.878578493131532,45,0,strict_accepted_main_window,W002,W045,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,CLOSE_NEIGHBOR_5,window_merge,close_neighbor_exemption_days,5,CP003,81,06-21,9.238311473412097,81,0,strict_accepted_main_window,W003,W081,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,CLOSE_NEIGHBOR_5,window_merge,close_neighbor_exemption_days,5,CP004,96,07-06,6.44414632933013,96,0,derived_non_strict_candidate_window,W004,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,CLOSE_NEIGHBOR_5,window_merge,close_neighbor_exemption_days,5,CP005,113,07-23,9.678099825113602,113,0,strict_accepted_main_window,W005,W113,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,CLOSE_NEIGHBOR_5,window_merge,close_neighbor_exemption_days,5,CP006,132,08-11,3.7541518352022365,132,0,derived_non_strict_candidate_window,W006,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,CLOSE_NEIGHBOR_5,window_merge,close_neighbor_exemption_days,5,CP007,135,08-14,3.7666081070788318,135,0,derived_non_strict_candidate_window,W006,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,CLOSE_NEIGHBOR_5,window_merge,close_neighbor_exemption_days,5,CP008,160,09-08,7.120567750300529,160,0,strict_accepted_main_window,W007,W160,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,PROTECT_THR_090,window_merge,significant_peak_threshold,0.90,CP001,18,04-19,3.021425291663116,18,0,derived_non_strict_candidate_window,W001,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,PROTECT_THR_090,window_merge,significant_peak_threshold,0.90,CP002,45,05-16,5.878578493131532,45,0,strict_accepted_main_window,W002,W045,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,PROTECT_THR_090,window_merge,significant_peak_threshold,0.90,CP003,81,06-21,9.238311473412097,81,0,strict_accepted_main_window,W003,W081,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,PROTECT_THR_090,window_merge,significant_peak_threshold,0.90,CP004,96,07-06,6.44414632933013,96,0,derived_non_strict_candidate_window,W004,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,PROTECT_THR_090,window_merge,significant_peak_threshold,0.90,CP005,113,07-23,9.678099825113602,113,0,strict_accepted_main_window,W005,W113,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,PROTECT_THR_090,window_merge,significant_peak_threshold,0.90,CP006,132,08-11,3.7541518352022365,132,0,derived_non_strict_candidate_window,W006,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,PROTECT_THR_090,window_merge,significant_peak_threshold,0.90,CP007,135,08-14,3.7666081070788318,135,0,derived_non_strict_candidate_window,W006,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,PROTECT_THR_090,window_merge,significant_peak_threshold,0.90,CP008,160,09-08,7.120567750300529,160,0,strict_accepted_main_window,W007,W160,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH_INPUT_5D,smooth_input,smoothed_fields_input,smooth5,CP001,17,04-18,3.36604305172617,18,1,derived_non_strict_candidate_window,W001,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,SMOOTH_INPUT_5D,smooth_input,smoothed_fields_input,smooth5,CP002,44,05-15,6.168023914490986,45,1,strict_accepted_main_window,W002,W045,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH_INPUT_5D,smooth_input,smoothed_fields_input,smooth5,CP003,67,06-07,4.100315665450135,81,14,strict_accepted_main_window,W003,W081,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH_INPUT_5D,smooth_input,smoothed_fields_input,smooth5,CP004,79,06-19,9.334141141863132,81,2,strict_accepted_main_window,W003,W081,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH_INPUT_5D,smooth_input,smoothed_fields_input,smooth5,CP005,97,07-07,7.019023587916856,96,1,derived_non_strict_candidate_window,W004,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,SMOOTH_INPUT_5D,smooth_input,smoothed_fields_input,smooth5,CP006,113,07-23,10.674478120457959,113,0,strict_accepted_main_window,W005,W113,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH_INPUT_5D,smooth_input,smoothed_fields_input,smooth5,CP007,129,08-08,3.82377360523746,132,3,derived_non_strict_candidate_window,W006,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,SMOOTH_INPUT_5D,smooth_input,smoothed_fields_input,smooth5,CP008,134,08-13,3.989943936623615,135,1,derived_non_strict_candidate_window,W006,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,SMOOTH_INPUT_5D,smooth_input,smoothed_fields_input,smooth5,CP009,159,09-07,7.335173502525182,160,1,strict_accepted_main_window,W007,W160,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,smooth5_detector_width,detector_width,16,CP001,16,04-17,2.5325852526450245,18,2,derived_non_strict_candidate_window,W001,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,smooth5_detector_width,detector_width,16,CP002,29,04-30,1.9693938413877645,18,11,derived_non_strict_candidate_window,W001,nan,,,,,False,,NEW_CANDIDATE_NO_KNOWN_LINEAGE
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,smooth5_detector_width,detector_width,16,CP003,36,05-07,2.0564100474297256,45,9,strict_accepted_main_window,W002,W045,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,smooth5_detector_width,detector_width,16,CP004,44,05-15,4.198112596754286,45,1,strict_accepted_main_window,W002,W045,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,smooth5_detector_width,detector_width,16,CP005,66,06-06,2.66705422253961,81,15,strict_accepted_main_window,W003,W081,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,smooth5_detector_width,detector_width,16,CP006,78,06-18,5.348827021744498,81,3,strict_accepted_main_window,W003,W081,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,smooth5_detector_width,detector_width,16,CP007,83,06-23,5.387373336496045,81,2,strict_accepted_main_window,W003,W081,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,smooth5_detector_width,detector_width,16,CP008,97,07-07,4.473927380274783,96,1,derived_non_strict_candidate_window,W004,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,smooth5_detector_width,detector_width,16,CP009,113,07-23,6.790611307829991,113,0,strict_accepted_main_window,W005,W113,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,smooth5_detector_width,detector_width,16,CP010,128,08-07,2.7537821818215673,132,4,derived_non_strict_candidate_window,W006,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,smooth5_detector_width,detector_width,16,CP011,134,08-13,2.5301168425507354,135,1,derived_non_strict_candidate_window,W006,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,SMOOTH5_DET_WIDTH_16,smooth5_detector_width,detector_width,16,CP012,159,09-07,4.323369677453055,160,1,strict_accepted_main_window,W007,W160,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH5_DET_WIDTH_24,smooth5_detector_width,detector_width,24,CP001,17,04-18,4.99878078749671,18,1,derived_non_strict_candidate_window,W001,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,SMOOTH5_DET_WIDTH_24,smooth5_detector_width,detector_width,24,CP002,24,04-25,4.0314418991572545,18,6,derived_non_strict_candidate_window,W001,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,SMOOTH5_DET_WIDTH_24,smooth5_detector_width,detector_width,24,CP003,44,05-15,8.481298713110693,45,1,strict_accepted_main_window,W002,W045,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH5_DET_WIDTH_24,smooth5_detector_width,detector_width,24,CP004,81,06-21,14.258932535746824,81,0,strict_accepted_main_window,W003,W081,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH5_DET_WIDTH_24,smooth5_detector_width,detector_width,24,CP005,97,07-07,10.110873350688799,96,1,derived_non_strict_candidate_window,W004,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,SMOOTH5_DET_WIDTH_24,smooth5_detector_width,detector_width,24,CP006,113,07-23,15.083800664676879,113,0,strict_accepted_main_window,W005,W113,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH5_DET_WIDTH_24,smooth5_detector_width,detector_width,24,CP007,135,08-14,6.053146485232332,135,0,derived_non_strict_candidate_window,W006,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,SMOOTH5_DET_WIDTH_24,smooth5_detector_width,detector_width,24,CP008,160,09-08,11.109514641572087,160,0,strict_accepted_main_window,W007,W160,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH5_DET_PEN_3,smooth5_detector_penalty,detector_penalty,3.0,CP001,17,04-18,3.36604305172617,18,1,derived_non_strict_candidate_window,W001,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,SMOOTH5_DET_PEN_3,smooth5_detector_penalty,detector_penalty,3.0,CP002,44,05-15,6.168023914490986,45,1,strict_accepted_main_window,W002,W045,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH5_DET_PEN_3,smooth5_detector_penalty,detector_penalty,3.0,CP003,67,06-07,4.100315665450135,81,14,strict_accepted_main_window,W003,W081,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH5_DET_PEN_3,smooth5_detector_penalty,detector_penalty,3.0,CP004,79,06-19,9.334141141863132,81,2,strict_accepted_main_window,W003,W081,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH5_DET_PEN_3,smooth5_detector_penalty,detector_penalty,3.0,CP005,97,07-07,7.019023587916856,96,1,derived_non_strict_candidate_window,W004,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,SMOOTH5_DET_PEN_3,smooth5_detector_penalty,detector_penalty,3.0,CP006,113,07-23,10.674478120457959,113,0,strict_accepted_main_window,W005,W113,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH5_DET_PEN_3,smooth5_detector_penalty,detector_penalty,3.0,CP007,129,08-08,3.82377360523746,132,3,derived_non_strict_candidate_window,W006,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,SMOOTH5_DET_PEN_3,smooth5_detector_penalty,detector_penalty,3.0,CP008,134,08-13,3.989943936623615,135,1,derived_non_strict_candidate_window,W006,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,SMOOTH5_DET_PEN_3,smooth5_detector_penalty,detector_penalty,3.0,CP009,159,09-07,7.335173502525182,160,1,strict_accepted_main_window,W007,W160,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH5_DET_PEN_5,smooth5_detector_penalty,detector_penalty,5.0,CP001,17,04-18,3.36604305172617,18,1,derived_non_strict_candidate_window,W001,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,SMOOTH5_DET_PEN_5,smooth5_detector_penalty,detector_penalty,5.0,CP002,44,05-15,6.168023914490986,45,1,strict_accepted_main_window,W002,W045,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH5_DET_PEN_5,smooth5_detector_penalty,detector_penalty,5.0,CP003,67,06-07,4.100315665450135,81,14,strict_accepted_main_window,W003,W081,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH5_DET_PEN_5,smooth5_detector_penalty,detector_penalty,5.0,CP004,79,06-19,9.334141141863132,81,2,strict_accepted_main_window,W003,W081,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH5_DET_PEN_5,smooth5_detector_penalty,detector_penalty,5.0,CP005,97,07-07,7.019023587916856,96,1,derived_non_strict_candidate_window,W004,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,SMOOTH5_DET_PEN_5,smooth5_detector_penalty,detector_penalty,5.0,CP006,113,07-23,10.674478120457959,113,0,strict_accepted_main_window,W005,W113,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH5_DET_PEN_5,smooth5_detector_penalty,detector_penalty,5.0,CP007,129,08-08,3.82377360523746,132,3,derived_non_strict_candidate_window,W006,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,SMOOTH5_DET_PEN_5,smooth5_detector_penalty,detector_penalty,5.0,CP008,134,08-13,3.989943936623615,135,1,derived_non_strict_candidate_window,W006,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,SMOOTH5_DET_PEN_5,smooth5_detector_penalty,detector_penalty,5.0,CP009,159,09-07,7.335173502525182,160,1,strict_accepted_main_window,W007,W160,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,smooth5_local_peak_distance,local_peak_min_distance_days,5,CP001,17,04-18,3.36604305172617,18,1,derived_non_strict_candidate_window,W001,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,smooth5_local_peak_distance,local_peak_min_distance_days,5,CP002,44,05-15,6.168023914490986,45,1,strict_accepted_main_window,W002,W045,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,smooth5_local_peak_distance,local_peak_min_distance_days,5,CP003,67,06-07,4.100315665450135,81,14,strict_accepted_main_window,W003,W081,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,smooth5_local_peak_distance,local_peak_min_distance_days,5,CP004,79,06-19,9.334141141863132,81,2,strict_accepted_main_window,W003,W081,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,smooth5_local_peak_distance,local_peak_min_distance_days,5,CP005,97,07-07,7.019023587916856,96,1,derived_non_strict_candidate_window,W004,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,smooth5_local_peak_distance,local_peak_min_distance_days,5,CP006,113,07-23,10.674478120457959,113,0,strict_accepted_main_window,W005,W113,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,smooth5_local_peak_distance,local_peak_min_distance_days,5,CP007,129,08-08,3.82377360523746,132,3,derived_non_strict_candidate_window,W006,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,smooth5_local_peak_distance,local_peak_min_distance_days,5,CP008,134,08-13,3.989943936623615,135,1,derived_non_strict_candidate_window,W006,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_5,smooth5_local_peak_distance,local_peak_min_distance_days,5,CP009,159,09-07,7.335173502525182,160,1,strict_accepted_main_window,W007,W160,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_7,smooth5_local_peak_distance,local_peak_min_distance_days,7,CP001,17,04-18,3.36604305172617,18,1,derived_non_strict_candidate_window,W001,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_7,smooth5_local_peak_distance,local_peak_min_distance_days,7,CP002,44,05-15,6.168023914490986,45,1,strict_accepted_main_window,W002,W045,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_7,smooth5_local_peak_distance,local_peak_min_distance_days,7,CP003,67,06-07,4.100315665450135,81,14,strict_accepted_main_window,W003,W081,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_7,smooth5_local_peak_distance,local_peak_min_distance_days,7,CP004,79,06-19,9.334141141863132,81,2,strict_accepted_main_window,W003,W081,,,,,False,,JOINT_STRICT_ACCEPTED_LINEAGE
joint_all,joint_all,SMOOTH5_PEAK_DISTANCE_7,smooth5_local_peak_distance,local_peak_min_distance_days,7,CP005,97,07-07,7.019023587916856,96,1,derived_non_strict_candidate_window,W004,nan,,,,,False,,JOINT_NON_STRICT_OR_KNOWN_LINEAGE
